,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,1.0,1.0,1.0,0.0,Observer,1.0497169494628906,-1.0,0.0,,,0.0,0.0,Offenbach,20221229
1,1R,Low,6.0,6.0,0.0,0.0,Observer,1.2997241020202637,1.0,6.0,,,0.0,6.0,Offenbach,20221229
2,1R,Low,2.0,2.0,0.0,0.0,Actor,1.1174538135528564,1.0,7.0,,,0.0,7.0,Offenbach,20221229
3,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0999507904052734,1.0,8.0,,,0.0,8.0,Offenbach,20221229
4,1R,Low,4.0,4.0,0.0,0.0,Actor,1.1328010559082031,1.0,9.0,,,0.0,9.0,Offenbach,20221229
5,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9835069179534912,1.0,10.0,,,0.0,10.0,Offenbach,20221229
6,1R,Low,2.0,2.0,0.0,1.0,Actor-incongruent,1.3827972412109375,-1.0,11.0,,,0.0,11.0,Offenbach,20221229
7,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.9827167987823486,1.0,0.0,,,0.0,12.0,Offenbach,20221229
8,1R,Low,6.0,6.0,0.0,0.0,Actor,1.016653060913086,1.0,2.0,,,0.0,14.0,Offenbach,20221229
9,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0668489933013916,1.0,4.0,,,0.0,16.0,Offenbach,20221229
10,1R,Med,9.0,9.0,0.0,0.0,Observer,1.015882968902588,1.0,5.0,,,0.0,17.0,Offenbach,20221229
11,1R,Low,4.0,4.0,1.0,0.0,Actor,2.0660758018493652,-1.0,6.0,,,0.0,18.0,Offenbach,20221229
12,1R,Low,1.0,1.0,0.0,0.0,Actor,1.4668090343475342,1.0,9.0,,,0.0,21.0,Offenbach,20221229
13,1R,Low,8.0,8.0,0.0,0.0,Observer,1.4160330295562744,1.0,10.0,,,0.0,22.0,Offenbach,20221229
14,1R,Low,3.0,3.0,0.0,1.0,Actor,1.1166019439697266,-1.0,11.0,,,0.0,23.0,Offenbach,20221229
15,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2322349548339844,1.0,0.0,,,0.0,26.0,Offenbach,20221229
16,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9835720062255859,1.0,1.0,,,0.0,27.0,Offenbach,20221229
17,1R,Med,10.0,10.0,0.0,0.0,Actor,1.117258071899414,1.0,2.0,,,0.0,28.0,Offenbach,20221229
18,1R,Low,4.0,4.0,0.0,0.0,Actor,1.299896001815796,1.0,3.0,,,0.0,29.0,Offenbach,20221229
19,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9836499691009521,1.0,4.0,,,0.0,30.0,Offenbach,20221229
20,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0002188682556152,1.0,5.0,,,0.0,31.0,Offenbach,20221229
21,1R,Low,3.0,3.0,0.0,0.0,Actor,1.350024938583374,1.0,6.0,,,0.0,32.0,Offenbach,20221229
22,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0505011081695557,1.0,7.0,,,0.0,33.0,Offenbach,20221229
23,1R,Low,1.0,1.0,0.0,0.0,Observer,1.299206018447876,1.0,8.0,,,0.0,34.0,Offenbach,20221229
24,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9832954406738281,1.0,0.0,,,0.0,41.0,Offenbach,20221229
