,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.36363636363636365,M,0.36363636363636365,,2021_05_08
1,-10,0.5,M,0.5,,2021_05_08
2,-9,0.5681818181818182,M,0.5681818181818182,,2021_05_08
3,-8,0.6136363636363636,M,0.6136363636363636,,2021_05_08
4,-7,0.7272727272727273,M,0.7272727272727273,,2021_05_08
5,-6,0.8181818181818182,M,0.8181818181818182,,2021_05_08
6,-5,0.8863636363636364,M,0.8863636363636364,,2021_05_08
7,-4,0.8409090909090909,M,0.8409090909090909,,2021_05_08
8,-3,0.9318181818181818,M,0.9318181818181818,,2021_05_08
9,-2,0.9318181818181818,M,0.9318181818181818,,2021_05_08
10,-1,0.9545454545454546,M,0.9545454545454546,,2021_05_08
11,0,0.06818181818181818,M,0.06818181818181818,,2021_05_08
12,1,0.18181818181818182,M,0.18181818181818182,,2021_05_08
13,2,0.4090909090909091,M,0.4090909090909091,,2021_05_08
14,3,0.5681818181818182,M,0.5681818181818182,,2021_05_08
15,4,0.5909090909090909,M,0.5909090909090909,,2021_05_08
16,5,0.6818181818181818,M,0.6818181818181818,,2021_05_08
17,6,0.7727272727272727,M,0.7727272727272727,,2021_05_08
18,7,0.8636363636363636,M,0.8636363636363636,,2021_05_08
19,8,0.9090909090909091,M,0.9090909090909091,,2021_05_08
20,9,0.9090909090909091,M,0.9090909090909091,,2021_05_08
21,10,0.9069767441860465,M,0.9069767441860465,,2021_05_08
