,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.4666666666666667,M,0.4666666666666667,,2021_05_10
1,-10,0.6521739130434783,M,0.6521739130434783,,2021_05_10
2,-9,0.9130434782608695,M,0.9130434782608695,,2021_05_10
3,-8,0.9130434782608695,M,0.9130434782608695,,2021_05_10
4,-7,0.9130434782608695,M,0.9130434782608695,,2021_05_10
5,-6,0.8695652173913043,M,0.8695652173913043,,2021_05_10
6,-5,0.8478260869565217,M,0.8478260869565217,,2021_05_10
7,-4,0.9347826086956522,M,0.9347826086956522,,2021_05_10
8,-3,0.9565217391304348,M,0.9565217391304348,,2021_05_10
9,-2,0.8913043478260869,M,0.8913043478260869,,2021_05_10
10,-1,0.8913043478260869,M,0.8913043478260869,,2021_05_10
11,0,0.2391304347826087,M,0.2391304347826087,,2021_05_10
12,1,0.3695652173913043,M,0.3695652173913043,,2021_05_10
13,2,0.8478260869565217,M,0.8478260869565217,,2021_05_10
14,3,0.8913043478260869,M,0.8913043478260869,,2021_05_10
15,4,0.9565217391304348,M,0.9565217391304348,,2021_05_10
16,5,0.8913043478260869,M,0.8913043478260869,,2021_05_10
17,6,0.8913043478260869,M,0.8913043478260869,,2021_05_10
18,7,0.9347826086956522,M,0.9347826086956522,,2021_05_10
19,8,0.9565217391304348,M,0.9565217391304348,,2021_05_10
20,9,0.9333333333333333,M,0.9333333333333333,,2021_05_10
21,10,0.9555555555555556,M,0.9555555555555556,,2021_05_10
