,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620515072.4736829, 0.0]","[0.0, 0.0]",0.0,0.0,3.8834731578826904,1620515084.1232939,1,1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
1,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620515085.074245, 0.0]","[0.0, 0.0]",0.0,0.0,3.866468906402588,1620515089.906707,1,1,0,1,0.4,0.0,15,6,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620515090.640758, 0.0]","[1.0, 1.0]",1.0,1.0,3.8667478561401367,1620515095.406497,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
3,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620515096.206871, 0.0]","[0.0, 0.0]",0.0,0.0,3.8665289878845215,1620515100.9398699,1,1,0,1,0.4,0.0,15,6,0,"[0, 0]"
4,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620515101.773763, 0.0]","[0.0, 0.0]",0.0,0.0,3.866434097290039,1620515106.07333,1,1,0,1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
5,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620515106.839913, 0.0]","[0.0, 0.0]",0.0,0.0,3.8668041229248047,1620515111.139732,1,1,0,1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
6,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[-1620515111.9065602, 0.0]","[1.0, 0.0]",1.0,0.0,3.8666627407073975,1620515116.806292,1,1,0,-1,0.6,0.0,15,9,0,"[0, 0]"
7,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620515117.973886, 0.0]","[0.0, 0.0]",0.0,0.0,3.8664088249206543,1620515122.4731672,1,1,0,1,0.6,0.0,15,9,0,"[0, 0]"
8,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620515123.556824, 0.0]","[0.0, 0.0]",0.0,0.0,3.8666670322418213,1620515128.4061382,1,1,0,1,0.4,0.0,15,6,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620515129.6229618, 0.0]","[1.0, 1.0]",1.0,1.0,3.3834331035614014,1620515133.7394109,1,-1,0,-1,0.6153846153846154,1.0,13,8,0,"[0, 0]"
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620515135.106644, 0.0]","[1.0, 1.0]",1.0,1.0,2.9668259620666504,1620515139.072721,1,-1,0,-1,0.5454545454545454,1.0,11,6,0,"[0, 0]"
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620515141.1239452, 0.0]","[1.0, 1.0]",1.0,1.0,2.0169239044189453,1620515143.605984,1,-1,0,-1,0.6666666666666666,1.0,6,4,0,"[0, 0]"
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1620515142.857477, 0.0]","[0.0, 0.0]",0.0,0.0,3.866842031478882,1620515148.005984,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
13,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1620515148.9401133, 0.0]","[0.0, 0.0]",0.0,0.0,3.867428779602051,1620515153.2385721,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
14,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1620515154.0061278, 0.0]","[0.0, 0.0]",0.0,0.0,3.8666090965270996,1620515158.722504,1,-1,0,-1,0.8,0.0,15,12,0,"[0, 0]"
15,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1620515159.55685, 0.0]","[0.0, 0.0]",0.0,0.0,3.8827121257781982,1620515164.25583,1,-1,0,-1,0.6,0.0,15,9,0,"[0, 0]"
16,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620515168.004909, 0.0]","[1.0, 1.0]",1.0,1.0,0.9840500354766846,1620515169.454928,1,1,0,1,1.0,1.0,1,1,0,"[0, 0]"
17,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620515167.204895, 0.0]","[1.0, 1.0]",1.0,1.0,3.867537021636963,1620515171.504925,1,1,0,1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
18,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620515172.2554228, 0.0]","[1.0, 1.0]",1.0,1.0,3.88398814201355,1620515177.0216908,1,1,0,1,0.4,0.0,15,6,0,"[0, 0]"
19,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620515177.839378, 0.0]","[1.0, 1.0]",1.0,1.0,3.8666069507598877,1620515182.12231,1,1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
20,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620515182.9058058, 0.0]","[1.0, 1.0]",1.0,1.0,3.8666341304779053,1620515187.322371,1,1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
21,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620515190.1398232, 0.0]","[1.0, 1.0]",1.0,1.0,2.199957847595215,1620515192.805577,1,1,0,1,0.7142857142857143,1.0,7,5,0,"[0, 0]"
22,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620515194.373366, 0.0]","[1.0, 1.0]",1.0,1.0,1.5502047538757324,1620515196.3554602,1,1,0,1,0.75,1.0,4,3,0,"[0, 0]"
23,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620515197.557173, 0.0]","[1.0, 1.0]",1.0,1.0,1.4332690238952637,1620515199.405625,1,1,0,1,1.0,1.0,3,3,0,"[0, 0]"
24,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620515197.689302, 0.0]","[1.0, 1.0]",1.0,1.0,3.8664791584014893,1620515201.988927,1,1,0,1,0.4,0.0,15,6,0,"[0, 0]"
25,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620515205.438015, 0.0]","[1.0, 1.0]",1.0,1.0,1.184216022491455,1620515207.604487,1,1,0,1,1.0,1.0,2,2,0,"[0, 0]"
26,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620515205.8229039, 0.0]","[0.0, 0.0]",0.0,0.0,3.866763114929199,1620515210.1721458,1,1,0,1,0.6,0.0,15,9,0,"[0, 0]"
27,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620515210.9057453, 0.0]","[0.0, 0.0]",0.0,0.0,3.867302894592285,1620515215.654648,1,1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
28,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620515216.4729788, 0.0]","[0.0, 0.0]",0.0,0.0,3.8666980266571045,1620515220.77195,1,1,0,1,0.8,0.0,15,12,0,"[0, 0]"
