,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.45652173913043476,M,0.45652173913043476,,2021_05_07
1,-10,0.5434782608695652,M,0.5434782608695652,,2021_05_07
2,-9,0.5869565217391305,M,0.5869565217391305,,2021_05_07
3,-8,0.6739130434782609,M,0.6739130434782609,,2021_05_07
4,-7,0.6739130434782609,M,0.6739130434782609,,2021_05_07
5,-6,0.782608695652174,M,0.782608695652174,,2021_05_07
6,-5,0.9347826086956522,M,0.9347826086956522,,2021_05_07
7,-4,0.9782608695652174,M,0.9782608695652174,,2021_05_07
8,-3,0.8695652173913043,M,0.8695652173913043,,2021_05_07
9,-2,0.8695652173913043,M,0.8695652173913043,,2021_05_07
10,-1,0.9130434782608695,M,0.9130434782608695,,2021_05_07
11,0,0.17391304347826086,M,0.17391304347826086,,2021_05_07
12,1,0.2826086956521739,M,0.2826086956521739,,2021_05_07
13,2,0.6304347826086957,M,0.6304347826086957,,2021_05_07
14,3,0.6956521739130435,M,0.6956521739130435,,2021_05_07
15,4,0.7555555555555555,M,0.7555555555555555,,2021_05_07
16,5,0.6888888888888889,M,0.6888888888888889,,2021_05_07
17,6,0.8222222222222222,M,0.8222222222222222,,2021_05_07
18,7,0.8888888888888888,M,0.8888888888888888,,2021_05_07
19,8,0.9333333333333333,M,0.9333333333333333,,2021_05_07
20,9,0.8888888888888888,M,0.8888888888888888,,2021_05_07
21,10,0.9111111111111111,M,0.9111111111111111,,2021_05_07
