,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620598061.900135, 0.0]","[0.0, 0.0]",0.0,0.0,3.866821050643921,1620598071.198109,1,1,0,1,0.8,0.0,15,12,0,"[0, 0]"
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620598073.5994575, 0.0]","[1.0, 1.0]",1.0,1.0,2.750033378601074,1620598076.9480078,1,-1,0,-1,0.6,1.0,10,6,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620598076.5638082, 0.0]","[1.0, 1.0]",1.0,1.0,3.867673873901367,1620598080.963813,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620598084.8326871, 0.0]","[1.0, 1.0]",1.0,1.0,1.166761875152588,1620598086.447773,1,-1,0,-1,0.5,1.0,2,1,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620598084.698513, 0.0]","[1.0, 1.0]",1.0,1.0,3.883347988128662,1620598089.197763,1,-1,0,-1,0.4,0.0,15,6,0,"[0, 0]"
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620598090.7994347, 0.0]","[1.0, 1.0]",1.0,1.0,3.366438150405884,1620598095.097895,1,-1,0,-1,0.6923076923076923,1.0,13,9,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620598095.3809254, 0.0]","[1.0, 1.0]",1.0,1.0,3.866853713989258,1620598099.7641642,1,-1,0,-1,0.6,0.0,15,9,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620598100.9487321, 0.0]","[1.0, 1.0]",1.0,1.0,3.8660428524017334,1620598105.597433,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620598108.448551, 0.0]","[1.0, 1.0]",1.0,1.0,1.9501512050628662,1620598110.8305888,1,-1,0,-1,0.6666666666666666,1.0,6,4,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620598111.2315898, 0.0]","[1.0, 1.0]",1.0,1.0,2.233335018157959,1620598113.947381,1,-1,0,-1,0.8571428571428571,1.0,7,6,0,"[0, 0]"
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620598114.681525, 0.0]","[1.0, 1.0]",1.0,1.0,2.3501811027526855,1620598117.547133,1,-1,0,-1,0.75,1.0,8,6,0,"[0, 0]"
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620598118.5796413, 0.0]","[1.0, 1.0]",1.0,1.0,2.017544746398926,1620598121.0463092,1,-1,0,-1,0.6666666666666666,1.0,6,4,0,"[0, 0]"
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1620598120.2987263, 0.0]","[0.0, 0.0]",0.0,0.0,3.866696834564209,1620598124.597023,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
