,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620682521.4805439, 0.0]","[0.0, 0.0]",0.0,0.0,3.866852283477783,1620682531.4790678,1,1,0,1,0.8666666666666667,0.0,15,13,0,"[0, 0]"
1,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620682532.563743, 0.0]","[0.0, 0.0]",0.0,0.0,3.86683988571167,1620682537.245615,1,1,0,1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620682538.813494, 0.0]","[1.0, 1.0]",1.0,1.0,3.1834499835968018,1620682542.428899,1,-1,0,-1,0.5,1.0,12,6,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620682544.39665, 0.0]","[1.0, 1.0]",1.0,1.0,2.166736125946045,1620682546.995497,1,-1,0,-1,0.2857142857142857,1.0,7,2,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620682546.262976, 0.0]","[1.0, 1.0]",1.0,1.0,3.8669750690460205,1620682550.578746,1,-1,0,-1,0.8,0.0,15,12,0,"[0, 0]"
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620682553.2124782, 0.0]","[1.0, 1.0]",1.0,1.0,1.9667458534240723,1620682555.628706,1,-1,0,-1,0.6666666666666666,1.0,6,4,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620682554.379432, 0.0]","[1.0, 1.0]",1.0,1.0,3.866710901260376,1620682558.712047,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620682559.445033, 0.0]","[1.0, 1.0]",1.0,1.0,3.8668079376220703,1620682563.76194,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1620682564.5286438, 0.0]","[1.0, 1.0]",1.0,1.0,3.8667221069335938,1620682568.84524,1,-1,0,-1,0.8666666666666667,0.0,15,13,0,"[0, 0]"
9,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620682569.5790794, 0.0]","[0.0, 0.0]",0.0,0.0,3.866811752319336,1620682573.878359,1,1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
10,"[1.0, 1.0]",1.0,1.0,-1.0,"[-1620682574.662705, 0.0]","[0.0, 0.0]",0.0,0.0,3.866683006286621,1620682578.961709,1,1,0,1,0.6,0.0,15,9,0,"[0, 0]"
11,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1620682579.7125201, 0.0]","[0.0, 0.0]",0.0,0.0,3.883525848388672,1620682584.178325,1,-1,0,-1,0.8,0.0,15,12,0,"[0, 0]"
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1620682585.2781482, 0.0]","[0.0, 0.0]",0.0,0.0,3.866485834121704,1620682589.944988,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
13,"[1.0, 1.0]",1.0,1.0,1.0,"[-1620682592.9120128, 0.0]","[1.0, 1.0]",1.0,1.0,1.8165600299835205,1620682595.194937,1,1,0,1,0.2,1.0,5,1,0,"[0, 0]"
