,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,High,14.0,14.0,1.0,0.0,Observer-incongruent,1.2999427318572998,-1.0,0.0,,,0.0,0.0,Offenbach,20221216
1,1R,Low,4.0,4.0,0.0,0.0,Actor,2.333584785461426,1.0,3.0,,,0.0,3.0,Offenbach,20221216
2,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0511019229888916,1.0,4.0,,,0.0,4.0,Offenbach,20221216
3,1R,Low,6.0,6.0,0.0,1.0,Actor,1.018301248550415,-1.0,10.0,,,0.0,10.0,Offenbach,20221216
4,1R,Low,1.0,1.0,1.0,0.0,Observer-incongruent,1.0160140991210938,-1.0,0.0,,,0.0,12.0,Offenbach,20221216
5,1R,Med,10.0,10.0,0.0,0.0,Observer-incongruent,1.3662142753601074,1.0,1.0,,,0.0,13.0,Offenbach,20221216
6,1R,Low,8.0,8.0,1.0,0.0,Observer,1.483057975769043,-1.0,2.0,,,0.0,14.0,Offenbach,20221216
7,1R,Low,6.0,6.0,1.0,0.0,Observer-incongruent,1.2990968227386475,-1.0,3.0,,,0.0,15.0,Offenbach,20221216
8,1R,Low,1.0,1.0,0.0,0.0,Observer,1.3332369327545166,1.0,5.0,,,0.0,17.0,Offenbach,20221216
9,1R,Low,3.0,3.0,0.0,0.0,Actor,1.1165599822998047,1.0,6.0,,,0.0,18.0,Offenbach,20221216
10,1R,Low,2.0,2.0,0.0,0.0,Observer,1.5324580669403076,1.0,7.0,,,0.0,19.0,Offenbach,20221216
11,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2330012321472168,1.0,8.0,,,0.0,20.0,Offenbach,20221216
12,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9839601516723633,1.0,0.0,,,0.0,24.0,Offenbach,20221216
13,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9999759197235107,1.0,1.0,,,0.0,25.0,Offenbach,20221216
14,1R,Low,3.0,3.0,0.0,0.0,Observer,1.8332879543304443,1.0,2.0,,,0.0,26.0,Offenbach,20221216
15,1R,Low,4.0,4.0,0.0,0.0,Observer,1.2841570377349854,1.0,3.0,,,0.0,27.0,Offenbach,20221216
16,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9834260940551758,1.0,4.0,,,0.0,28.0,Offenbach,20221216
17,1R,Med,11.0,11.0,0.0,0.0,Actor,1.3168601989746094,1.0,5.0,,,0.0,29.0,Offenbach,20221216
18,1R,Low,2.0,2.0,0.0,0.0,Observer,2.483051061630249,1.0,6.0,,,0.0,30.0,Offenbach,20221216
19,1R,Low,2.0,2.0,0.0,0.0,Actor,1.1176469326019287,1.0,7.0,,,0.0,31.0,Offenbach,20221216
20,1R,Low,2.0,2.0,0.0,0.0,Actor,1.33378005027771,1.0,8.0,,,0.0,32.0,Offenbach,20221216
21,1R,Low,2.0,2.0,0.0,0.0,Actor,1.1669890880584717,1.0,9.0,,,0.0,33.0,Offenbach,20221216
22,1R,Low,5.0,5.0,0.0,0.0,Actor,1.2829339504241943,1.0,0.0,,,0.0,35.0,Offenbach,20221216
23,1R,Low,3.0,3.0,0.0,0.0,Actor,1.2831330299377441,1.0,2.0,,,0.0,37.0,Offenbach,20221216
24,1R,Low,7.0,7.0,0.0,0.0,Observer,1.1503829956054688,1.0,3.0,,,0.0,38.0,Offenbach,20221216
25,1R,Low,2.0,2.0,0.0,0.0,Observer,1.1173028945922852,1.0,4.0,,,0.0,39.0,Offenbach,20221216
26,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0660040378570557,1.0,5.0,,,0.0,40.0,Offenbach,20221216
27,1R,Low,3.0,3.0,0.0,0.0,Observer,1.4491901397705078,1.0,6.0,,,0.0,41.0,Offenbach,20221216
28,1R,Low,2.0,2.0,0.0,0.0,Observer,1.3832969665527344,1.0,7.0,,,0.0,42.0,Offenbach,20221216
29,1R,Low,2.0,2.0,1.0,0.0,Observer,0.982957124710083,-1.0,8.0,,,0.0,43.0,Offenbach,20221216
30,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,1.150557041168213,1.0,0.0,,,0.0,47.0,Offenbach,20221216
31,1R,Low,7.0,7.0,0.0,0.0,Observer,6.834043979644775,1.0,1.0,,,0.0,48.0,Offenbach,20221216
32,1R,Low,5.0,5.0,0.0,0.0,Observer,2.0328550338745117,1.0,6.0,,,0.0,53.0,Offenbach,20221216
33,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2670111656188965,1.0,7.0,,,0.0,54.0,Offenbach,20221216
34,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9837119579315186,1.0,11.0,,,0.0,58.0,Offenbach,20221216
35,1R,Low,1.0,1.0,1.0,0.0,Observer-incongruent,2.4500622749328613,-1.0,13.0,,,0.0,60.0,Offenbach,20221216
36,1R,Low,4.0,4.0,1.0,0.0,Observer-incongruent,1.667052984237671,-1.0,0.0,,,0.0,62.0,Offenbach,20221216
37,1R,Low,4.0,4.0,1.0,0.0,Observer-incongruent,1.7834250926971436,-1.0,2.0,,,0.0,64.0,Offenbach,20221216
38,1R,Low,4.0,4.0,1.0,0.0,Observer-incongruent,1.9495751857757568,-1.0,3.0,,,0.0,65.0,Offenbach,20221216
39,1R,Low,3.0,3.0,0.0,0.0,Observer,2.9003260135650635,1.0,6.0,,,0.0,68.0,Offenbach,20221216
40,1R,Low,5.0,5.0,1.0,0.0,Observer,2.5001308917999268,-1.0,7.0,,,0.0,69.0,Offenbach,20221216
41,1R,Low,3.0,3.0,1.0,0.0,Observer-incongruent,5.182835102081299,-1.0,8.0,,,0.0,70.0,Offenbach,20221216
42,1R,Low,6.0,6.0,0.0,0.0,Observer,1.9497578144073486,1.0,0.0,,,0.0,75.0,Offenbach,20221216
43,1R,Low,1.0,1.0,0.0,0.0,Actor,1.2335717678070068,1.0,2.0,,,0.0,77.0,Offenbach,20221216
44,1R,Low,2.0,2.0,0.0,0.0,Actor,1.1994590759277344,1.0,3.0,,,0.0,78.0,Offenbach,20221216
45,1R,Low,6.0,6.0,0.0,0.0,Actor,1.2177932262420654,1.0,4.0,,,0.0,79.0,Offenbach,20221216
46,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0341150760650635,1.0,9.0,,,0.0,84.0,Offenbach,20221216
47,1R,Low,2.0,2.0,0.0,0.0,Actor,2.0494022369384766,1.0,10.0,,,0.0,85.0,Offenbach,20221216
48,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,2.9837350845336914,1.0,0.0,,,0.0,91.0,Offenbach,20221216
49,1R,Med,11.0,11.0,0.0,0.0,Actor-incongruent,1.034060001373291,1.0,4.0,,,0.0,95.0,Offenbach,20221216
50,1R,Low,6.0,6.0,0.0,0.0,Observer,6.183498859405518,1.0,7.0,,,0.0,98.0,Offenbach,20221216
51,1R,Low,2.0,2.0,1.0,1.0,Observer,1.8673040866851807,1.0,8.0,,,0.0,99.0,Offenbach,20221216
