,Outcome,Performance,Effort,Difficulty,1back-Performance,1back-Effort,1back-Difficulty,Switches,Condition,1back-Condition,Corrects,Confidence,Prev_confidence,Pos_in_block,Player,Session
58,1R,1.0,0.03739999999999999,0.5945188503,2.0,0.14960000000000007,1.7811880721000004,0.0,Actor,Actor,1.0,4.0,4.0,6.0,TB,session1
59,1R,7.0,0.19635000000000014,0.6380947590000001,1.0,0.03739999999999999,0.5945188503,0.0,Actor,Actor,0.0,3.0,4.0,7.0,TB,session1
60,1R,7.0,0.612425,1.1337971132,9.0,0.7573499999999996,0.9956836662000003,0.0,Observer-incongruent,Actor,1.0,4.0,3.0,0.0,TB,session1
61,1R,7.0,0.3132250000000001,0.7588837602,7.0,0.612425,1.1337971132,0.0,Observer,Observer-incongruent,1.0,3.0,4.0,1.0,TB,session1
62,1R,3.0,0.294525,1.6836010517000002,9.0,0.7246250000000001,1.5564313219999997,0.0,Observer,Observer,1.0,4.0,4.0,3.0,TB,session1
63,1R,2.0,0.19167500000000004,0.8480165289,13.0,0.677875,0.8412349846999998,0.0,Actor,Actor,1.0,4.0,4.0,5.0,TB,session1
64,1R,4.0,0.39737500000000014,1.0183640621999999,2.0,0.19167500000000004,0.8480165289,0.0,Observer,Actor,1.0,4.0,4.0,6.0,TB,session1
65,1R,1.0,0.06544999999999995,0.7767187487,4.0,0.39737500000000014,1.0183640621999999,0.0,Observer,Observer,1.0,4.0,4.0,7.0,TB,session1
66,1R,3.0,0.0,0.7370865077999997,11.0,0.7947500000000001,0.8104349272000001,0.0,Observer,Observer,1.0,3.0,3.0,9.0,TB,session1
67,1R,3.0,0.18699999999999997,1.5405158170000002,3.0,0.0,0.7370865077999997,0.0,Actor,Observer,0.0,3.0,3.0,10.0,TB,session1
68,1R,6.0,0.18699999999999994,0.6978312895000002,12.0,0.8929249999999997,0.7896765982999999,0.0,Actor-incongruent,Actor,1.0,4.0,2.0,0.0,TB,session1
69,1R,2.0,0.201025,0.7085575687,10.0,0.3412749999999999,1.3933231504999997,0.0,Observer,Actor,1.0,4.0,4.0,2.0,TB,session1
70,1R,3.0,0.19635000000000002,1.0215444844000001,2.0,0.201025,0.7085575687,0.0,Actor,Observer,1.0,4.0,4.0,3.0,TB,session1
71,1R,7.0,0.4955499999999998,1.9861606041999997,3.0,0.19635000000000002,1.0215444844000001,0.0,Actor,Actor,1.0,4.0,4.0,4.0,TB,session1
72,1R,6.0,0.38334999999999997,0.6739907974,7.0,0.4955499999999998,1.9861606041999997,0.0,Observer,Actor,1.0,4.0,4.0,5.0,TB,session1
73,1R,9.0,0.4160750000000001,1.4620235363999996,12.0,0.7573499999999995,1.1193067013,0.0,Actor,Actor,1.0,4.0,4.0,7.0,TB,session1
74,1R,5.0,0.434775,1.3530450969000003,9.0,0.7666999999999999,1.4666641290999998,0.0,Observer-incongruent,Actor,1.0,4.0,2.0,0.0,TB,session1
75,1R,5.0,0.2664749999999999,0.8158397249,5.0,0.434775,1.3530450969000003,0.0,Observer,Observer-incongruent,1.0,4.0,4.0,1.0,TB,session1
76,1R,2.0,0.09350000000000003,0.9016816841000002,5.0,0.2664749999999999,0.8158397249,0.0,Observer,Observer,1.0,4.0,4.0,2.0,TB,session1
77,1R,2.0,0.19167499999999993,1.0302725271000002,2.0,0.09350000000000003,0.9016816841000002,0.0,Observer,Observer,1.0,4.0,4.0,3.0,TB,session1
78,1R,2.0,0.10285,1.7140948195999999,10.0,0.5937249999999998,1.7148441596000001,0.0,Actor,Actor,1.0,4.0,4.0,5.0,TB,session1
79,1R,4.0,0.4113999999999999,0.9391495470000001,2.0,0.10285,1.7140948195999999,0.0,Observer,Actor,1.0,4.0,4.0,6.0,TB,session1
80,1R,3.0,0.1963499999999999,1.0856984804000005,9.0,0.6732000000000002,1.4430379564000004,0.0,Actor,Actor,1.0,4.0,3.0,0.0,TB,session1
81,1R,10.0,0.4815250000000001,1.4103746851000003,3.0,0.1963499999999999,1.0856984804000005,0.0,Observer,Actor,1.0,4.0,4.0,1.0,TB,session1
82,1R,3.0,0.49555000000000027,1.6001345274999998,10.0,0.4815250000000001,1.4103746851000003,0.0,Observer,Observer,1.0,4.0,4.0,2.0,TB,session1
83,1R,3.0,0.14492500000000008,1.6880075311,10.0,0.8414999999999999,0.9682154651999999,0.0,Observer,Actor,1.0,4.0,4.0,4.0,TB,session1
84,1R,10.0,0.8181250000000001,1.0782873489999998,3.0,0.14492500000000008,1.6880075311,0.0,Actor,Observer,1.0,4.0,4.0,5.0,TB,session1
85,1R,1.0,0.19635000000000014,1.6412969295,8.0,0.92565,1.1434793998999995,0.0,Actor,Actor,1.0,3.0,4.0,7.0,TB,session1
86,1R,12.0,0.6451500000000002,0.8212252485000001,1.0,0.19635000000000014,1.6412969295,0.0,Observer,Actor,1.0,3.0,3.0,8.0,TB,session1
87,1R,6.0,0.2711499999999999,0.5857826267000001,12.0,0.556325,0.5889835277,0.0,Actor-incongruent,Observer,1.0,4.0,2.0,0.0,TB,session1
88,1R,3.0,0.24309999999999993,1.2647936731,11.0,0.73865,0.8748044443,0.0,Actor,Observer,1.0,4.0,4.0,2.0,TB,session1
89,1R,1.0,0.01402500000000001,2.6617367859,3.0,0.24309999999999993,1.2647936731,0.0,Observer,Actor,1.0,4.0,4.0,3.0,TB,session1
90,1R,1.0,0.06544999999999998,0.8139044079,1.0,0.01402500000000001,2.6617367859,0.0,Actor,Observer,1.0,4.0,4.0,4.0,TB,session1
91,1R,1.0,0.07480000000000003,1.1913369646,11.0,0.8555249999999999,1.4217788233,0.0,Actor,Actor-incongruent,1.0,4.0,2.0,8.0,TB,session1
92,1R,2.0,0.21505000000000002,1.0644441046,5.0,0.8368250000000002,1.186102139,0.0,Observer,Observer,1.0,3.0,3.0,10.0,TB,session1
93,1R,4.0,0.12154999999999999,1.8131080042,2.0,0.21505000000000002,1.0644441046,0.0,Observer,Observer,1.0,3.0,3.0,11.0,TB,session1
94,1R,1.0,0.042074999999999974,1.5621304603000001,4.0,0.12154999999999999,1.8131080042,0.0,Actor,Observer,0.0,3.0,3.0,12.0,TB,session1
95,1R,6.0,0.24777499999999986,0.7928477509999999,10.0,0.5797,1.1838576617000003,0.0,Actor-incongruent,Observer,1.0,3.0,2.0,0.0,TB,session1
96,1R,7.0,0.5095750000000002,1.2000437843,6.0,0.24777499999999986,0.7928477509999999,0.0,Observer,Actor-incongruent,1.0,4.0,3.0,1.0,TB,session1
97,1R,6.0,0.53295,1.081810476,7.0,0.5095750000000002,1.2000437843,0.0,Observer,Observer,1.0,4.0,4.0,2.0,TB,session1
98,1R,4.0,0.38802499999999984,1.4601069619999996,6.0,0.53295,1.081810476,0.0,Actor,Observer,1.0,4.0,4.0,3.0,TB,session1
99,1R,8.0,0.5048999999999998,0.9849111486,4.0,0.38802499999999984,1.4601069619999996,1.0,Actor,Actor,0.0,1.0,4.0,4.0,TB,session1
100,1R,2.0,0.172975,1.3827931077999998,5.0,0.7246249999999999,1.3601302681999998,0.0,Observer,Actor,1.0,4.0,1.0,6.0,TB,session1
101,1R,9.0,0.5563249999999997,1.3252353585,10.0,0.5843750000000002,1.4350706806,0.0,Actor,Actor,1.0,4.0,4.0,8.0,TB,session1
102,1R,8.0,0.3880250000000003,0.8960016121000002,9.0,0.5563249999999997,1.3252353585,0.0,Observer,Actor,0.0,4.0,4.0,9.0,TB,session1
103,1R,4.0,0.32257499999999995,0.5602546887000001,13.0,0.5376249999999998,0.6138625011000004,0.0,Observer,Actor,1.0,4.0,2.0,0.0,TB,session1
104,1R,4.0,0.12622499999999998,1.3514440036000002,4.0,0.32257499999999995,0.5602546887000001,0.0,Observer,Observer,1.0,4.0,4.0,1.0,TB,session1
105,1R,7.0,0.472175,0.9976783931000002,12.0,0.9864250000000001,0.9746338452000001,0.0,Actor,Observer,1.0,4.0,4.0,4.0,TB,session1
106,1R,4.0,0.05609999999999993,0.45586840589999983,7.0,0.472175,0.9976783931000002,0.0,Observer,Actor,1.0,4.0,4.0,5.0,TB,session1
107,1R,5.0,0.5703499999999999,1.3484183152,4.0,0.05609999999999993,0.45586840589999983,0.0,Actor,Observer,1.0,4.0,4.0,6.0,TB,session1
108,1R,6.0,0.612425,1.2143084029,5.0,0.5703499999999999,1.3484183152,0.0,Observer,Actor,1.0,3.0,4.0,7.0,TB,session1
109,1R,3.0,0.13090000000000002,0.736452857,6.0,0.612425,1.2143084029,0.0,Observer,Observer,1.0,3.0,3.0,8.0,TB,session1
110,1R,3.0,0.28985000000000005,1.5305828450000003,3.0,0.13090000000000002,0.736452857,0.0,Observer,Observer,1.0,3.0,3.0,9.0,TB,session1
111,1R,5.0,0.5984,1.0745125661000003,3.0,0.28985000000000005,1.5305828450000003,0.0,Observer,Observer,0.0,3.0,3.0,10.0,TB,session1
112,1R,6.0,0.45347499999999985,0.8928181229000002,11.0,0.5890500000000003,1.2309086004,0.0,Actor,Observer-incongruent,1.0,4.0,2.0,0.0,TB,session1
113,1R,8.0,0.49555000000000005,0.8731747718000001,6.0,0.45347499999999985,0.8928181229000002,0.0,Observer,Actor,1.0,4.0,4.0,1.0,TB,session1
114,1R,4.0,0.23668802750000006,0.8565225747,8.0,0.49555000000000005,0.8731747718000001,0.0,Actor,Observer,1.0,4.0,4.0,2.0,TB,session1
115,1R,5.0,0.11219999999999997,1.1032985222,4.0,0.23668802750000006,0.8565225747,0.0,Observer,Actor,1.0,4.0,4.0,3.0,TB,session1
116,1R,5.0,0.2992,0.8781943797999999,5.0,0.11219999999999997,1.1032985222,0.0,Actor,Observer,1.0,4.0,4.0,4.0,TB,session1
117,1R,9.0,0.3880249999999996,1.4864097280999995,5.0,0.2992,0.8781943797999999,0.0,Observer,Actor,1.0,4.0,4.0,5.0,TB,session1
118,1R,6.0,0.6545000000000002,1.2373634793999995,12.0,0.5376250000000002,1.0299014669000004,0.0,Actor-incongruent,Actor,1.0,3.0,3.0,8.0,TB,session1
119,1R,3.0,0.2711500000000001,1.2306762185999998,10.0,0.612425,0.8314045549000002,0.0,Observer,Observer-incongruent,0.0,3.0,3.0,11.0,TB,session1
120,1R,2.0,0.09817499999999998,0.9292673367000003,11.0,0.6404750000000002,0.8688972012999999,0.0,Actor,Observer,1.0,4.0,2.0,0.0,TB,session1
121,1R,1.0,0.03739999999999999,0.5984014171999998,2.0,0.09817499999999998,0.9292673367000003,0.0,Actor,Actor,1.0,4.0,4.0,1.0,TB,session1
