,Outcome,Performance,Effort,Difficulty,1back-Performance,1back-Effort,1back-Difficulty,Switches,Condition,1back-Condition,Corrects,Confidence,Prev_confidence,Pos_in_block,Player,Session
1658,1R,6.0,0.37867500000000043,1.2375980924000003,6.0,0.5282749999999999,1.3738688257,0.0,Actor,Observer,0.0,4.0,4.0,10.0,SC,session4
1659,1R,4.0,0.16362500000000002,0.9814835679999999,9.0,0.8648750000000002,1.1399290596,0.0,Observer,Actor-incongruent,1.0,4.0,2.0,0.0,SC,session4
1660,1R,5.0,0.4441249999999999,1.2335620107,4.0,0.16362500000000002,0.9814835679999999,0.0,Observer,Observer,1.0,4.0,4.0,1.0,SC,session4
1661,1R,8.0,0.705925,2.1972268922000002,5.0,0.4441249999999999,1.2335620107,0.0,Observer,Observer,1.0,4.0,4.0,2.0,SC,session4
1662,1R,5.0,0.14492499999999997,0.5102642993,8.0,0.705925,2.1972268922000002,0.0,Actor,Observer,1.0,4.0,4.0,3.0,SC,session4
1663,1R,3.0,0.238425,1.3696308611,9.0,0.7900749999999999,1.2895204142,0.0,Observer,Actor,1.0,4.0,3.0,5.0,SC,session4
1664,1R,1.0,0.14492500000000003,1.5318005037,10.0,0.8742249999999994,0.8778971455000004,0.0,Observer,Observer-incongruent,1.0,4.0,2.0,9.0,SC,session4
1665,1R,4.0,0.3646499999999996,1.3869815000999999,13.0,0.8602000000000001,0.6840807982999999,0.0,Observer,Observer-incongruent,1.0,4.0,3.0,0.0,SC,session4
1666,1R,1.0,0.09350000000000003,0.8800796008999997,12.0,1.0004499999999998,1.3658498095000005,0.0,Actor,Observer,1.0,4.0,3.0,2.0,SC,session4
1667,1R,2.0,0.11220000000000008,0.9941880204999999,8.0,1.0144749999999996,1.0010933729999998,0.0,Actor,Observer,1.0,4.0,3.0,4.0,SC,session4
1668,1R,13.0,0.8508500000000003,0.7254794689000003,2.0,0.11220000000000008,0.9941880204999999,0.0,Observer,Actor,1.0,4.0,4.0,5.0,SC,session4
1669,1R,5.0,0.5703499999999998,1.0083652597,13.0,0.8508500000000003,0.7254794689000003,0.0,Observer,Observer,1.0,4.0,4.0,6.0,SC,session4
1670,1R,4.0,0.39737500000000003,2.1632832777999997,5.0,0.5703499999999998,1.0083652597,0.0,Actor,Observer,0.0,4.0,4.0,7.0,SC,session4
1671,1R,2.0,0.10752500000000001,0.5777614025,11.0,0.8508500000000002,1.0836874967,0.0,Observer-incongruent,Actor,1.0,4.0,1.0,0.0,SC,session4
1672,1R,3.0,0.1542750000000001,0.6577309162999999,11.0,0.808775,1.0969034215,0.0,Actor,Actor,1.0,4.0,3.0,2.0,SC,session4
1673,1R,11.0,0.6404749999999998,0.9403347334,3.0,0.1542750000000001,0.6577309162999999,0.0,Observer,Actor,1.0,4.0,4.0,3.0,SC,session4
1674,1R,13.0,0.6451500000000001,0.8397720692000001,11.0,0.6404749999999998,0.9403347334,0.0,Observer,Observer,1.0,4.0,4.0,4.0,SC,session4
1675,1R,5.0,0.30387500000000034,0.6792059418,10.0,0.752675,1.3428048941,0.0,Observer-incongruent,Actor,1.0,4.0,2.0,0.0,SC,session4
1676,1R,2.0,0.12154999999999994,0.7760080302000001,12.0,0.7667000000000003,1.4561767167000002,0.0,Observer,Actor,1.0,4.0,3.0,2.0,SC,session4
1677,1R,11.0,0.6077500000000006,1.066589119,2.0,0.12154999999999994,0.7760080302000001,0.0,Observer,Observer,1.0,4.0,4.0,3.0,SC,session4
1678,1R,8.0,0.6030749999999993,1.1577938107999999,9.0,0.7947500000000006,1.4065201589000003,0.0,Observer,Actor,1.0,4.0,3.0,5.0,SC,session4
1679,1R,5.0,0.22440000000000015,1.1623092994000002,8.0,0.6030749999999993,1.1577938107999999,0.0,Actor,Observer,1.0,4.0,4.0,6.0,SC,session4
1680,1R,2.0,0.18700000000000006,0.8819925734,10.0,0.85085,1.4170463901000003,0.0,Observer,Observer,1.0,4.0,3.0,8.0,SC,session4
1681,1R,7.0,0.6778750000000001,1.000345071,9.0,0.7853999999999999,1.8093836042,0.0,Actor,Observer-incongruent,0.0,4.0,3.0,11.0,SC,session4
1682,1NR,13.0,0.8742250000000001,0.8576453149000001,2.0,0.191675,1.310089059,0.0,Observer,Actor,1.0,3.0,4.0,2.0,SC,session4
1683,1NR,7.0,0.9677249999999997,1.3534865826000002,11.0,0.7526750000000001,1.3122593327000003,0.0,Actor,Actor,1.0,3.0,4.0,7.0,SC,session4
1684,1NR,9.0,1.00045,0.7681204569,1.0,0.03739999999999999,0.6400667123000001,0.0,Observer,Actor,0.0,3.0,4.0,11.0,SC,session4
1685,1NR,7.0,0.593725,1.491784438,2.0,0.10284999999999989,0.8480381328999997,0.0,Observer,Observer,1.0,3.0,4.0,3.0,SC,session4
1686,1NR,8.0,0.8695499999999997,1.1835339907999998,4.0,0.31789999999999996,1.6020553184,0.0,Observer,Actor,0.0,3.0,4.0,6.0,SC,session4
1687,1NR,15.0,1.07525,0.8617304617000001,5.0,0.26180000000000003,1.5200811148,0.0,Observer,Actor,1.0,3.0,4.0,1.0,SC,session4
1688,1NR,9.0,0.73865,1.9135878424000003,6.0,0.35062500000000013,1.3760891975,0.0,Observer,Actor,0.0,3.0,4.0,4.0,SC,session4
1689,1NR,11.0,0.9770750000000004,0.8642336826999998,3.0,0.1355749999999999,0.8781684207000002,0.0,Observer,Observer,1.0,3.0,4.0,2.0,SC,session4
1690,1NR,9.0,0.7433250000000001,1.3242611541000002,11.0,0.7947500000000003,0.9173388534999999,0.0,Actor,Observer,0.0,3.0,4.0,8.0,SC,session4
1691,1NR,13.0,0.743325,0.6679663241,1.0,0.032725000000000004,1.1407839031,0.0,Actor,Actor,1.0,3.0,4.0,3.0,SC,session4
1692,1NR,13.0,0.8461750000000001,1.0202400373000002,8.0,0.472175,0.7616481062000001,0.0,Observer,Observer,0.0,3.0,4.0,7.0,SC,session4
1693,1NR,8.0,0.88825,1.9652119336,1.0,0.18232499999999996,1.1266147268000002,0.0,Actor,Observer,0.0,3.0,4.0,5.0,SC,session4
1694,1NR,10.0,0.8929250000000001,1.2790313441,9.0,0.6545,1.5466011830000002,0.0,Actor,Observer,1.0,3.0,4.0,12.0,SC,session4
1695,1NR,10.0,0.9209750000000001,1.318991672,4.0,0.17297500000000002,0.6754089846,0.0,Observer,Observer,0.0,3.0,4.0,14.0,SC,session4
1696,1NR,7.0,0.6451500000000002,2.3566481808,3.0,0.3459500000000001,1.9613965891,0.0,Actor,Observer,1.0,3.0,4.0,1.0,SC,session4
1697,1NR,11.0,0.7199500000000004,1.4574677305,5.0,0.5656749999999999,1.2605920081000002,0.0,Observer,Actor,0.0,3.0,4.0,8.0,SC,session4
1698,1NR,11.0,0.939675,1.1352515847,1.0,0.14025,0.8359249875,0.0,Observer,Observer,1.0,3.0,4.0,2.0,SC,session4
1699,1NR,12.0,0.6778749999999998,0.752233498,6.0,0.6825499999999999,1.6985941489000003,0.0,Observer,Actor,1.0,3.0,4.0,5.0,SC,session4
1700,1NR,12.0,0.748,0.7326111432,2.0,0.16829999999999995,1.0967621847000002,0.0,Observer,Actor,0.0,3.0,4.0,7.0,SC,session4
1701,1NR,9.0,0.8508499999999999,1.2008621646000002,2.0,0.11687500000000006,0.7815508347,0.0,Actor,Actor,0.0,3.0,4.0,3.0,SC,session4
1702,1NR,11.0,0.771375,1.2627614769,3.0,0.3366,1.1430963069000002,0.0,Observer,Observer,1.0,3.0,3.0,5.0,SC,session4
1703,1NR,13.0,0.8368249999999998,0.8031175361,1.0,0.15427500000000002,0.5797430902,0.0,Observer,Actor,0.0,3.0,4.0,7.0,SC,session4
1704,1NR,9.0,0.8508499999999998,1.9133538117,13.0,0.6404750000000003,0.9532818439999998,0.0,Actor,Actor,1.0,3.0,4.0,6.0,SC,session4
1705,1NR,12.0,0.9770749999999999,0.8528392794000003,9.0,0.696575,1.0641840309000004,0.0,Observer,Actor,0.0,3.0,4.0,10.0,SC,session4
1706,1NR,10.0,0.83215,1.8295110405000001,1.0,0.14492500000000003,0.5298898179,0.0,Actor,Actor,1.0,3.0,4.0,1.0,SC,session4
1707,1NR,9.0,0.79475,1.3617578512000001,7.0,0.462825,1.1530116753000001,0.0,Actor,Actor,1.0,3.0,4.0,5.0,SC,session4
1708,1NR,12.0,0.7199500000000003,1.1328670403000003,2.0,0.1496,1.9737949334,0.0,Observer,Actor,0.0,3.0,4.0,9.0,SC,session4
1709,1NR,11.0,0.8368249999999997,0.8316430327000002,11.0,0.5329499999999998,1.0279165603,0.0,Observer,Actor,1.0,3.0,4.0,1.0,SC,session4
1710,1NR,14.0,0.8648750000000002,0.5920065184,3.0,0.14959999999999984,0.8487042775,0.0,Observer,Observer,1.0,3.0,4.0,7.0,SC,session4
1711,1NR,11.0,0.88825,0.9293478050000001,9.0,0.762025,1.0806873819,0.0,Observer,Observer,1.0,3.0,4.0,3.0,SC,session4
1712,1NR,7.0,0.8648749999999998,1.6436621586999998,11.0,0.7526749999999999,1.3326996907000002,1.0,Actor-incongruent,Actor,0.0,1.0,1.0,6.0,SC,session4
1713,1NR,10.0,0.8976,1.2783390102,8.0,0.68255,0.7868176256999999,0.0,Observer,Actor,1.0,3.0,4.0,15.0,SC,session4
1714,1NR,14.0,0.40205,0.7169648033000001,10.0,0.5469749999999999,0.7584673049,0.0,Actor,Actor,0.0,3.0,4.0,18.0,SC,session4
1715,1NR,13.0,0.7573499999999996,0.8412626152,9.0,0.6217749999999999,1.8095001676999996,0.0,Observer,Observer,1.0,3.0,4.0,3.0,SC,session4
1716,1NR,8.0,0.8882500000000001,1.3494921306000003,4.0,0.30854999999999966,0.9296574452999998,0.0,Actor,Actor,0.0,3.0,4.0,9.0,SC,session4
1717,1NR,11.0,0.6545000000000002,1.2462887824,6.0,0.5703500000000001,1.9299546006000003,0.0,Actor,Actor,1.0,3.0,4.0,3.0,SC,session4
1718,1NR,8.0,0.4160750000000001,0.7990090679999999,11.0,0.6872249999999998,0.9611655349000002,0.0,Actor,Actor,1.0,3.0,4.0,2.0,SC,session4
1719,1NR,12.0,0.8695500000000004,0.9818120875000003,4.0,0.3085499999999999,1.0899876998000002,0.0,Actor,Observer,1.0,3.0,4.0,5.0,SC,session4
1720,1NR,13.0,0.7526750000000002,0.7014887691000002,1.0,0.14492500000000008,1.5923412398000005,0.0,Actor,Observer,0.0,3.0,4.0,8.0,SC,session4
1721,1NR,10.0,0.7666999999999998,1.5239139513000002,6.0,0.481525,2.1375883969000005,0.0,Actor,Actor,1.0,3.0,4.0,9.0,SC,session4
1722,1NR,10.0,0.7199500000000001,1.4445466713000001,9.0,0.7433249999999999,1.205649167,0.0,Actor,Observer,1.0,3.0,4.0,11.0,SC,session4
1723,1NR,10.0,0.9162999999999999,1.3157523197,4.0,0.35997500000000016,0.6423617254000001,0.0,Observer,Observer,0.0,3.0,4.0,13.0,SC,session4
1724,1NR,15.0,0.8227999999999999,0.6664975875,3.0,0.32725000000000015,1.1177527795,0.0,Observer,Actor,1.0,3.0,4.0,2.0,SC,session4
1725,1NR,14.0,0.7526750000000001,0.8464474495999998,2.0,0.2057000000000001,0.7678739923000001,0.0,Actor,Observer-incongruent,0.0,3.0,4.0,9.0,SC,session4
1726,1NR,10.0,0.892925,0.9357361961999999,6.0,0.23375,1.0791487073000001,0.0,Actor,Actor,1.0,3.0,4.0,3.0,SC,session4
1727,1NR,10.0,0.8508499999999999,1.3168722650000002,1.0,0.14492499999999997,1.9525760679,0.0,Observer,Observer,0.0,3.0,4.0,24.0,SC,session4
1728,1NR,13.0,0.8601999999999999,0.9336908050000001,4.0,0.2991999999999999,0.9896929917000001,0.0,Actor,Observer-incongruent,1.0,3.0,4.0,1.0,SC,session4
1729,1NR,10.0,0.8508500000000006,0.9785821138999997,10.0,0.8041000000000001,1.0095028484000004,0.0,Observer,Observer,1.0,3.0,4.0,5.0,SC,session4
1730,1NR,6.0,0.9630499999999997,1.7354623773,8.0,0.6498250000000001,1.0653229525000003,0.0,Observer,Observer,0.0,3.0,4.0,10.0,SC,session4
1731,1NR,11.0,0.8508500000000002,1.2648223829,5.0,0.45815,1.8828989406999996,0.0,Actor,Actor,1.0,3.0,4.0,8.0,SC,session4
1732,1NR,10.0,0.8789000000000002,0.7628923438999999,2.0,0.1683,1.4085017211,0.0,Observer,Actor,1.0,3.0,4.0,13.0,SC,session4
1733,1NR,14.0,0.5376250000000001,0.6024899915999999,11.0,0.481525,0.6661251079,0.0,Observer,Actor-incongruent,0.0,3.0,4.0,15.0,SC,session4
1734,1NR,14.0,0.8537704802999999,0.5968693555000003,10.0,0.5919704803000001,0.7578325210000001,0.0,Observer,Actor,1.0,3.0,4.0,3.0,SC,session4
1735,1NR,9.0,0.6638499999999999,1.1597261327,1.0,0.238425,1.1968717351000002,0.0,Actor,Observer,1.0,3.0,4.0,7.0,SC,session4
1736,1NR,13.0,0.79475,0.6781033968000002,7.0,0.46750000000000036,0.8279176045,0.0,Observer,Observer,0.0,3.0,4.0,11.0,SC,session4
1737,1NR,9.0,0.9116249999999999,1.1056200219,3.0,0.26180000000000003,2.0059439182,0.0,Observer,Observer,1.0,3.0,4.0,3.0,SC,session4
1738,1NR,13.0,0.83215,0.6743608833000001,7.0,0.30855000000000005,0.5069179969000001,0.0,Observer,Observer,1.0,3.0,4.0,6.0,SC,session4
1739,1NR,9.0,0.8695499999999998,1.2728471012000004,10.0,0.5843749999999999,1.1295576002,0.0,Actor,Observer,1.0,3.0,4.0,8.0,SC,session4
1740,1NR,14.0,0.6872250000000001,0.7411242801,6.0,0.4488,1.4656336690000002,0.0,Observer,Observer,0.0,3.0,4.0,11.0,SC,session4
1741,1NR,9.0,0.6825499999999999,1.5088456968999995,2.0,0.042075000000000085,0.7725716421,0.0,Actor,Actor,1.0,3.0,4.0,1.0,SC,session4
1742,1NR,12.0,0.9069499999999998,1.0663544565,2.0,0.25712500000000005,0.6747752564,0.0,Actor,Actor,1.0,3.0,4.0,3.0,SC,session4
1743,1NR,13.0,0.7854000000000001,1.1310938849,2.0,0.08414999999999995,0.6093643065,0.0,Actor,Observer,1.0,3.0,4.0,6.0,SC,session4
1744,1NR,7.0,0.9583750000000002,2.2556323084,6.0,0.3740000000000001,1.1395963651,0.0,Observer,Observer,0.0,3.0,4.0,9.0,SC,session4
1745,1NR,10.0,0.96305,1.0810114504,1.0,0.08415,1.4573270284,0.0,Observer,Observer,1.0,3.0,4.0,2.0,SC,session4
1746,1NR,7.0,0.9537,1.0120618254000002,10.0,0.4487999999999999,0.5570991496000001,0.0,Actor,Observer,1.0,3.0,4.0,5.0,SC,session4
1747,1NR,13.0,0.9537,0.9155144976999997,2.0,0.0,1.0718696372000003,0.0,Observer,Observer,1.0,4.0,4.0,1.0,SC,session4
1748,1NR,11.0,0.8087750000000004,0.7661295860999999,3.0,0.24777499999999963,0.8661574612999998,0.0,Observer,Actor,0.0,3.0,4.0,10.0,SC,session4
1749,1NR,10.0,0.9349999999999998,1.15747361,9.0,0.556325,0.7675097384,0.0,Actor,Observer,1.0,3.0,4.0,2.0,SC,session4
1750,1NR,11.0,0.7994249999999998,1.5279387674,3.0,0.219725,0.7252622643000002,0.0,Actor,Actor,1.0,3.0,4.0,7.0,SC,session4
1751,1NR,12.0,0.9116249999999999,1.1869911155,5.0,0.3366000000000001,0.9264213522999999,0.0,Actor,Observer,0.0,3.0,4.0,9.0,SC,session4
1752,1NR,9.0,0.6077499999999999,1.5694146098000001,7.0,0.43945,1.4639852901000001,0.0,Actor,Actor,1.0,3.0,4.0,2.0,SC,session4
1753,1NR,10.0,0.7760500000000007,0.9837689290000002,4.0,0.3132250000000003,0.7788903392000003,0.0,Actor,Observer,1.0,3.0,4.0,4.0,SC,session4
1754,1NR,12.0,0.8695499999999996,1.0047622921000001,3.0,0.1776500000000002,0.9309194290000002,0.0,Observer,Actor,1.0,3.0,4.0,7.0,SC,session4
1755,1NR,14.0,0.6404749999999999,0.5406220900999998,1.0,0.0,1.7947840114,0.0,Actor,Actor,1.0,3.0,4.0,2.0,SC,session4
1756,1NR,11.0,0.7199499999999999,0.8874812999999999,5.0,0.4488000000000001,1.2755310386999998,0.0,Actor,Observer,1.0,3.0,4.0,6.0,SC,session4
1757,1NR,10.0,0.995775,1.3687387323000002,4.0,0.11687499999999984,0.6623726549000001,0.0,Observer,Observer,1.0,3.0,4.0,2.0,SC,session4
1758,1NR,9.0,0.9069500000000004,1.4330929519,6.0,0.5703499999999999,1.4168223328,0.0,Actor,Observer,1.0,3.0,4.0,8.0,SC,session4
1759,1NR,7.0,0.8601999999999996,1.2777944647000004,4.0,0.22907499999999992,0.7820131087999999,0.0,Actor,Actor,1.0,3.0,4.0,11.0,SC,session4
1760,1NR,9.0,0.8555250000000003,1.0776845255999998,6.0,0.3833500000000002,1.026653556,0.0,Actor,Actor,0.0,3.0,4.0,14.0,SC,session4
1761,1NR,10.0,0.8134500000000001,0.8501057234000002,4.0,0.30854999999999994,2.0556183740000002,0.0,Actor,Actor,1.0,3.0,4.0,2.0,SC,session4
1762,1NR,9.0,0.8368249999999999,1.127257629,5.0,0.3272500000000001,1.1681552345,0.0,Actor,Observer,0.0,3.0,4.0,8.0,SC,session4
1763,1NR,10.0,0.9864249999999998,1.0671212120000004,2.0,0.35529999999999984,0.7555600540999999,0.0,Observer,Actor,1.0,3.0,4.0,3.0,SC,session4
1764,1NR,10.0,0.7012499999999998,1.624777137,2.0,0.14024999999999987,1.2959260583,0.0,Actor,Observer,1.0,3.0,4.0,5.0,SC,session4
1765,1NR,10.0,0.7386499999999997,1.3517970661,2.0,0.08415000000000006,1.4161026867000002,0.0,Actor,Actor,1.0,3.0,4.0,8.0,SC,session4
1766,1NR,11.0,0.4113999999999999,1.1249757413,1.0,0.12155000000000005,1.4521774464000001,0.0,Observer,Observer,0.0,3.0,4.0,10.0,SC,session4
1767,1NR,11.0,0.5890500000000001,1.1032206668,1.0,0.14492499999999997,0.8385021131,0.0,Actor,Observer,1.0,3.0,4.0,3.0,SC,session4
1768,1NR,10.0,0.977075,1.6059752493000001,1.0,0.13090000000000002,0.7416555351,0.0,Observer,Observer,1.0,3.0,4.0,6.0,SC,session4
1769,1NR,12.0,0.9116249999999998,1.2012140921,4.0,0.3366000000000001,1.7712076728,0.0,Observer,Observer,1.0,3.0,4.0,11.0,SC,session4
1770,1NR,13.0,0.8648750000000003,0.8963362597,2.0,0.06544999999999998,0.8802919750000001,0.0,Actor,Observer,0.0,3.0,4.0,15.0,SC,session4
1771,1NR,12.0,0.8274749999999995,1.4579711707,9.0,0.43945,1.0554056709,0.0,Observer,Actor,1.0,3.0,4.0,3.0,SC,session4
1772,1NR,14.0,0.9209750000000001,0.6745595594999999,9.0,0.565675,1.1232326554000003,0.0,Observer,Observer,1.0,3.0,4.0,5.0,SC,session4
1773,1NR,10.0,0.9256499999999999,1.3335003032000001,1.0,0.0,1.0703607182,0.0,Observer,Actor-incongruent,1.0,3.0,4.0,7.0,SC,session4
1774,1NR,11.0,0.9022749999999997,0.7616950405000001,6.0,0.37867500000000043,1.2375980924000003,0.0,Actor,Actor,0.0,3.0,4.0,11.0,SC,session4
1775,1NR,9.0,0.7900749999999999,1.2895204142,5.0,0.14492499999999997,0.5102642993,0.0,Actor,Actor,1.0,3.0,4.0,4.0,SC,session4
1776,1NR,9.0,0.7900750000000001,2.390645964,3.0,0.238425,1.3696308611,0.0,Actor,Observer,1.0,3.0,4.0,6.0,SC,session4
1777,1NR,11.0,0.715275,0.7810228065,1.0,0.14492500000000003,1.5318005037,0.0,Actor,Observer,0.0,3.0,4.0,10.0,SC,session4
1778,1NR,12.0,1.0004499999999998,1.3658498095000005,4.0,0.3646499999999996,1.3869815000999999,0.0,Observer,Observer,1.0,3.0,4.0,1.0,SC,session4
1779,1NR,8.0,1.0144749999999996,1.0010933729999998,1.0,0.09350000000000003,0.8800796008999997,0.0,Observer,Actor,1.0,3.0,4.0,3.0,SC,session4
1780,1NR,13.0,0.8789000000000002,0.8333885532999998,4.0,0.39737500000000003,2.1632832777999997,0.0,Actor,Actor,0.0,3.0,4.0,8.0,SC,session4
1781,1NR,11.0,0.808775,1.0969034215,2.0,0.10752500000000001,0.5777614025,0.0,Actor,Observer-incongruent,1.0,3.0,4.0,1.0,SC,session4
1782,1NR,15.0,0.7059249999999999,0.5628472550000001,13.0,0.6451500000000001,0.8397720692000001,0.0,Actor,Observer,1.0,3.0,4.0,5.0,SC,session4
1783,1NR,12.0,0.7667000000000003,1.4561767167000002,5.0,0.30387500000000034,0.6792059418,0.0,Actor,Observer-incongruent,1.0,3.0,4.0,1.0,SC,session4
1784,1NR,9.0,0.7947500000000006,1.4065201589000003,11.0,0.6077500000000006,1.066589119,0.0,Actor,Observer,1.0,3.0,4.0,4.0,SC,session4
1785,1NR,10.0,0.85085,1.4170463901000003,5.0,0.22440000000000015,1.1623092994000002,0.0,Observer,Actor,1.0,3.0,4.0,7.0,SC,session4
1786,1NR,12.0,0.6919000000000001,1.0386301420000001,2.0,0.18700000000000006,0.8819925734,0.0,Actor,Observer,1.0,3.0,4.0,9.0,SC,session4
1787,1NR,11.0,0.8414999999999997,1.5025007824999999,7.0,0.6778750000000001,1.000345071,0.0,Observer,Actor,0.0,3.0,4.0,12.0,SC,session4
1788,2NR,12.0,0.7059250000000001,0.8665877167,13.0,0.8742250000000001,0.8576453149000001,0.0,Observer,Observer,1.0,2.0,3.0,3.0,SC,session4
1789,2NR,11.0,0.855525,1.0365730758,7.0,0.9677249999999997,1.3534865826000002,0.0,Actor,Actor,1.0,2.0,3.0,8.0,SC,session4
1790,2NR,10.0,0.949025,1.4451483768,9.0,1.00045,0.7681204569,0.0,Observer,Observer,0.0,2.0,3.0,12.0,SC,session4
1791,2NR,7.0,0.8789000000000001,1.2031995255,7.0,0.593725,1.491784438,0.0,Observer,Observer,1.0,2.0,3.0,4.0,SC,session4
1792,2NR,12.0,0.9069500000000001,1.6817693887999996,8.0,0.8695499999999997,1.1835339907999998,0.0,Observer,Observer,0.0,2.0,3.0,7.0,SC,session4
1793,2NR,12.0,0.883575,1.0718399822000002,9.0,0.73865,1.9135878424000003,0.0,Actor,Observer,0.0,2.0,3.0,5.0,SC,session4
1794,2NR,9.0,0.8601999999999996,1.3787060417000006,9.0,0.7433250000000001,1.3242611541000002,0.0,Actor,Actor,0.0,2.0,3.0,9.0,SC,session4
1795,2NR,8.0,0.9256499999999999,1.1166558504000001,13.0,0.8461750000000001,1.0202400373000002,0.0,Actor,Observer,0.0,2.0,3.0,8.0,SC,session4
1796,2NR,11.0,0.9677250000000002,0.9632834767,8.0,0.88825,1.9652119336,0.0,Actor,Actor,0.0,2.0,3.0,6.0,SC,session4
1797,2NR,11.0,0.7760499999999999,0.9877537101999998,10.0,0.9209750000000001,1.318991672,0.0,Actor,Observer,0.0,2.0,3.0,15.0,SC,session4
1798,2NR,15.0,0.7152749999999994,0.5449388532000001,7.0,0.6451500000000002,2.3566481808,0.0,Observer,Actor,1.0,2.0,3.0,2.0,SC,session4
1799,2NR,13.0,0.7152749999999996,0.6991477248000002,11.0,0.7199500000000004,1.4574677305,0.0,Observer,Observer,0.0,2.0,3.0,9.0,SC,session4
1800,2NR,10.0,0.8274750000000002,1.4057886682000003,12.0,0.748,0.7326111432,0.0,Actor,Observer,0.0,2.0,3.0,8.0,SC,session4
1801,2NR,12.0,0.7293000000000003,0.9475273795000001,9.0,0.8508499999999999,1.2008621646000002,0.0,Actor,Actor,0.0,2.0,3.0,4.0,SC,session4
1802,2NR,9.0,0.8368249999999999,1.0000439290999998,13.0,0.8368249999999998,0.8031175361,1.0,Actor-incongruent,Observer,1.0,2.0,3.0,8.0,SC,session4
1803,2NR,12.0,0.874225,0.8193898500000003,12.0,0.9770749999999999,0.8528392794000003,1.0,Actor-incongruent,Observer,1.0,2.0,3.0,11.0,SC,session4
1804,2NR,13.0,0.8368250000000002,0.794047521,9.0,0.79475,1.3617578512000001,0.0,Actor,Actor,1.0,2.0,3.0,6.0,SC,session4
1805,2NR,14.0,0.7480000000000001,0.6580114428000001,12.0,0.7199500000000003,1.1328670403000003,1.0,Actor-incongruent,Observer,1.0,2.0,3.0,10.0,SC,session4
1806,2NR,11.0,0.9163000000000001,1.1863832759000001,7.0,0.8648749999999998,1.6436621586999998,1.0,Observer-incongruent,Actor-incongruent,0.0,1.0,1.0,7.0,SC,session4
1807,2NR,9.0,0.6918999999999998,1.7948617424999997,14.0,0.40205,0.7169648033000001,1.0,Actor-incongruent,Actor,1.0,2.0,3.0,19.0,SC,session4
1808,2NR,14.0,0.7106000000000001,0.6751349241999998,8.0,0.8882500000000001,1.3494921306000003,0.0,Actor,Actor,0.0,2.0,3.0,10.0,SC,session4
1809,2NR,14.0,0.8227999999999999,0.8031568462000002,11.0,0.6545000000000002,1.2462887824,0.0,Actor,Actor,1.0,2.0,3.0,4.0,SC,session4
1810,2NR,9.0,0.8415000000000002,1.5907610070999998,13.0,0.7526750000000002,0.7014887691000002,1.0,Actor-incongruent,Actor,1.0,2.0,3.0,9.0,SC,session4
1811,2NR,9.0,1.01915,1.6324958998,10.0,0.9162999999999999,1.3157523197,0.0,Observer,Observer,0.0,2.0,3.0,14.0,SC,session4
1812,2NR,9.0,0.8742249999999998,1.8274076021000005,15.0,0.8227999999999999,0.6664975875,0.0,Observer,Observer,1.0,2.0,3.0,3.0,SC,session4
1813,2NR,9.0,0.8882499999999997,1.4761338169,14.0,0.7526750000000001,0.8464474495999998,0.0,Actor-incongruent,Actor,0.0,2.0,3.0,10.0,SC,session4
1814,2NR,12.0,0.874225,0.7415177027000002,10.0,0.8508499999999999,1.3168722650000002,1.0,Actor-incongruent,Observer,1.0,2.0,3.0,25.0,SC,session4
1815,2NR,11.0,0.986425,1.0351035428999997,13.0,0.8601999999999999,0.9336908050000001,0.0,Observer,Actor,1.0,2.0,3.0,2.0,SC,session4
1816,2NR,12.0,0.8181249999999998,0.9485050036000002,6.0,0.9630499999999997,1.7354623773,0.0,Actor,Observer,0.0,2.0,3.0,11.0,SC,session4
1817,2NR,10.0,0.7713749999999994,1.4202449199,9.0,0.6638499999999999,1.1597261327,0.0,Actor,Actor,1.0,2.0,3.0,8.0,SC,session4
1818,2NR,10.0,0.8070204803000001,0.9904474174,14.0,0.6872250000000001,0.7411242801,0.0,Actor-incongruent,Observer,0.0,2.0,3.0,12.0,SC,session4
1819,2NR,11.0,0.9799954802999996,1.4435806294000004,7.0,0.9583750000000002,2.2556323084,0.0,Observer,Observer,0.0,2.0,3.0,10.0,SC,session4
1820,2NR,14.0,0.818125,0.8682461262999999,7.0,0.9537,1.0120618254000002,1.0,Observer,Actor,0.0,2.0,3.0,6.0,SC,session4
1821,2NR,8.0,0.8975999999999998,1.1572620914,13.0,0.9537,0.9155144976999997,0.0,Observer,Observer,1.0,2.0,4.0,2.0,SC,session4
1822,2NR,10.0,0.9864249999999996,1.9496474038999994,11.0,0.8087750000000004,0.7661295860999999,0.0,Observer,Observer,0.0,2.0,3.0,11.0,SC,session4
1823,2NR,13.0,0.8601999999999999,0.8227744509999999,12.0,0.9116249999999999,1.1869911155,1.0,Observer,Actor,1.0,2.0,3.0,10.0,SC,session4
1824,2NR,10.0,0.935,1.0485742112,12.0,0.8695499999999996,1.0047622921000001,0.0,Observer,Observer,0.0,2.0,3.0,8.0,SC,session4
1825,2NR,9.0,0.9630500000000001,1.9095692638,11.0,0.7199499999999999,0.8874812999999999,0.0,Observer,Actor,1.0,2.0,3.0,7.0,SC,session4
1826,2NR,8.0,0.7059250000000001,1.0275205512,9.0,0.8555250000000003,1.0776845255999998,0.0,Actor,Actor,0.0,2.0,3.0,15.0,SC,session4
