,Outcome,Performance,Effort,Difficulty,1back-Performance,1back-Effort,1back-Difficulty,Switches,Condition,1back-Condition,Corrects,Confidence,Prev_confidence,Pos_in_block,Player,Session
0,1R,1.0,0.12154999999999994,0.7922423386999997,10.0,0.8134499999999997,1.5931639498000005,0.0,Observer-incongruent,Observer,1.0,4.0,1.0,0.0,JY,session1
1,1R,8.0,0.2945249999999998,0.9131105824999999,1.0,0.12154999999999994,0.7922423386999997,0.0,Actor,Observer-incongruent,1.0,4.0,4.0,1.0,JY,session1
2,1R,8.0,0.3740000000000001,0.7069268644000003,8.0,0.2945249999999998,0.9131105824999999,0.0,Actor,Actor,1.0,4.0,4.0,2.0,JY,session1
3,1R,9.0,0.6451500000000001,0.9492215830999998,8.0,0.3740000000000001,0.7069268644000003,0.0,Observer,Actor,1.0,4.0,4.0,3.0,JY,session1
4,1R,7.0,0.313225,1.5605631629999999,9.0,0.4674999999999999,1.1103680854,0.0,Actor,Actor-incongruent,1.0,3.0,2.0,7.0,JY,session1
5,1R,1.0,0.15427499999999994,0.9491402883000002,12.0,0.6685249999999999,0.6595248604999998,0.0,Actor,Actor,0.0,3.0,2.0,9.0,JY,session1
6,1R,1.0,0.154275,0.7134724090999999,6.0,0.705925,1.8608292615999997,0.0,Observer,Observer-incongruent,1.0,4.0,3.0,0.0,JY,session1
7,1R,7.0,0.23374999999999999,1.3096894741000003,1.0,0.154275,0.7134724090999999,0.0,Actor,Observer,1.0,4.0,4.0,1.0,JY,session1
8,1R,3.0,0.18232499999999996,1.4603410468,9.0,0.5095750000000001,1.9996903094000003,0.0,Observer,Actor,1.0,4.0,4.0,4.0,JY,session1
9,1R,1.0,0.004674999999999985,0.6287369088,11.0,0.8491128537000001,0.7364928307,0.0,Actor,Observer,1.0,4.0,4.0,6.0,JY,session1
10,1R,3.0,0.2664749999999999,1.1077575564,1.0,0.004674999999999985,0.6287369088,0.0,Observer,Actor,1.0,4.0,4.0,7.0,JY,session1
11,1R,7.0,0.36465,0.8363213529000001,6.0,0.9472880275,0.9900629503,0.0,Observer,Actor,1.0,3.0,3.0,9.0,JY,session1
12,1R,2.0,0.10285000000000011,1.0361709809000006,11.0,0.7479999999999999,0.8437592933,0.0,Actor,Observer-incongruent,1.0,4.0,3.0,0.0,JY,session1
13,1R,6.0,0.5078204805999998,1.3650523096999998,13.0,0.7620249999999998,0.7837256009,0.0,Observer,Observer,1.0,4.0,4.0,3.0,JY,session1
14,1R,2.0,0.08882499999999993,1.4862644221,6.0,0.5078204805999998,1.3650523096999998,0.0,Actor,Observer,1.0,4.0,4.0,4.0,JY,session1
15,1R,11.0,0.7059249999999996,0.7763849986000001,7.0,0.7947499999999997,1.4066922424,0.0,Observer,Actor,1.0,4.0,4.0,6.0,JY,session1
16,1R,3.0,0.20102500000000012,2.2430982364,11.0,0.7059249999999996,0.7763849986000001,0.0,Actor,Observer,1.0,4.0,4.0,7.0,JY,session1
17,1R,4.0,0.14959999999999996,0.7614416295999996,3.0,0.20102500000000012,2.2430982364,0.0,Observer,Actor,1.0,4.0,4.0,8.0,JY,session1
18,1R,8.0,0.39737500000000014,0.5749066853000002,4.0,0.14959999999999996,0.7614416295999996,0.0,Actor,Observer,1.0,3.0,4.0,9.0,JY,session1
19,1R,8.0,0.3132250000000001,0.9238048625999999,8.0,0.39737500000000014,0.5749066853000002,0.0,Observer,Actor,0.0,3.0,3.0,10.0,JY,session1
20,1R,7.0,0.331925,1.6641741576,12.0,0.883575,1.0233442352999997,0.0,Actor-incongruent,Actor,1.0,4.0,2.0,0.0,JY,session1
21,1R,2.0,0.042075,0.8909232071000001,7.0,0.331925,1.6641741576,0.0,Actor,Actor-incongruent,1.0,4.0,4.0,1.0,JY,session1
22,1R,2.0,0.02337499999999998,1.2797914772999999,2.0,0.042075,0.8909232071000001,0.0,Actor,Actor,1.0,4.0,4.0,2.0,JY,session1
23,1R,9.0,0.3038750000000001,0.7894490046,10.0,0.6311249999999999,1.1229718899,0.0,Observer,Actor,1.0,4.0,4.0,4.0,JY,session1
24,1R,8.0,0.7368954803000001,1.3461197511,11.0,0.780725,1.5684686867,0.0,Observer,Observer,1.0,4.0,4.0,6.0,JY,session1
25,1R,6.0,0.3132250000000001,0.8948427596,8.0,0.7368954803000001,1.3461197511,0.0,Actor,Observer,1.0,4.0,4.0,7.0,JY,session1
26,1R,2.0,0.16362500000000002,2.2167382451,10.0,0.7479999999999998,1.3154793748,0.0,Observer-incongruent,Observer,1.0,4.0,2.0,0.0,JY,session1
27,1R,6.0,0.47685,1.2003796631999997,2.0,0.16362500000000002,2.2167382451,0.0,Actor,Observer-incongruent,1.0,4.0,4.0,1.0,JY,session1
28,1R,7.0,0.39270000000000016,0.8007716880999999,6.0,0.47685,1.2003796631999997,0.0,Observer,Actor,1.0,4.0,4.0,2.0,JY,session1
29,1R,7.0,0.32257499999999983,0.7431917212999998,7.0,0.39270000000000016,0.8007716880999999,0.0,Observer,Observer,1.0,4.0,4.0,3.0,JY,session1
30,1R,2.0,0.02804999999999991,0.6222747947,10.0,0.5610000000000002,0.6826353661,0.0,Actor,Actor,1.0,4.0,4.0,5.0,JY,session1
31,1R,4.0,0.20102500000000023,1.6657671926000006,2.0,0.02804999999999991,0.6222747947,0.0,Actor,Actor,1.0,4.0,4.0,6.0,JY,session1
32,1R,6.0,0.29452500000000004,1.6019026861000003,4.0,0.20102500000000023,1.6657671926000006,0.0,Observer,Actor,1.0,4.0,4.0,7.0,JY,session1
33,1R,6.0,0.32257499999999995,1.2709585462000001,11.0,0.6357999999999994,0.9279123333,0.0,Observer,Actor,1.0,3.0,2.0,9.0,JY,session1
34,1R,2.0,0.07012500000000021,1.5456858703999998,6.0,0.32257499999999995,1.2709585462000001,0.0,Observer,Observer,1.0,3.0,3.0,10.0,JY,session1
35,1R,3.0,0.3179000000000004,1.8022967012,2.0,0.07012500000000021,1.5456858703999998,0.0,Observer,Observer,0.0,3.0,3.0,11.0,JY,session1
36,1R,4.0,0.15427500000000005,1.8529280197000002,9.0,0.7620249999999998,1.4979780509,0.0,Actor,Actor,1.0,4.0,2.0,0.0,JY,session1
37,1R,1.0,0.042075,1.2124822772,10.0,0.75735,0.982285698,0.0,Actor,Actor,1.0,4.0,4.0,4.0,JY,session1
38,1R,10.0,0.48619999999999997,0.8513100017999999,1.0,0.042075,1.2124822772,0.0,Actor,Actor,1.0,4.0,4.0,5.0,JY,session1
39,1R,8.0,0.2057,1.0329213052000001,10.0,0.48619999999999997,0.8513100017999999,0.0,Actor,Actor,1.0,4.0,4.0,6.0,JY,session1
40,1R,5.0,0.2430999999999999,0.8089160243000001,11.0,0.5452204802999998,1.2987773812999999,0.0,Actor,Actor,0.0,4.0,4.0,8.0,JY,session1
41,1R,8.0,0.45347499999999963,1.4407770354000002,9.0,0.7760500000000001,1.2329370465000002,0.0,Observer,Actor,1.0,4.0,2.0,0.0,JY,session1
42,1R,1.0,0.12155000000000016,0.6549187439000002,8.0,0.45347499999999963,1.4407770354000002,0.0,Observer,Observer,1.0,4.0,4.0,1.0,JY,session1
43,1R,13.0,0.47217500000000023,0.9714756917999998,9.0,0.9957750000000001,1.0287229857,0.0,Observer,Observer,1.0,4.0,4.0,4.0,JY,session1
44,1R,1.0,0.11687500000000006,0.8203602298999999,13.0,0.47217500000000023,0.9714756917999998,0.0,Actor,Observer,1.0,4.0,4.0,5.0,JY,session1
45,1R,9.0,0.518925,0.9032112378,1.0,0.11687500000000006,0.8203602298999999,0.0,Actor,Actor,1.0,4.0,4.0,6.0,JY,session1
46,1R,5.0,0.11219999999999986,0.9439475227999999,9.0,0.518925,0.9032112378,0.0,Actor,Actor,0.0,4.0,4.0,7.0,JY,session1
47,1R,8.0,0.369325,2.4977932697,12.0,0.6311249999999999,1.4323107001000004,0.0,Actor-incongruent,Observer,1.0,4.0,2.0,0.0,JY,session1
48,1R,6.0,0.6498250000000001,0.9303073924000002,8.0,0.369325,2.4977932697,0.0,Observer,Actor-incongruent,1.0,4.0,4.0,1.0,JY,session1
49,1R,4.0,0.3506249999999999,1.4426651681999998,6.0,0.6498250000000001,0.9303073924000002,0.0,Observer,Observer,1.0,4.0,4.0,2.0,JY,session1
50,1R,1.0,0.00934999999999997,0.9916080556,4.0,0.3506249999999999,1.4426651681999998,0.0,Actor,Observer,1.0,4.0,4.0,3.0,JY,session1
51,1R,5.0,0.3833499999999999,1.0147539106,1.0,0.00934999999999997,0.9916080556,0.0,Actor,Actor,1.0,4.0,4.0,4.0,JY,session1
52,1R,8.0,0.2945249999999999,1.1267192993000001,5.0,0.3833499999999999,1.0147539106,0.0,Actor,Actor,1.0,4.0,4.0,5.0,JY,session1
53,1R,5.0,0.28517499999999996,1.2562352343,10.0,0.6591750000000001,1.5356676822000002,0.0,Actor,Observer,1.0,4.0,4.0,7.0,JY,session1
54,1R,4.0,0.26180000000000003,0.5926136972,5.0,0.28517499999999996,1.2562352343,0.0,Actor,Actor,1.0,4.0,4.0,8.0,JY,session1
55,1R,3.0,0.39737500000000014,1.4933600446000004,4.0,0.26180000000000003,0.5926136972,0.0,Actor,Actor,1.0,4.0,4.0,9.0,JY,session1
56,1R,3.0,0.16830000000000012,0.5964368548,13.0,0.7509204803,0.9576619452,0.0,Actor,Actor,1.0,4.0,2.0,0.0,JY,session1
57,1R,8.0,0.66385,1.062631037,11.0,0.8444204805999999,0.8338413963999998,0.0,Observer,Observer,1.0,4.0,4.0,4.0,JY,session1
58,1R,11.0,0.6451500000000001,0.9726450288999998,8.0,0.66385,1.062631037,0.0,Actor,Observer,1.0,4.0,4.0,5.0,JY,session1
59,1R,11.0,0.5235999999999998,0.7443635536999997,11.0,0.6451500000000001,0.9726450288999998,0.0,Observer,Actor,1.0,4.0,4.0,6.0,JY,session1
60,1R,5.0,0.2506954803000001,0.6397829448000001,11.0,0.5235999999999998,0.7443635536999997,0.0,Observer,Observer,1.0,4.0,4.0,7.0,JY,session1
61,1R,6.0,0.135575,1.7754574274999997,5.0,0.2506954803000001,0.6397829448000001,0.0,Actor,Observer,0.0,4.0,4.0,8.0,JY,session1
62,1R,8.0,0.5984,1.6760982270999998,10.0,0.7573499999999997,1.1629180752999995,0.0,Observer-incongruent,Observer,1.0,4.0,2.0,0.0,JY,session1
63,1R,5.0,0.2898500000000001,0.9874118354000001,8.0,0.5984,1.6760982270999998,0.0,Observer,Observer-incongruent,1.0,4.0,4.0,1.0,JY,session1
64,1R,5.0,0.21505000000000002,1.1760509310000002,5.0,0.2898500000000001,0.9874118354000001,0.0,Actor,Observer,1.0,4.0,4.0,2.0,JY,session1
65,1R,2.0,0.12155000000000005,1.0681969816000003,11.0,0.4675,0.9506701183000001,0.0,Observer,Actor,1.0,4.0,4.0,4.0,JY,session1
66,1R,1.0,0.02805000000000002,0.6477697050000001,11.0,0.5516500000000001,0.8829791705000001,0.0,Observer-incongruent,Observer,1.0,3.0,2.0,8.0,JY,session1
67,1R,15.0,0.5376250000000001,0.5288560847,1.0,0.02805000000000002,0.6477697050000001,0.0,Observer,Observer-incongruent,1.0,3.0,3.0,9.0,JY,session1
68,1R,7.0,0.42542500000000005,1.4445475104,9.0,0.808775,1.2111066437,0.0,Observer,Observer-incongruent,1.0,4.0,2.0,0.0,JY,session1
69,1R,9.0,0.37400000000000055,1.5634338469000002,7.0,0.42542500000000005,1.4445475104,0.0,Actor,Observer,1.0,4.0,4.0,1.0,JY,session1
70,1R,6.0,0.31322499999999986,0.8837404604000003,9.0,0.37400000000000055,1.5634338469000002,0.0,Observer,Actor,1.0,4.0,4.0,2.0,JY,session1
71,1R,1.0,0.0,1.2211729364000001,6.0,0.31322499999999986,0.8837404604000003,0.0,Observer,Observer,1.0,4.0,4.0,3.0,JY,session1
72,1R,6.0,0.4674999999999998,0.8635183072,11.0,0.7462628537,1.5879504225999996,0.0,Observer,Observer,1.0,4.0,4.0,7.0,JY,session1
73,1R,2.0,0.19635000000000002,1.7489729833,13.0,0.5171878520000001,0.5763481904,0.0,Observer,Observer,1.0,4.0,2.0,0.0,JY,session1
74,1R,10.0,0.22440000000000004,1.520146951,13.0,0.546975,0.7848425228,0.0,Actor,Actor,1.0,4.0,4.0,3.0,JY,session1
75,1R,7.0,0.191675,1.0483695120999998,10.0,0.22440000000000004,1.520146951,0.0,Actor,Actor,1.0,4.0,4.0,4.0,JY,session1
76,1R,5.0,0.275825,1.0792738821000003,7.0,0.191675,1.0483695120999998,0.0,Observer,Actor,1.0,4.0,4.0,5.0,JY,session1
77,1R,3.0,0.07012499999999999,0.9980704351999999,5.0,0.275825,1.0792738821000003,0.0,Actor,Observer,1.0,4.0,4.0,6.0,JY,session1
78,1R,7.0,0.313225,1.2240639482000002,7.0,0.7105999999999999,0.8419230877000001,0.0,Actor,Actor,1.0,4.0,4.0,8.0,JY,session1
79,1R,4.0,0.12622500000000003,1.2736081997000002,7.0,0.313225,1.2240639482000002,0.0,Observer,Actor,1.0,4.0,4.0,9.0,JY,session1
80,1R,2.0,0.042075,0.8990052970000002,4.0,0.12622500000000003,1.2736081997000002,0.0,Observer,Observer,1.0,3.0,4.0,10.0,JY,session1
81,1R,2.0,0.257125,1.1149645969,2.0,0.042075,0.8990052970000002,0.0,Observer,Observer,0.0,3.0,3.0,11.0,JY,session1
82,1R,12.0,0.6077499999999997,0.7837608206000001,8.0,0.7947499999999998,1.8886636885999994,0.0,Actor,Observer,1.0,4.0,2.0,0.0,JY,session1
83,1R,1.0,0.08414999999999995,0.6658691004999999,12.0,0.6077499999999997,0.7837608206000001,0.0,Actor,Actor,1.0,4.0,4.0,1.0,JY,session1
84,1R,8.0,0.4908750000000003,1.5171403675000001,12.0,0.7339749999999998,0.6920836395000001,0.0,Observer,Observer,1.0,4.0,4.0,3.0,JY,session1
85,1R,10.0,0.659175,1.0635278838,8.0,0.4908750000000003,1.5171403675000001,0.0,Actor,Observer,1.0,4.0,4.0,4.0,JY,session1
86,1R,3.0,0.15894999999999992,0.8867548584,10.0,0.659175,1.0635278838,0.0,Observer,Actor,1.0,4.0,4.0,5.0,JY,session1
87,1R,3.0,0.1636249999999999,0.9487642143999999,3.0,0.15894999999999992,0.8867548584,0.0,Actor,Observer,1.0,4.0,4.0,6.0,JY,session1
88,1R,4.0,0.3412750000000001,1.0230956268999998,3.0,0.1636249999999999,0.9487642143999999,0.0,Actor,Actor,0.0,4.0,4.0,7.0,JY,session1
89,1R,5.0,0.1496,0.5374718065,10.0,0.5516499999999998,1.6629150627000002,0.0,Actor-incongruent,Actor,1.0,4.0,1.0,0.0,JY,session1
90,1R,9.0,0.49087499999999995,0.8273496287,5.0,0.1496,0.5374718065,0.0,Observer,Actor-incongruent,1.0,4.0,4.0,1.0,JY,session1
91,1R,6.0,0.855525,1.1562189288,9.0,0.49087499999999995,0.8273496287,0.0,Observer,Observer,1.0,4.0,4.0,2.0,JY,session1
92,1R,1.0,0.07947500000000007,1.3771916955999997,6.0,0.855525,1.1562189288,0.0,Observer,Observer,1.0,4.0,4.0,3.0,JY,session1
93,1R,9.0,0.7088454806000001,1.322515102,1.0,0.07947500000000007,1.3771916955999997,0.0,Observer,Observer,1.0,4.0,4.0,4.0,JY,session1
94,1R,4.0,0.12622499999999998,0.6717124018999998,9.0,0.7088454806000001,1.322515102,0.0,Observer,Observer,1.0,4.0,4.0,5.0,JY,session1
95,1R,1.0,0.08414999999999989,1.7139257052000003,4.0,0.12622499999999998,0.6717124018999998,0.0,Observer,Observer,1.0,4.0,4.0,6.0,JY,session1
96,1R,3.0,0.06544999999999998,0.7129071439,1.0,0.08414999999999989,1.7139257052000003,0.0,Actor,Observer,1.0,4.0,4.0,7.0,JY,session1
97,1R,5.0,0.14025000000000004,0.8560903684,3.0,0.06544999999999998,0.7129071439,0.0,Observer,Actor,1.0,4.0,4.0,8.0,JY,session1
98,1R,10.0,0.3693249999999999,0.5798148964999998,13.0,0.7059249999999999,1.0033396725000001,0.0,Actor,Observer-incongruent,1.0,4.0,1.0,0.0,JY,session1
99,1R,3.0,0.1823250000000003,1.8634169294999998,8.0,0.481525,2.3284204023,0.0,Actor,Actor,1.0,4.0,4.0,2.0,JY,session1
100,1R,7.0,0.4067249999999999,1.0674760461,12.0,0.40205,0.5607656123,0.0,Actor,Observer,1.0,4.0,4.0,4.0,JY,session1
101,1R,6.0,0.2945250000000001,2.1231066022,9.0,0.7059249999999996,0.9763568437999999,0.0,Actor-incongruent,Actor,1.0,4.0,2.0,0.0,JY,session1
102,1R,3.0,0.14024999999999999,0.8895115964999999,10.0,0.6498249999999999,1.422347883,0.0,Observer,Actor,1.0,4.0,4.0,3.0,JY,session1
103,1R,2.0,0.06544999999999998,0.8638788556,11.0,0.5049000000000001,1.2550353341000002,0.0,Observer,Actor,1.0,4.0,4.0,5.0,JY,session1
104,1R,11.0,0.7386499999999999,0.8854947416,11.0,0.8368249999999999,0.9391691061,0.0,Observer,Observer,1.0,4.0,4.0,8.0,JY,session1
105,1R,11.0,0.6498250000000001,0.8343766198,11.0,0.7386499999999999,0.8854947416,0.0,Observer,Observer,1.0,3.0,4.0,9.0,JY,session1
106,1R,12.0,0.374,0.5153295085999998,11.0,0.6498250000000001,0.8343766198,0.0,Actor,Observer,0.0,3.0,3.0,10.0,JY,session1
107,1R,10.0,0.4488000000000002,0.7972791068000004,14.0,0.748,0.7801330964000002,0.0,Actor,Observer-incongruent,1.0,4.0,3.0,0.0,JY,session1
108,1R,4.0,0.30855,1.4999433820000005,10.0,0.4488000000000002,0.7972791068000004,0.0,Observer,Actor,1.0,4.0,4.0,1.0,JY,session1
109,1R,7.0,0.5376249999999999,1.7455151798,4.0,0.30855,1.4999433820000005,0.0,Actor,Observer,1.0,4.0,4.0,2.0,JY,session1
110,1R,3.0,0.12155000000000005,0.8452216228000003,7.0,0.5376249999999999,1.7455151798,0.0,Actor,Actor,1.0,4.0,4.0,3.0,JY,session1
111,1R,11.0,0.5656750000000005,0.7229210739999999,3.0,0.12155000000000005,0.8452216228000003,0.0,Observer,Actor,1.0,4.0,4.0,4.0,JY,session1
112,1R,7.0,0.2805000000000001,1.0424679284000002,10.0,0.7041704802999998,1.0042694279000002,0.0,Observer,Observer,1.0,4.0,4.0,6.0,JY,session1
113,1R,2.0,0.10752499999999998,1.1361169208000002,7.0,0.2805000000000001,1.0424679284000002,0.0,Actor,Observer,1.0,4.0,4.0,7.0,JY,session1
114,1R,3.0,0.17764999999999997,1.4672614727000002,2.0,0.10752499999999998,1.1361169208000002,0.0,Observer,Actor,0.0,4.0,4.0,8.0,JY,session1
115,1R,2.0,0.08415,0.5284833654,12.0,0.5703500000000002,0.7121728129,0.0,Observer,Observer-incongruent,1.0,4.0,3.0,0.0,JY,session1
116,1R,3.0,0.15427499999999994,0.9973661228000003,12.0,0.7199499999999999,0.9289189286000002,0.0,Actor,Observer,1.0,4.0,3.0,3.0,JY,session1
117,1R,5.0,0.36932500000000007,1.6825120935000002,3.0,0.15427499999999994,0.9973661228000003,0.0,Actor,Actor,1.0,4.0,4.0,4.0,JY,session1
118,1R,8.0,0.58905,1.1498492583,11.0,0.60775,1.6329239740000001,0.0,Observer,Observer,0.0,4.0,4.0,7.0,JY,session1
119,1R,6.0,0.5797000000000001,1.3747089432999997,10.0,0.6591750000000001,0.9240800115000002,0.0,Observer,Observer,1.0,4.0,2.0,0.0,JY,session1
120,1R,10.0,0.5516500000000001,1.1305844325000003,6.0,0.5797000000000001,1.3747089432999997,0.0,Observer,Observer,1.0,4.0,4.0,1.0,JY,session1
121,1R,2.0,0.04675000000000007,1.7587134313,10.0,0.5516500000000001,1.1305844325000003,0.0,Observer,Observer,1.0,4.0,4.0,2.0,JY,session1
122,1R,7.0,0.28985000000000016,1.4906869908000002,2.0,0.04675000000000007,1.7587134313,0.0,Actor,Observer,1.0,4.0,4.0,3.0,JY,session1
123,1R,3.0,0.2290749999999998,1.0193030268000003,7.0,0.28985000000000016,1.4906869908000002,0.0,Actor,Actor,1.0,4.0,4.0,4.0,JY,session1
124,1R,7.0,0.3038749999999999,1.5153474697000004,3.0,0.2290749999999998,1.0193030268000003,0.0,Actor,Actor,0.0,4.0,4.0,5.0,JY,session1
125,1R,3.0,0.07947499999999996,1.0926337702,14.0,0.6434128520000001,0.6401922223000002,0.0,Observer-incongruent,Observer,1.0,4.0,2.0,0.0,JY,session1
126,1R,3.0,0.13089999999999996,1.2477330129000004,3.0,0.07947499999999996,1.0926337702,0.0,Actor,Observer-incongruent,1.0,4.0,4.0,1.0,JY,session1
127,1R,5.0,0.0935,0.8069602401,10.0,0.790075,1.2128154993000002,0.0,Actor,Observer,1.0,4.0,4.0,3.0,JY,session1
128,1R,4.0,0.07479999999999998,0.6846104149,12.0,0.66385,0.7344381100000001,0.0,Actor,Observer,1.0,4.0,4.0,5.0,JY,session1
129,1R,12.0,0.68255,1.0272993225,4.0,0.07479999999999998,0.6846104149,0.0,Actor,Actor,1.0,4.0,4.0,6.0,JY,session1
130,1R,5.0,0.15427500000000008,1.2626420158,12.0,0.68255,1.0272993225,0.0,Actor,Actor,1.0,4.0,4.0,7.0,JY,session1
131,1R,2.0,0.09349999999999997,0.9974124067000001,5.0,0.15427500000000008,1.2626420158,0.0,Actor,Actor,1.0,3.0,4.0,8.0,JY,session1
132,1R,4.0,0.22907499999999997,0.6322799075999999,2.0,0.09349999999999997,0.9974124067000001,0.0,Observer,Actor,1.0,3.0,3.0,9.0,JY,session1
133,1R,6.0,0.32725000000000015,1.2208006818000001,14.0,0.9116250000000006,0.7600717033,0.0,Observer,Observer,1.0,4.0,2.0,0.0,JY,session1
134,1R,6.0,0.2337499999999999,0.9671407544999999,6.0,0.32725000000000015,1.2208006818000001,0.0,Actor,Observer,1.0,4.0,4.0,1.0,JY,session1
135,1R,6.0,0.08414999999999995,0.6732327406000003,6.0,0.2337499999999999,0.9671407544999999,0.0,Actor,Actor,1.0,4.0,4.0,2.0,JY,session1
136,1R,5.0,0.201025,0.7637602291000001,6.0,0.08414999999999995,0.6732327406000003,0.0,Actor,Actor,1.0,4.0,4.0,3.0,JY,session1
137,1R,4.0,0.10285000000000011,0.7955175459000003,11.0,0.5937250000000002,0.9949893067999996,0.0,Observer,Actor,1.0,3.0,2.0,6.0,JY,session1
138,1R,10.0,0.5937249999999998,0.8591838501000001,4.0,0.10285000000000011,0.7955175459000003,0.0,Actor,Observer,1.0,3.0,3.0,7.0,JY,session1
139,1R,2.0,0.0981749999999999,1.0287689407,10.0,0.5937249999999998,0.8591838501000001,0.0,Actor,Actor,0.0,3.0,3.0,8.0,JY,session1
140,1R,1.0,0.032725000000000004,1.1986576034,14.0,0.4394500000000001,0.5365433842999999,0.0,Actor-incongruent,Observer,1.0,4.0,2.0,0.0,JY,session1
141,1R,3.0,0.154275,0.596185702,13.0,0.453475,1.0137242704,0.0,Actor,Observer,1.0,4.0,4.0,2.0,JY,session1
142,1R,4.0,0.08882499999999996,1.4094546197000002,7.0,0.38335,1.1588798094000001,0.0,Actor,Actor,1.0,4.0,4.0,5.0,JY,session1
143,1R,1.0,0.05610000000000004,1.3890731639000002,4.0,0.08882499999999996,1.4094546197000002,0.0,Observer,Actor,1.0,4.0,4.0,6.0,JY,session1
144,1R,6.0,0.24777499999999997,1.8646556375,12.0,0.6872250000000004,0.8532521862,0.0,Observer,Observer,1.0,4.0,1.0,0.0,JY,session1
145,1R,4.0,0.25244999999999984,1.5109783876000003,6.0,0.24777499999999997,1.8646556375,0.0,Observer,Observer,1.0,4.0,4.0,1.0,JY,session1
146,1R,1.0,0.20569999999999988,1.7229614338,4.0,0.25244999999999984,1.5109783876000003,0.0,Observer,Observer,1.0,4.0,4.0,2.0,JY,session1
147,1R,3.0,0.14024999999999999,1.5412805513000003,1.0,0.20569999999999988,1.7229614338,0.0,Observer,Observer,1.0,4.0,4.0,3.0,JY,session1
148,1R,1.0,0.09350000000000003,0.8038210614999998,3.0,0.14024999999999999,1.5412805513000003,0.0,Actor,Observer,1.0,4.0,4.0,4.0,JY,session1
149,1R,8.0,0.5639380275,0.8782003331999999,1.0,0.09350000000000003,0.8038210614999998,0.0,Actor,Actor,1.0,4.0,4.0,5.0,JY,session1
150,1R,2.0,0.10752499999999998,0.6283495080000002,8.0,0.5639380275,0.8782003331999999,0.0,Observer,Actor,1.0,4.0,4.0,6.0,JY,session1
151,1R,1.0,0.0654499999999999,0.7843710850000001,2.0,0.10752499999999998,0.6283495080000002,0.0,Observer,Observer,1.0,4.0,4.0,7.0,JY,session1
152,1R,8.0,0.7994249999999998,0.8900822144999999,1.0,0.0654499999999999,0.7843710850000001,0.0,Actor,Observer,1.0,4.0,4.0,8.0,JY,session1
153,1R,2.0,0.21972499999999995,0.8644854237,8.0,0.7994249999999998,0.8900822144999999,0.0,Actor,Actor,0.0,4.0,4.0,9.0,JY,session1
154,1R,8.0,0.668525,0.7302474368999998,8.0,0.5656750000000005,1.7517004044000002,0.0,Actor,Observer-incongruent,1.0,4.0,3.0,0.0,JY,session1
155,1R,7.0,0.528275,0.6093188251,8.0,0.668525,0.7302474368999998,0.0,Observer,Actor,1.0,4.0,4.0,1.0,JY,session1
156,1R,4.0,0.25245,0.9271555525,7.0,0.528275,0.6093188251,0.0,Observer,Observer,1.0,4.0,4.0,2.0,JY,session1
157,1R,4.0,0.24777500000000005,0.6832428845,11.0,0.5422999999999998,1.4839798665,0.0,Actor,Actor,1.0,4.0,4.0,5.0,JY,session1
158,1R,3.0,0.15894999999999995,0.9699914124,4.0,0.24777500000000005,0.6832428845,0.0,Actor,Actor,1.0,4.0,4.0,6.0,JY,session1
159,1R,8.0,0.603075,0.7595701769000001,3.0,0.15894999999999995,0.9699914124,0.0,Actor,Actor,1.0,4.0,4.0,7.0,JY,session1
160,1R,9.0,0.3412749999999999,0.6560127232999999,14.0,0.6451500000000001,0.754170548,0.0,Observer,Actor,1.0,3.0,2.0,9.0,JY,session1
161,1R,4.0,0.23842499999999994,0.7423629031000001,9.0,0.3412749999999999,0.6560127232999999,0.0,Observer,Observer,1.0,3.0,3.0,10.0,JY,session1
162,1R,7.0,0.45815000000000006,1.3543276396000001,4.0,0.23842499999999994,0.7423629031000001,0.0,Observer,Observer,1.0,3.0,3.0,11.0,JY,session1
163,1R,5.0,0.22440000000000004,0.7473282729999999,7.0,0.45815000000000006,1.3543276396000001,0.0,Observer,Observer,1.0,3.0,3.0,12.0,JY,session1
164,1R,1.0,0.02337499999999998,0.7526632967,5.0,0.22440000000000004,0.7473282729999999,0.0,Observer,Observer,0.0,3.0,3.0,13.0,JY,session1
165,1R,1.0,0.01869999999999994,1.8373512388000002,7.0,0.71995,1.4758924171,0.0,Actor-incongruent,Actor,1.0,4.0,1.0,0.0,JY,session1
166,1R,4.0,0.17297499999999988,0.9928985586000004,1.0,0.01869999999999994,1.8373512388000002,0.0,Observer,Actor-incongruent,1.0,4.0,4.0,1.0,JY,session1
167,1R,5.0,0.3085499999999999,0.6932966308000001,4.0,0.17297499999999988,0.9928985586000004,0.0,Observer,Observer,1.0,4.0,4.0,2.0,JY,session1
168,1R,14.0,0.7059250000000005,0.8780020452,5.0,0.3085499999999999,0.6932966308000001,0.0,Observer,Observer,1.0,4.0,4.0,3.0,JY,session1
169,1R,1.0,0.05610000000000004,1.4455273076999997,14.0,0.7059250000000005,0.8780020452,0.0,Actor,Observer,1.0,4.0,4.0,4.0,JY,session1
170,1R,3.0,0.03739999999999999,1.6816152990999997,11.0,0.6077500000000002,1.0246997214000002,0.0,Actor,Actor,1.0,4.0,4.0,7.0,JY,session1
171,1R,6.0,0.4114,2.0735987326,9.0,0.7293,1.2905230705,0.0,Actor,Observer,0.0,3.0,3.0,9.0,JY,session1
