Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1675796195.63957,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1675796204.522762,532,13.980608940124512,1,0,-1,1,0.0,0.4666666666666667,"[2.7146379947662354, 8.08118224143982]",0.0,13.980608940124512,15,7,2.237373364087988,0,14.98102593421936,2023_02_07_13_56_34,1,"[0, 0]","[2, 5]","[0, 1]","[3, 1]",1NRO,1NR,0.0,1,0.8038717246773562,0.804849432929214,0.9196323816973015,0.0318732890105592,0.0412592882283926,0.0946421587798201,,,,,,
1,1,1675796213.7036438,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1675796215.938954,134,6.3324620723724365,0,1,1,-1,0.15,0.6666666666666666,"[1.249300241470337, 1.4331903457641602]",1.0,6.3324620723724365,12,8,2.086928459046596,0,7.348698139190674,2023_02_07_13_56_52,2,"[1, 0]","[1, 4]","[0, 0]","[2, 5]",1R,1R,0.0,2,0.6392062615366684,0.7580659214711309,0.9999343465123064,0.0,0.0,0.0,,,,,,
2,2,1675796223.786416,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1675796227.2200189,206,5.932904958724976,0,1,1,1,0.15,0.7142857142857143,"[2.6321849822998047, 1.1993250846862793]",1.0,5.932904958724976,7,5,2.0329812476958105,0,6.931883811950684,2023_02_07_13_57_02,3,"[1, 0]","[1, 3]","[1, 0]","[1, 4]",1R,1R,1.0,3,0.9266494540325222,0.942653762392324,0.9998691647786152,0.0,0.0,0.0,0.3612972612230507,0.3721001693659326,0.9998691647800706,0.0,0.0,0.0
3,3,1675796233.435662,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1675796235.454774,121,2.8661630153656006,0,1,1,-1,0.15,0.5,"[1.216353178024292, 0.982234001159668]",1.0,2.8661630153656006,2,1,2.244887327977543,0,3.867042779922485,2023_02_07_13_57_12,4,"[0, 0]","[2, 2]","[1, 0]","[1, 3]",1R,1R,2.0,4,0.3836840993050591,0.3931286309802606,0.532435473189482,0.3447254061448531,0.3482671055230537,0.3482671055230537,0.1522930732642586,0.1570153391019101,0.615075125354099,0.2184047949913787,0.2231270608290301,0.3943091974438946
4,4,1675796239.867689,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1675796241.970353,126,7.299650192260742,1,0,-1,1,0.0,0.4666666666666667,"[1.300868272781372, 0.9998269081115723]",0.0,7.299650192260742,15,7,1.7315252115442583,0,8.299381971359253,2023_02_07_13_57_18,5,"[1, 1]","[1, 1]","[1, 0]","[1, 2]",1NRO,1NR,3.0,5,0.7802492809204219,0.8260786193672099,0.9861936720997124,0.0134228187919463,0.0155321188878235,0.0155321188878235,0.447979785685365,0.8936583053483736,0.9308621060431342,0.0636683599518583,0.0688462085021601,0.0688462085021601
5,5,1675796250.916916,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1675796252.986667,124,7.366948127746582,0,1,-1,1,0.0,0.5333333333333333,"[1.267017126083374, 1.21665620803833]",0.0,7.366948127746582,15,8,2.632636557603208,0,8.365738153457642,2023_02_07_13_57_29,6,"[0, 1]","[3, 1]","[1, 1]","[1, 1]",2NRO,2NR,4.0,6,0.313577688025172,0.3148952413362022,0.3638329357458929,0.04234992785454,0.0805589738744139,0.5176102293332673,0.4061828636118364,0.8626209749458046,0.9659547989137832,0.0,0.0246570691071133,0.0557136828679812
6,6,1675796262.049938,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1675796264.201098,129,3.933401107788086,1,0,1,1,0.15,0.6,"[1.3500430583953857, 1.0844871997833252]",1.0,3.933401107788086,5,3,2.311732104387888,0,4.933350086212158,2023_02_07_13_57_40,7,"[0, 0]","[2, 3]","[0, 0]","[2, 4]",1R,1R,5.0,7,0.9169938306225462,0.9169938306225462,1.0,0.0,0.0,0.0,0.7703792813075303,0.7810400288274452,0.9998658989730655,0.0,0.0,0.0
7,7,1675796269.5992231,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1675796271.5336058,116,3.466403722763061,0,1,1,1,0.15,0.5,"[1.1335217952728271, 1.033254861831665]",1.0,3.466403722763061,4,2,0.9247674176803518,0,4.46613883972168,2023_02_07_13_57_48,8,"[1, 0]","[1, 2]","[1, 0]","[1, 3]",1R,1R,6.0,8,0.7362736849380935,0.999974543727978,0.999974543727978,0.0,0.2552154351159526,0.2552154351159526,0.3139606759451732,0.4405893061600664,0.9999745437588472,0.0,0.0,0.0
8,8,1675796276.665056,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1675796278.717486,123,7.167680978775024,1,0,-1,1,0.0,0.6666666666666666,"[1.2504818439483643, 0.983738899230957]",0.0,7.167680978775024,15,10,1.6188218599210529,0,8.166127920150757,2023_02_07_13_57_55,9,"[0, 1]","[2, 1]","[0, 0]","[2, 2]",1NRO,1NR,7.0,9,0.8423143492983828,0.8423143492983828,0.9999803161152248,0.0,0.0276743724202615,0.0276743724202615,0.3634697504570695,0.8906470560797896,0.9446315712951292,0.0419013385245415,0.0592465437742354,0.0592465437742354
9,9,1675796287.581166,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1675796291.249362,220,8.98315978050232,0,1,-1,-1,0.0,0.7333333333333333,"[1.083225965499878, 2.867203950881958]",0.0,8.98315978050232,15,11,1.225469973655096,0,9.982996940612791,2023_02_07_13_58_06,10,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",2NRO,2NR,8.0,10,0.2560082222713912,0.3591617184246991,0.5073276492630867,0.0350721886921246,0.0382605694823178,0.3833559020679294,0.18304576144036,0.981245311327832,1.0,0.0,0.0,0.0
