,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,1.1993250846862793,1.0,0.0,,,0.0,1.0,Lalo,20230207
1,1R,Low,5.0,5.0,0.0,0.0,Actor,0.982234001159668,1.0,1.0,0.9998691647800706,0.0,0.0,2.0,Lalo,20230207
2,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,0.9998269081115723,1.0,2.0,0.615075125354099,0.3943091974438946,0.0,3.0,Lalo,20230207
3,1R,Low,3.0,3.0,0.0,0.0,Observer,1.033254861831665,1.0,5.0,0.9998658989730655,0.0,0.0,6.0,Lalo,20230207
4,1R,Low,2.0,2.0,0.0,0.0,Actor,0.983738899230957,1.0,6.0,0.9999745437588472,0.0,0.0,7.0,Lalo,20230207
5,1R,Low,7.0,7.0,0.0,0.0,Actor,1.0998880863189697,1.0,0.0,0.6585065099454175,0.0,0.0,12.0,Lalo,20230207
6,1R,Low,6.0,6.0,0.0,0.0,Observer,1.0498428344726562,1.0,1.0,1.0,0.0,0.0,13.0,Lalo,20230207
7,1R,Low,2.0,2.0,0.0,0.0,Observer,1.016427993774414,1.0,2.0,1.0,0.0,0.0,14.0,Lalo,20230207
8,1R,Low,1.0,1.0,0.0,0.0,Observer,1.4999849796295166,1.0,3.0,0.9986135317246264,0.0,0.0,15.0,Lalo,20230207
9,1R,Low,3.0,3.0,0.0,0.0,Observer,0.999565839767456,1.0,4.0,1.0,0.0,0.0,16.0,Lalo,20230207
10,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9997010231018066,1.0,5.0,1.0,0.0,0.0,17.0,Lalo,20230207
11,1R,Low,5.0,5.0,0.0,0.0,Observer,1.0330448150634766,1.0,6.0,0.9999453155405632,0.0,0.0,18.0,Lalo,20230207
12,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9831929206848145,1.0,7.0,1.0,0.0,0.0,19.0,Lalo,20230207
13,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9836962223052979,1.0,8.0,1.0,0.0,0.0,20.0,Lalo,20230207
14,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,1.0000970363616943,1.0,0.0,0.9269580035192532,0.0746838201887549,0.0,22.0,Lalo,20230207
15,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9836270809173584,1.0,1.0,0.9999995233530624,0.0,0.0,23.0,Lalo,20230207
16,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9826083183288574,1.0,2.0,1.0,0.0,0.0,24.0,Lalo,20230207
17,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,1.0168030261993408,1.0,3.0,0.9107744107744108,0.3322109988776655,0.0,25.0,Lalo,20230207
18,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0174150466918945,1.0,4.0,1.0,0.0,0.0,26.0,Lalo,20230207
19,1R,Low,3.0,3.0,0.0,0.0,Observer-incongruent,1.0164859294891357,1.0,7.0,0.8691218130311614,0.141643059490085,0.0,29.0,Lalo,20230207
20,1R,Low,2.0,2.0,0.0,0.0,Observer-incongruent,1.283595085144043,1.0,10.0,0.6035439262882358,0.4119426798475261,0.0,32.0,Lalo,20230207
21,1R,Low,7.0,7.0,0.0,0.0,Actor-incongruent,0.999640703201294,1.0,0.0,0.945125887669464,0.0574564234990316,0.0,34.0,Lalo,20230207
22,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9833099842071533,1.0,1.0,0.9998961708712676,0.0,0.0,35.0,Lalo,20230207
23,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9832789897918701,1.0,3.0,1.0,0.0,0.0,37.0,Lalo,20230207
24,1R,Low,6.0,6.0,0.0,0.0,Actor,1.0329022407531738,1.0,4.0,0.9855141896054972,0.0,0.0,38.0,Lalo,20230207
25,1R,Low,5.0,5.0,0.0,0.0,Observer,1.149468183517456,1.0,5.0,0.9999076572675916,0.0,0.0,39.0,Lalo,20230207
26,1R,Low,7.0,7.0,0.0,0.0,Observer,1.0329649448394775,1.0,6.0,0.9999685435631384,0.0,0.0,40.0,Lalo,20230207
27,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0165188312530518,1.0,7.0,1.0,0.0,0.0,41.0,Lalo,20230207
28,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0830461978912354,1.0,8.0,0.9999113206681288,0.0,0.0,42.0,Lalo,20230207
29,1R,Med,10.0,10.0,0.0,0.0,Observer,0.9832959175109863,1.0,0.0,0.9998977824319436,0.0469152563709876,0.0,48.0,Lalo,20230207
30,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9996860027313232,1.0,1.0,0.9999062001176529,0.0206359628542104,0.0,49.0,Lalo,20230207
