,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624213896.995426, 0.0]","[1.0, 1.0]",1.0,1.0,3.584182024002075,1624213902.160973,1,-1,0,-1,0.7142857142857143,1.0,14,10,0,"[0, 0]"
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624213902.795655, 0.0]","[1.0, 1.0]",1.0,1.0,3.866643190383911,1624213907.745234,1,-1,0,-1,0.3333333333333333,0.0,15,5,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624213908.879965, 0.0]","[1.0, 1.0]",1.0,1.0,3.865780830383301,1624213913.411783,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624213915.345823, 0.0]","[1.0, 1.0]",1.0,1.0,2.999871015548706,1624213919.1951811,1,-1,0,-1,0.5454545454545454,1.0,11,6,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624213919.529546, 0.0]","[1.0, 1.0]",1.0,1.0,3.4166030883789062,1624213923.711699,1,-1,0,-1,0.6153846153846154,1.0,13,8,0,"[0, 0]"
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624213924.4122128, 0.0]","[1.0, 1.0]",1.0,1.0,3.616671085357666,1624213928.761628,1,-1,0,-1,0.5,1.0,14,7,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624213929.2284422, 0.0]","[1.0, 1.0]",1.0,1.0,3.8666539192199707,1624213933.811667,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624213934.828833, 0.0]","[1.0, 1.0]",1.0,1.0,3.866736888885498,1624213939.211479,1,-1,0,-1,0.3333333333333333,0.0,15,5,0,"[0, 0]"
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624213942.9464343, 0.0]","[1.0, 1.0]",1.0,1.0,1.3499078750610352,1624213944.7282932,1,-1,0,-1,1.0,1.0,3,3,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624213944.528404, 0.0]","[1.0, 1.0]",1.0,1.0,2.366719961166382,1624213947.644756,1,-1,0,-1,0.75,1.0,8,6,0,"[0, 0]"
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624213948.6128688, 0.0]","[1.0, 1.0]",1.0,1.0,2.366669178009033,1624213951.428052,1,-1,0,-1,0.75,1.0,8,6,0,"[0, 0]"
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624213952.962405, 0.0]","[1.0, 1.0]",1.0,1.0,1.6000659465789795,1624213955.227999,1,-1,0,-1,1.0,1.0,4,4,0,"[0, 0]"
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1624213953.777679, 0.0]","[0.0, 0.0]",0.0,0.0,3.8675010204315186,1624213958.42726,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
13,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1624213962.246984, 0.0]","[1.0, 0.0]",1.0,0.0,0.9824719429016113,1624213963.794616,1,-1,0,1,1.0,1.0,1,1,0,"[0, 0]"
14,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1624213961.9625201, 0.0]","[1.0, 0.0]",1.0,0.0,3.8667049407958984,1624213966.594605,1,-1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
15,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1624213967.5459838, 0.0]","[1.0, 0.0]",1.0,0.0,3.866703987121582,1624213972.111168,1,-1,0,1,0.8666666666666667,0.0,15,13,0,"[0, 0]"
16,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1624213973.629316, 0.0]","[1.0, 0.0]",1.0,0.0,3.383316993713379,1624213977.494476,1,-1,0,1,0.3076923076923077,1.0,13,4,0,"[0, 0]"
17,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1624213980.2289028, 0.0]","[1.0, 0.0]",1.0,0.0,1.3666670322418213,1624213982.31107,1,-1,0,1,1.0,1.0,3,3,0,"[0, 0]"
