,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.4888888888888889,T,0.4888888888888889,,2021_06_18
1,-10,0.717391304347826,T,0.717391304347826,,2021_06_18
2,-9,0.8913043478260869,T,0.8913043478260869,,2021_06_18
3,-8,0.8478260869565217,T,0.8478260869565217,,2021_06_18
4,-7,0.9347826086956522,T,0.9347826086956522,,2021_06_18
5,-6,0.9347826086956522,T,0.9347826086956522,,2021_06_18
6,-5,0.9347826086956522,T,0.9347826086956522,,2021_06_18
7,-4,0.8913043478260869,T,0.8913043478260869,,2021_06_18
8,-3,0.8695652173913043,T,0.8695652173913043,,2021_06_18
9,-2,0.9347826086956522,T,0.9347826086956522,,2021_06_18
10,-1,0.9130434782608695,T,0.9130434782608695,,2021_06_18
11,0,0.15217391304347827,T,0.15217391304347827,,2021_06_18
12,1,0.41304347826086957,T,0.41304347826086957,,2021_06_18
13,2,0.6739130434782609,T,0.6739130434782609,,2021_06_18
14,3,0.8043478260869565,T,0.8043478260869565,,2021_06_18
15,4,0.7777777777777778,T,0.7777777777777778,,2021_06_18
16,5,0.9777777777777777,T,0.9777777777777777,,2021_06_18
17,6,0.9555555555555556,T,0.9555555555555556,,2021_06_18
18,7,0.9333333333333333,T,0.9333333333333333,,2021_06_18
19,8,0.9777777777777777,T,0.9777777777777777,,2021_06_18
20,9,0.9555555555555556,T,0.9555555555555556,,2021_06_18
21,10,0.9111111111111111,T,0.9111111111111111,,2021_06_18
