,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Corrects,Pos_in_block,trial_idx,date,subject
81,1R,Low,1.0,1.0,0.0,0.0,self,1.0,9.0,146.0,2021_06_20,TB
82,1R,Low,3.0,3.0,0.0,0.0,self,1.0,10.0,147.0,2021_06_20,TB
83,1R,Low,7.0,7.0,1.0,0.0,self,0.0,0.0,151.0,2021_06_20,TB
84,1R,Low,8.0,8.0,0.0,0.0,self,1.0,2.0,153.0,2021_06_20,TB
85,1R,Low,5.0,5.0,0.0,0.0,self,1.0,3.0,154.0,2021_06_20,TB
86,1R,Low,5.0,5.0,0.0,0.0,self,1.0,5.0,156.0,2021_06_20,TB
87,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,157.0,2021_06_20,TB
88,1R,Med,11.0,11.0,0.0,0.0,self,1.0,8.0,159.0,2021_06_20,TB
89,1R,Low,1.0,1.0,0.0,1.0,self,0.0,9.0,160.0,2021_06_20,TB
90,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,163.0,2021_06_20,TB
91,1R,Low,6.0,6.0,0.0,0.0,self,1.0,1.0,164.0,2021_06_20,TB
92,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,165.0,2021_06_20,TB
93,1R,Med,10.0,10.0,0.0,0.0,self,1.0,3.0,166.0,2021_06_20,TB
94,1R,Low,5.0,5.0,0.0,0.0,self,1.0,4.0,167.0,2021_06_20,TB
95,1R,Low,8.0,8.0,0.0,1.0,self,0.0,8.0,171.0,2021_06_20,TB
96,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,173.0,2021_06_20,TB
97,1R,Low,7.0,7.0,0.0,0.0,self,1.0,3.0,176.0,2021_06_20,TB
98,1R,Low,3.0,3.0,0.0,0.0,self,1.0,4.0,177.0,2021_06_20,TB
99,1R,Low,2.0,2.0,0.0,0.0,self,1.0,5.0,178.0,2021_06_20,TB
100,1R,Low,4.0,4.0,0.0,0.0,self,1.0,6.0,179.0,2021_06_20,TB
101,1R,Low,6.0,6.0,0.0,0.0,self,1.0,7.0,180.0,2021_06_20,TB
102,1R,Low,4.0,4.0,0.0,0.0,self,1.0,8.0,181.0,2021_06_20,TB
103,1R,Med,9.0,9.0,0.0,1.0,self,0.0,9.0,182.0,2021_06_20,TB
104,1R,Low,8.0,8.0,0.0,0.0,self,1.0,0.0,186.0,2021_06_20,TB
105,1R,Low,1.0,1.0,0.0,0.0,self,1.0,1.0,187.0,2021_06_20,TB
106,1R,Low,3.0,3.0,0.0,0.0,self,1.0,2.0,188.0,2021_06_20,TB
107,1R,Low,4.0,4.0,0.0,0.0,self,1.0,3.0,189.0,2021_06_20,TB
108,1R,Low,3.0,3.0,1.0,0.0,self,0.0,4.0,190.0,2021_06_20,TB
109,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,192.0,2021_06_20,TB
110,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,193.0,2021_06_20,TB
111,1R,Low,7.0,7.0,0.0,1.0,self,0.0,9.0,195.0,2021_06_20,TB
112,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,197.0,2021_06_20,TB
113,1R,Low,6.0,6.0,1.0,0.0,self,0.0,2.0,199.0,2021_06_20,TB
114,1R,Low,1.0,1.0,0.0,0.0,self,1.0,4.0,201.0,2021_06_20,TB
115,1R,High,13.0,13.0,0.0,0.0,self,1.0,5.0,202.0,2021_06_20,TB
116,1R,Low,8.0,8.0,0.0,0.0,self,1.0,6.0,203.0,2021_06_20,TB
117,1R,Low,2.0,2.0,0.0,0.0,self,1.0,7.0,204.0,2021_06_20,TB
118,1R,Low,7.0,7.0,0.0,1.0,self,0.0,12.0,209.0,2021_06_20,TB
119,1R,Low,8.0,8.0,0.0,0.0,self,1.0,0.0,212.0,2021_06_20,TB
120,1R,Low,8.0,8.0,0.0,0.0,self,1.0,1.0,213.0,2021_06_20,TB
121,1R,Low,1.0,1.0,0.0,0.0,self,1.0,4.0,216.0,2021_06_20,TB
122,1R,Low,2.0,2.0,0.0,0.0,self,1.0,5.0,217.0,2021_06_20,TB
123,1R,Low,6.0,6.0,0.0,0.0,self,1.0,7.0,219.0,2021_06_20,TB
124,1R,Low,2.0,2.0,0.0,1.0,self,0.0,8.0,220.0,2021_06_20,TB
125,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,226.0,2021_06_20,TB
126,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,227.0,2021_06_20,TB
127,1R,Med,9.0,9.0,0.0,0.0,self,1.0,2.0,228.0,2021_06_20,TB
128,1R,Low,6.0,6.0,0.0,0.0,self,1.0,3.0,229.0,2021_06_20,TB
129,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,230.0,2021_06_20,TB
130,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,238.0,2021_06_20,TB
131,1R,Med,9.0,9.0,0.0,0.0,self,1.0,1.0,239.0,2021_06_20,TB
132,1R,Low,5.0,5.0,0.0,1.0,self,0.0,4.0,242.0,2021_06_20,TB
133,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,247.0,2021_06_20,TB
134,1R,Low,6.0,6.0,0.0,0.0,self,1.0,1.0,248.0,2021_06_20,TB
135,1R,Low,7.0,7.0,0.0,0.0,self,1.0,2.0,249.0,2021_06_20,TB
136,1R,Low,7.0,7.0,0.0,0.0,self,1.0,3.0,250.0,2021_06_20,TB
137,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,251.0,2021_06_20,TB
138,1R,Med,11.0,11.0,0.0,0.0,self,1.0,5.0,252.0,2021_06_20,TB
139,1R,Low,4.0,4.0,0.0,1.0,self,0.0,6.0,253.0,2021_06_20,TB
140,1R,Low,6.0,6.0,0.0,0.0,self,1.0,0.0,255.0,2021_06_20,TB
141,1R,Low,7.0,7.0,0.0,0.0,self,1.0,1.0,256.0,2021_06_20,TB
142,1R,Low,5.0,5.0,0.0,0.0,self,1.0,2.0,257.0,2021_06_20,TB
143,1R,Low,2.0,2.0,0.0,0.0,self,1.0,3.0,258.0,2021_06_20,TB
144,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,260.0,2021_06_20,TB
145,1R,Low,5.0,5.0,0.0,0.0,self,1.0,6.0,261.0,2021_06_20,TB
146,1R,Low,4.0,4.0,0.0,0.0,self,1.0,7.0,262.0,2021_06_20,TB
147,1R,Low,8.0,8.0,0.0,0.0,self,1.0,8.0,263.0,2021_06_20,TB
148,1R,Low,2.0,2.0,0.0,1.0,self,0.0,9.0,264.0,2021_06_20,TB
149,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,267.0,2021_06_20,TB
150,1R,Low,1.0,1.0,0.0,0.0,self,1.0,1.0,268.0,2021_06_20,TB
151,1R,Low,2.0,2.0,0.0,0.0,self,1.0,2.0,269.0,2021_06_20,TB
152,1R,Low,6.0,6.0,0.0,0.0,self,1.0,4.0,271.0,2021_06_20,TB
153,1R,Low,7.0,7.0,0.0,0.0,self,1.0,6.0,273.0,2021_06_20,TB
154,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,274.0,2021_06_20,TB
155,1R,Low,4.0,4.0,0.0,0.0,self,1.0,8.0,275.0,2021_06_20,TB
156,1R,Low,4.0,4.0,0.0,1.0,self,0.0,10.0,277.0,2021_06_20,TB
157,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,281.0,2021_06_20,TB
158,1R,Low,5.0,5.0,0.0,0.0,self,1.0,2.0,283.0,2021_06_20,TB
159,1R,Low,8.0,8.0,0.0,0.0,self,1.0,3.0,284.0,2021_06_20,TB
160,1R,Low,4.0,4.0,0.0,0.0,self,1.0,5.0,286.0,2021_06_20,TB
161,1R,Low,4.0,4.0,0.0,0.0,self,1.0,7.0,288.0,2021_06_20,TB
162,1R,Low,8.0,8.0,0.0,0.0,self,1.0,8.0,289.0,2021_06_20,TB
163,1R,Low,1.0,1.0,0.0,1.0,self,0.0,9.0,290.0,2021_06_20,TB
164,1R,Low,8.0,8.0,0.0,0.0,self,1.0,0.0,295.0,2021_06_20,TB
165,1R,Low,6.0,6.0,0.0,0.0,self,1.0,4.0,299.0,2021_06_20,TB
166,1R,Low,4.0,4.0,0.0,1.0,self,0.0,6.0,301.0,2021_06_20,TB
167,1R,Med,9.0,9.0,0.0,0.0,self,1.0,0.0,305.0,2021_06_20,TB
168,1R,Low,5.0,5.0,0.0,0.0,self,1.0,3.0,308.0,2021_06_20,TB
169,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,309.0,2021_06_20,TB
170,1R,Med,10.0,10.0,0.0,0.0,self,1.0,5.0,310.0,2021_06_20,TB
171,1R,High,13.0,13.0,0.0,0.0,self,1.0,6.0,311.0,2021_06_20,TB
172,1R,Low,4.0,4.0,0.0,1.0,self,0.0,7.0,312.0,2021_06_20,TB
173,1R,Low,6.0,6.0,0.0,0.0,self,1.0,0.0,316.0,2021_06_20,TB
174,1R,Low,1.0,1.0,0.0,0.0,self,1.0,1.0,317.0,2021_06_20,TB
175,1R,Low,3.0,3.0,0.0,0.0,self,1.0,5.0,321.0,2021_06_20,TB
176,1R,Low,1.0,1.0,0.0,0.0,self,1.0,6.0,322.0,2021_06_20,TB
177,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,323.0,2021_06_20,TB
178,1R,Low,7.0,7.0,0.0,0.0,self,1.0,8.0,324.0,2021_06_20,TB
179,1R,Low,8.0,8.0,0.0,0.0,self,1.0,9.0,325.0,2021_06_20,TB
180,1R,Low,4.0,4.0,0.0,0.0,self,1.0,10.0,326.0,2021_06_20,TB
181,1R,Low,3.0,3.0,0.0,1.0,self,0.0,11.0,327.0,2021_06_20,TB
182,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,333.0,2021_06_20,TB
183,1R,Med,10.0,10.0,0.0,0.0,self,1.0,1.0,334.0,2021_06_20,TB
184,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,337.0,2021_06_20,TB
185,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,341.0,2021_06_20,TB
186,1R,Low,1.0,1.0,1.0,0.0,self,0.0,1.0,342.0,2021_06_20,TB
187,1R,Low,5.0,5.0,0.0,0.0,self,1.0,3.0,344.0,2021_06_20,TB
188,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,345.0,2021_06_20,TB
189,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,346.0,2021_06_20,TB
190,1R,High,13.0,13.0,0.0,0.0,self,1.0,6.0,347.0,2021_06_20,TB
191,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,348.0,2021_06_20,TB
192,1R,Low,8.0,8.0,0.0,0.0,self,1.0,0.0,351.0,2021_06_20,TB
193,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,353.0,2021_06_20,TB
194,1R,Low,3.0,3.0,0.0,0.0,self,1.0,3.0,354.0,2021_06_20,TB
195,1R,Low,5.0,5.0,0.0,0.0,self,1.0,6.0,357.0,2021_06_20,TB
196,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,364.0,2021_06_20,TB
197,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,365.0,2021_06_20,TB
198,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,366.0,2021_06_20,TB
199,1R,Med,9.0,9.0,0.0,0.0,self,1.0,3.0,367.0,2021_06_20,TB
200,1R,Low,5.0,5.0,0.0,0.0,self,1.0,4.0,368.0,2021_06_20,TB
201,1R,Low,6.0,6.0,0.0,0.0,self,1.0,6.0,370.0,2021_06_20,TB
202,1R,Low,3.0,3.0,0.0,0.0,self,1.0,8.0,372.0,2021_06_20,TB
203,1R,Low,7.0,7.0,0.0,0.0,self,1.0,9.0,373.0,2021_06_20,TB
204,1R,Low,4.0,4.0,0.0,1.0,self,0.0,10.0,374.0,2021_06_20,TB
205,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,378.0,2021_06_20,TB
206,1R,Low,6.0,6.0,0.0,0.0,self,1.0,1.0,379.0,2021_06_20,TB
207,1R,Low,5.0,5.0,0.0,0.0,self,1.0,2.0,380.0,2021_06_20,TB
208,1R,Low,1.0,1.0,0.0,0.0,self,1.0,4.0,382.0,2021_06_20,TB
209,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,389.0,2021_06_20,TB
210,1R,Med,11.0,11.0,0.0,0.0,self,1.0,1.0,390.0,2021_06_20,TB
211,1R,Med,10.0,10.0,0.0,0.0,self,1.0,2.0,391.0,2021_06_20,TB
212,1R,Med,9.0,9.0,0.0,0.0,self,1.0,8.0,397.0,2021_06_20,TB
213,1R,Low,2.0,2.0,0.0,0.0,self,1.0,9.0,398.0,2021_06_20,TB
214,1R,Low,4.0,4.0,0.0,0.0,self,1.0,10.0,399.0,2021_06_20,TB
215,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,405.0,2021_06_20,TB
216,1R,Low,8.0,8.0,0.0,0.0,self,1.0,2.0,407.0,2021_06_20,TB
217,1R,Low,8.0,8.0,0.0,0.0,self,1.0,3.0,408.0,2021_06_20,TB
218,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,409.0,2021_06_20,TB
219,1R,Med,11.0,11.0,0.0,0.0,self,1.0,11.0,416.0,2021_06_20,TB
220,1R,Low,2.0,2.0,0.0,0.0,self,1.0,12.0,417.0,2021_06_20,TB
221,1R,Low,3.0,3.0,0.0,1.0,self,0.0,13.0,418.0,2021_06_20,TB
222,1R,Med,9.0,9.0,0.0,0.0,self,1.0,0.0,422.0,2021_06_20,TB
223,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,423.0,2021_06_20,TB
224,1R,Low,4.0,4.0,0.0,0.0,self,1.0,5.0,427.0,2021_06_20,TB
225,1R,High,12.0,12.0,0.0,0.0,self,1.0,6.0,428.0,2021_06_20,TB
226,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,433.0,2021_06_20,TB
227,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,434.0,2021_06_20,TB
228,1R,Low,2.0,2.0,0.0,0.0,self,1.0,2.0,435.0,2021_06_20,TB
229,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,436.0,2021_06_20,TB
230,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,437.0,2021_06_20,TB
231,1R,Low,5.0,5.0,0.0,0.0,self,1.0,5.0,438.0,2021_06_20,TB
232,1R,Low,8.0,8.0,0.0,0.0,self,1.0,6.0,439.0,2021_06_20,TB
233,1R,Low,2.0,2.0,0.0,0.0,self,1.0,9.0,442.0,2021_06_20,TB
234,1R,Low,3.0,3.0,0.0,0.0,self,1.0,10.0,443.0,2021_06_20,TB
235,1R,Low,2.0,2.0,0.0,0.0,self,1.0,12.0,445.0,2021_06_20,TB
236,1R,Low,1.0,1.0,0.0,0.0,self,1.0,13.0,446.0,2021_06_20,TB
237,1R,Low,1.0,1.0,0.0,0.0,self,1.0,14.0,447.0,2021_06_20,TB
238,1R,Low,6.0,6.0,0.0,0.0,self,1.0,15.0,448.0,2021_06_20,TB
239,1R,Low,4.0,4.0,0.0,0.0,self,1.0,16.0,449.0,2021_06_20,TB
240,1R,Low,8.0,8.0,0.0,1.0,self,0.0,17.0,450.0,2021_06_20,TB
241,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,458.0,2021_06_20,TB
242,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,460.0,2021_06_20,TB
243,1R,Low,6.0,6.0,0.0,0.0,self,1.0,3.0,461.0,2021_06_20,TB
244,1R,Low,1.0,1.0,0.0,0.0,self,1.0,4.0,462.0,2021_06_20,TB
245,1R,Low,1.0,1.0,0.0,0.0,self,1.0,6.0,464.0,2021_06_20,TB
246,1R,Med,10.0,10.0,0.0,0.0,self,1.0,7.0,465.0,2021_06_20,TB
247,1R,Med,10.0,10.0,0.0,0.0,self,1.0,8.0,466.0,2021_06_20,TB
248,1R,Low,2.0,2.0,0.0,0.0,self,1.0,9.0,467.0,2021_06_20,TB
249,1R,Med,10.0,10.0,0.0,0.0,self,1.0,11.0,469.0,2021_06_20,TB
250,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,471.0,2021_06_20,TB
251,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,472.0,2021_06_20,TB
252,1R,Low,3.0,3.0,0.0,0.0,self,1.0,3.0,474.0,2021_06_20,TB
253,1R,Low,2.0,2.0,0.0,0.0,self,1.0,5.0,476.0,2021_06_20,TB
254,1R,Low,3.0,3.0,0.0,0.0,self,1.0,6.0,477.0,2021_06_20,TB
255,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,478.0,2021_06_20,TB
256,1R,Med,9.0,9.0,0.0,0.0,self,1.0,9.0,480.0,2021_06_20,TB
257,1R,Low,2.0,2.0,0.0,0.0,self,1.0,10.0,481.0,2021_06_20,TB
258,1R,Low,6.0,6.0,0.0,1.0,self,0.0,11.0,482.0,2021_06_20,TB
259,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,485.0,2021_06_20,TB
260,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,486.0,2021_06_20,TB
261,1R,Low,3.0,3.0,0.0,0.0,self,1.0,2.0,487.0,2021_06_20,TB
262,1R,Low,8.0,8.0,0.0,0.0,self,1.0,4.0,489.0,2021_06_20,TB
263,1R,Low,5.0,5.0,0.0,0.0,self,1.0,7.0,492.0,2021_06_20,TB
264,1R,Low,6.0,6.0,0.0,0.0,self,1.0,0.0,496.0,2021_06_20,TB
265,1R,Low,6.0,6.0,0.0,0.0,self,1.0,4.0,500.0,2021_06_20,TB
266,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,501.0,2021_06_20,TB
267,1R,Low,1.0,1.0,0.0,0.0,self,1.0,6.0,502.0,2021_06_20,TB
268,1R,Low,4.0,4.0,0.0,1.0,self,0.0,10.0,506.0,2021_06_20,TB
269,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,510.0,2021_06_20,TB
270,1R,Low,8.0,8.0,0.0,0.0,self,1.0,1.0,511.0,2021_06_20,TB
271,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,512.0,2021_06_20,TB
272,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,513.0,2021_06_20,TB
273,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,514.0,2021_06_20,TB
274,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,515.0,2021_06_20,TB
275,1R,Low,5.0,5.0,0.0,0.0,self,1.0,6.0,516.0,2021_06_20,TB
276,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,526.0,2021_06_20,TB
277,1R,Low,1.0,1.0,0.0,0.0,self,1.0,1.0,527.0,2021_06_20,TB
278,1R,Low,7.0,7.0,0.0,1.0,self,0.0,4.0,530.0,2021_06_20,TB
279,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,535.0,2021_06_20,TB
280,1R,Low,8.0,8.0,0.0,0.0,self,1.0,1.0,536.0,2021_06_20,TB
281,1R,Low,7.0,7.0,0.0,0.0,self,1.0,2.0,537.0,2021_06_20,TB
282,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,538.0,2021_06_20,TB
283,1R,Low,6.0,6.0,0.0,0.0,self,1.0,4.0,539.0,2021_06_20,TB
284,1R,Low,4.0,4.0,0.0,0.0,self,1.0,6.0,541.0,2021_06_20,TB
285,1R,Low,5.0,5.0,0.0,1.0,self,0.0,7.0,542.0,2021_06_20,TB
286,1R,Low,8.0,8.0,0.0,0.0,self,1.0,0.0,550.0,2021_06_20,TB
287,1R,Low,2.0,2.0,0.0,0.0,self,1.0,2.0,552.0,2021_06_20,TB
288,1R,Low,6.0,6.0,0.0,1.0,self,0.0,3.0,553.0,2021_06_20,TB
