,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624056066.69571, 0.0]","[1.0, 1.0]",1.0,1.0,3.866560935974121,1624056074.977204,1,-1,0,-1,0.6,0.0,15,9,0,"[0, 0]"
1,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624056076.2607982, 0.0]","[0.0, 1.0]",0.0,1.0,3.8832907676696777,1624056081.076982,1,-1,0,1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624056081.8789608, 0.0]","[1.0, 1.0]",1.0,1.0,3.8656272888183594,1624056086.6601799,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
3,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624056087.4620621, 0.0]","[0.0, 1.0]",0.0,1.0,3.865764856338501,1624056092.360057,1,-1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624056093.54408, 0.0]","[1.0, 1.0]",1.0,1.0,3.8674919605255127,1624056098.159182,1,-1,0,-1,0.6,0.0,15,9,0,"[0, 0]"
5,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624056099.1445909, 0.0]","[0.0, 1.0]",0.0,1.0,3.8666651248931885,1624056104.743223,1,-1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624056105.727822, 0.0]","[1.0, 1.0]",1.0,1.0,3.883469820022583,1624056110.109827,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624056111.343824, 0.0]","[1.0, 1.0]",1.0,1.0,3.8667800426483154,1624056115.909746,1,-1,0,-1,0.4,0.0,15,6,0,"[0, 0]"
8,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1624056116.9446983, 0.0]","[0.0, 1.0]",0.0,1.0,3.8665406703948975,1624056121.6264162,1,-1,0,1,0.8,0.0,15,12,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624056124.427438, 0.0]","[1.0, 1.0]",1.0,1.0,1.9833970069885254,1624056127.259583,1,-1,0,-1,0.6666666666666666,1.0,6,4,0,"[0, 0]"
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1624056126.12723, 0.0]","[1.0, 1.0]",1.0,1.0,3.8668081760406494,1624056131.042888,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
11,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1624056132.211252, 0.0]","[0.0, 0.0]",0.0,0.0,3.8666059970855713,1624056138.726186,1,-1,0,-1,0.6,0.0,15,9,0,"[0, 0]"
12,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1624056139.809951, 0.0]","[1.0, 0.0]",1.0,0.0,3.8667359352111816,1624056144.559322,1,-1,0,1,0.4,0.0,15,6,0,"[0, 0]"
13,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1624056145.3929877, 0.0]","[1.0, 0.0]",1.0,0.0,3.86678409576416,1624056150.209271,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
