Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1674672147.539386,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1674672157.657412,606,15.216779947280884,1,0,-1,1,0.0,0.6,"[1.2165510654449463, 9.299522876739502]",0.0,15.216779947280884,15,9,1.4142169581581392,0,16.216226816177368,2023_01_25_13_42_26,1,"[1, 0]","[1, 2]","[1, 1]","[1, 1]",1NRO,1NR,0.0,1,0.7629925729914936,0.7690527240964734,0.9569174083508484,0.0424210577348588,0.044766922678722,0.044766922678722,,,,,,
1,1,1674672166.90485,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1674672176.689261,587,15.098503112792969,0,1,1,1,0.15,0.4666666666666667,"[2.0659849643707275, 8.982661008834839]",0.0,15.098503112792969,15,7,1.837620084365018,0,16.098206996917725,2023_01_25_13_42_45,2,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",2NRO,2NR,1.0,2,0.75,0.7691297824456114,0.9638034508627156,0.0,0.0,0.0,,,,,,
2,2,1674672186.136369,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1674672188.7879958,159,7.750298976898193,0,1,-1,-1,0.0,0.8666666666666667,"[1.8499958515167236, 0.9837279319763184]",0.0,7.750298976898193,15,13,1.51442626810273,0,8.749617099761963,2023_01_25_13_43_05,3,"[0, 0]","[3, 3]","[0, 0]","[3, 3]",3NRO,3NR,2.0,3,0.6727684411576373,0.7275127490693312,0.7576221184207628,0.0015641230831912,0.0046923692495737,0.1802651853377918,,,,,,
3,3,1674672197.669149,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1674672200.836831,190,8.483543157577515,0,1,-1,-1,0.0,0.5333333333333333,"[1.0336520671844482, 2.3667030334472656]",0.0,8.483543157577515,15,8,1.6491703549155434,0,9.483736038208008,2023_01_25_13_43_16,4,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",4NRO,4NR,3.0,4,0.46352897056066,0.50684417776111,0.5552222013875867,0.0,0.0022501406337896,0.460341271329458,,,,,,
4,4,1674672209.9683552,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1674672211.8534532,113,7.183108806610107,0,1,-1,-1,0.0,0.1333333333333333,"[1.0830438137054443, 0.9827208518981934]",0.0,7.183108806610107,15,2,1.7579995489001163,0,8.182418823242188,2023_01_25_13_43_28,5,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",5NRO,5NR,4.0,5,0.4141615007811842,0.4329784703759677,0.4898057185522138,0.157121696116442,0.1770676838869125,0.3910166281796006,,,,,,
5,5,1674672427.153136,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1674672429.337787,131,3.2835638523101807,1,0,1,1,0.15,0.6666666666666666,"[1.3832170963287354, 1.3165757656097412]",1.0,3.2835638523101807,3,2,1.6184501916626386,0,4.283344984054565,2023_01_25_13_47_06,6,"[0, 1]","[5, 1]","[0, 1]","[2, 1]",1R,1R,0.0,6,0.6114649681528662,0.7898089171974523,1.0,0.0,0.0,0.0,,,,,,
6,6,1674672434.002647,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1674672436.937884,176,8.116693019866943,0,1,-1,1,0.0,0.6,"[2.1330692768096924, 1.550093173980713]",0.0,8.116693019866943,15,9,1.417633589660387,0,9.132281064987184,2023_01_25_13_47_12,7,"[0, 1]","[4, 1]","[1, 1]","[1, 1]",1NRO,1NR,1.0,7,0.4617529990857689,0.5086978873261554,0.5308235518656819,0.0463676969915292,0.1546872546937326,0.4280835095690982,0.8119156900577229,0.869442417860391,0.9848806676316312,0.0,0.0,0.0
7,7,1674672445.9351091,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1674672448.2030551,136,4.850338697433472,1,0,1,1,0.15,0.5714285714285714,"[1.4670889377593994, 1.0170629024505615]",1.0,4.850338697433472,7,4,1.4993668581148023,0,5.849925756454468,2023_01_25_13_47_24,8,"[0, 0]","[3, 4]","[0, 0]","[3, 5]",1R,1R,2.0,8,0.855015938612263,0.8569521160094828,0.999842007924304,0.0,0.0,0.0,0.4329292660204816,0.5022444168412922,0.529350900402503,0.0092936515067008,0.0491789058896253,0.4472569787599787
8,8,1674672454.4519958,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1674672458.219029,226,4.616806268692017,0,1,1,1,0.15,1.0,"[1.582566261291504, 2.966304063796997]",1.0,4.616806268692017,2,2,1.95108137303172,0,5.615391969680786,2023_01_25_13_47_33,9,"[0, 0]","[2, 3]","[0, 0]","[2, 4]",1R,1R,3.0,9,0.7356051703877791,1.0,1.0,0.0,0.0,0.0,0.5835294117647059,0.7529411764705882,1.0,0.0,0.0,0.0
9,9,1674672462.701153,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1674672465.6518478,177,8.132966995239258,0,1,1,1,0.15,0.9333333333333332,"[2.149350881576538, 1.0001559257507324]",0.0,8.132966995239258,15,14,1.2522554305037406,0,9.132617950439451,2023_01_25_13_47_41,10,"[1, 0]","[1, 2]","[1, 0]","[1, 3]",1NR,1NR,4.0,10,0.8997776906681019,0.9261285978125076,0.9661358144989046,0.0,0.0,0.0,0.4729699318838953,0.4812406545642563,0.9992187052203484,0.0,0.0015387391033229,0.0028851358187305
