,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,2.0,2.0,0.0,0.0,Actor,2.1330692768096924,1.0,0.0,1.0,0.0,0.0,5.0,Offenbach,20230125
1,1R,Low,4.0,4.0,0.0,0.0,Actor,1.582566261291504,1.0,2.0,0.999842007924304,0.0,0.0,7.0,Offenbach,20230125
2,1R,Low,2.0,2.0,0.0,0.0,Observer,2.149350881576538,1.0,3.0,1.0,0.0,0.0,8.0,Offenbach,20230125
3,1R,Low,4.0,4.0,0.0,0.0,Observer,1.066950798034668,1.0,9.0,1.0,0.0,0.0,14.0,Offenbach,20230125
4,1R,Low,3.0,3.0,0.0,0.0,Actor,1.1498827934265137,1.0,10.0,1.0,0.0,0.0,15.0,Offenbach,20230125
5,1R,Low,3.0,3.0,0.0,0.0,Observer,1.066796064376831,1.0,11.0,0.8574351978171897,0.3144611186903138,0.0,16.0,Offenbach,20230125
6,1R,Low,5.0,5.0,0.0,0.0,Observer,2.316600799560547,1.0,12.0,1.0,0.0,0.0,17.0,Offenbach,20230125
7,1R,Low,2.0,2.0,0.0,1.0,Observer,2.116581678390503,-1.0,13.0,0.9989827352285916,0.0,0.0,18.0,Offenbach,20230125
8,1R,Med,10.0,10.0,0.0,0.0,Actor,1.0330801010131836,1.0,0.0,0.9998839302941654,0.0,0.0,21.0,Offenbach,20230125
9,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0329358577728271,1.0,1.0,0.9998025867512568,0.0,0.0,22.0,Offenbach,20230125
10,1R,Low,7.0,7.0,0.0,0.0,Observer,1.1320431232452393,1.0,2.0,0.7872960372960373,0.2234848484848484,0.0,23.0,Offenbach,20230125
11,1R,Low,4.0,4.0,0.0,0.0,Observer,1.1667451858520508,1.0,3.0,0.8357191547375596,0.0211315610088616,0.0,24.0,Offenbach,20230125
12,1R,Low,6.0,6.0,0.0,0.0,Observer,1.1666500568389893,1.0,4.0,0.3285361842105263,0.6854440789473685,0.0,25.0,Offenbach,20230125
13,1R,Low,4.0,4.0,0.0,0.0,Observer,1.1173241138458252,1.0,5.0,0.3657302390507913,0.5688361542488453,0.0,26.0,Offenbach,20230125
14,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0172030925750732,1.0,6.0,0.9999967266878828,0.0,0.0,27.0,Offenbach,20230125
15,1R,Low,4.0,4.0,0.0,0.0,Observer,1.2496380805969238,1.0,7.0,0.5013071598225153,0.4737998240651768,0.0,28.0,Offenbach,20230125
16,1R,Low,1.0,1.0,0.0,0.0,Actor,1.1327569484710693,1.0,0.0,1.0,0.0,0.0,33.0,Offenbach,20230125
17,1R,Low,1.0,1.0,0.0,0.0,Actor,1.4163167476654053,1.0,1.0,0.9999699655662256,0.0,0.0,34.0,Offenbach,20230125
18,1R,Low,3.0,3.0,0.0,0.0,Observer,1.133192777633667,1.0,2.0,0.999595111735913,0.0,0.0,35.0,Offenbach,20230125
19,1R,Low,3.0,3.0,0.0,0.0,Observer,1.7502210140228271,1.0,3.0,0.9700220881258584,0.0,0.0,36.0,Offenbach,20230125
20,1R,Low,8.0,8.0,0.0,0.0,Observer,1.3331918716430664,1.0,4.0,0.9812244828304084,0.0,0.0,37.0,Offenbach,20230125
21,1R,Low,4.0,4.0,0.0,0.0,Actor,2.116331100463867,1.0,5.0,1.0,0.0,0.0,38.0,Offenbach,20230125
22,1R,Low,3.0,3.0,0.0,1.0,Actor-incongruent,1.26631498336792,-1.0,7.0,0.9999392721495228,0.0,0.0,40.0,Offenbach,20230125
23,1R,Low,6.0,6.0,0.0,0.0,Actor,1.0836842060089111,1.0,0.0,0.958675282034067,0.0462564469922979,0.0,43.0,Offenbach,20230125
24,1R,Low,7.0,7.0,0.0,0.0,Observer,1.1830620765686035,1.0,1.0,0.5370928759387603,0.4475773966156336,0.0,44.0,Offenbach,20230125
25,1R,Low,4.0,4.0,0.0,0.0,Observer,1.2671151161193848,1.0,2.0,0.8358984550179648,0.1696578392168731,0.0,45.0,Offenbach,20230125
26,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0319156646728516,1.0,3.0,1.0,0.0,0.0,46.0,Offenbach,20230125
27,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9989340305328369,1.0,4.0,0.9998328891199146,0.0,0.0,47.0,Offenbach,20230125
28,1R,Low,3.0,3.0,0.0,0.0,Observer,1.232762098312378,1.0,5.0,0.8087045353862222,0.2128648608328189,0.0,48.0,Offenbach,20230125
29,1R,Low,7.0,7.0,0.0,0.0,Observer,1.116236925125122,1.0,6.0,0.2326645917952341,0.6788095425051749,0.0,49.0,Offenbach,20230125
30,1R,Low,1.0,1.0,0.0,0.0,Actor,1.1331169605255127,1.0,7.0,0.7374443738098757,0.2797202797209873,0.0,50.0,Offenbach,20230125
31,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0330829620361328,1.0,8.0,1.0,0.0,0.0,51.0,Offenbach,20230125
32,1R,Low,3.0,3.0,0.0,0.0,Observer,1.6831059455871582,1.0,9.0,0.5479346871573885,0.3722554060865273,0.0,52.0,Offenbach,20230125
33,1R,Low,1.0,1.0,0.0,1.0,Observer,1.33315110206604,-1.0,10.0,0.4823605728446349,0.4273433191780054,0.0,53.0,Offenbach,20230125
34,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,1.2331149578094482,1.0,0.0,0.9998027599993826,0.0,0.0,55.0,Offenbach,20230125
35,1R,Med,11.0,11.0,0.0,0.0,Actor,0.9836499691009521,1.0,1.0,1.0,0.0,0.0,56.0,Offenbach,20230125
36,1R,High,12.0,12.0,0.0,0.0,Observer,1.3173832893371582,1.0,2.0,0.9369463278304758,0.036312738508663,0.0,57.0,Offenbach,20230125
37,1R,Low,3.0,3.0,0.0,0.0,Actor,1.1000771522521973,1.0,3.0,0.9999334618494212,0.0,0.0,58.0,Offenbach,20230125
38,1R,Med,10.0,10.0,0.0,0.0,Observer,0.9832398891448975,1.0,4.0,0.685214880501239,0.3147660777376218,0.0,59.0,Offenbach,20230125
39,1R,Low,4.0,4.0,0.0,0.0,Actor,1.9497768878936768,1.0,5.0,0.9999790386638104,0.0,0.0,60.0,Offenbach,20230125
40,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0164458751678467,1.0,7.0,0.999420190653544,0.36317728239596,0.0,62.0,Offenbach,20230125
41,1R,Low,2.0,2.0,0.0,1.0,Actor-incongruent,1.0503008365631104,-1.0,9.0,0.9993896173522064,0.0,0.0,64.0,Offenbach,20230125
42,1R,Low,8.0,8.0,0.0,0.0,Observer,1.0495800971984863,1.0,0.0,0.9247583464619616,0.0573658250533554,0.0,67.0,Offenbach,20230125
43,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0003662109375,1.0,1.0,0.6872521246458924,0.3246458923512748,0.0,68.0,Offenbach,20230125
44,1R,Low,4.0,4.0,0.0,0.0,Actor,1.0827178955078125,1.0,2.0,1.0,0.0,0.0,69.0,Offenbach,20230125
45,1R,Low,5.0,5.0,0.0,0.0,Observer,1.2668797969818115,1.0,3.0,0.4740484019342259,0.5793924912529428,0.0,70.0,Offenbach,20230125
46,1R,Low,4.0,4.0,0.0,0.0,Actor,1.01625394821167,1.0,4.0,0.9934400151079475,0.0,0.0,71.0,Offenbach,20230125
47,1R,High,13.0,13.0,0.0,0.0,Observer,1.0502018928527832,1.0,5.0,0.6965021698803895,0.2904365782206867,0.0,72.0,Offenbach,20230125
48,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9835410118103027,1.0,6.0,0.954608938547486,0.0544692737430167,0.0,73.0,Offenbach,20230125
49,1R,Med,11.0,11.0,0.0,0.0,Actor,1.1003239154815674,1.0,7.0,0.9999752850359572,0.0,0.0,74.0,Offenbach,20230125
50,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.0998530387878418,1.0,0.0,1.0,0.0,0.0,80.0,Offenbach,20230125
51,1R,Low,7.0,7.0,0.0,0.0,Actor-incongruent,1.1668481826782227,1.0,1.0,1.0,0.0,0.0,81.0,Offenbach,20230125
52,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.266592025756836,1.0,9.0,0.9980504283008532,0.0,0.0,89.0,Offenbach,20230125
53,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.2168259620666504,1.0,0.0,0.8429084380610413,0.1660682226211849,0.0,91.0,Offenbach,20230125
54,1R,Low,2.0,2.0,0.0,0.0,Actor,1.1171319484710693,1.0,1.0,0.9999944413878656,0.0,0.0,92.0,Offenbach,20230125
55,1R,Low,7.0,7.0,0.0,0.0,Actor,1.6000478267669678,1.0,2.0,0.9999358264709072,0.0,0.0,93.0,Offenbach,20230125
56,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9825279712677002,1.0,3.0,0.9995846633178572,0.0,0.0,94.0,Offenbach,20230125
