,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,3.0,3.0,0.0,0.0,Actor,1.200087070465088,1.0,0.0,1.0,0.0,0.0,0.0,Offenbach,20230214
1,1R,Low,6.0,6.0,0.0,0.0,Actor,1.166485071182251,1.0,3.0,0.9509360877985796,0.0568108457069076,0.0,3.0,Offenbach,20230214
2,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0833380222320557,1.0,4.0,0.6991197624825009,0.3162373505061032,0.0,4.0,Offenbach,20230214
3,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9825139045715332,1.0,5.0,0.895369067894216,0.1203079884509024,0.0,5.0,Offenbach,20230214
4,1R,Low,1.0,1.0,0.0,0.0,Observer,1.149939775466919,1.0,6.0,0.6736528197302369,0.1939050299967927,0.0,6.0,Offenbach,20230214
5,1R,Low,1.0,1.0,1.0,0.0,Observer,1.9830191135406494,-1.0,7.0,1.0,0.0,0.0,7.0,Offenbach,20230214
6,1R,Low,5.0,5.0,1.0,0.0,Observer-incongruent,1.0174846649169922,-1.0,8.0,0.2364086313735871,0.6548519089048364,0.0,8.0,Offenbach,20230214
7,1R,Low,1.0,1.0,1.0,0.0,Observer-incongruent,1.200448989868164,-1.0,9.0,0.0,0.999321888719367,0.0,9.0,Offenbach,20230214
8,1R,Low,1.0,1.0,1.0,0.0,Observer-incongruent,2.1167337894439697,-1.0,10.0,0.0,0.9998770452815612,0.0,10.0,Offenbach,20230214
9,1R,Low,4.0,4.0,1.0,0.0,Observer-incongruent,1.1670310497283936,-1.0,11.0,0.1454270695102583,0.6318964243122366,0.0,11.0,Offenbach,20230214
10,1R,Med,10.0,10.0,0.0,0.0,Observer-incongruent,1.7497401237487793,1.0,12.0,0.3862154086220354,0.6140517663873953,0.0,12.0,Offenbach,20230214
11,1R,Low,7.0,7.0,0.0,0.0,Actor,1.1165440082550049,1.0,13.0,0.9997465104584734,0.0,0.0,13.0,Offenbach,20230214
12,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9999890327453613,1.0,14.0,1.0,0.0,0.0,14.0,Offenbach,20230214
13,1R,Low,7.0,7.0,0.0,0.0,Observer,1.2837581634521484,1.0,15.0,0.6760082833198666,0.2542208756577413,0.0,15.0,Offenbach,20230214
14,1R,Med,9.0,9.0,0.0,0.0,Observer,1.2337517738342285,1.0,16.0,0.4967133466704773,0.4418405258645327,0.0,16.0,Offenbach,20230214
15,1R,Low,4.0,4.0,0.0,0.0,Observer,1.9663481712341309,1.0,17.0,0.3488016376525062,0.5532222695554094,0.0,17.0,Offenbach,20230214
16,1R,Low,5.0,5.0,0.0,1.0,Observer,1.1662797927856445,-1.0,18.0,0.2157658583658255,0.745836313563759,0.0,18.0,Offenbach,20230214
17,1R,Low,6.0,6.0,0.0,0.0,Actor-incongruent,1.0671029090881348,1.0,0.0,1.0,0.0,0.0,20.0,Offenbach,20230214
18,1R,High,14.0,14.0,0.0,0.0,Observer,1.000351905822754,1.0,1.0,0.945832619098362,0.0092317292014924,0.0,21.0,Offenbach,20230214
19,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9998641014099121,1.0,2.0,0.9996010682994312,0.0,0.0,22.0,Offenbach,20230214
20,1R,Med,11.0,11.0,0.0,0.0,Observer,1.1331539154052734,1.0,3.0,0.8467570508928715,0.2514812556428352,0.0,23.0,Offenbach,20230214
21,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9832930564880371,1.0,4.0,0.8093101514301738,0.1940549635445877,0.0,24.0,Offenbach,20230214
22,1R,Low,1.0,1.0,0.0,0.0,Observer,1.6668951511383057,1.0,5.0,1.0,0.0,0.0,25.0,Offenbach,20230214
23,1R,Low,4.0,4.0,0.0,0.0,Observer,1.1502349376678467,1.0,6.0,0.8842083690732315,0.0,0.0,26.0,Offenbach,20230214
