Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1676400696.7402182,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676400702.139028,323,6.497886896133423,1,0,-1,-1,0.15,1.0,"[2.563985824584961, 4.59752082824707]",1.0,6.497886896133423,3,3,1.3298234043714972,0,7.498262643814087,2023_02_14_13_51_35,1,"[0, 1]","[2, 1]","[0, 1]","[3, 1]",1R,1R,0.0,1,0.8745454545454545,0.8927272727272727,1.0,0.0,0.0,0.0,,,,,,
1,1,1676400706.970592,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1676400708.9727309,120,7.132997035980225,0,1,1,-1,0.0,0.5333333333333333,"[1.200087070465088, 0.9837079048156738]",0.0,7.132997035980225,15,8,2.239251197914781,0,8.132622003555298,2023_02_14_13_51_45,2,"[1, 1]","[1, 1]","[0, 1]","[2, 1]",1NRO,1NR,1.0,2,0.7855825782493467,0.795878294532041,0.9464288628167205,0.0009712939889334,0.0017483291800801,0.0452622998842971,0.2771950271950272,0.2779720279720279,0.957847707847708,0.0433177933177933,0.0454545454545454,0.0454545454545454
2,2,1676400717.853353,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1676400719.771641,115,7.034085035324097,1,0,1,-1,0.0,0.6666666666666666,"[1.1168160438537598, 1.0834770202636719]",0.0,7.034085035324097,15,10,1.6901442763184713,0,8.033926010131836,2023_02_14_13_51_56,3,"[1, 0]","[1, 19]","[1, 1]","[1, 1]",2NRO,2NR,2.0,3,0.9208756229455408,0.9312028358139524,0.999985970579034,0.0,0.0,0.0,0.2819523966112405,0.4353017650514936,0.9035336994376796,0.0140294212550168,0.0159779519848802,0.0800846129973876
3,3,1676400728.635464,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676400730.537914,114,5.000173091888428,1,0,-1,-1,0.15,0.6666666666666666,"[1.0844509601593018, 1.100801944732666]",1.0,5.000173091888428,9,6,1.352345838268496,0,6.000368118286133,2023_02_14_13_52_07,4,"[0, 0]","[5, 18]","[0, 0]","[5, 26]",1R,1R,3.0,4,0.6665590703679793,0.7511297611362169,0.9509360877985796,0.0003227888960619,0.0041962556488056,0.0568108457069076,0.3208755706372083,0.4377336758390889,0.6769376978131044,0.2317793357319069,0.3373390053479704,0.3373390053479704
4,4,1676400737.2853708,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676400739.253258,118,2.733106136322021,0,1,-1,-1,0.15,1.0,"[1.166485071182251, 1.1161000728607178]",1.0,2.733106136322021,2,2,1.3008168237444144,0,3.7326200008392334,2023_02_14_13_52_16,5,"[0, 0]","[4, 17]","[0, 0]","[4, 25]",1R,1R,4.0,5,0.6769047419924027,0.6991197624825009,0.6991197624825009,0.0235217864012804,0.1332901229405889,0.3162373505061032,0.1971279373368146,1.0,1.0,0.0,0.0,0.0
5,5,1676400743.585075,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676400745.469829,113,2.3169960975646973,0,1,-1,-1,0.15,1.0,"[1.0833380222320557, 1.04933500289917]",1.0,2.3169960975646973,1,1,1.953133442706071,0,3.3166279792785645,2023_02_14_13_52_22,6,"[0, 0]","[3, 16]","[0, 0]","[3, 24]",1R,1R,5.0,6,0.8676056859440078,0.895369067894216,0.895369067894216,0.0948582216632115,0.1203079884509024,0.1203079884509024,0.333160583499243,0.9994817504977288,0.9994817504977288,0.0,0.0,0.0
6,6,1676400749.451714,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676400751.3528142,114,2.499302864074707,0,1,-1,-1,0.15,1.0,"[0.9825139045715332, 1.0994160175323486]",1.0,2.499302864074707,1,1,1.2964680322556814,0,3.4998648166656494,2023_02_14_13_52_28,7,"[0, 0]","[2, 15]","[0, 0]","[2, 23]",1R,1R,6.0,7,0.4229135568033497,0.4279283420618874,0.6736528197302369,0.0,0.0050147852585377,0.1939050299967927,0.8080133555926544,1.0,1.0,0.0,0.0,0.0
7,7,1676400755.517426,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1676400757.468892,117,2.4511070251464844,0,1,-1,-1,0.15,1.0,"[1.149939775466919, 0.9831759929656982]",1.0,2.4511070251464844,1,1,2.022355849631729,0,3.450000047683716,2023_02_14_13_52_34,8,"[1, 0]","[1, 14]","[1, 0]","[1, 22]",1R,1R,7.0,8,0.762,0.762,1.0,0.0,0.0,0.0,0.358,1.0,1.0,0.0,0.0,0.0
8,8,1676400761.533629,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1676400764.318999,167,4.900171041488648,0,1,-1,1,0.15,0.8333333333333334,"[1.9830191135406494, 1.0995490550994873]",1.0,4.900171041488648,6,5,1.1662499602697551,0,5.899161100387573,2023_02_14_13_52_40,9,"[0, 0]","[5, 13]","[1, 0]","[1, 21]",1R,1R,8.0,9,0.2037842402440321,0.2052026920322736,0.2364086313735871,0.2236425652794134,0.2250610170676549,0.6548519089048364,0.3870510396975425,0.9428166351606804,0.9428166351606804,0.0,0.0600189035916824,0.0600189035916824
9,9,1676400770.0990562,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1676400771.951514,111,2.3007328510284424,0,1,-1,1,0.15,1.0,"[1.0174846649169922, 1.0504298210144043]",1.0,2.3007328510284424,1,1,2.0314100309457968,0,3.300050735473633,2023_02_14_13_52_49,10,"[0, 0]","[4, 12]","[1, 0]","[1, 20]",1R,1R,9.0,10,0.0,0.0,0.0,0.6446518433926274,0.6446518433926274,0.999321888719367,0.289981798015294,0.8521003603218639,0.8521003603218639,0.0,0.1606053035161628,0.1606053035161628
