,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.6551724137931034,L,0.6896551724137931,0.6206896551724138,20221223
1,-10,0.8448275862068966,L,0.8095238095238095,0.8648648648648649,20221223
2,-9,0.9310344827586207,L,0.9565217391304348,0.9142857142857143,20221223
3,-8,0.9137931034482759,L,0.9655172413793104,0.8620689655172413,20221223
4,-7,0.9310344827586207,L,0.8947368421052632,0.9487179487179487,20221223
5,-6,0.9482758620689655,L,0.9142857142857143,1.0,20221223
6,-5,0.8448275862068966,L,0.7777777777777778,0.9032258064516129,20221223
7,-4,0.8620689655172413,L,0.8484848484848485,0.88,20221223
8,-3,0.8620689655172413,L,0.9032258064516129,0.8148148148148148,20221223
9,-2,0.8275862068965517,L,0.8076923076923077,0.84375,20221223
10,-1,0.7758620689655172,L,0.8484848484848485,0.68,20221223
11,0,0.27586206896551724,L,0.1935483870967742,0.37037037037037035,20221223
12,1,0.6724137931034483,L,0.72,0.6363636363636364,20221223
13,2,0.9655172413793104,L,0.9655172413793104,0.9655172413793104,20221223
14,3,0.9473684210526315,L,1.0,0.9166666666666666,20221223
15,4,0.9473684210526315,L,1.0,0.918918918918919,20221223
16,5,0.9649122807017544,L,0.9666666666666667,0.9629629629629629,20221223
17,6,0.9298245614035088,L,0.8571428571428571,1.0,20221223
18,7,0.8947368421052632,L,0.8787878787878788,0.9166666666666666,20221223
19,8,0.8596491228070176,L,0.8461538461538461,0.8709677419354839,20221223
20,9,0.8245614035087719,L,0.7586206896551724,0.8928571428571429,20221223
21,10,0.8070175438596491,L,0.9259259259259259,0.7,20221223
