Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1671823795.543652,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671823805.628151,604,11.617373943328856,1,0,1,1,0.15,0.75,"[2.0333120822906494, 9.26650094985962]",1.0,11.617373943328856,4,3,1.8042265779669264,0,12.616086721420288,2022_12_23_14_29_54,1,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1R,1R,0.0,1,0.9249836921069796,0.9249836921069796,1.0,0.0,0.0,0.0,,,,,,
1,1,1671823811.142899,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671823814.8772008,224,8.966448068618774,1,0,-1,-1,0.0,0.7333333333333333,"[2.9333879947662354, 0.9834449291229248]",0.0,8.966448068618774,15,11,1.776875689753454,0,9.966063022613524,2022_12_23_14_30_10,2,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NRO,1NR,1.0,2,0.8417822767688181,0.8867484644821366,0.9898277337741084,0.0,0.001143208162203,0.001905346937005,,,,,,
2,2,1671823823.941497,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671823827.89327,237,9.06697702407837,1,0,1,1,0.15,0.6,"[2.6499688625335693, 3.150338888168335]",0.0,9.06697702407837,15,9,1.6128849320220484,0,10.066789865493774,2022_12_23_14_30_22,3,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NRG,2NR,2.0,3,0.8386908240794857,0.8552503409312293,1.0,0.0,0.0,0.0,,,,,,
3,3,1671823836.857911,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671823840.624809,226,8.866300821304321,0,1,-1,-1,0.0,0.6,"[2.9662280082702637, 1.8828909397125244]",0.0,8.866300821304321,15,9,2.1880458527499327,0,9.865772008895874,2022_12_23_14_30_35,4,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NRO,3NR,3.0,4,0.542059984322761,0.5924932609023761,0.77409215215223,0.0111422355234033,0.0719358363616213,0.1468038399662436,,,,,,
4,4,1671823849.557332,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671823852.5243678,178,3.4114558696746826,1,0,1,1,0.15,1.0,"[2.1660730838775635, 1.782865047454834]",1.0,3.4114558696746826,1,1,1.3942041487662298,0,4.416103839874268,2022_12_23_14_30_48,5,"[0, 0]","[5, 2]","[0, 0]","[3, 2]",1R,1R,4.0,5,0.9842696629213484,0.9842696629213484,1.0,0.0,0.0,0.0,,,,,,
5,5,1671823856.5734751,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671823858.357855,107,5.88301682472229,1,0,1,1,0.15,0.5,"[0.9833080768585205, 0.9833080768585205]",1.0,5.88301682472229,12,6,2.795151184694189,0,6.882693767547607,2022_12_23_14_30_55,6,"[0, 1]","[4, 1]","[0, 1]","[2, 1]",1R,1R,5.0,6,0.8726518663088558,0.9548670407416444,1.0,0.0,0.0,0.0,,,,,,
6,6,1671823866.155967,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671823868.658062,150,7.648699998855591,0,1,-1,1,0.0,0.6,"[1.2331750392913818, 1.6995809078216553]",0.0,7.648699998855591,15,9,1.3739780653324296,0,8.648230075836182,2022_12_23_14_31_05,7,"[0, 1]","[3, 1]","[1, 1]","[1, 1]",1NRO,1NR,6.0,7,0.4355408288060968,0.4508399508495302,0.4932514410711999,0.1181324613480298,0.1231676154382737,0.4824064937999054,,,,,,
7,7,1671823877.571476,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671823886.038698,507,13.265798091888428,0,1,1,1,0.15,0.6428571428571429,"[0.9998059272766113, 7.6660850048065186]",1.0,13.265798091888428,14,9,2.3212509668824093,0,14.2655029296875,2022_12_23_14_31_16,8,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1R,1R,7.0,8,0.5234731442850235,0.5907827882356853,0.788335551285925,0.0516804696587125,0.0702270898184924,0.2238097758607146,,,,,,
8,8,1671823894.887945,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671823896.721789,110,7.082502841949463,1,0,1,1,0.15,0.6666666666666666,"[0.9820878505706787, 1.0321590900421143]",0.0,7.082502841949463,15,10,1.869060311231731,0,8.081438064575195,2022_12_23_14_31_33,9,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NR,1NR,8.0,9,0.828923897605144,0.8699522115104399,0.9763219142278736,0.0030391343633552,0.0267823715770681,0.0267823715770681,,,,,,
9,9,1671823905.7195032,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671823907.78718,124,7.366936683654785,1,0,-1,-1,0.0,0.5333333333333333,"[1.2668118476867676, 0.9836249351501465]",0.0,7.366936683654785,15,8,1.6511666976090231,0,8.366540670394897,2022_12_23_14_31_44,10,"[0, 1]","[2, 1]","[0, 1]","[2, 1]",1NRO,2NR,9.0,10,0.8345183581820508,0.8416670727020954,0.9430659444469388,0.0225748879580356,0.0261492452180579,0.046090396247656,,,,,,
