,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
115,1R,Low,3.0,3.0,0.0,0.0,self,1.6996660232543945,1.0,2.0,196.0,Lalo,20230502
116,1R,Low,2.0,2.0,0.0,0.0,self,0.9833078384399414,1.0,3.0,197.0,Lalo,20230502
117,1R,Low,6.0,6.0,0.0,0.0,self,1.6164178848266602,1.0,4.0,198.0,Lalo,20230502
118,1R,Low,4.0,4.0,0.0,0.0,self,1.3995940685272217,1.0,5.0,199.0,Lalo,20230502
119,1R,Low,1.0,1.0,0.0,0.0,self,0.9828042984008789,1.0,7.0,201.0,Lalo,20230502
120,1R,Low,5.0,5.0,0.0,0.0,self,1.5329809188842773,1.0,8.0,202.0,Lalo,20230502
121,1R,Low,3.0,3.0,0.0,0.0,self,0.9995479583740234,1.0,9.0,203.0,Lalo,20230502
122,1R,Low,6.0,6.0,0.0,0.0,self,0.9827771186828613,1.0,10.0,204.0,Lalo,20230502
123,1R,Low,5.0,5.0,0.0,0.0,self,0.9829318523406982,1.0,11.0,205.0,Lalo,20230502
124,1R,Low,5.0,5.0,0.0,0.0,self,1.6163451671600342,1.0,0.0,210.0,Lalo,20230502
125,1R,Low,2.0,2.0,0.0,0.0,self,1.1830978393554688,1.0,1.0,211.0,Lalo,20230502
126,1R,Low,7.0,7.0,1.0,0.0,self,0.9995791912078857,-1.0,2.0,212.0,Lalo,20230502
127,1R,Low,3.0,3.0,0.0,0.0,self,0.9997580051422119,1.0,5.0,215.0,Lalo,20230502
128,1R,Low,3.0,3.0,0.0,0.0,self,1.0159859657287598,1.0,0.0,218.0,Lalo,20230502
129,1R,Low,2.0,2.0,0.0,0.0,self,0.9999938011169434,1.0,1.0,219.0,Lalo,20230502
130,1R,Low,2.0,2.0,0.0,0.0,self,1.0160090923309326,1.0,2.0,220.0,Lalo,20230502
131,1R,Med,11.0,11.0,0.0,0.0,self,0.9829933643341064,1.0,3.0,221.0,Lalo,20230502
132,1R,Low,2.0,2.0,0.0,0.0,self,0.9826080799102783,1.0,4.0,222.0,Lalo,20230502
133,1R,Low,2.0,2.0,0.0,0.0,self,1.7489228248596191,1.0,5.0,223.0,Lalo,20230502
134,1R,Low,2.0,2.0,0.0,0.0,self,0.9830849170684814,1.0,6.0,224.0,Lalo,20230502
135,1R,Low,5.0,5.0,0.0,0.0,self,0.982795000076294,1.0,7.0,225.0,Lalo,20230502
136,1R,Low,1.0,1.0,0.0,0.0,self,1.0513436794281006,1.0,8.0,226.0,Lalo,20230502
137,1R,Low,2.0,2.0,0.0,0.0,self,1.2172532081604004,1.0,9.0,227.0,Lalo,20230502
138,1R,Low,6.0,6.0,0.0,0.0,self,1.1329951286315918,1.0,0.0,230.0,Lalo,20230502
139,1R,Low,5.0,5.0,0.0,0.0,self,1.0498311519622803,1.0,1.0,231.0,Lalo,20230502
140,1R,Low,7.0,7.0,0.0,0.0,self,1.6494581699371338,1.0,2.0,232.0,Lalo,20230502
141,1R,Low,3.0,3.0,0.0,0.0,self,0.9831531047821045,1.0,4.0,234.0,Lalo,20230502
142,1R,Low,1.0,1.0,0.0,0.0,self,0.9839367866516113,1.0,5.0,235.0,Lalo,20230502
143,1R,Low,4.0,4.0,0.0,0.0,self,0.9834470748901367,1.0,6.0,236.0,Lalo,20230502
144,1R,Low,3.0,3.0,0.0,0.0,self,1.049612045288086,1.0,9.0,239.0,Lalo,20230502
145,1R,Low,1.0,1.0,0.0,0.0,self,0.9838850498199463,1.0,10.0,240.0,Lalo,20230502
146,1R,Low,5.0,5.0,0.0,0.0,self,1.0005707740783691,1.0,0.0,244.0,Lalo,20230502
147,1R,Low,3.0,3.0,0.0,0.0,self,0.9835669994354248,1.0,1.0,245.0,Lalo,20230502
148,1R,Low,3.0,3.0,0.0,0.0,self,1.665982961654663,1.0,2.0,246.0,Lalo,20230502
149,1R,Low,3.0,3.0,0.0,0.0,self,1.6833479404449463,1.0,3.0,247.0,Lalo,20230502
150,1R,Low,1.0,1.0,0.0,0.0,self,0.9996778964996338,1.0,4.0,248.0,Lalo,20230502
151,1R,Low,4.0,4.0,0.0,0.0,self,0.9997401237487793,1.0,5.0,249.0,Lalo,20230502
152,1R,Low,7.0,7.0,0.0,0.0,self,0.9996490478515625,1.0,6.0,250.0,Lalo,20230502
153,1R,Low,3.0,3.0,0.0,0.0,self,0.9833762645721436,1.0,7.0,251.0,Lalo,20230502
154,1R,Low,1.0,1.0,0.0,1.0,self,0.9826149940490723,-1.0,8.0,252.0,Lalo,20230502
155,1R,Low,2.0,2.0,0.0,0.0,self,0.9825549125671387,1.0,0.0,254.0,Lalo,20230502
156,1R,Low,4.0,4.0,0.0,0.0,self,0.999561071395874,1.0,1.0,255.0,Lalo,20230502
157,1R,Low,2.0,2.0,0.0,0.0,self,0.9832098484039307,1.0,2.0,256.0,Lalo,20230502
158,1R,Low,2.0,2.0,0.0,0.0,self,0.9997260570526123,1.0,3.0,257.0,Lalo,20230502
159,1R,Low,7.0,7.0,0.0,0.0,self,0.982738733291626,1.0,4.0,258.0,Lalo,20230502
160,1R,Med,10.0,10.0,0.0,0.0,self,1.1829159259796143,1.0,5.0,259.0,Lalo,20230502
161,1R,Med,10.0,10.0,0.0,0.0,self,0.9825990200042725,1.0,7.0,261.0,Lalo,20230502
162,1R,Low,8.0,8.0,0.0,0.0,self,0.9998779296875,1.0,8.0,262.0,Lalo,20230502
163,1R,Low,7.0,7.0,0.0,0.0,self,1.0663740634918213,1.0,9.0,263.0,Lalo,20230502
164,1R,Low,6.0,6.0,0.0,0.0,self,0.9830529689788818,1.0,10.0,264.0,Lalo,20230502
165,1R,Low,1.0,1.0,0.0,0.0,self,1.015899896621704,1.0,11.0,265.0,Lalo,20230502
166,1R,Low,2.0,2.0,0.0,0.0,self,1.4496409893035889,1.0,12.0,266.0,Lalo,20230502
167,1R,Low,1.0,1.0,0.0,0.0,self,0.9832828044891357,1.0,0.0,270.0,Lalo,20230502
168,1R,Low,4.0,4.0,0.0,0.0,self,0.9834511280059814,1.0,3.0,273.0,Lalo,20230502
169,1R,Med,9.0,9.0,0.0,0.0,self,0.9831712245941162,1.0,6.0,276.0,Lalo,20230502
170,1R,Med,9.0,9.0,0.0,0.0,self,0.9995670318603516,1.0,7.0,277.0,Lalo,20230502
171,1R,Low,6.0,6.0,0.0,0.0,self,0.999929666519165,1.0,8.0,278.0,Lalo,20230502
172,1R,Low,2.0,2.0,0.0,0.0,self,1.1825780868530273,1.0,9.0,279.0,Lalo,20230502
173,1R,Low,4.0,4.0,0.0,0.0,self,2.166048049926758,1.0,10.0,280.0,Lalo,20230502
174,1R,Low,4.0,4.0,0.0,1.0,self,0.9995839595794678,-1.0,11.0,281.0,Lalo,20230502
175,1R,Med,10.0,10.0,0.0,0.0,self,1.1662797927856445,1.0,0.0,283.0,Lalo,20230502
176,1R,Med,11.0,11.0,0.0,0.0,self,1.033409833908081,1.0,1.0,284.0,Lalo,20230502
177,1R,Low,4.0,4.0,0.0,0.0,self,0.9832727909088135,1.0,2.0,285.0,Lalo,20230502
178,1R,Med,11.0,11.0,0.0,0.0,self,1.2665879726409912,1.0,4.0,287.0,Lalo,20230502
179,1R,Low,6.0,6.0,0.0,0.0,self,1.0997028350830078,1.0,5.0,288.0,Lalo,20230502
180,1R,Low,2.0,2.0,0.0,0.0,self,1.116567611694336,1.0,8.0,291.0,Lalo,20230502
181,1R,Low,5.0,5.0,0.0,0.0,self,0.9831588268280029,1.0,9.0,292.0,Lalo,20230502
182,1R,Med,10.0,10.0,0.0,0.0,self,0.9994330406188965,1.0,10.0,293.0,Lalo,20230502
183,1R,Low,4.0,4.0,0.0,0.0,self,1.1001770496368408,1.0,11.0,294.0,Lalo,20230502
184,1R,Low,1.0,1.0,0.0,0.0,self,0.9829180240631104,1.0,12.0,295.0,Lalo,20230502
185,1R,Low,3.0,3.0,0.0,0.0,self,0.9836430549621582,1.0,13.0,296.0,Lalo,20230502
186,1R,Low,1.0,1.0,0.0,0.0,self,0.9830877780914307,1.0,14.0,297.0,Lalo,20230502
187,1R,Low,4.0,4.0,0.0,0.0,self,0.9836528301239014,1.0,15.0,298.0,Lalo,20230502
188,1R,Low,7.0,7.0,0.0,0.0,self,1.2833209037780762,1.0,16.0,299.0,Lalo,20230502
189,1R,Low,8.0,8.0,0.0,0.0,self,1.0494310855865479,1.0,17.0,300.0,Lalo,20230502
190,1R,Low,2.0,2.0,0.0,0.0,self,1.1167957782745361,1.0,18.0,301.0,Lalo,20230502
191,1R,Low,7.0,7.0,0.0,1.0,self,1.016503095626831,-1.0,19.0,302.0,Lalo,20230502
192,1R,Low,4.0,4.0,0.0,0.0,self,0.983140230178833,1.0,0.0,306.0,Lalo,20230502
193,1R,Med,11.0,11.0,0.0,0.0,self,0.9831230640411377,1.0,1.0,307.0,Lalo,20230502
194,1R,Low,4.0,4.0,0.0,0.0,self,0.9832067489624023,1.0,2.0,308.0,Lalo,20230502
195,1R,Med,9.0,9.0,0.0,0.0,self,1.032801866531372,1.0,3.0,309.0,Lalo,20230502
196,1R,Med,9.0,9.0,0.0,0.0,self,0.9997870922088623,1.0,4.0,310.0,Lalo,20230502
197,1R,Low,8.0,8.0,0.0,0.0,self,1.6838960647583008,1.0,5.0,311.0,Lalo,20230502
198,1R,Low,2.0,2.0,0.0,0.0,self,0.9833290576934814,1.0,6.0,312.0,Lalo,20230502
199,1R,Low,1.0,1.0,0.0,0.0,self,0.98313307762146,1.0,0.0,314.0,Lalo,20230502
200,1R,Low,3.0,3.0,0.0,0.0,self,1.099992036819458,1.0,1.0,315.0,Lalo,20230502
201,1R,Low,6.0,6.0,0.0,0.0,self,0.9833831787109375,1.0,2.0,316.0,Lalo,20230502
202,1R,Low,2.0,2.0,0.0,0.0,self,0.9835247993469238,1.0,3.0,317.0,Lalo,20230502
203,1R,Low,4.0,4.0,0.0,0.0,self,0.9831118583679199,1.0,4.0,318.0,Lalo,20230502
204,1R,Med,10.0,10.0,0.0,0.0,self,1.0164251327514648,1.0,6.0,320.0,Lalo,20230502
205,1R,Low,7.0,7.0,0.0,0.0,self,0.9831972122192383,1.0,7.0,321.0,Lalo,20230502
206,1R,Low,1.0,1.0,0.0,0.0,self,1.0005440711975098,1.0,8.0,322.0,Lalo,20230502
207,1R,Low,1.0,1.0,0.0,0.0,self,0.9999001026153564,1.0,9.0,323.0,Lalo,20230502
208,1R,Low,6.0,6.0,0.0,0.0,self,0.9832420349121094,1.0,10.0,324.0,Lalo,20230502
209,1R,Low,5.0,5.0,0.0,0.0,self,0.9823341369628906,1.0,11.0,325.0,Lalo,20230502
210,1R,Med,10.0,10.0,0.0,0.0,self,0.9832992553710938,1.0,12.0,326.0,Lalo,20230502
211,1R,Low,7.0,7.0,0.0,0.0,self,1.016549825668335,1.0,13.0,327.0,Lalo,20230502
212,1R,Low,1.0,1.0,0.0,0.0,self,0.9991669654846191,1.0,14.0,328.0,Lalo,20230502
213,1R,Med,10.0,10.0,0.0,0.0,self,1.0331900119781494,1.0,0.0,334.0,Lalo,20230502
214,1R,Low,4.0,4.0,0.0,0.0,self,0.9994058609008789,1.0,1.0,335.0,Lalo,20230502
215,1R,Low,1.0,1.0,0.0,0.0,self,0.9828999042510986,1.0,2.0,336.0,Lalo,20230502
216,1R,Low,7.0,7.0,0.0,0.0,self,1.0157618522644043,1.0,3.0,337.0,Lalo,20230502
217,1R,Low,1.0,1.0,0.0,0.0,self,0.9998359680175781,1.0,4.0,338.0,Lalo,20230502
218,1R,Low,4.0,4.0,0.0,0.0,self,1.2831730842590332,1.0,5.0,339.0,Lalo,20230502
219,1R,Low,2.0,2.0,0.0,0.0,self,0.9826309680938721,1.0,6.0,340.0,Lalo,20230502
220,1R,Low,8.0,8.0,0.0,0.0,self,1.0670180320739746,1.0,8.0,342.0,Lalo,20230502
221,1R,Low,6.0,6.0,0.0,0.0,self,0.9996461868286133,1.0,9.0,343.0,Lalo,20230502
222,1R,Low,5.0,5.0,0.0,0.0,self,0.999629020690918,1.0,10.0,344.0,Lalo,20230502
223,1R,Low,8.0,8.0,0.0,0.0,self,0.9997119903564453,1.0,11.0,345.0,Lalo,20230502
224,1R,Low,2.0,2.0,0.0,1.0,self,0.9831500053405762,-1.0,12.0,346.0,Lalo,20230502
225,1R,Low,2.0,2.0,0.0,0.0,self,1.0168046951293945,1.0,0.0,351.0,Lalo,20230502
226,1R,Low,1.0,1.0,1.0,0.0,self,1.5005121231079102,-1.0,1.0,352.0,Lalo,20230502
227,1R,Low,2.0,2.0,0.0,0.0,self,1.0000948905944824,1.0,3.0,354.0,Lalo,20230502
228,1R,Med,9.0,9.0,0.0,0.0,self,1.0158498287200928,1.0,5.0,356.0,Lalo,20230502
229,1R,Med,9.0,9.0,0.0,0.0,self,1.0000967979431152,1.0,6.0,357.0,Lalo,20230502
230,1R,Low,6.0,6.0,0.0,1.0,self,1.01747465133667,-1.0,7.0,358.0,Lalo,20230502
231,1R,Low,4.0,4.0,0.0,0.0,self,1.4335291385650635,1.0,0.0,361.0,Lalo,20230502
232,1R,Low,1.0,1.0,0.0,0.0,self,0.9988410472869873,1.0,1.0,362.0,Lalo,20230502
233,1R,Low,7.0,7.0,0.0,0.0,self,0.982717752456665,1.0,3.0,364.0,Lalo,20230502
234,1R,Low,5.0,5.0,0.0,0.0,self,1.2830779552459717,1.0,4.0,365.0,Lalo,20230502
235,1R,Low,3.0,3.0,0.0,0.0,self,0.9828970432281494,1.0,5.0,366.0,Lalo,20230502
236,1R,Low,2.0,2.0,0.0,0.0,self,1.9328393936157227,1.0,6.0,367.0,Lalo,20230502
237,1R,Low,2.0,2.0,0.0,0.0,self,0.9833838939666748,1.0,8.0,369.0,Lalo,20230502
238,1R,Low,1.0,1.0,0.0,0.0,self,1.050062894821167,1.0,9.0,370.0,Lalo,20230502
239,1R,Low,6.0,6.0,0.0,0.0,self,0.9833731651306152,1.0,10.0,371.0,Lalo,20230502
240,1R,Med,9.0,9.0,0.0,0.0,self,0.9830968379974365,1.0,11.0,372.0,Lalo,20230502
241,1R,Low,1.0,1.0,0.0,1.0,self,0.9825751781463623,-1.0,12.0,373.0,Lalo,20230502
242,1R,Low,4.0,4.0,0.0,0.0,self,0.9838600158691406,1.0,0.0,376.0,Lalo,20230502
243,1R,Low,1.0,1.0,0.0,0.0,self,0.9829549789428711,1.0,2.0,378.0,Lalo,20230502
244,1R,Low,5.0,5.0,0.0,0.0,self,0.9831461906433105,1.0,3.0,379.0,Lalo,20230502
245,1R,Low,6.0,6.0,0.0,0.0,self,0.9829850196838379,1.0,5.0,381.0,Lalo,20230502
246,1R,Low,2.0,2.0,0.0,0.0,self,0.9827730655670166,1.0,6.0,382.0,Lalo,20230502
