,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
341,1R,Low,2.0,2.0,0.0,0.0,self,1.0498309135437012,1.0,9.0,490.0,Lalo,20230403
342,1R,Low,4.0,4.0,0.0,0.0,self,0.9841299057006836,1.0,0.0,493.0,Lalo,20230403
343,1R,Med,9.0,9.0,0.0,0.0,self,1.0496981143951416,1.0,1.0,494.0,Lalo,20230403
344,1R,Low,5.0,5.0,0.0,0.0,self,1.6495842933654785,1.0,2.0,495.0,Lalo,20230403
345,1R,Low,5.0,5.0,0.0,0.0,self,1.6496429443359375,1.0,3.0,496.0,Lalo,20230403
346,1R,Low,3.0,3.0,0.0,0.0,self,1.6497039794921875,1.0,4.0,497.0,Lalo,20230403
347,1R,Low,5.0,5.0,0.0,0.0,self,0.9829328060150146,1.0,5.0,498.0,Lalo,20230403
348,1R,Low,5.0,5.0,0.0,0.0,self,1.0322389602661133,1.0,6.0,499.0,Lalo,20230403
349,1R,Low,1.0,1.0,1.0,0.0,self,1.0491082668304443,-1.0,8.0,501.0,Lalo,20230403
350,1R,Low,1.0,1.0,0.0,0.0,self,0.9830090999603271,1.0,0.0,505.0,Lalo,20230403
351,1R,Low,8.0,8.0,0.0,0.0,self,1.0150809288024902,1.0,1.0,506.0,Lalo,20230403
352,1R,Low,1.0,1.0,0.0,0.0,self,1.1013576984405518,1.0,2.0,507.0,Lalo,20230403
353,1R,Low,3.0,3.0,0.0,0.0,self,1.0835161209106445,1.0,3.0,508.0,Lalo,20230403
354,1R,Low,4.0,4.0,0.0,0.0,self,1.0653109550476074,1.0,4.0,509.0,Lalo,20230403
355,1R,Low,7.0,7.0,0.0,0.0,self,1.0492050647735596,1.0,5.0,510.0,Lalo,20230403
356,1R,Low,3.0,3.0,0.0,0.0,self,1.716350793838501,1.0,6.0,511.0,Lalo,20230403
357,1R,Low,8.0,8.0,0.0,0.0,self,1.0497632026672363,1.0,11.0,516.0,Lalo,20230403
358,1R,Low,5.0,5.0,0.0,0.0,self,1.0994160175323486,1.0,13.0,518.0,Lalo,20230403
359,1R,Med,9.0,9.0,0.0,0.0,self,1.132561206817627,1.0,14.0,519.0,Lalo,20230403
360,1R,Low,1.0,1.0,0.0,0.0,self,0.9830591678619385,1.0,15.0,520.0,Lalo,20230403
361,1R,Med,10.0,10.0,0.0,0.0,self,1.1326689720153809,1.0,16.0,521.0,Lalo,20230403
362,1R,Low,4.0,4.0,0.0,1.0,self,1.1498899459838867,-1.0,17.0,522.0,Lalo,20230403
363,1R,Med,10.0,10.0,0.0,0.0,self,1.0662038326263428,1.0,0.0,526.0,Lalo,20230403
364,1R,Low,2.0,2.0,0.0,0.0,self,1.3497610092163086,1.0,2.0,528.0,Lalo,20230403
365,1R,Med,9.0,9.0,0.0,0.0,self,1.2157609462738037,1.0,3.0,529.0,Lalo,20230403
366,1R,Low,2.0,2.0,0.0,0.0,self,1.049729824066162,1.0,4.0,530.0,Lalo,20230403
367,1R,Low,1.0,1.0,0.0,0.0,self,1.5336220264434814,1.0,5.0,531.0,Lalo,20230403
368,1R,Low,7.0,7.0,0.0,0.0,self,1.049757957458496,1.0,6.0,532.0,Lalo,20230403
369,1R,Low,3.0,3.0,0.0,0.0,self,1.1326673030853271,1.0,7.0,533.0,Lalo,20230403
370,1R,Low,2.0,2.0,0.0,0.0,self,1.0332510471343994,1.0,8.0,534.0,Lalo,20230403
371,1R,Low,4.0,4.0,0.0,0.0,self,1.366844892501831,1.0,9.0,535.0,Lalo,20230403
372,1R,Low,6.0,6.0,0.0,1.0,self,1.184607982635498,-1.0,10.0,536.0,Lalo,20230403
373,1R,Low,7.0,7.0,0.0,0.0,self,1.0664193630218506,1.0,0.0,538.0,Lalo,20230403
374,1R,Low,8.0,8.0,0.0,0.0,self,1.1162359714508057,1.0,1.0,539.0,Lalo,20230403
375,1R,Med,10.0,10.0,0.0,0.0,self,1.0495679378509521,1.0,2.0,540.0,Lalo,20230403
376,1R,Low,6.0,6.0,0.0,0.0,self,1.9331231117248535,1.0,4.0,542.0,Lalo,20230403
377,1R,Low,2.0,2.0,0.0,0.0,self,0.9829988479614258,1.0,5.0,543.0,Lalo,20230403
378,1R,Low,2.0,2.0,0.0,0.0,self,1.0662257671356201,1.0,6.0,544.0,Lalo,20230403
379,1R,Low,2.0,2.0,0.0,0.0,self,1.1828758716583252,1.0,7.0,545.0,Lalo,20230403
380,1R,Low,3.0,3.0,0.0,0.0,self,1.068593978881836,1.0,8.0,546.0,Lalo,20230403
381,1R,Low,1.0,1.0,0.0,0.0,self,1.0330860614776611,1.0,9.0,547.0,Lalo,20230403
382,1R,Low,3.0,3.0,0.0,0.0,self,1.399730920791626,1.0,10.0,548.0,Lalo,20230403
383,1R,Low,2.0,2.0,0.0,0.0,self,2.049685001373291,1.0,0.0,551.0,Lalo,20230403
384,1R,Low,2.0,2.0,0.0,0.0,self,1.066188097000122,1.0,1.0,552.0,Lalo,20230403
385,1R,Low,5.0,5.0,0.0,0.0,self,1.883044958114624,1.0,2.0,553.0,Lalo,20230403
386,1R,Low,3.0,3.0,0.0,0.0,self,2.0995500087738037,1.0,3.0,554.0,Lalo,20230403
387,1R,Low,2.0,2.0,0.0,0.0,self,0.9997668266296387,1.0,4.0,555.0,Lalo,20230403
388,1R,Low,4.0,4.0,0.0,0.0,self,1.08388090133667,1.0,5.0,556.0,Lalo,20230403
389,1R,Low,3.0,3.0,0.0,0.0,self,1.0663821697235107,1.0,9.0,560.0,Lalo,20230403
390,1R,Low,6.0,6.0,0.0,0.0,self,1.1497242450714111,1.0,10.0,561.0,Lalo,20230403
