,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration
14,14,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543023.0802271,108,4.916154146194458,1,0,1,0,0.15,1.0,[0.9996490478515625],1.0,4.916154146194458,9,9,0,5.915830135345459
15,15,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543031.496182,109,5.017194986343384,1,0,1,0,0.15,0.7777777777777778,[1.0165612697601318],1.0,5.017194986343384,9,7,0,6.018618106842041
16,16,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543039.9621341,107,3.549717903137207,1,0,1,0,0.15,0.6,[0.9827167987823486],1.0,3.549717903137207,5,3,0,4.549083709716797
17,17,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543046.945183,107,3.899489164352417,1,0,1,0,0.15,0.8333333333333334,[0.9831640720367432],1.0,3.899489164352417,6,5,0,4.899177074432373
18,18,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543054.344961,110,3.931947708129883,1,0,1,0,0.15,0.8333333333333334,[1.0324287414550781],1.0,3.931947708129883,6,5,0,4.932401895523071
19,19,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543061.710728,109,7.01826024055481,1,0,1,0,0.15,0.6666666666666666,[1.0166001319885254],0.0,7.01826024055481,15,10,0,8.017176151275635
20,20,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680543072.2953868,109,6.949466943740845,1,0,-1,0,0.0,0.7333333333333333,[1.016268014907837],0.0,6.949466943740845,15,11,0,7.949384927749634
21,21,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543082.925921,116,6.066188097000122,1,0,1,0,0.15,0.8333333333333334,[1.1330749988555908],1.0,6.066188097000122,12,10,0,7.066025972366333
22,22,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543092.392145,107,6.899606943130493,1,0,1,0,0.15,0.7333333333333333,[0.9832229614257812],0.0,6.899606943130493,15,11,0,7.899309873580933
23,23,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680543102.841503,107,6.899060010910034,1,0,-1,0,0.0,0.6,[0.9832067489624023],0.0,6.899060010910034,15,9,0,7.899051904678345
24,24,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543113.307755,108,4.56600284576416,1,0,1,0,0.15,0.75,[1.0002388954162598],1.0,4.56600284576416,8,6,0,5.565914869308472
25,25,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543121.341409,108,3.9007046222686768,1,0,1,0,0.15,0.5,[0.9998407363891602],1.0,3.9007046222686768,6,3,0,4.899579763412476
26,26,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543128.672792,107,6.899637937545776,1,0,1,0,0.15,0.8666666666666667,[0.9831171035766602],0.0,6.899637937545776,15,13,0,7.89917516708374
27,27,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543139.222104,112,6.982535123825073,1,0,-1,0,0.15,0.8,[1.0665879249572754],0.0,6.982535123825073,15,12,0,7.982234001159668
28,28,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543150.054684,129,2.6494600772857666,1,0,-1,0,0.15,1.0,[1.36704421043396],1.0,2.6494600772857666,1,1,0,3.6492919921875
29,29,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543155.754957,109,7.115780830383301,1,0,-1,0,0.15,0.9333333333333333,[1.0164690017700195],0.0,7.115780830383301,15,14,0,8.11562991142273
30,30,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543166.4369862,109,3.2495899200439453,1,0,-1,0,0.15,1.0,[1.0163710117340088],1.0,3.2495899200439453,4,4,0,4.249535083770752
31,31,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543173.069624,108,3.566596746444702,1,0,-1,0,0.15,0.6,[0.9998197555541992],1.0,3.566596746444702,5,3,0,4.56651496887207
32,32,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543180.052842,107,3.2495908737182617,1,0,-1,0,0.15,1.0,[0.9832220077514648],1.0,3.2495908737182617,4,4,0,4.249334812164307
33,33,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543186.735324,109,3.9675467014312744,1,0,-1,0,0.15,0.8333333333333334,[1.0164380073547363],1.0,3.9675467014312744,6,5,0,4.96616792678833
34,34,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543194.118197,107,3.5995428562164307,1,0,-1,0,0.15,0.8,[0.9830648899078369],1.0,3.5995428562164307,5,4,0,4.5993828773498535
35,35,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543201.151864,107,4.216064929962158,1,0,-1,0,0.15,0.5714285714285714,[0.9836928844451904],1.0,4.216064929962158,7,4,0,5.215703964233398
36,36,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543208.8672798,109,2.9328300952911377,1,0,-1,0,0.15,0.6666666666666666,[1.0162019729614258],1.0,2.9328300952911377,3,2,0,3.93306303024292
37,37,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543215.167027,108,2.23293399810791,1,0,-1,0,0.15,1.0,[0.9999430179595947],1.0,2.23293399810791,1,1,0,3.2326161861419678
38,38,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680543220.749522,107,6.915680170059204,1,0,-1,0,0.0,0.6666666666666666,[0.9825921058654785],0.0,6.915680170059204,15,10,0,7.915887117385864
39,39,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543231.199028,107,6.8818910121917725,1,0,1,0,0.15,0.6,[0.9822118282318115],1.0,6.8818910121917725,15,9,0,7.898221731185913
40,40,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543241.6647592,107,4.916197061538696,1,0,1,0,0.15,0.7777777777777778,[0.9830930233001709],1.0,4.916197061538696,9,7,0,5.915929079055786
41,41,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543250.0807838,108,6.916209936141968,1,0,1,0,0.15,0.8,[0.9997909069061279],0.0,6.916209936141968,15,12,0,7.915993928909302
42,42,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680543260.597069,110,6.949163913726807,1,0,-1,0,0.0,0.8666666666666667,[1.0329740047454834],0.0,6.949163913726807,15,13,0,7.948951005935669
43,43,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543271.345942,124,3.199463129043579,1,0,1,0,0.15,0.3333333333333333,[1.2660391330718994],1.0,3.199463129043579,3,1,0,4.199307918548584
44,44,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543277.67936,107,6.8827667236328125,1,0,1,0,0.15,0.7333333333333333,[0.9835200309753418],0.0,6.8827667236328125,15,11,0,7.8827478885650635
45,45,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680543288.128391,107,7.099596977233887,1,0,-1,0,0.0,0.8,[0.9832859039306641],0.0,7.099596977233887,15,12,0,8.09939694404602
46,46,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680543298.844675,110,7.015424013137817,1,0,-1,0,0.0,0.8666666666666667,[1.0322937965393066],0.0,7.015424013137817,15,13,0,8.014808654785156
47,47,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680543309.743417,129,7.249216079711914,1,0,-1,0,0.0,0.7333333333333333,[1.349621057510376],0.0,7.249216079711914,15,11,0,8.249139070510864
48,48,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543320.276049,112,5.999880075454712,1,0,1,0,0.15,0.75,[1.0663518905639648],1.0,5.999880075454712,12,9,0,6.999544858932495
49,49,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1680543329.742166,108,6.899338006973267,1,0,1,0,0.0,0.8666666666666667,[0.9998490810394287],0.0,6.899338006973267,15,13,0,7.89888596534729
50,50,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543340.25824,112,4.699547052383423,1,0,-1,0,0.15,0.875,[1.0666289329528809],1.0,4.699547052383423,8,7,0,5.699318885803223
51,51,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543348.3407948,107,3.59948992729187,1,0,-1,0,0.15,1.0,[0.9829690456390381],1.0,3.59948992729187,5,5,0,4.599242925643921
52,52,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543355.440159,111,5.6161909103393555,1,0,-1,0,0.15,0.9090909090909091,[1.049851894378662],1.0,5.6161909103393555,11,10,0,6.615645885467529
53,53,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543364.523679,108,5.582776069641113,1,0,-1,0,0.15,0.6363636363636364,[0.9998109340667725],1.0,5.582776069641113,11,7,0,6.582575082778931
54,54,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543373.755648,116,2.366321325302124,1,0,-1,0,0.15,1.0,[1.132838249206543],1.0,2.366321325302124,1,1,0,3.365892171859741
55,55,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543382.121644,272,4.982931852340698,1,0,-1,0,0.15,1.0,[3.7494149208068848],1.0,4.982931852340698,1,1,0,5.982680082321167
56,56,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543387.904669,111,4.982558012008667,1,0,-1,0,0.15,0.6666666666666666,[1.0492300987243652],1.0,4.982558012008667,9,6,0,5.982208013534546
57,57,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543396.304151,107,5.566003799438477,1,0,-1,0,0.15,0.8181818181818182,[0.9840259552001953],1.0,5.566003799438477,11,9,0,6.565680027008057
58,58,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543405.40358,108,3.582754135131836,1,0,-1,0,0.15,1.0,[0.9996838569641113],1.0,3.582754135131836,5,5,0,4.599246978759766
59,59,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543412.7199051,125,3.1998651027679443,1,0,-1,0,0.15,0.6666666666666666,[1.2834408283233643],1.0,3.1998651027679443,3,2,0,4.199553966522217
60,60,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543419.036086,107,6.8990490436553955,1,0,-1,0,0.15,0.8666666666666667,[0.9830911159515381],0.0,6.8990490436553955,15,13,0,7.898541212081909
61,61,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1680543429.535155,109,6.91617488861084,1,0,1,0,0.0,0.7333333333333333,[1.0162718296051025],0.0,6.91617488861084,15,11,0,7.915653705596924
62,62,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1680543440.4511528,136,7.431464910507202,1,0,1,0,0.0,0.6666666666666666,[1.4821057319641113],0.0,7.431464910507202,15,10,0,8.431371688842773
63,63,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680543451.0169249,110,6.965826988220215,1,0,-1,0,0.0,0.7333333333333333,[1.0330109596252441],0.0,6.965826988220215,15,11,0,7.965754985809326
64,64,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680543461.499455,108,6.932526111602783,1,0,-1,0,0.0,0.8666666666666667,[0.9995570182800293],0.0,6.932526111602783,15,13,0,7.9323890209198
65,65,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543472.199082,121,2.4495370388031006,1,0,1,0,0.15,1.0,[1.2169969081878662],1.0,2.4495370388031006,1,1,0,3.449908971786499
66,66,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543477.815131,109,5.582661867141724,1,0,1,0,0.15,0.7272727272727273,[1.0162169933319092],1.0,5.582661867141724,11,8,0,6.582493782043457
67,67,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543486.864371,107,2.566253900527954,1,0,1,0,0.15,1.0,[0.9829521179199219],1.0,2.566253900527954,2,2,0,3.566066026687622
68,68,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680543493.297277,136,7.399909973144531,1,0,-1,0,0.0,0.7333333333333333,[1.4664368629455566],0.0,7.399909973144531,15,11,0,8.399233102798462
69,69,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543503.780035,107,2.216758966445923,1,0,1,0,0.15,1.0,[0.983151912689209],1.0,2.216758966445923,1,1,0,3.216524124145508
70,70,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543509.379699,107,2.899420976638794,1,0,1,0,0.15,0.3333333333333333,[0.9829871654510498],1.0,2.899420976638794,3,1,0,3.8998489379882812
71,71,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543515.6789918,107,6.882858037948608,1,0,1,0,0.15,0.8,[0.9831719398498535],0.0,6.882858037948608,15,12,0,7.882587909698486
72,72,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543526.162343,108,4.249743223190308,1,0,1,0,0.15,0.8571428571428571,[1.0166840553283691],1.0,4.249743223190308,7,6,0,5.249457120895386
73,73,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543533.828001,108,6.916263103485107,1,0,1,0,0.15,0.7333333333333333,[0.9999141693115234],0.0,6.916263103485107,15,11,0,7.91597318649292
74,74,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543544.3105652,109,2.249753713607788,1,0,1,0,0.15,1.0,[1.0163037776947021],1.0,2.249753713607788,1,1,0,3.249405860900879
75,75,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543549.926851,108,6.93284797668457,1,0,1,0,0.15,0.6,[0.9997529983520508],0.0,6.93284797668457,15,9,0,7.932488918304443
76,76,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543560.975986,141,6.166108131408691,1,0,1,0,0.15,0.8181818181818182,[1.5495960712432861],1.0,6.166108131408691,11,9,0,7.165608167648315
77,77,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1680543570.109844,108,6.916178941726685,1,0,1,0,0.0,0.8,[0.9996809959411621],0.0,6.916178941726685,15,12,0,7.915792942047119
78,78,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543580.558004,107,3.566148042678833,1,0,-1,0,0.15,0.8,[0.9837050437927246],1.0,3.566148042678833,5,4,0,4.566744089126587
79,79,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543587.608922,110,2.949817180633545,1,0,-1,0,0.15,1.0,[1.0339839458465576],1.0,2.949817180633545,3,3,0,3.949636220932007
80,80,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543593.923543,108,4.299723148345947,1,0,-1,0,0.15,0.42857142857142855,[0.9998111724853516],1.0,4.299723148345947,7,3,0,5.2995781898498535
81,81,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543601.672974,108,7.098597049713135,1,0,-1,0,0.15,0.7333333333333333,[0.9989709854125977],0.0,7.098597049713135,15,11,0,8.098489999771118
82,82,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543612.389001,111,4.282413005828857,1,0,-1,0,0.15,0.7142857142857143,[1.0492138862609863],1.0,4.282413005828857,7,5,0,5.282031059265137
83,83,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543620.139033,111,3.3343119621276855,1,0,-1,0,0.15,0.25,[1.0503759384155273],1.0,3.3343119621276855,4,1,0,4.3353590965271
84,84,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543626.8878899,111,4.9496259689331055,1,0,-1,0,0.15,0.3333333333333333,[1.0495290756225586],1.0,4.9496259689331055,9,3,0,5.94927716255188
85,85,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543635.270995,108,6.58222508430481,1,0,-1,0,0.15,0.8571428571428571,[0.9992992877960205],1.0,6.58222508430481,14,12,0,7.581866025924683
86,86,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543645.42241,109,4.949057102203369,1,0,-1,0,0.15,0.6666666666666666,[1.0160341262817383],1.0,4.949057102203369,9,6,0,5.9488232135772705
87,87,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543653.9528441,115,5.366356134414673,1,0,-1,0,0.15,0.9,[1.116253137588501],1.0,5.366356134414673,10,9,0,6.365957021713257
88,88,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680543662.785644,113,7.0002007484436035,1,0,-1,0,0.0,0.6,[1.0849688053131104],0.0,7.0002007484436035,15,9,0,7.999135971069336
89,89,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543673.251573,107,5.2828898429870605,1,0,1,0,0.15,0.7,[0.9834740161895752],1.0,5.2828898429870605,10,7,0,6.282680034637451
90,90,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543682.0674272,109,3.248793125152588,1,0,1,0,0.15,1.0,[1.0152900218963623],1.0,3.248793125152588,4,4,0,4.2485949993133545
91,91,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543688.717094,108,4.932842969894409,1,0,1,0,0.15,0.7777777777777778,[0.9996688365936279],1.0,4.932842969894409,9,7,0,5.932559967041016
92,92,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543697.1329868,108,3.050868034362793,1,0,1,0,0.15,0.6666666666666666,[0.9994611740112305],1.0,3.050868034362793,3,2,0,4.049402236938477
93,93,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543703.59945,108,2.916139841079712,1,0,1,0,0.15,0.6666666666666666,[0.9997868537902832],1.0,2.916139841079712,3,2,0,3.915977954864502
94,94,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543709.915633,108,2.2673778533935547,1,0,1,0,0.15,1.0,[0.9997870922088623],1.0,2.2673778533935547,1,1,0,3.2661550045013428
95,95,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543715.5319738,107,4.2497029304504395,1,0,1,0,0.15,0.5714285714285714,[0.983036994934082],1.0,4.2497029304504395,7,4,0,5.249485969543457
96,96,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543723.247925,109,6.949513912200928,1,0,1,0,0.15,0.6666666666666666,[1.0166780948638916],0.0,6.949513912200928,15,10,0,7.9493749141693115
97,97,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543733.7305589,108,3.26665997505188,1,0,1,0,0.15,0.75,[0.9996747970581055],1.0,3.26665997505188,4,3,0,4.266049861907959
98,98,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543740.396984,107,5.549592971801758,1,0,1,0,0.15,0.8181818181818182,[0.9832088947296143],1.0,5.549592971801758,11,9,0,6.54942512512207
99,99,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1680543749.429701,107,7.082519054412842,1,0,1,0,0.0,0.5333333333333333,[0.9830989837646484],0.0,7.082519054412842,15,8,0,8.082333087921143
100,100,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543760.128875,110,3.3173282146453857,1,0,-1,0,0.15,0.75,[1.0338551998138428],1.0,3.3173282146453857,4,3,0,4.31766414642334
101,101,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543766.8118231,107,6.882683992385864,1,0,-1,0,0.15,0.8666666666666667,[0.9832808971405029],0.0,6.882683992385864,15,13,0,7.8825318813323975
102,102,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543777.2951071,110,4.632707834243774,1,0,-1,0,0.15,0.75,[1.032763957977295],1.0,4.632707834243774,8,6,0,5.632568836212158
103,103,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543785.4272242,111,2.299645185470581,1,0,-1,0,0.15,1.0,[1.0498919486999512],1.0,2.299645185470581,1,1,0,3.315882921218872
104,104,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543791.176911,114,6.666344881057739,1,0,-1,0,0.15,0.7142857142857143,[1.100266933441162],1.0,6.666344881057739,14,10,0,7.665815114974976
105,105,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543801.359298,113,2.6995041370391846,1,0,-1,0,0.15,0.5,[1.0837528705596924],1.0,2.6995041370391846,2,1,0,3.6996798515319824
106,106,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543807.425597,111,3.316833019256592,1,0,-1,0,0.15,1.0,[1.0494251251220703],1.0,3.316833019256592,4,4,0,4.3158581256866455
107,107,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543814.1085708,108,2.8989319801330566,1,0,-1,0,0.15,0.6666666666666666,[0.998992919921875],1.0,2.8989319801330566,3,2,0,3.898643970489502
108,108,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543820.524575,113,5.999340772628784,1,0,-1,0,0.15,0.5833333333333334,[1.082610845565796],1.0,5.999340772628784,12,7,0,6.999046802520752
109,109,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543829.990595,109,7.116629123687744,1,0,-1,0,0.15,0.5333333333333333,[1.0163490772247314],0.0,7.116629123687744,15,8,0,8.115723848342896
110,110,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680543840.7233138,112,6.982654094696045,1,0,-1,0,0.0,0.6,[1.0662691593170166],0.0,6.982654094696045,15,9,0,7.982267141342163
111,111,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543851.18945,107,5.216488361358643,1,0,1,0,0.15,0.7,[0.9831571578979492],1.0,5.216488361358643,10,7,0,6.21620512008667
112,112,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543859.9051142,108,6.932771682739258,1,0,1,0,0.15,0.7333333333333333,[0.9997248649597168],0.0,6.932771682739258,15,11,0,7.932543992996216
113,113,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543870.4545212,111,6.966016054153442,1,0,1,0,0.15,0.6666666666666666,[1.0496411323547363],0.0,6.966016054153442,15,10,0,7.965858221054077
114,114,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680543881.2039511,124,7.19949197769165,1,0,-1,0,0.0,0.8666666666666667,[1.266394853591919],0.0,7.19949197769165,15,13,0,8.198760986328125
115,115,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543891.7201421,110,2.5995829105377197,1,0,1,0,0.15,1.0,[1.0331389904022217],1.0,2.5995829105377197,2,2,0,3.5994348526000977
116,116,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543897.702622,109,6.932880878448486,1,0,1,0,0.15,0.8,[1.0164051055908203],0.0,6.932880878448486,15,12,0,7.933024883270264
117,117,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543908.204439,109,3.249929189682007,1,0,1,0,0.15,0.5,[1.0163912773132324],1.0,3.249929189682007,4,2,0,4.249747276306152
118,118,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543914.818451,108,2.5998728275299072,1,0,1,0,0.15,0.5,[0.9997100830078125],1.0,2.5998728275299072,2,1,0,3.5997660160064697
119,119,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543920.817996,108,4.266113042831421,1,0,1,0,0.15,0.42857142857142855,[0.9995920658111572],1.0,4.266113042831421,7,3,0,5.265671014785767
120,120,[1.0],1.0,0,1.0,1.0,0,[1.0],1680543928.533779,108,4.582693815231323,1,0,1,0,0.15,0.875,[0.9991447925567627],1.0,4.582693815231323,8,7,0,5.598728895187378
121,121,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1680543936.583424,107,6.9153892993927,1,0,1,0,0.0,0.7333333333333333,[0.983654260635376],0.0,6.9153892993927,15,11,0,7.91515588760376
122,122,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1680543947.215801,116,7.232292175292969,1,0,1,0,0.0,0.7333333333333333,[1.1328692436218262],0.0,7.232292175292969,15,11,0,8.232063055038452
123,123,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543957.9484649,112,5.999181032180786,1,0,-1,0,0.15,0.6666666666666666,[1.0663869380950928],1.0,5.999181032180786,12,8,0,6.998986005783081
124,124,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543967.4155169,109,2.6826658248901367,1,0,-1,0,0.15,1.0,[1.0162670612335205],1.0,2.6826658248901367,2,2,0,3.6823019981384277
125,125,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543973.547193,112,4.299782752990723,1,0,-1,0,0.15,0.42857142857142855,[1.0662438869476318],1.0,4.299782752990723,7,3,0,5.299275636672974
126,126,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543981.21376,107,2.91635799407959,1,0,-1,0,0.15,0.6666666666666666,[0.9833438396453857],1.0,2.91635799407959,3,2,0,3.9161627292633057
127,127,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543987.5629199,110,2.2994930744171143,1,0,-1,0,0.15,1.0,[1.0331737995147705],1.0,2.2994930744171143,1,1,0,3.2993388175964355
128,128,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680543993.229864,108,5.299461126327515,1,0,-1,0,0.15,0.9,[1.0159070491790771],1.0,5.299461126327515,10,9,0,6.298778295516968
