,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,8.0,8.0,1.0,0.0,Observer,0.9999771118164062,-1.0,0.0,,,0.0,3.0,Lalo,20221207
1,1R,Low,3.0,3.0,0.0,0.0,Observer,1.016291618347168,1.0,2.0,,,0.0,5.0,Lalo,20221207
2,1R,Low,7.0,7.0,0.0,0.0,Observer,2.683892011642456,1.0,5.0,,,0.0,8.0,Lalo,20221207
3,1R,Low,1.0,1.0,0.0,0.0,Actor,0.99959397315979,1.0,6.0,,,0.0,9.0,Lalo,20221207
4,1R,Low,6.0,6.0,0.0,0.0,Actor,5.999690294265747,1.0,7.0,,,0.0,10.0,Lalo,20221207
5,1R,Med,9.0,9.0,1.0,0.0,Observer,1.0159101486206055,-1.0,8.0,,,0.0,11.0,Lalo,20221207
6,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,1.0162320137023926,1.0,12.0,,,0.0,15.0,Lalo,20221207
7,1R,Low,2.0,2.0,1.0,0.0,Observer,4.24985408782959,-1.0,13.0,,,0.0,16.0,Lalo,20221207
8,1R,Low,6.0,6.0,0.0,1.0,Actor-incongruent,10.348691940307617,-1.0,15.0,,,0.0,18.0,Lalo,20221207
9,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.2661020755767822,1.0,0.0,,,0.0,19.0,Lalo,20221207
10,1R,Med,11.0,11.0,0.0,0.0,Observer,2.0169267654418945,1.0,1.0,,,0.0,20.0,Lalo,20221207
11,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9834480285644531,1.0,2.0,,,0.0,21.0,Lalo,20221207
12,1R,Low,4.0,4.0,0.0,0.0,Observer,2.3495891094207764,1.0,3.0,,,0.0,22.0,Lalo,20221207
13,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,0.9829299449920654,1.0,7.0,,,0.0,26.0,Lalo,20221207
14,1R,Low,8.0,8.0,0.0,0.0,Actor,2.9164412021636963,1.0,8.0,,,0.0,27.0,Lalo,20221207
15,1R,Low,8.0,8.0,1.0,0.0,Observer,4.283291816711426,-1.0,0.0,,,0.0,30.0,Lalo,20221207
16,1R,Med,11.0,11.0,0.0,0.0,Actor,0.984205961227417,1.0,3.0,,,0.0,33.0,Lalo,20221207
17,1R,Low,3.0,3.0,0.0,0.0,Observer,2.367076873779297,1.0,4.0,,,0.0,34.0,Lalo,20221207
18,1R,Low,6.0,6.0,0.0,0.0,Observer,3.215862989425659,1.0,5.0,,,0.0,35.0,Lalo,20221207
19,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0009489059448242,1.0,6.0,,,0.0,36.0,Lalo,20221207
20,1R,Low,6.0,6.0,0.0,0.0,Actor-incongruent,0.9832539558410645,1.0,11.0,,,0.0,41.0,Lalo,20221207
21,1R,Low,7.0,7.0,0.0,0.0,Actor,0.9838619232177734,1.0,12.0,,,0.0,42.0,Lalo,20221207
22,1R,Low,8.0,8.0,1.0,0.0,Actor,0.9837009906768799,-1.0,13.0,,,0.0,43.0,Lalo,20221207
23,1R,Med,9.0,9.0,0.0,0.0,Observer-incongruent,4.649888038635254,1.0,14.0,,,0.0,44.0,Lalo,20221207
24,1R,Low,8.0,8.0,0.0,0.0,Actor,0.9824073314666748,1.0,15.0,,,0.0,45.0,Lalo,20221207
25,1R,Low,3.0,3.0,0.0,0.0,Observer,2.5496530532836914,1.0,16.0,,,0.0,46.0,Lalo,20221207
26,1R,Low,3.0,3.0,0.0,1.0,Actor,0.9837310314178467,-1.0,17.0,,,0.0,47.0,Lalo,20221207
27,1R,Low,1.0,1.0,1.0,0.0,Actor,4.216653108596802,-1.0,0.0,,,0.0,49.0,Lalo,20221207
28,1R,Low,4.0,4.0,0.0,0.0,Observer-incongruent,1.0154881477355957,1.0,1.0,,,0.0,50.0,Lalo,20221207
29,1R,Low,1.0,1.0,1.0,0.0,Observer,6.2668187618255615,-1.0,2.0,,,0.0,51.0,Lalo,20221207
30,1R,Low,1.0,1.0,0.0,1.0,Actor-incongruent,0.9831552505493164,-1.0,9.0,,,0.0,58.0,Lalo,20221207
31,1R,Low,6.0,6.0,0.0,0.0,Actor,0.9828567504882812,1.0,0.0,,,0.0,63.0,Lalo,20221207
32,1R,Low,1.0,1.0,0.0,0.0,Actor,1.5832109451293945,1.0,1.0,,,0.0,64.0,Lalo,20221207
33,1R,Low,1.0,1.0,0.0,0.0,Observer,1.7510669231414795,1.0,0.0,,,0.0,71.0,Lalo,20221207
34,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9828557968139648,1.0,1.0,,,0.0,72.0,Lalo,20221207
35,1R,Low,3.0,3.0,1.0,0.0,Actor-incongruent,3.116880178451538,-1.0,9.0,,,0.0,80.0,Lalo,20221207
36,1R,Low,5.0,5.0,0.0,1.0,Observer-incongruent,0.9993419647216797,-1.0,10.0,,,0.0,81.0,Lalo,20221207
37,1R,Low,5.0,5.0,0.0,0.0,Actor-incongruent,0.9829001426696777,1.0,0.0,,,0.0,83.0,Lalo,20221207
38,1R,Low,7.0,7.0,0.0,0.0,Actor,1.0170130729675293,1.0,1.0,,,0.0,84.0,Lalo,20221207
39,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0994360446929932,1.0,2.0,,,0.0,85.0,Lalo,20221207
40,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9835009574890137,1.0,3.0,,,0.0,86.0,Lalo,20221207
41,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9832792282104492,1.0,9.0,,,0.0,92.0,Lalo,20221207
42,1R,Low,2.0,2.0,0.0,1.0,Observer,1.0000226497650146,-1.0,10.0,,,0.0,93.0,Lalo,20221207
43,1R,Low,6.0,6.0,0.0,0.0,Actor-incongruent,0.9831860065460205,1.0,0.0,,,0.0,95.0,Lalo,20221207
44,1R,Low,7.0,7.0,0.0,0.0,Actor,0.9822931289672852,1.0,3.0,,,0.0,98.0,Lalo,20221207
45,1R,Low,5.0,5.0,0.0,0.0,Actor,0.983144998550415,1.0,4.0,,,0.0,99.0,Lalo,20221207
46,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9833500385284424,1.0,5.0,,,0.0,100.0,Lalo,20221207
47,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9831826686859131,1.0,6.0,,,0.0,101.0,Lalo,20221207
48,1R,Low,5.0,5.0,1.0,0.0,Observer-incongruent,1.0166358947753906,-1.0,8.0,,,0.0,103.0,Lalo,20221207
49,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9828071594238281,1.0,0.0,,,0.0,106.0,Lalo,20221207
50,1R,High,12.0,12.0,0.0,0.0,Observer,1.0168437957763672,1.0,1.0,,,0.0,107.0,Lalo,20221207
51,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9824562072753906,1.0,2.0,,,0.0,108.0,Lalo,20221207
52,1R,High,13.0,13.0,0.0,0.0,Observer,0.9827439785003662,1.0,3.0,,,0.0,109.0,Lalo,20221207
53,1R,Low,4.0,4.0,1.0,0.0,Observer,0.9995009899139404,-1.0,4.0,,,0.0,110.0,Lalo,20221207
54,1R,Med,9.0,9.0,1.0,0.0,Observer-incongruent,0.9830060005187988,-1.0,5.0,,,0.0,111.0,Lalo,20221207
55,1R,Low,6.0,6.0,0.0,0.0,Observer-incongruent,1.116452932357788,1.0,7.0,,,0.0,113.0,Lalo,20221207
56,1R,Low,4.0,4.0,1.0,0.0,Observer-incongruent,1.266456127166748,-1.0,0.0,,,0.0,121.0,Lalo,20221207
57,1R,Med,10.0,10.0,0.0,0.0,Actor,0.9834606647491455,1.0,4.0,,,0.0,125.0,Lalo,20221207
58,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9992072582244873,1.0,7.0,,,0.0,128.0,Lalo,20221207
59,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.0008649826049805,1.0,0.0,,,0.0,131.0,Lalo,20221207
60,1R,Low,4.0,4.0,0.0,0.0,Actor-incongruent,0.9828169345855713,1.0,1.0,,,0.0,132.0,Lalo,20221207
61,1R,Low,5.0,5.0,0.0,0.0,Actor-incongruent,0.9837939739227295,1.0,2.0,,,0.0,133.0,Lalo,20221207
62,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,0.9828591346740723,1.0,3.0,,,0.0,134.0,Lalo,20221207
63,1R,Low,6.0,6.0,0.0,0.0,Actor-incongruent,0.9832572937011719,1.0,8.0,,,0.0,139.0,Lalo,20221207
64,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9830231666564941,1.0,9.0,,,0.0,140.0,Lalo,20221207
65,1R,Low,7.0,7.0,0.0,0.0,Observer-incongruent,0.9836559295654297,1.0,0.0,,,0.0,143.0,Lalo,20221207
66,1R,Low,7.0,7.0,0.0,0.0,Observer,1.032776117324829,1.0,1.0,,,0.0,144.0,Lalo,20221207
67,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9832470417022705,1.0,2.0,,,0.0,145.0,Lalo,20221207
68,1R,Med,9.0,9.0,0.0,0.0,Observer,0.9832010269165039,1.0,3.0,,,0.0,146.0,Lalo,20221207
69,1R,Low,2.0,2.0,0.0,0.0,Actor,1.032914161682129,1.0,4.0,,,0.0,147.0,Lalo,20221207
