,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.625,O,0.625,,20221208
1,-10,0.9090909090909091,O,0.9090909090909091,,20221208
2,-9,0.8787878787878788,O,0.8787878787878788,,20221208
3,-8,0.9696969696969697,O,0.9696969696969697,,20221208
4,-7,1.0,O,1.0,,20221208
5,-6,0.8181818181818182,O,0.8181818181818182,,20221208
6,-5,0.9090909090909091,O,0.9090909090909091,,20221208
7,-4,0.7575757575757576,O,0.7575757575757576,,20221208
8,-3,0.9090909090909091,O,0.9090909090909091,,20221208
9,-2,0.7575757575757576,O,0.7575757575757576,,20221208
10,-1,0.8484848484848485,O,0.8484848484848485,,20221208
11,0,0.09090909090909091,O,0.09090909090909091,,20221208
12,1,0.696969696969697,O,0.696969696969697,,20221208
13,2,0.9393939393939394,O,0.9393939393939394,,20221208
14,3,0.8787878787878788,O,0.8787878787878788,,20221208
15,4,0.9696969696969697,O,0.9696969696969697,,20221208
16,5,0.9696969696969697,O,0.9696969696969697,,20221208
17,6,0.8787878787878788,O,0.8787878787878788,,20221208
18,7,0.8787878787878788,O,0.8787878787878788,,20221208
19,8,0.8484848484848485,O,0.8484848484848485,,20221208
20,9,0.7878787878787878,O,0.7878787878787878,,20221208
21,10,0.8181818181818182,O,0.8181818181818182,,20221208
