,Unnamed: 0,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,history,pos_in_block,switched
0,0,0,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1670538556.744979,136,7.382620096206665,1,0,-1,0,0.0,0.8,[1.4655139446258545],0.0,7.382620096206665,15,12,0,7.882575988769531,,,
1,1,1,[1.0],1.0,0,1.0,1.0,0,[1.0],1670538565.960885,118,7.066446781158447,1,0,1,0,0.15,0.7333333333333333,[1.167585849761963],0.0,7.066446781158447,15,11,0,7.565769910812378,,,
2,2,2,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1670538575.5604138,143,7.682383060455322,1,0,-1,0,0.0,0.4666666666666667,[1.582679033279419],0.0,7.682383060455322,15,7,0,8.182392120361328,,,
3,3,3,[1.0],1.0,0,1.0,1.0,0,[1.0],1670538585.493762,149,6.266733884811401,1,0,1,0,0.15,0.8181818181818182,[1.6835148334503174],1.0,6.266733884811401,11,9,0,6.766306877136231,1R,0.0,1.0
4,4,4,[1.0],1.0,0,1.0,1.0,0,[1.0],1670538593.793039,146,7.732728958129883,1,0,1,0,0.15,0.0666666666666666,[1.6341171264648438],0.0,7.732728958129883,15,1,0,8.232614040374756,1NR,1.0,1.0
5,5,5,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1670538606.39121,309,10.466811180114746,1,0,-1,0,0.0,0.3333333333333333,[4.3497233390808105],0.0,10.466811180114746,15,5,0,10.965741157531738,,,
6,6,6,[1.0],1.0,0,1.0,1.0,0,[1.0],1670538687.185925,4387,75.39519810676575,1,0,1,0,0.15,0.5,[72.41176009178162],1.0,75.39519810676575,6,3,0,75.89445805549622,1R,3.0,1.0
7,7,7,[1.0],1.0,0,1.0,1.0,0,[1.0],1670538721.017018,1586,31.547443866729736,1,0,1,0,0.15,0.6666666666666666,[25.648996829986572],0.0,31.547443866729736,15,10,0,32.04687690734863,1NR,4.0,1.0
8,8,8,[1.0],1.0,0,1.0,1.0,0,[1.0],1670538732.099591,165,4.18363881111145,1,0,1,0,0.15,0.75,[1.9492926597595215],1.0,4.18363881111145,4,3,0,4.682844877243042,1R,5.0,1.0
9,9,9,[1.0],1.0,0,1.0,1.0,0,[1.0],1670538751.198205,938,20.94785714149475,1,0,1,0,0.15,0.4,[14.848257064819336],0.0,20.94785714149475,15,6,0,21.447587966918945,1NR,6.0,1.0
10,10,10,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1670538762.28069,183,8.366339683532715,1,0,-1,0,0.0,0.3333333333333333,[2.249833822250366],0.0,8.366339683532715,15,5,0,8.865924835205078,,,
11,11,11,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1670538787.079238,1038,22.61474084854126,1,0,1,0,0.0,0.1333333333333333,[16.51516890525818],0.0,22.61474084854126,15,2,0,23.1144380569458,,,
12,12,12,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1670538969.78327,10449,179.904137134552,1,0,1,0,0.0,0.4,[173.80455112457275],0.0,179.904137134552,15,6,0,180.4039580821991,,,
13,13,13,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1670538987.148274,140,5.116321802139282,1,0,-1,0,0.15,0.875,[1.5325407981872559],1.0,5.116321802139282,8,7,0,5.61634373664856,1R,0.0,1.0
14,14,14,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1670538994.281919,138,7.600637912750244,1,0,1,0,0.0,0.2666666666666666,[1.5002450942993164],0.0,7.600637912750244,15,4,0,8.100074052810669,,,
15,15,15,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1670539016.329932,875,19.89892578125,1,0,1,0,0.0,0.0666666666666666,[13.79953384399414],0.0,19.89892578125,15,1,0,20.398546934127808,,,
16,16,16,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1670539091.308686,4010,72.09478688240051,1,0,1,0,0.0,0.4,[66.12911105155945],0.0,72.09478688240051,15,6,0,72.59438109397888,,,
17,17,17,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1670539213.283556,6696,116.95789909362792,1,0,1,0,0.0,0.7333333333333333,[111.04134106636047],0.0,116.95789909362792,15,11,0,117.45730805397034,,,
18,18,18,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1670539231.6145148,374,8.682947158813477,1,0,-1,0,0.15,0.8571428571428571,[5.432929992675781],1.0,8.682947158813477,7,6,0,9.182650089263916,1R,5.0,1.0
19,19,19,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1670539365.539604,7742,134.6739010810852,1,0,1,0,0.0,0.3333333333333333,[128.47362208366394],0.0,134.6739010810852,15,5,0,135.17401909828186,,,
20,20,20,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1670539423.702243,2684,49.88024306297302,1,0,1,0,0.0,0.8666666666666667,[43.96503233909607],0.0,49.88024306297302,15,13,0,50.379542112350464,,,
