,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
76,1R,Low,3.0,3.0,0.0,0.0,self,0.7332451343536377,1.0,7.0,123.0,Offenbach,20220506
77,1R,Low,1.0,1.0,0.0,0.0,self,0.7328641414642334,1.0,8.0,124.0,Offenbach,20220506
78,1R,Low,3.0,3.0,0.0,1.0,self,0.733267068862915,-1.0,9.0,125.0,Offenbach,20220506
79,1R,Low,3.0,3.0,0.0,0.0,self,0.7329308986663818,1.0,0.0,129.0,Offenbach,20220506
80,1R,Low,1.0,1.0,0.0,0.0,self,0.7323949337005615,1.0,1.0,130.0,Offenbach,20220506
81,1R,Low,6.0,6.0,0.0,0.0,self,0.7336571216583252,1.0,3.0,132.0,Offenbach,20220506
82,1R,Low,5.0,5.0,0.0,0.0,self,0.7339198589324951,1.0,4.0,133.0,Offenbach,20220506
83,1R,Low,3.0,3.0,0.0,0.0,self,0.7334988117218018,1.0,5.0,134.0,Offenbach,20220506
84,1R,Low,8.0,8.0,0.0,0.0,self,0.7332830429077148,1.0,6.0,135.0,Offenbach,20220506
85,1R,Low,5.0,5.0,0.0,1.0,self,0.7338109016418457,-1.0,7.0,136.0,Offenbach,20220506
86,1R,Low,4.0,4.0,0.0,0.0,self,0.7334179878234863,1.0,0.0,141.0,Offenbach,20220506
87,1R,Low,1.0,1.0,0.0,0.0,self,0.7331311702728271,1.0,1.0,142.0,Offenbach,20220506
88,1R,Low,1.0,1.0,0.0,0.0,self,0.7331159114837646,1.0,2.0,143.0,Offenbach,20220506
89,1R,Med,10.0,10.0,0.0,0.0,self,0.7335860729217529,1.0,3.0,144.0,Offenbach,20220506
90,1R,Low,8.0,8.0,0.0,0.0,self,0.7337591648101807,1.0,4.0,145.0,Offenbach,20220506
91,1R,Low,2.0,2.0,0.0,0.0,self,0.7324380874633789,1.0,6.0,147.0,Offenbach,20220506
92,1R,Med,9.0,9.0,0.0,0.0,self,0.7333779335021973,1.0,0.0,150.0,Offenbach,20220506
93,1R,Low,2.0,2.0,0.0,0.0,self,0.7328298091888428,1.0,2.0,152.0,Offenbach,20220506
94,1R,Med,11.0,11.0,0.0,0.0,self,0.7334210872650146,1.0,4.0,154.0,Offenbach,20220506
95,1R,Low,3.0,3.0,0.0,0.0,self,0.7331137657165527,1.0,5.0,155.0,Offenbach,20220506
96,1R,Low,2.0,2.0,0.0,0.0,self,0.7336242198944092,1.0,6.0,156.0,Offenbach,20220506
97,1R,Low,3.0,3.0,0.0,0.0,self,0.7333118915557861,1.0,7.0,157.0,Offenbach,20220506
98,1R,Low,2.0,2.0,0.0,0.0,self,0.7330548763275146,1.0,8.0,158.0,Offenbach,20220506
99,1R,Low,7.0,7.0,0.0,0.0,self,0.7321949005126953,1.0,9.0,159.0,Offenbach,20220506
100,1R,Low,2.0,2.0,0.0,0.0,self,0.7338521480560303,1.0,10.0,160.0,Offenbach,20220506
101,1R,Low,5.0,5.0,0.0,0.0,self,0.7333288192749023,1.0,11.0,161.0,Offenbach,20220506
102,1R,Low,5.0,5.0,0.0,1.0,self,0.7332568168640137,-1.0,12.0,162.0,Offenbach,20220506
103,1R,Low,2.0,2.0,0.0,0.0,self,0.7328927516937256,1.0,0.0,164.0,Offenbach,20220506
104,1R,Low,5.0,5.0,0.0,0.0,self,0.733079195022583,1.0,1.0,165.0,Offenbach,20220506
105,1R,Med,9.0,9.0,0.0,0.0,self,0.7328650951385498,1.0,2.0,166.0,Offenbach,20220506
106,1R,Low,4.0,4.0,0.0,0.0,self,0.7329459190368652,1.0,3.0,167.0,Offenbach,20220506
107,1R,Low,1.0,1.0,0.0,0.0,self,0.7336850166320801,1.0,4.0,168.0,Offenbach,20220506
108,1R,Low,1.0,1.0,0.0,0.0,self,0.733727216720581,1.0,5.0,169.0,Offenbach,20220506
109,1R,Low,6.0,6.0,0.0,0.0,self,0.7337379455566406,1.0,6.0,170.0,Offenbach,20220506
110,1R,Low,2.0,2.0,0.0,0.0,self,0.7327311038970947,1.0,7.0,171.0,Offenbach,20220506
111,1R,Low,1.0,1.0,0.0,0.0,self,0.7328169345855713,1.0,8.0,172.0,Offenbach,20220506
112,1R,Med,10.0,10.0,0.0,0.0,self,0.7333540916442871,1.0,0.0,175.0,Offenbach,20220506
113,1R,Low,3.0,3.0,0.0,0.0,self,0.7329931259155273,1.0,2.0,177.0,Offenbach,20220506
114,1R,Med,10.0,10.0,0.0,0.0,self,0.7326431274414062,1.0,3.0,178.0,Offenbach,20220506
115,1R,Low,4.0,4.0,0.0,0.0,self,0.7334859371185303,1.0,5.0,180.0,Offenbach,20220506
116,1R,Low,1.0,1.0,0.0,0.0,self,0.732666015625,1.0,6.0,181.0,Offenbach,20220506
117,1R,Low,1.0,1.0,0.0,0.0,self,0.7325570583343506,1.0,8.0,183.0,Offenbach,20220506
118,1R,Low,3.0,3.0,0.0,1.0,self,0.733579158782959,-1.0,9.0,184.0,Offenbach,20220506
119,1R,Low,4.0,4.0,0.0,0.0,self,0.7334198951721191,1.0,0.0,187.0,Offenbach,20220506
120,1R,Low,1.0,1.0,0.0,0.0,self,0.7328219413757324,1.0,1.0,188.0,Offenbach,20220506
121,1R,Low,4.0,4.0,0.0,0.0,self,0.7330958843231201,1.0,3.0,190.0,Offenbach,20220506
122,1R,Low,1.0,1.0,0.0,0.0,self,0.733116865158081,1.0,4.0,191.0,Offenbach,20220506
123,1R,Low,8.0,8.0,0.0,0.0,self,0.7330918312072754,1.0,5.0,192.0,Offenbach,20220506
124,1R,Low,8.0,8.0,0.0,0.0,self,0.7338309288024902,1.0,6.0,193.0,Offenbach,20220506
125,1R,Low,8.0,8.0,0.0,0.0,self,0.7337651252746582,1.0,7.0,194.0,Offenbach,20220506
126,1R,Med,9.0,9.0,0.0,0.0,self,0.7331690788269043,1.0,0.0,197.0,Offenbach,20220506
127,1R,Low,4.0,4.0,0.0,0.0,self,0.7335479259490967,1.0,1.0,198.0,Offenbach,20220506
128,1R,Low,4.0,4.0,0.0,0.0,self,0.7335968017578125,1.0,2.0,199.0,Offenbach,20220506
129,1R,Low,1.0,1.0,0.0,0.0,self,0.7330141067504883,1.0,3.0,200.0,Offenbach,20220506
130,1R,Low,6.0,6.0,0.0,0.0,self,0.7339572906494141,1.0,4.0,201.0,Offenbach,20220506
131,1R,Low,1.0,1.0,0.0,0.0,self,0.7332229614257812,1.0,5.0,202.0,Offenbach,20220506
132,1R,Low,4.0,4.0,0.0,0.0,self,0.7338550090789795,1.0,6.0,203.0,Offenbach,20220506
133,1R,Low,4.0,4.0,0.0,0.0,self,0.7324280738830566,1.0,7.0,204.0,Offenbach,20220506
134,1R,Low,3.0,3.0,0.0,0.0,self,0.7336108684539795,1.0,8.0,205.0,Offenbach,20220506
135,1R,Low,8.0,8.0,0.0,0.0,self,0.732712984085083,1.0,9.0,206.0,Offenbach,20220506
136,1R,Low,3.0,3.0,0.0,1.0,self,0.7332961559295654,-1.0,10.0,207.0,Offenbach,20220506
137,1R,Med,9.0,9.0,0.0,0.0,self,0.7337021827697754,1.0,0.0,209.0,Offenbach,20220506
138,1R,Low,6.0,6.0,0.0,0.0,self,0.7332768440246582,1.0,1.0,210.0,Offenbach,20220506
139,1R,Low,6.0,6.0,0.0,0.0,self,0.732841968536377,1.0,2.0,211.0,Offenbach,20220506
140,1R,Low,8.0,8.0,0.0,0.0,self,0.7329607009887695,1.0,3.0,212.0,Offenbach,20220506
141,1R,Low,4.0,4.0,0.0,0.0,self,0.7339849472045898,1.0,4.0,213.0,Offenbach,20220506
142,1R,Low,3.0,3.0,0.0,0.0,self,0.7332348823547363,1.0,5.0,214.0,Offenbach,20220506
143,1R,Med,10.0,10.0,0.0,0.0,self,0.7336759567260742,1.0,6.0,215.0,Offenbach,20220506
144,1R,Low,3.0,3.0,0.0,0.0,self,0.7335128784179688,1.0,7.0,216.0,Offenbach,20220506
145,1R,Low,3.0,3.0,0.0,0.0,self,0.7335560321807861,1.0,8.0,217.0,Offenbach,20220506
146,1R,Low,4.0,4.0,0.0,1.0,self,0.7332873344421387,-1.0,9.0,218.0,Offenbach,20220506
147,1R,Low,3.0,3.0,0.0,0.0,self,0.7337639331817627,1.0,0.0,222.0,Offenbach,20220506
148,1R,Low,6.0,6.0,0.0,0.0,self,0.7334527969360352,1.0,1.0,223.0,Offenbach,20220506
149,1R,Low,4.0,4.0,0.0,0.0,self,0.7494766712188721,1.0,2.0,224.0,Offenbach,20220506
150,1R,Low,2.0,2.0,0.0,0.0,self,0.7334249019622803,1.0,3.0,225.0,Offenbach,20220506
151,1R,Low,4.0,4.0,0.0,0.0,self,0.7333881855010986,1.0,4.0,226.0,Offenbach,20220506
152,1R,Low,3.0,3.0,0.0,0.0,self,0.733896017074585,1.0,5.0,227.0,Offenbach,20220506
153,1R,Low,1.0,1.0,0.0,0.0,self,0.7333419322967529,1.0,6.0,228.0,Offenbach,20220506
154,1R,High,13.0,13.0,0.0,0.0,self,0.7333512306213379,1.0,7.0,229.0,Offenbach,20220506
155,1R,Low,1.0,1.0,0.0,0.0,self,0.7327752113342285,1.0,8.0,230.0,Offenbach,20220506
156,1R,Low,1.0,1.0,0.0,1.0,self,0.733198881149292,-1.0,9.0,231.0,Offenbach,20220506
157,1R,Low,4.0,4.0,0.0,0.0,self,0.7333459854125977,1.0,0.0,234.0,Offenbach,20220506
158,1R,Low,1.0,1.0,0.0,0.0,self,0.7332479953765869,1.0,1.0,235.0,Offenbach,20220506
159,1R,Med,9.0,9.0,0.0,0.0,self,0.7331759929656982,1.0,2.0,236.0,Offenbach,20220506
160,1R,Low,6.0,6.0,0.0,0.0,self,0.7337968349456787,1.0,3.0,237.0,Offenbach,20220506
161,1R,Low,4.0,4.0,0.0,0.0,self,0.7330417633056641,1.0,4.0,238.0,Offenbach,20220506
162,1R,Low,4.0,4.0,0.0,0.0,self,0.7327649593353271,1.0,5.0,239.0,Offenbach,20220506
163,1R,Low,3.0,3.0,0.0,0.0,self,0.7335102558135986,1.0,6.0,240.0,Offenbach,20220506
164,1R,Low,4.0,4.0,0.0,1.0,self,0.7333898544311523,-1.0,8.0,242.0,Offenbach,20220506
165,1R,Low,8.0,8.0,0.0,0.0,self,0.7332057952880859,1.0,0.0,247.0,Offenbach,20220506
166,1R,Med,9.0,9.0,0.0,0.0,self,0.7335000038146973,1.0,1.0,248.0,Offenbach,20220506
167,1R,Low,3.0,3.0,0.0,0.0,self,0.7324028015136719,1.0,2.0,249.0,Offenbach,20220506
168,1R,Low,1.0,1.0,0.0,0.0,self,0.734489917755127,1.0,3.0,250.0,Offenbach,20220506
169,1R,Low,2.0,2.0,0.0,0.0,self,0.7338540554046631,1.0,4.0,251.0,Offenbach,20220506
170,1R,Low,4.0,4.0,0.0,0.0,self,0.7327392101287842,1.0,5.0,252.0,Offenbach,20220506
171,1R,Low,5.0,5.0,0.0,0.0,self,0.7338840961456299,1.0,6.0,253.0,Offenbach,20220506
172,1R,Low,1.0,1.0,0.0,1.0,self,0.7332360744476318,-1.0,8.0,255.0,Offenbach,20220506
173,1R,Low,5.0,5.0,0.0,0.0,self,0.7329490184783936,1.0,0.0,257.0,Offenbach,20220506
174,1R,Low,7.0,7.0,0.0,0.0,self,0.733130931854248,1.0,1.0,258.0,Offenbach,20220506
175,1R,Low,8.0,8.0,0.0,0.0,self,0.7332282066345215,1.0,2.0,259.0,Offenbach,20220506
176,1R,Low,1.0,1.0,0.0,0.0,self,0.7335588932037354,1.0,3.0,260.0,Offenbach,20220506
177,1R,Low,1.0,1.0,0.0,0.0,self,0.7331540584564209,1.0,4.0,261.0,Offenbach,20220506
178,1R,Low,5.0,5.0,0.0,0.0,self,0.7326900959014893,1.0,5.0,262.0,Offenbach,20220506
179,1R,Low,3.0,3.0,0.0,0.0,self,0.7329950332641602,1.0,6.0,263.0,Offenbach,20220506
180,1R,Low,6.0,6.0,0.0,0.0,self,0.7332351207733154,1.0,7.0,264.0,Offenbach,20220506
181,1R,Low,1.0,1.0,0.0,0.0,self,0.7329678535461426,1.0,8.0,265.0,Offenbach,20220506
182,1R,Low,1.0,1.0,0.0,0.0,self,0.7330050468444824,1.0,9.0,266.0,Offenbach,20220506
183,1R,Low,3.0,3.0,0.0,1.0,self,0.732933759689331,-1.0,10.0,267.0,Offenbach,20220506
184,1R,Low,2.0,2.0,0.0,0.0,self,0.7326831817626953,1.0,0.0,272.0,Offenbach,20220506
185,1R,Low,4.0,4.0,0.0,0.0,self,0.7337820529937744,1.0,1.0,273.0,Offenbach,20220506
186,1R,Low,7.0,7.0,0.0,0.0,self,0.7334151268005371,1.0,2.0,274.0,Offenbach,20220506
187,1R,Low,4.0,4.0,0.0,0.0,self,0.734260082244873,1.0,3.0,275.0,Offenbach,20220506
188,1R,Low,3.0,3.0,0.0,0.0,self,0.7336900234222412,1.0,4.0,276.0,Offenbach,20220506
189,1R,Low,4.0,4.0,0.0,0.0,self,0.7325398921966553,1.0,5.0,277.0,Offenbach,20220506
190,1R,High,13.0,13.0,0.0,0.0,self,0.7338478565216064,1.0,6.0,278.0,Offenbach,20220506
191,1R,Low,1.0,1.0,0.0,0.0,self,0.7332050800323486,1.0,7.0,279.0,Offenbach,20220506
192,1R,Low,4.0,4.0,0.0,0.0,self,0.7331719398498535,1.0,8.0,280.0,Offenbach,20220506
193,1R,Low,8.0,8.0,0.0,0.0,self,0.7334880828857422,1.0,9.0,281.0,Offenbach,20220506
194,1R,Low,7.0,7.0,0.0,0.0,self,0.7330150604248047,1.0,10.0,282.0,Offenbach,20220506
195,1R,Low,6.0,6.0,0.0,0.0,self,0.7336218357086182,1.0,11.0,283.0,Offenbach,20220506
196,1R,Low,2.0,2.0,0.0,0.0,self,0.7337160110473633,1.0,12.0,284.0,Offenbach,20220506
197,1R,Low,1.0,1.0,1.0,1.0,self,0.7335429191589355,1.0,13.0,285.0,Offenbach,20220506
198,1R,Low,6.0,6.0,0.0,0.0,self,0.7330191135406494,1.0,0.0,287.0,Offenbach,20220506
199,1R,Med,10.0,10.0,0.0,0.0,self,0.7331509590148926,1.0,1.0,288.0,Offenbach,20220506
200,1R,Low,1.0,1.0,0.0,0.0,self,0.7333841323852539,1.0,2.0,289.0,Offenbach,20220506
201,1R,Low,1.0,1.0,0.0,0.0,self,0.7331662178039551,1.0,3.0,290.0,Offenbach,20220506
202,1R,High,12.0,12.0,0.0,0.0,self,0.7335121631622314,1.0,4.0,291.0,Offenbach,20220506
203,1R,Low,5.0,5.0,0.0,0.0,self,0.7328348159790039,1.0,5.0,292.0,Offenbach,20220506
204,1R,High,12.0,12.0,0.0,0.0,self,0.7336921691894531,1.0,6.0,293.0,Offenbach,20220506
205,1R,Low,7.0,7.0,0.0,0.0,self,0.7332680225372314,1.0,7.0,294.0,Offenbach,20220506
206,1R,Low,3.0,3.0,0.0,0.0,self,0.7329220771789551,1.0,8.0,295.0,Offenbach,20220506
207,1R,Low,4.0,4.0,0.0,0.0,self,0.7319669723510742,1.0,9.0,296.0,Offenbach,20220506
208,1R,Low,1.0,1.0,0.0,0.0,self,0.7327589988708496,1.0,10.0,297.0,Offenbach,20220506
209,1R,Low,5.0,5.0,0.0,0.0,self,0.7341439723968506,1.0,0.0,300.0,Offenbach,20220506
210,1R,Low,3.0,3.0,0.0,0.0,self,0.7330613136291504,1.0,1.0,301.0,Offenbach,20220506
211,1R,Low,2.0,2.0,0.0,0.0,self,0.7340080738067627,1.0,3.0,303.0,Offenbach,20220506
212,1R,Low,2.0,2.0,0.0,0.0,self,0.7335259914398193,1.0,4.0,304.0,Offenbach,20220506
213,1R,Low,1.0,1.0,0.0,0.0,self,0.7331850528717041,1.0,5.0,305.0,Offenbach,20220506
214,1R,Low,6.0,6.0,0.0,0.0,self,0.7335178852081299,1.0,9.0,309.0,Offenbach,20220506
215,1R,Low,3.0,3.0,0.0,0.0,self,0.7332489490509033,1.0,10.0,310.0,Offenbach,20220506
216,1R,Med,10.0,10.0,0.0,0.0,self,0.7334928512573242,1.0,11.0,311.0,Offenbach,20220506
217,1R,Low,1.0,1.0,0.0,0.0,self,0.7337872982025146,1.0,12.0,312.0,Offenbach,20220506
218,1R,Low,4.0,4.0,0.0,0.0,self,0.7326691150665283,1.0,13.0,313.0,Offenbach,20220506
219,1R,Low,8.0,8.0,0.0,0.0,self,0.7339630126953125,1.0,14.0,314.0,Offenbach,20220506
220,1R,Low,2.0,2.0,0.0,1.0,self,0.7326178550720215,-1.0,15.0,315.0,Offenbach,20220506
221,1R,Low,1.0,1.0,0.0,0.0,self,0.7329127788543701,1.0,0.0,317.0,Offenbach,20220506
222,1R,Low,3.0,3.0,0.0,0.0,self,0.732558012008667,1.0,4.0,321.0,Offenbach,20220506
223,1R,Low,1.0,1.0,0.0,0.0,self,0.7327160835266113,1.0,5.0,322.0,Offenbach,20220506
224,1R,Low,2.0,2.0,0.0,0.0,self,0.7329928874969482,1.0,6.0,323.0,Offenbach,20220506
225,1R,Low,5.0,5.0,0.0,0.0,self,0.7331972122192383,1.0,7.0,324.0,Offenbach,20220506
226,1R,Low,3.0,3.0,0.0,0.0,self,0.7327349185943604,1.0,8.0,325.0,Offenbach,20220506
227,1R,Low,4.0,4.0,0.0,0.0,self,0.7335963249206543,1.0,9.0,326.0,Offenbach,20220506
228,1R,Low,3.0,3.0,0.0,1.0,self,0.7333109378814697,-1.0,10.0,327.0,Offenbach,20220506
229,1R,Low,3.0,3.0,0.0,0.0,self,0.7336428165435791,1.0,0.0,330.0,Offenbach,20220506
230,1R,Low,4.0,4.0,0.0,0.0,self,0.733018159866333,1.0,1.0,331.0,Offenbach,20220506
231,1R,Low,6.0,6.0,0.0,0.0,self,0.7335081100463867,1.0,2.0,332.0,Offenbach,20220506
232,1R,Low,4.0,4.0,0.0,0.0,self,0.7334280014038086,1.0,3.0,333.0,Offenbach,20220506
233,1R,Low,1.0,1.0,0.0,0.0,self,0.73313307762146,1.0,4.0,334.0,Offenbach,20220506
234,1R,High,12.0,12.0,0.0,0.0,self,0.7329542636871338,1.0,5.0,335.0,Offenbach,20220506
235,1R,Low,2.0,2.0,0.0,0.0,self,0.7334408760070801,1.0,6.0,336.0,Offenbach,20220506
236,1R,Low,3.0,3.0,0.0,0.0,self,0.7345209121704102,1.0,7.0,337.0,Offenbach,20220506
237,1R,High,13.0,13.0,0.0,0.0,self,0.7328798770904541,1.0,8.0,338.0,Offenbach,20220506
238,1R,Low,2.0,2.0,0.0,0.0,self,0.7338030338287354,1.0,9.0,339.0,Offenbach,20220506
239,1R,Med,10.0,10.0,0.0,1.0,self,0.733428955078125,-1.0,10.0,340.0,Offenbach,20220506
240,1R,Low,5.0,5.0,0.0,0.0,self,0.7329957485198975,1.0,0.0,343.0,Offenbach,20220506
241,1R,Low,7.0,7.0,0.0,0.0,self,0.7324581146240234,1.0,1.0,344.0,Offenbach,20220506
242,1R,Med,10.0,10.0,0.0,0.0,self,0.7326691150665283,1.0,2.0,345.0,Offenbach,20220506
