,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,0.0,self,1.833055019378662,1.0,0.0,3.0,Offenbach,20220929
1,1R,Low,2.0,2.0,0.0,0.0,self,1.2994370460510254,1.0,2.0,5.0,Offenbach,20220929
2,1R,Low,1.0,1.0,0.0,0.0,self,1.2824468612670898,1.0,3.0,6.0,Offenbach,20220929
3,1R,Low,7.0,7.0,1.0,0.0,self,1.0988671779632568,-1.0,4.0,7.0,Offenbach,20220929
4,1R,Low,4.0,4.0,0.0,0.0,self,1.8830451965332031,1.0,7.0,10.0,Offenbach,20220929
5,1R,Low,2.0,2.0,0.0,0.0,self,1.5828211307525635,1.0,8.0,11.0,Offenbach,20220929
6,1R,Low,8.0,8.0,1.0,0.0,self,1.1341609954833984,-1.0,9.0,12.0,Offenbach,20220929
7,1R,Low,4.0,4.0,0.0,0.0,self,1.2166101932525635,1.0,0.0,15.0,Offenbach,20220929
8,1R,Low,5.0,5.0,0.0,0.0,self,1.0497329235076904,1.0,1.0,16.0,Offenbach,20220929
9,1R,Low,1.0,1.0,0.0,0.0,self,0.9661328792572021,1.0,2.0,17.0,Offenbach,20220929
10,1R,Low,7.0,7.0,0.0,0.0,self,0.9996480941772461,1.0,4.0,19.0,Offenbach,20220929
11,1R,Low,3.0,3.0,0.0,0.0,self,1.349808931350708,1.0,5.0,20.0,Offenbach,20220929
12,1R,Low,8.0,8.0,0.0,0.0,self,1.0681560039520264,1.0,6.0,21.0,Offenbach,20220929
13,1R,Low,6.0,6.0,0.0,0.0,self,1.0162098407745361,1.0,7.0,22.0,Offenbach,20220929
14,1R,Low,8.0,8.0,0.0,0.0,self,1.033113956451416,1.0,9.0,24.0,Offenbach,20220929
15,1R,Low,6.0,6.0,0.0,0.0,self,1.3499679565429688,1.0,10.0,25.0,Offenbach,20220929
16,1R,Low,5.0,5.0,0.0,0.0,self,0.9825100898742676,1.0,11.0,26.0,Offenbach,20220929
17,1R,Med,9.0,9.0,1.0,1.0,self,1.0168209075927734,1.0,12.0,27.0,Offenbach,20220929
18,1R,Low,5.0,5.0,0.0,0.0,self,1.4489259719848633,1.0,0.0,28.0,Offenbach,20220929
19,1R,Med,9.0,9.0,1.0,0.0,self,1.9993488788604736,-1.0,3.0,31.0,Offenbach,20220929
20,1R,Low,5.0,5.0,1.0,0.0,self,1.0326788425445557,-1.0,9.0,37.0,Offenbach,20220929
21,1R,Low,4.0,4.0,0.0,1.0,self,1.066767930984497,-1.0,16.0,44.0,Offenbach,20220929
22,1R,Low,2.0,2.0,0.0,0.0,self,0.9666461944580078,1.0,0.0,46.0,Offenbach,20220929
23,1R,Low,8.0,8.0,0.0,0.0,self,0.9827990531921387,1.0,1.0,47.0,Offenbach,20220929
24,1R,Low,1.0,1.0,0.0,0.0,self,0.9830858707427979,1.0,2.0,48.0,Offenbach,20220929
25,1R,Low,2.0,2.0,0.0,0.0,self,0.9995031356811523,1.0,3.0,49.0,Offenbach,20220929
26,1R,Low,8.0,8.0,0.0,0.0,self,1.6502857208251953,1.0,4.0,50.0,Offenbach,20220929
27,1R,Low,5.0,5.0,0.0,0.0,self,0.9664561748504639,1.0,5.0,51.0,Offenbach,20220929
28,1R,Low,6.0,6.0,1.0,0.0,self,1.0327839851379395,-1.0,6.0,52.0,Offenbach,20220929
29,1R,Med,9.0,9.0,0.0,1.0,self,0.9663488864898682,-1.0,11.0,57.0,Offenbach,20220929
30,1R,Low,5.0,5.0,0.0,0.0,self,1.3996601104736328,1.0,0.0,59.0,Offenbach,20220929
31,1R,Low,1.0,1.0,0.0,0.0,self,1.5996530055999756,1.0,3.0,62.0,Offenbach,20220929
32,1R,Low,2.0,2.0,0.0,0.0,self,1.1829209327697754,1.0,4.0,63.0,Offenbach,20220929
33,1R,Low,1.0,1.0,0.0,0.0,self,1.4669291973114014,1.0,5.0,64.0,Offenbach,20220929
34,1R,Low,5.0,5.0,0.0,0.0,self,1.0665688514709473,1.0,6.0,65.0,Offenbach,20220929
35,1R,Low,2.0,2.0,0.0,0.0,self,1.4663922786712646,1.0,7.0,66.0,Offenbach,20220929
36,1R,Med,9.0,9.0,0.0,0.0,self,1.0845530033111572,1.0,8.0,67.0,Offenbach,20220929
37,1R,Low,2.0,2.0,0.0,1.0,self,1.26600980758667,-1.0,9.0,68.0,Offenbach,20220929
38,1R,Low,7.0,7.0,0.0,0.0,self,0.9663078784942627,1.0,0.0,70.0,Offenbach,20220929
39,1R,Low,3.0,3.0,0.0,0.0,self,1.0665929317474365,1.0,1.0,71.0,Offenbach,20220929
40,1R,Low,4.0,4.0,0.0,0.0,self,1.0331699848175049,1.0,2.0,72.0,Offenbach,20220929
41,1R,Low,3.0,3.0,0.0,0.0,self,1.0325300693511963,1.0,4.0,74.0,Offenbach,20220929
42,1R,Low,2.0,2.0,0.0,0.0,self,1.0165839195251465,1.0,5.0,75.0,Offenbach,20220929
43,1R,High,13.0,13.0,0.0,0.0,self,1.1833751201629639,1.0,6.0,76.0,Offenbach,20220929
44,1R,Low,1.0,1.0,0.0,0.0,self,0.9999706745147705,1.0,7.0,77.0,Offenbach,20220929
45,1R,Med,11.0,11.0,0.0,0.0,self,1.0492489337921143,1.0,8.0,78.0,Offenbach,20220929
46,1R,Low,1.0,1.0,0.0,0.0,self,0.9665100574493408,1.0,9.0,79.0,Offenbach,20220929
47,1R,Med,9.0,9.0,0.0,0.0,self,1.150390863418579,1.0,10.0,80.0,Offenbach,20220929
48,1R,Low,2.0,2.0,0.0,0.0,self,0.9664418697357178,1.0,11.0,81.0,Offenbach,20220929
49,1R,Low,3.0,3.0,0.0,1.0,self,1.032909870147705,-1.0,12.0,82.0,Offenbach,20220929
50,1R,Low,1.0,1.0,0.0,0.0,self,1.099259853363037,1.0,0.0,84.0,Offenbach,20220929
51,1R,Low,3.0,3.0,0.0,0.0,self,1.1501240730285645,1.0,1.0,85.0,Offenbach,20220929
52,1R,Low,1.0,1.0,0.0,0.0,self,1.100456953048706,1.0,2.0,86.0,Offenbach,20220929
53,1R,Low,1.0,1.0,0.0,0.0,self,1.0837533473968506,1.0,4.0,88.0,Offenbach,20220929
54,1R,Low,5.0,5.0,0.0,0.0,self,1.6329119205474854,1.0,5.0,89.0,Offenbach,20220929
55,1R,Med,9.0,9.0,0.0,0.0,self,1.1666009426116943,1.0,6.0,90.0,Offenbach,20220929
56,1R,Low,2.0,2.0,0.0,0.0,self,1.0174462795257568,1.0,7.0,91.0,Offenbach,20220929
57,1R,High,13.0,13.0,0.0,0.0,self,1.499358892440796,1.0,8.0,92.0,Offenbach,20220929
58,1R,Low,5.0,5.0,0.0,1.0,self,1.416558027267456,-1.0,9.0,93.0,Offenbach,20220929
59,1R,Low,2.0,2.0,0.0,0.0,self,0.9668159484863281,1.0,0.0,96.0,Offenbach,20220929
60,1R,Low,3.0,3.0,0.0,0.0,self,0.9996540546417236,1.0,1.0,97.0,Offenbach,20220929
61,1R,Low,3.0,3.0,0.0,0.0,self,0.9668240547180176,1.0,3.0,99.0,Offenbach,20220929
62,1R,Low,3.0,3.0,0.0,0.0,self,0.9661760330200195,1.0,5.0,101.0,Offenbach,20220929
63,1R,Low,3.0,3.0,0.0,0.0,self,0.9660520553588867,1.0,6.0,102.0,Offenbach,20220929
64,1R,Low,2.0,2.0,0.0,0.0,self,1.0164039134979248,1.0,0.0,106.0,Offenbach,20220929
65,1R,High,14.0,14.0,0.0,0.0,self,1.6661648750305176,1.0,1.0,107.0,Offenbach,20220929
66,1R,Low,6.0,6.0,0.0,0.0,self,1.3329641819000244,1.0,6.0,112.0,Offenbach,20220929
67,1R,Low,2.0,2.0,0.0,0.0,self,1.166205883026123,1.0,7.0,113.0,Offenbach,20220929
68,1R,Low,1.0,1.0,0.0,0.0,self,1.0499651432037354,1.0,8.0,114.0,Offenbach,20220929
69,1R,Low,6.0,6.0,0.0,0.0,self,1.3501100540161133,1.0,9.0,115.0,Offenbach,20220929
70,1R,Low,4.0,4.0,0.0,1.0,self,1.5496180057525635,-1.0,10.0,116.0,Offenbach,20220929
71,1R,Low,2.0,2.0,0.0,0.0,self,0.9665987491607666,1.0,0.0,120.0,Offenbach,20220929
72,1R,Low,3.0,3.0,0.0,0.0,self,0.9994451999664307,1.0,1.0,121.0,Offenbach,20220929
