,Unnamed: 0,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,history,pos_in_block,switched
68,68,68,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471593.438845,113,2.98325777053833,1,0,-1,0,0.15,0.6666666666666666,[1.0845530033111572],1.0,2.98325777053833,3,2,0,3.183634996414185,1R,9.0,1.0
69,69,69,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1664471597.7049222,124,7.382443904876709,1,0,-1,0,0.0,0.5333333333333333,[1.26600980758667],0.0,7.382443904876709,15,8,0,7.582481861114502,1NR,10.0,1.0
70,70,70,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471606.221427,113,5.650985956192017,1,0,1,0,0.15,0.6363636363636364,[1.0831420421600342],1.0,5.650985956192017,11,7,0,5.848931074142456,1R,0.0,1.0
71,71,71,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471612.9539871,106,3.932819843292236,1,0,1,0,0.15,0.5,[0.9663078784942627],1.0,3.932819843292236,6,3,0,4.133159875869751,1R,1.0,1.0
72,72,72,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471618.120285,112,4.033038139343262,1,0,1,0,0.15,0.6666666666666666,[1.0665929317474365],1.0,4.033038139343262,6,4,0,4.23262619972229,1R,2.0,1.0
73,73,73,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471623.2535198,110,7.149544954299927,1,0,1,0,0.15,0.7333333333333333,[1.0331699848175049],0.0,7.149544954299927,15,11,0,7.350136995315552,1NR,3.0,1.0
74,74,74,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471631.652595,107,3.2162890434265137,1,0,1,0,0.15,0.75,[0.9833788871765137],1.0,3.2162890434265137,4,3,0,3.41605281829834,1R,4.0,1.0
75,75,75,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471636.018922,110,2.649519920349121,1,0,1,0,0.15,1.0,[1.0325300693511963],1.0,2.649519920349121,2,2,0,2.8500430583953857,1R,5.0,1.0
76,76,76,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471639.7358,109,7.066011905670166,1,0,1,0,0.15,0.8666666666666667,[1.0165839195251465],1.0,7.066011905670166,15,13,0,7.265951156616211,1R,6.0,1.0
77,77,77,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471648.218516,119,2.76620888710022,1,0,1,0,0.15,0.5,[1.1833751201629639],1.0,2.76620888710022,2,1,0,2.967536211013794,1R,7.0,1.0
78,78,78,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471651.884479,108,6.233008861541748,1,0,1,0,0.15,0.8461538461538461,[0.9999706745147705],1.0,6.233008861541748,13,11,0,6.433318853378296,1R,8.0,1.0
79,79,79,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471659.384277,111,2.3333261013031006,1,0,1,0,0.15,1.0,[1.0492489337921143],1.0,2.3333261013031006,1,1,0,2.53206205368042,1R,9.0,1.0
80,80,80,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471662.70065,106,5.533635139465332,1,0,1,0,0.15,0.8181818181818182,[0.9665100574493408],1.0,5.533635139465332,11,9,0,5.7330732345581055,1R,10.0,1.0
81,81,81,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471669.599995,117,2.7163538932800293,1,0,1,0,0.15,1.0,[1.150390863418579],1.0,2.7163538932800293,2,2,0,2.916137933731079,1R,11.0,1.0
82,82,82,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471673.216483,106,2.9500820636749268,1,0,1,0,0.15,1.0,[0.9664418697357178],1.0,2.9500820636749268,3,3,0,3.150277137756348,1R,12.0,1.0
83,83,83,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1664471677.332763,110,7.133493900299072,1,0,1,0,0.0,0.7333333333333333,[1.032909870147705],0.0,7.133493900299072,15,11,0,7.3325700759887695,1NR,13.0,1.0
84,84,84,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471685.749629,109,2.250093936920166,1,0,-1,0,0.15,1.0,[1.0164549350738525],1.0,2.250093936920166,1,1,0,2.4492030143737797,1R,0.0,1.0
85,85,85,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471689.149497,114,3.36536192893982,1,0,-1,0,0.15,0.75,[1.099259853363037],1.0,3.36536192893982,4,3,0,3.565742015838623,1R,1.0,1.0
86,86,86,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471693.682038,117,2.7166709899902344,1,0,-1,0,0.15,0.5,[1.1501240730285645],1.0,2.7166709899902344,2,1,0,2.9163572788238525,1R,2.0,1.0
87,87,87,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471697.432114,114,7.1994240283966064,1,0,-1,0,0.15,0.6,[1.100456953048706],0.0,7.1994240283966064,15,9,0,7.399519920349121,1NR,3.0,1.0
88,88,88,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471706.330982,138,3.0667221546173096,1,0,-1,0,0.15,0.5,[1.4995570182800293],1.0,3.0667221546173096,2,1,0,3.267439842224121,1R,4.0,1.0
