Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1671567612.976523,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671567619.4111428,386,7.198902130126953,1,0,1,1,0.15,1.0,"[1.700538158416748, 5.6330671310424805]",1.0,7.198902130126953,2,2,1.866416091765936,0,8.200323104858398,2022_12_20_15_20_11,1,"[0, 1]","[5, 1]","[0, 1]","[3, 1]",1R,1R,0.0,1,,,,,,,,,,,,
1,1,1671567623.942433,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671567626.061099,127,3.232850790023804,1,0,1,-1,0.15,0.6666666666666666,"[1.3167459964752197, 0.9830658435821533]",1.0,3.232850790023804,3,2,1.453333027006845,0,4.234009742736816,2022_12_20_15_20_22,2,"[0, 0]","[4, 2]","[0, 1]","[2, 1]",1R,1R,1.0,2,,,,,,,,,,,,
2,2,1671567630.742378,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671567632.777209,122,7.182070970535278,0,1,-1,1,0.0,0.8,"[1.2322869300842285, 0.9822661876678467]",0.0,7.182070970535278,15,12,1.066320585952563,0,8.18159008026123,2022_12_20_15_20_29,3,"[0, 1]","[3, 1]","[1, 1]","[1, 1]",1NRO,1NR,2.0,3,,,,,,,,,,,,
3,3,1671567641.67512,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671567646.7582998,305,7.183238983154297,1,0,1,1,0.15,0.5,"[4.282232761383057, 1.4329848289489746]",1.0,7.183238983154297,6,3,1.6956741445352383,0,8.182453870773315,2022_12_20_15_20_40,4,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1R,1R,3.0,4,,,,,,,,,,,,
4,4,1671567652.6236002,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671567654.974238,141,7.665635824203491,0,1,1,1,0.15,0.8,"[1.4004688262939453, 1.5506298542022705]",0.0,7.665635824203491,15,12,1.5556277118476542,0,8.665453672409058,2022_12_20_15_20_51,5,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NR,1NR,4.0,5,,,,,,,,,,,,
5,5,1671567664.072983,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671567667.0241542,177,8.049391984939575,1,0,-1,-1,0.0,0.8,"[2.1492648124694824, 1.1993370056152344]",0.0,8.049391984939575,15,12,1.4954033388060086,0,9.048757076263428,2022_12_20_15_21_03,6,"[1, 0]","[1, 2]","[1, 0]","[1, 6]",1NRO,2NR,5.0,6,,,,,,,,,,,,
6,6,1671567675.9217348,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671567678.840778,175,4.349818229675293,1,0,1,-1,0.15,0.75,"[2.116873025894165, 0.9831202030181885]",1.0,4.349818229675293,4,3,2.6029272659424105,0,5.349399089813232,2022_12_20_15_21_14,7,"[0, 1]","[10, 1]","[0, 0]","[7, 5]",1R,1R,6.0,7,,,,,,,,,,,,
7,7,1671567683.904874,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671567685.8725429,118,3.0835869312286377,0,1,1,1,0.15,1.0,"[1.166428804397583, 1.0166919231414795]",1.0,3.0835869312286377,3,3,1.5562466678560285,0,4.083601713180542,2022_12_20_15_21_22,8,"[0, 0]","[9, 4]","[0, 0]","[6, 4]",1R,1R,7.0,8,,,,,,,,,,,,
8,8,1671567690.570716,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671567692.655317,125,2.517477035522461,1,0,1,1,0.15,1.0,"[1.2339351177215576, 1.2833950519561768]",1.0,2.517477035522461,1,1,1.6848695882686362,0,3.5173323154449463,2022_12_20_15_21_29,9,"[0, 0]","[8, 3]","[0, 0]","[5, 3]",1R,1R,8.0,9,,,,,,,,,,,,
9,9,1671567696.637084,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671567698.805297,130,4.266191959381104,0,1,1,1,0.15,0.6666666666666666,"[1.3679540157318115, 1.0004031658172607]",1.0,4.266191959381104,6,4,1.1713816824027867,0,5.266082048416138,2022_12_20_15_21_35,10,"[0, 0]","[7, 2]","[0, 0]","[4, 2]",1R,1R,9.0,10,,,,,,,,,,,,
