,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.43478260869565216,R,0.43478260869565216,,2021_05_08
1,-10,0.5957446808510638,R,0.5957446808510638,,2021_05_08
2,-9,0.6808510638297872,R,0.6808510638297872,,2021_05_08
3,-8,0.723404255319149,R,0.723404255319149,,2021_05_08
4,-7,0.8936170212765957,R,0.8936170212765957,,2021_05_08
5,-6,0.8723404255319149,R,0.8723404255319149,,2021_05_08
6,-5,0.8936170212765957,R,0.8936170212765957,,2021_05_08
7,-4,0.7659574468085106,R,0.7659574468085106,,2021_05_08
8,-3,0.9361702127659575,R,0.9361702127659575,,2021_05_08
9,-2,0.8723404255319149,R,0.8723404255319149,,2021_05_08
10,-1,0.8297872340425532,R,0.8297872340425532,,2021_05_08
11,0,0.2127659574468085,R,0.2127659574468085,,2021_05_08
12,1,0.44680851063829785,R,0.44680851063829785,,2021_05_08
13,2,0.6595744680851063,R,0.6595744680851063,,2021_05_08
14,3,0.6808510638297872,R,0.6808510638297872,,2021_05_08
15,4,0.8085106382978723,R,0.8085106382978723,,2021_05_08
16,5,0.8297872340425532,R,0.8297872340425532,,2021_05_08
17,6,0.9148936170212766,R,0.9148936170212766,,2021_05_08
18,7,0.8695652173913043,R,0.8695652173913043,,2021_05_08
19,8,0.8913043478260869,R,0.8913043478260869,,2021_05_08
20,9,0.9565217391304348,R,0.9565217391304348,,2021_05_08
21,10,0.9565217391304348,R,0.9565217391304348,,2021_05_08
