,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.4418604651162791,R,0.4418604651162791,,2021_05_05
1,-10,0.5909090909090909,R,0.5909090909090909,,2021_05_05
2,-9,0.75,R,0.75,,2021_05_05
3,-8,0.9090909090909091,R,0.9090909090909091,,2021_05_05
4,-7,0.9545454545454546,R,0.9545454545454546,,2021_05_05
5,-6,0.8863636363636364,R,0.8863636363636364,,2021_05_05
6,-5,0.9772727272727273,R,0.9772727272727273,,2021_05_05
7,-4,0.8863636363636364,R,0.8863636363636364,,2021_05_05
8,-3,0.9090909090909091,R,0.9090909090909091,,2021_05_05
9,-2,0.9318181818181818,R,0.9318181818181818,,2021_05_05
10,-1,0.8636363636363636,R,0.8636363636363636,,2021_05_05
11,0,0.1590909090909091,R,0.1590909090909091,,2021_05_05
12,1,0.25,R,0.25,,2021_05_05
13,2,0.5454545454545454,R,0.5454545454545454,,2021_05_05
14,3,0.7272727272727273,R,0.7272727272727273,,2021_05_05
15,4,0.7954545454545454,R,0.7954545454545454,,2021_05_05
16,5,0.8863636363636364,R,0.8863636363636364,,2021_05_05
17,6,0.9545454545454546,R,0.9545454545454546,,2021_05_05
18,7,0.9318181818181818,R,0.9318181818181818,,2021_05_05
19,8,0.9090909090909091,R,0.9090909090909091,,2021_05_05
20,9,0.9318181818181818,R,0.9318181818181818,,2021_05_05
21,10,0.9069767441860465,R,0.9069767441860465,,2021_05_05
