,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,5.0,5.0,0.0,0.0,Actor,1.000002145767212,1.0,0.0,1.0,0.0,0.0,1.0,Offenbach,20230317
1,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0992579460144043,1.0,1.0,0.9995372254329224,0.0,0.0,2.0,Offenbach,20230317
2,1R,Med,11.0,11.0,0.0,0.0,Actor,1.0836100578308105,1.0,2.0,1.0,0.0,0.0,3.0,Offenbach,20230317
3,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.1334240436553955,1.0,3.0,1.0,0.0,0.0,4.0,Offenbach,20230317
4,1R,Med,9.0,9.0,1.0,0.0,Actor-incongruent,1.016474962234497,-1.0,4.0,0.999945367965646,0.0,0.0,5.0,Offenbach,20230317
5,1R,Low,8.0,8.0,0.0,0.0,Observer-incongruent,1.232853889465332,1.0,7.0,0.6055807322851179,0.2277416917166171,0.0,8.0,Offenbach,20230317
6,1R,Low,2.0,2.0,0.0,0.0,Observer,1.2491810321807861,1.0,8.0,0.9995752688183912,0.2163391703714715,0.0,9.0,Offenbach,20230317
7,1R,Low,5.0,5.0,0.0,0.0,Actor,1.032639980316162,1.0,0.0,0.9823691460055096,0.0242424242424242,0.0,15.0,Offenbach,20230317
8,1R,Low,5.0,5.0,0.0,0.0,Observer,1.2833442687988281,1.0,1.0,0.5446960667461264,0.3651172030194676,0.0,16.0,Offenbach,20230317
9,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0333361625671387,1.0,2.0,0.9989736036059266,0.0,0.0,17.0,Offenbach,20230317
10,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9824869632720947,1.0,4.0,0.9997543824482876,0.0,0.0,19.0,Offenbach,20230317
11,1R,Low,3.0,3.0,0.0,0.0,Actor,1.132688045501709,1.0,5.0,0.9727843684577808,0.0362875087229588,0.0,20.0,Offenbach,20230317
12,1R,Med,9.0,9.0,0.0,0.0,Actor-incongruent,1.1334688663482666,1.0,7.0,0.9973419757955552,0.0064119004872887,0.0,22.0,Offenbach,20230317
13,1R,High,12.0,12.0,0.0,0.0,Observer-incongruent,1.0665359497070312,1.0,10.0,0.7290710836481541,0.3117326468173706,0.0,25.0,Offenbach,20230317
14,1R,Low,4.0,4.0,0.0,1.0,Observer,0.9824512004852295,-1.0,11.0,0.6433112403640854,0.6519680779131395,0.0,26.0,Offenbach,20230317
15,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.0499598979949951,1.0,0.0,0.9999112350376512,0.0,0.0,29.0,Offenbach,20230317
16,1R,Med,10.0,10.0,0.0,0.0,Observer,0.9829437732696533,1.0,1.0,0.8258823529411765,0.2062745098039215,0.0,30.0,Offenbach,20230317
17,1R,Low,6.0,6.0,0.0,0.0,Observer,0.9831538200378418,1.0,2.0,0.718354087610509,0.3957512075347713,0.0,31.0,Offenbach,20230317
18,1R,Med,10.0,10.0,0.0,0.0,Observer,1.132795810699463,1.0,3.0,0.9344876756888296,0.0115823824592418,0.0,32.0,Offenbach,20230317
19,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2164709568023682,1.0,4.0,0.9996111173430192,0.0,0.0,33.0,Offenbach,20230317
20,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0830750465393066,1.0,5.0,0.7715824188676748,0.0100323955171919,0.0,34.0,Offenbach,20230317
21,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2158408164978027,1.0,6.0,1.0,0.0,0.0,35.0,Offenbach,20230317
22,1R,Low,6.0,6.0,1.0,0.0,Observer,1.016226053237915,-1.0,7.0,0.6431116917607522,0.1572532804474014,0.0,36.0,Offenbach,20230317
23,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0315158367156982,1.0,0.0,0.4947331533029982,0.2805280380142,0.0,41.0,Offenbach,20230317
24,1R,High,12.0,12.0,0.0,0.0,Actor,1.0829088687896729,1.0,1.0,0.9999176447007728,0.0617664745561083,0.0,42.0,Offenbach,20230317
25,1R,Med,9.0,9.0,0.0,0.0,Observer,0.9995541572570801,1.0,2.0,0.5881631152948195,0.3657803318607524,0.0,43.0,Offenbach,20230317
26,1R,Low,5.0,5.0,0.0,0.0,Observer,0.9995639324188232,1.0,3.0,0.2507951665550805,0.7557518777398065,0.0,44.0,Offenbach,20230317
27,1R,Low,3.0,3.0,0.0,0.0,Observer,0.999913215637207,1.0,4.0,0.2585696391477791,0.6692791978996605,0.0,45.0,Offenbach,20230317
28,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9828832149505615,1.0,5.0,0.9872949508902794,0.0324463129400561,0.0,46.0,Offenbach,20230317
29,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2663729190826416,1.0,7.0,1.0,0.0,0.0,48.0,Offenbach,20230317
30,1R,Low,1.0,1.0,0.0,0.0,Actor,0.982900857925415,1.0,8.0,0.9770114942528736,0.0408684546615581,0.0,49.0,Offenbach,20230317
31,1R,Low,5.0,5.0,0.0,0.0,Observer,0.9987220764160156,1.0,9.0,0.6864924958310172,0.3290717065036131,0.0,50.0,Offenbach,20230317
32,1R,Low,1.0,1.0,0.0,1.0,Actor,0.9998908042907715,-1.0,10.0,1.0,0.0,0.0,51.0,Offenbach,20230317
33,1R,Med,11.0,11.0,0.0,0.0,Actor,0.9828128814697266,1.0,0.0,0.9998856374240468,0.0,0.0,55.0,Offenbach,20230317
34,1R,Low,1.0,1.0,0.0,0.0,Observer,1.149834156036377,1.0,1.0,1.0,0.0,0.0,56.0,Offenbach,20230317
35,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1331310272216797,1.0,2.0,0.6584810440648918,0.0,0.0,57.0,Offenbach,20230317
36,1R,Low,5.0,5.0,0.0,0.0,Observer-incongruent,1.0503978729248047,1.0,6.0,0.7609123209743299,0.3304809868638509,0.0,61.0,Offenbach,20230317
37,1R,Low,2.0,2.0,0.0,1.0,Actor,1.0665850639343262,-1.0,7.0,0.977869238804436,0.0,0.0,62.0,Offenbach,20230317
38,1R,Low,2.0,2.0,0.0,0.0,Observer,1.050117015838623,1.0,0.0,0.7580141953244169,0.2983928895880244,0.0,66.0,Offenbach,20230317
39,1R,Low,6.0,6.0,0.0,0.0,Actor,1.0162930488586426,1.0,1.0,1.0,0.0,0.0,67.0,Offenbach,20230317
40,1R,High,12.0,12.0,0.0,0.0,Observer,1.0502941608428955,1.0,3.0,0.466909249629905,0.6517843277979708,0.0,69.0,Offenbach,20230317
41,1R,Low,1.0,1.0,0.0,0.0,Observer,1.3001372814178467,1.0,4.0,0.6201298701298701,0.435064935064935,0.0,70.0,Offenbach,20230317
42,1R,Med,10.0,10.0,0.0,0.0,Actor,1.0325231552124023,1.0,6.0,1.0,0.0,0.0,72.0,Offenbach,20230317
43,1R,Low,3.0,3.0,0.0,1.0,Observer,1.0163819789886475,-1.0,7.0,0.5927272727272728,0.4254545454545455,0.0,73.0,Offenbach,20230317
44,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9833989143371582,1.0,0.0,1.0,0.0,0.0,76.0,Offenbach,20230317
45,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9839270114898682,1.0,2.0,0.9997422441822904,0.0,0.0,78.0,Offenbach,20230317
46,1R,Low,4.0,4.0,0.0,0.0,Observer,1.0000550746917725,1.0,3.0,0.7629926873853097,0.1611565035263946,0.0,79.0,Offenbach,20230317
47,1R,Low,2.0,2.0,0.0,0.0,Actor,1.001072883605957,1.0,4.0,0.999648168523998,0.0,0.0,80.0,Offenbach,20230317
48,1R,Low,5.0,5.0,0.0,0.0,Observer-incongruent,1.116624116897583,1.0,8.0,0.5814754994449852,0.2896649166976864,0.0,84.0,Offenbach,20230317
49,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0992491245269775,1.0,9.0,0.9997208700116244,0.3081647830332862,0.0,85.0,Offenbach,20230317
50,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0003511905670166,1.0,0.0,0.999830336051266,0.0,0.0,89.0,Offenbach,20230317
51,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9999988079071045,1.0,1.0,1.0,0.009090909090909,0.0,90.0,Offenbach,20230317
52,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9825689792633057,1.0,2.0,0.3854606931530008,0.6263736263736264,0.0,91.0,Offenbach,20230317
53,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9824497699737549,1.0,3.0,0.9999036919963734,0.0,0.0,92.0,Offenbach,20230317
54,1R,Low,8.0,8.0,0.0,0.0,Observer,0.983159065246582,1.0,4.0,0.6650780118556932,0.4936727713484826,0.0,93.0,Offenbach,20230317
55,1R,Low,1.0,1.0,0.0,0.0,Observer,1.14979887008667,1.0,5.0,1.0,0.0,0.0,94.0,Offenbach,20230317
56,1R,Med,11.0,11.0,0.0,0.0,Observer,0.9829339981079102,1.0,6.0,0.5576976601169403,0.5432690367393367,0.0,95.0,Offenbach,20230317
57,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1330029964447021,1.0,7.0,0.7060235998227051,0.2329519491800804,0.0,96.0,Offenbach,20230317
58,1R,Low,3.0,3.0,0.0,1.0,Actor,0.9826278686523438,-1.0,8.0,0.9996237449722,0.0,0.0,97.0,Offenbach,20230317
59,1R,Low,6.0,6.0,0.0,0.0,Observer,1.0171327590942383,1.0,0.0,1.0,0.0,0.0,100.0,Offenbach,20230317
60,1R,Low,3.0,3.0,0.0,0.0,Observer,1.1155121326446533,1.0,2.0,0.5480598061627061,0.0,0.0,102.0,Offenbach,20230317
61,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9827351570129395,1.0,3.0,0.9795350042185657,0.0,0.0,103.0,Offenbach,20230317
62,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9834239482879639,1.0,4.0,1.0,0.0,0.0,104.0,Offenbach,20230317
63,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1494581699371338,1.0,5.0,0.9989453099489188,0.0,0.0,105.0,Offenbach,20230317
64,1R,Low,1.0,1.0,0.0,0.0,Actor,1.1656503677368164,1.0,6.0,0.999140224832578,0.0,0.0,106.0,Offenbach,20230317
65,1R,Med,9.0,9.0,0.0,0.0,Observer,1.0168497562408447,1.0,7.0,0.8524323476351802,0.3325315654913424,0.0,107.0,Offenbach,20230317
66,1R,High,12.0,12.0,0.0,1.0,Actor,1.0838160514831543,-1.0,8.0,0.9999758579834508,0.0433202537754563,0.0,108.0,Offenbach,20230317
67,1R,Low,6.0,6.0,0.0,0.0,Actor,0.9991991519927979,1.0,0.0,0.9997645272387152,0.0,0.0,111.0,Offenbach,20230317
68,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9995071887969971,1.0,1.0,0.321758396188436,0.4158660051014883,0.0,112.0,Offenbach,20230317
69,1R,Low,1.0,1.0,0.0,0.0,Observer,1.349552869796753,1.0,2.0,1.0,0.0,0.0,113.0,Offenbach,20230317
70,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9994990825653076,1.0,3.0,1.0,0.1647791619479048,0.0,114.0,Offenbach,20230317
71,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9825341701507568,1.0,5.0,0.9995325207306476,0.0,0.0,116.0,Offenbach,20230317
72,1R,High,12.0,12.0,0.0,0.0,Actor,0.9835798740386963,1.0,6.0,0.999914855261256,0.0,0.0,117.0,Offenbach,20230317
73,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9829261302947998,1.0,7.0,0.9996107066571412,0.0,0.0,118.0,Offenbach,20230317
