,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,5.0,5.0,0.0,0.0,Observer,1.4175522327423096,1.0,0.0,0.9997648469114396,0.0,0.0,1.0,Lalo,20230317
1,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2826652526855469,1.0,1.0,1.0,0.0,0.0,2.0,Lalo,20230317
2,1R,Med,11.0,11.0,1.0,0.0,Observer,1.1001791954040527,-1.0,2.0,0.8450271674935034,0.3425466572171037,0.0,3.0,Lalo,20230317
3,1R,Low,2.0,2.0,1.0,0.0,Observer-incongruent,1.3835890293121338,-1.0,3.0,0.455574912891986,0.7752613240418118,0.0,4.0,Lalo,20230317
4,1R,Med,9.0,9.0,1.0,0.0,Observer-incongruent,1.016474962234497,-1.0,4.0,0.0810524458581246,0.2568153464068202,0.0,5.0,Lalo,20230317
5,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,1.24965500831604,1.0,7.0,0.9315064040808386,0.0701959029971264,0.0,8.0,Lalo,20230317
6,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0174870491027832,1.0,8.0,1.0,0.0,0.0,9.0,Lalo,20230317
7,1R,Low,5.0,5.0,0.0,0.0,Observer,1.2158241271972656,1.0,0.0,0.8556473829201102,0.0,0.0,15.0,Lalo,20230317
8,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9993469715118408,1.0,1.0,1.0,0.0,0.0,16.0,Lalo,20230317
9,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9996340274810791,1.0,2.0,1.0,0.0,0.0,17.0,Lalo,20230317
10,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0323998928070068,1.0,4.0,1.0,0.0,0.0,19.0,Lalo,20230317
11,1R,Low,3.0,3.0,0.0,0.0,Observer,1.3660600185394287,1.0,5.0,1.0,0.0,0.0,20.0,Lalo,20230317
12,1R,Med,9.0,9.0,1.0,0.0,Observer-incongruent,1.0162899494171143,-1.0,7.0,0.4875958870581649,0.4467928839570632,0.0,22.0,Lalo,20230317
13,1R,High,12.0,12.0,0.0,0.0,Actor-incongruent,1.2498900890350342,1.0,10.0,0.9905431970730711,0.0109517115569776,0.0,25.0,Lalo,20230317
14,1R,Low,4.0,4.0,0.0,1.0,Actor,0.9824512004852295,-1.0,11.0,1.0,0.0,0.0,26.0,Lalo,20230317
15,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.1999619007110596,1.0,0.0,0.5978581535864809,0.3224256854494776,0.0,29.0,Lalo,20230317
16,1R,Med,10.0,10.0,0.0,0.0,Actor,0.9998509883880615,1.0,1.0,0.9997052653945072,0.0,0.0,30.0,Lalo,20230317
17,1R,Low,6.0,6.0,0.0,0.0,Actor,1.0331358909606934,1.0,2.0,0.9996938086136132,0.0,0.0,31.0,Lalo,20230317
18,1R,Med,10.0,10.0,0.0,0.0,Actor,0.9991848468780518,1.0,3.0,1.0,0.0,0.0,32.0,Lalo,20230317
19,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0332937240600586,1.0,4.0,0.9996111173430192,0.0,0.0,33.0,Lalo,20230317
20,1R,Low,3.0,3.0,0.0,0.0,Actor,1.2329521179199219,1.0,5.0,0.9995914078947654,0.0,0.0,34.0,Lalo,20230317
21,1R,Low,1.0,1.0,0.0,0.0,Actor,1.1491758823394775,1.0,6.0,1.0,0.0,0.0,35.0,Lalo,20230317
