,Unnamed: 0,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,history,pos_in_block,switched
0,0,0,[1.0],1.0,0,1.0,1.0,0,[1.0],1681754431.365244,190,8.298902750015259,1,0,1,0,0.15,0.8,[2.3656599521636963],0.0,8.298902750015259,15,12,0,9.298655986785889,,,
1,1,1,[1.0],1.0,0,1.0,1.0,0,[1.0],1681754441.897988,108,2.565859079360962,1,0,1,0,0.15,0.5,[0.999272346496582],1.0,2.565859079360962,2,1,0,3.565757274627685,1R,0.0,1.0
2,2,2,[1.0],1.0,0,1.0,1.0,0,[1.0],1681754448.2808971,133,4.316289186477661,1,0,1,0,0.15,1.0,[1.4163799285888672],1.0,4.316289186477661,6,6,0,5.316016912460327,1R,1.0,1.0
3,3,3,[1.0],1.0,0,1.0,1.0,0,[1.0],1681754455.646854,108,3.2664601802825928,1,0,1,0,0.15,1.0,[0.9998090267181396],1.0,3.2664601802825928,4,4,0,4.266172170639038,1R,2.0,1.0
4,4,4,[1.0],1.0,0,1.0,1.0,0,[1.0],1681754462.329759,108,6.582952976226807,1,0,1,0,0.15,0.7857142857142857,[0.9997258186340332],1.0,6.582952976226807,14,11,0,7.582780122756958,1R,3.0,1.0
5,5,5,[1.0],1.0,0,1.0,1.0,0,[1.0],1681754472.479135,109,3.649363040924072,1,0,1,0,0.15,0.6,[1.0163030624389648],1.0,3.649363040924072,5,3,0,4.665931940078735,1R,4.0,1.0
6,6,6,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1681754479.579517,109,6.999736070632935,1,0,-1,0,0.0,0.8,[1.0166478157043457],0.0,6.999736070632935,15,12,0,7.999096870422363,,,
7,7,7,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1681754490.9444008,157,7.716093778610229,1,0,-1,0,0.0,0.8666666666666667,[1.8161399364471436],0.0,7.716093778610229,15,13,0,8.71567678451538,,,
8,8,8,[1.0],1.0,0,1.0,1.0,0,[1.0],1681754501.4604611,110,5.6163859367370605,1,0,1,0,0.15,0.4545454545454545,[1.0333428382873535],1.0,5.6163859367370605,11,5,0,6.617729902267456,1R,7.0,1.0
9,9,9,[1.0],1.0,0,1.0,1.0,0,[1.0],1681754510.543079,107,6.91655707359314,1,0,1,0,0.15,0.5333333333333333,[0.9828741550445557],0.0,6.91655707359314,15,8,0,7.915451049804687,1NR,8.0,1.0
10,10,10,[1.0],1.0,0,1.0,1.0,0,[1.0],1681754521.309061,124,4.832721710205078,1,0,1,0,0.15,0.875,[1.2661049365997314],1.0,4.832721710205078,8,7,0,5.832258939743042,1R,9.0,1.0
11,11,11,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1681754529.3918211,110,6.949264049530029,1,0,1,0,0.0,0.7333333333333333,[1.0329129695892334],0.0,6.949264049530029,15,11,0,7.9489710330963135,1NR,10.0,1.0
12,12,12,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1681754539.89226,109,6.932825088500977,1,0,1,0,0.0,0.8666666666666667,[1.015836238861084],0.0,6.932825088500977,15,13,0,7.93171215057373,2NR,11.0,1.0
13,13,13,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1681754550.390386,109,2.249682903289795,1,0,-1,0,0.15,1.0,[1.0160801410675049],1.0,2.249682903289795,1,1,0,3.249359130859375,1R,0.0,1.0
