,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Med,9.0,9.0,0.0,0.0,Actor,1.0499939918518066,1.0,0.0,,,0.0,1.0,Lalo,20230303
1,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0489299297332764,1.0,1.0,,,0.0,2.0,Lalo,20230303
2,1R,Low,8.0,8.0,1.0,0.0,Observer,1.0162267684936523,-1.0,2.0,,,0.0,3.0,Lalo,20230303
3,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0170481204986572,1.0,4.0,,,0.0,5.0,Lalo,20230303
4,1R,Low,6.0,6.0,0.0,0.0,Actor,1.015427827835083,1.0,5.0,,,0.0,6.0,Lalo,20230303
5,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0331356525421143,1.0,6.0,,,0.0,7.0,Lalo,20230303
6,1R,Low,3.0,3.0,0.0,0.0,Actor,0.999427080154419,1.0,7.0,,,0.0,8.0,Lalo,20230303
7,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,0.98262619972229,1.0,8.0,0.812555260831123,0.1954022988505747,0.0,9.0,Lalo,20230303
8,1R,Med,9.0,9.0,0.0,0.0,Observer,0.9986851215362549,1.0,9.0,1.0,0.0639936271906532,0.0,10.0,Lalo,20230303
9,1R,Med,10.0,10.0,0.0,0.0,Actor,0.9824960231781006,1.0,15.0,0.9999322038698832,0.0,0.0,16.0,Lalo,20230303
10,1R,Low,1.0,1.0,0.0,1.0,Actor,0.9994630813598633,-1.0,16.0,1.0,0.0,0.0,17.0,Lalo,20230303
11,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0666258335113525,1.0,0.0,0.9994180096156152,0.0,0.0,20.0,Lalo,20230303
12,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9822490215301514,1.0,2.0,1.0,0.0,0.0,22.0,Lalo,20230303
13,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9987640380859375,1.0,3.0,1.0,0.0,0.0,23.0,Lalo,20230303
14,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9983458518981934,1.0,4.0,0.834088335220838,0.0,0.0,24.0,Lalo,20230303
15,1R,Low,8.0,8.0,0.0,0.0,Actor,1.0329899787902832,1.0,5.0,1.0,0.0,0.0,25.0,Lalo,20230303
16,1R,Low,3.0,3.0,0.0,0.0,Observer,1.032377004623413,1.0,6.0,0.9996965006733544,0.0,0.0,26.0,Lalo,20230303
17,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0164387226104736,1.0,7.0,0.9994746636179496,0.0,0.0,27.0,Lalo,20230303
18,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9833736419677734,1.0,8.0,1.0,0.0,0.0,28.0,Lalo,20230303
19,1R,Low,3.0,3.0,0.0,1.0,Observer,0.9996399879455566,-1.0,9.0,0.9996502405738088,0.0,0.0,29.0,Lalo,20230303
20,1R,High,14.0,14.0,0.0,0.0,Actor,0.9839038848876953,1.0,0.0,1.0,0.0,0.0,32.0,Lalo,20230303
21,1R,Low,3.0,3.0,0.0,0.0,Actor,0.983069896697998,1.0,1.0,1.0,0.0,0.0,33.0,Lalo,20230303
22,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9840619564056396,1.0,2.0,0.9996560075412804,0.0,0.0,34.0,Lalo,20230303
23,1R,Low,6.0,6.0,0.0,0.0,Actor,1.0161762237548828,1.0,3.0,0.9996998536969984,0.0,0.0,35.0,Lalo,20230303
24,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0003619194030762,1.0,4.0,1.0,0.0,0.0,36.0,Lalo,20230303
