Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1677870901.993393,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1677870905.510206,210,8.649271965026855,0,1,-1,-1,0.0,0.6666666666666666,"[2.115910053253174, 2.6989879608154297]",0.0,8.649271965026855,15,10,1.8363526384045703,0,9.648566007614136,2023_03_03_14_15_00,1,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NRO,1NR,0.0,1,0.5152219639531431,0.5534800592787251,0.600088906375881,0.0,0.0003884070591429,0.2479979072627831,,,,,,
1,1,1677870914.458049,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677870916.642472,131,5.283513069152832,0,1,1,1,0.15,1.0,"[1.3838300704956055, 1.0165150165557861]",1.0,5.283513069152832,9,9,1.7457064754128104,0,6.283651113510132,2023_03_03_14_15_13,2,"[0, 0]","[8, 3]","[0, 0]","[4, 3]",1R,1R,0.0,2,0.8592573280484693,0.907011772115752,0.9999393389493828,0.0,0.0,0.0,,,,,,
2,2,1677870923.423998,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677870925.575167,129,3.666430950164795,1,0,1,1,0.15,0.75,"[1.3502590656280518, 1.0499939918518066]",1.0,3.666430950164795,4,3,1.7254816450919208,0,4.66753625869751,2023_03_03_14_15_22,3,"[0, 0]","[7, 2]","[0, 0]","[3, 2]",1R,1R,1.0,3,0.991846140444962,0.9997650717059996,0.9997650717059996,0.0,0.0,0.0,,,,,,
3,3,1677870930.690915,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677870932.92497,134,6.332468032836914,1,0,1,1,0.15,0.6666666666666666,"[1.4326469898223877, 1.0489299297332764]",1.0,6.332468032836914,12,8,1.816065648297965,0,7.332355737686157,2023_03_03_14_15_29,4,"[0, 1]","[6, 1]","[0, 1]","[2, 1]",1R,1R,2.0,4,0.8836301536960234,0.907294462063918,1.0,0.0,0.0,0.0,,,,,,
4,4,1677870940.739705,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1677870942.7584078,121,7.148920774459839,0,1,-1,1,0.0,0.9333333333333332,"[1.2164618968963623, 1.0162267684936523]",0.0,7.148920774459839,15,14,1.2768683772853495,0,8.14938497543335,2023_03_03_14_15_39,5,"[0, 1]","[5, 1]","[1, 1]","[1, 1]",1NRO,1NR,3.0,5,0.3778866557633218,0.3825495245233834,0.4544354179076657,0.1156002880098593,0.1245374531333107,0.4484125457592529,,,,,,
5,5,1677870951.6388018,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677870953.757344,127,2.88360333442688,1,0,1,1,0.15,0.5,"[1.3165690898895264, 1.000251293182373]",1.0,2.88360333442688,2,1,2.095119544918008,0,3.900219202041626,2023_03_03_14_15_50,6,"[0, 0]","[4, 7]","[0, 0]","[4, 7]",1R,1R,4.0,6,0.999939872898336,0.999939872898336,0.999939872898336,0.0,0.0,0.0,,,,,,
6,6,1677870958.104845,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677870960.206385,126,4.533496141433716,0,1,1,1,0.15,0.8571428571428571,"[1.3001019954681396, 1.0170481204986572]",1.0,4.533496141433716,7,6,1.3672344135454946,0,5.533206939697266,2023_03_03_14_15_57,7,"[0, 0]","[3, 6]","[0, 0]","[3, 6]",1R,1R,5.0,7,0.7195685220433679,0.8079726547515531,0.9999946546339832,0.0,0.0008223640251924,0.0213814646550029,,,,,,
7,7,1677870966.272578,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677870969.338739,184,3.5328609943389893,0,1,1,1,0.15,1.0,"[2.2650489807128906, 1.015427827835083]",1.0,3.5328609943389893,1,1,1.5189630927463764,0,4.533100128173828,2023_03_03_14_16_05,8,"[0, 0]","[2, 5]","[0, 0]","[2, 5]",1R,1R,6.0,8,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,
8,8,1677870973.4043531,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677870975.488629,125,3.183917999267578,0,1,1,1,0.15,1.0,"[1.2834579944610596, 1.0331356525421143]",1.0,3.183917999267578,3,3,1.7049979297594438,0,4.182869911193848,2023_03_03_14_16_12,9,"[1, 0]","[1, 4]","[1, 0]","[1, 4]",1R,1R,7.0,9,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,
9,9,1677870980.154057,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1677870982.1226308,118,3.0994601249694824,0,1,1,-1,0.15,0.6666666666666666,"[1.1664249897003174, 0.999427080154419]",1.0,3.0994601249694824,3,2,2.0234963604559657,0,4.099463939666748,2023_03_03_14_16_19,10,"[1, 0]","[1, 3]","[0, 0]","[3, 3]",1R,1R,8.0,10,0.6631299734748011,0.7435897435897436,0.7435897435897436,0.2404951370468611,0.2670203359858532,0.2714412024756852,0.246684350132626,0.2625994694960212,0.812555260831123,0.1794871794871795,0.1954022988505747,0.1954022988505747
10,10,1677870986.8199208,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677870988.938226,127,5.882997035980225,1,0,1,1,0.15,0.8181818181818182,"[1.317317247390747, 0.98262619972229]",1.0,5.882997035980225,11,9,1.3536573173899602,0,6.88260817527771,2023_03_03_14_16_25,11,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1R,1R,9.0,11,0.9516600265604248,0.9588313413014607,1.0,0.0,0.0,0.0,0.2976633032395114,0.4004248539564524,1.0,0.0,0.0310674455655868,0.0639936271906532
11,11,1677870996.403314,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677870998.420355,121,7.115656137466431,0,1,1,1,0.15,0.8666666666666667,"[1.215879201889038, 0.9986851215362549]",0.0,7.115656137466431,15,13,1.3382050602890827,0,8.11530327796936,2023_03_03_14_16_35,12,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NR,1NR,10.0,12,0.2998690662968438,0.3806030456844557,0.7909193234921971,0.0,0.0637270636328364,0.0637270636328364,0.3727521501172791,0.3727521501172791,1.0,0.0,0.0,0.0
12,12,1677871007.268673,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1677871009.135983,111,7.1655189990997314,1,0,-1,-1,0.0,0.8,"[1.0495619773864746, 0.9995589256286621]",0.0,7.1655189990997314,15,12,1.8361038868599688,0,8.165208101272583,2023_03_03_14_16_46,13,"[0, 0]","[4, 2]","[0, 0]","[4, 2]",1NRO,2NR,11.0,13,0.8450479007840294,0.8696919958425128,0.9075046913139264,0.0244559721954416,0.0261490779628183,0.0791997253406225,0.2686394484242339,0.8518203238549937,0.9955461912192196,0.0,0.0,0.0
