,Unnamed: 0,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,history,pos_in_block,switched
0,0,0,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1669921524.7294562,160,7.980196714401245,1,0,-1,0,0.0,0.2,[1.8641409873962402],0.0,7.980196714401245,15,3,0,8.480088949203491,,,
1,1,1,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1669922151.3526511,208,8.782678127288818,1,0,-1,0,0.15,0.2666666666666666,[2.666018009185791],0.0,8.782678127288818,15,4,0,9.28312087059021,,,
2,2,2,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1669922161.436044,155,7.882705926895142,1,0,1,0,0.0,0.4666666666666667,[1.7838013172149658],0.0,7.882705926895142,15,7,0,8.382435083389282,,,
3,3,3,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1669922172.4018471,211,5.616960048675537,1,0,-1,0,0.15,0.6666666666666666,[2.7163279056549072],1.0,5.616960048675537,6,4,0,6.116688013076782,1R,0.0,1.0
4,4,4,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1669922179.983983,205,8.71644401550293,1,0,1,0,0.0,0.6666666666666666,[2.6168031692504883],0.0,8.71644401550293,15,10,0,9.215710878372192,,,
5,5,5,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1669922190.3501928,173,7.982111930847168,1,0,1,0,0.0,0.4,[2.0826218128204346],0.0,7.982111930847168,15,6,0,8.481881141662598,,,
6,6,6,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1669922199.449405,111,5.366382122039795,1,0,-1,0,0.15,0.6,[1.0496430397033691],1.0,5.366382122039795,10,6,0,5.865816116333008,1R,3.0,1.0
7,7,7,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1669922207.698758,161,7.8158793449401855,1,0,1,0,0.0,0.5333333333333333,[1.8829240798950195],0.0,7.8158793449401855,15,8,0,8.31541919708252,,,
8,8,8,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1669922223.397459,505,13.565536975860596,1,0,-1,0,0.15,0.5333333333333333,[7.615814924240112],0.0,13.565536975860596,15,8,0,14.065001964569092,,,
9,9,9,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1669922233.480305,152,7.8316240310668945,1,0,1,0,0.0,0.6,[1.7321763038635254],0.0,7.8316240310668945,15,9,0,8.331441879272461,,,
10,10,10,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1669922243.279852,141,7.650261878967285,1,0,-1,0,0.15,0.4,[1.5502409934997559],0.0,7.650261878967285,15,6,0,8.149233102798462,,,
11,11,11,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1669922252.962909,135,7.349873065948486,1,0,1,0,0.0,0.6666666666666666,[1.449404001235962],0.0,7.349873065948486,15,10,0,7.849133014678955,,,
12,12,12,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1669922262.761899,155,4.682590961456299,1,0,-1,0,0.15,0.8333333333333334,[1.7830967903137207],1.0,4.682590961456299,6,5,0,5.182595729827881,1R,9.0,1.0
13,13,13,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1669922271.02802,249,5.933479070663452,1,0,-1,0,0.15,1.0,[3.349759101867676],1.0,5.933479070663452,5,5,0,6.432610034942627,1R,10.0,1.0
14,14,14,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1669922277.060553,130,7.282726287841797,1,0,1,0,0.0,0.6,[1.3663480281829834],0.0,7.282726287841797,15,9,0,7.7826642990112305,,,
15,15,15,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1669922286.6437829,141,7.4512810707092285,1,0,-1,0,0.15,0.6,[1.5498042106628418],1.0,7.4512810707092285,15,9,0,7.950206995010376,1R,12.0,1.0
16,16,16,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1669922299.208985,320,10.648293256759644,1,0,1,0,0.0,0.6666666666666666,[4.53363299369812],0.0,10.648293256759644,15,10,0,11.148696184158323,,,
17,17,17,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1669922309.059436,136,7.565873861312866,1,0,-1,0,0.0,0.6666666666666666,[1.4670519828796387],0.0,7.565873861312866,15,10,0,8.065635919570923,,,
18,18,18,[1.0],1.0,0,1.0,1.0,0,[1.0],1669922319.490743,180,5.166747331619263,1,0,1,0,0.15,0.8333333333333334,[2.2005321979522705],1.0,5.166747331619263,6,5,0,5.666177034378052,1R,0.0,1.0
19,19,19,[1.0],1.0,0,1.0,1.0,0,[1.0],1669922325.5074,108,4.916791200637817,1,0,1,0,0.15,0.5555555555555556,[1.000359296798706],1.0,4.916791200637817,9,5,0,5.4166693687438965,1R,1.0,1.0
20,20,20,[1.0],1.0,0,1.0,1.0,0,[1.0],1669922334.840071,251,5.983010768890381,1,0,1,0,0.15,0.6,[3.383018970489502],1.0,5.983010768890381,5,3,0,6.482874870300293,1R,2.0,1.0
21,21,21,[1.0],1.0,0,1.0,1.0,0,[1.0],1669922340.6394932,115,6.682839155197144,1,0,1,0,0.15,0.2857142857142857,[1.1158010959625244],1.0,6.682839155197144,14,4,0,7.182364225387573,1R,3.0,1.0
22,22,22,[1.0],1.0,0,1.0,1.0,0,[1.0],1669922350.072722,154,4.682708978652954,1,0,1,0,0.15,0.1666666666666666,[1.7666611671447754],1.0,4.682708978652954,6,1,0,5.182216167449951,1R,4.0,1.0
23,23,23,[1.0],1.0,0,1.0,1.0,0,[1.0],1669922373.937669,1183,22.84836220741272,1,0,1,0,0.15,0.2222222222222222,[18.93196392059326],1.0,22.84836220741272,9,2,0,23.34868097305298,1R,5.0,1.0
24,24,24,[1.0],1.0,0,1.0,1.0,0,[1.0],1669922381.63662,106,4.549552917480469,1,0,1,0,0.15,0.375,[0.966641902923584],1.0,4.549552917480469,8,3,0,5.049721002578735,1R,6.0,1.0
25,25,25,[1.0],1.0,0,1.0,1.0,0,[1.0],1669922388.203074,106,7.065997838973999,1,0,1,0,0.15,0.1333333333333333,[0.9666588306427002],0.0,7.065997838973999,15,2,0,7.566421031951904,1NR,7.0,1.0
26,26,26,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1669922487.8123572,5521,97.49403214454652,1,0,-1,0,0.0,0.4666666666666667,[91.39383506774902],0.0,97.49403214454652,15,7,0,97.99380898475648,,,
