,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,5.0,5.0,1.0,0.0,Observer,0.9837639331817627,-1.0,0.0,,,0.0,1.0,Lalo,20221222
1,1R,Low,4.0,4.0,0.0,0.0,Observer-incongruent,1.183391809463501,1.0,1.0,,,0.0,2.0,Lalo,20221222
2,1R,Low,2.0,2.0,0.0,0.0,Observer,2.733741044998169,1.0,2.0,,,0.0,3.0,Lalo,20221222
3,1R,Low,4.0,4.0,0.0,0.0,Actor,1.616217851638794,1.0,3.0,,,0.0,4.0,Lalo,20221222
4,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0002009868621826,1.0,7.0,,,0.0,8.0,Lalo,20221222
5,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.00046706199646,1.0,0.0,,,0.0,11.0,Lalo,20221222
6,1R,Low,7.0,7.0,0.0,0.0,Actor,1.0329020023345947,1.0,1.0,,,0.0,12.0,Lalo,20221222
7,1R,Low,5.0,5.0,0.0,0.0,Observer,1.1494700908660889,1.0,2.0,,,0.0,13.0,Lalo,20221222
8,1R,Low,4.0,4.0,0.0,0.0,Actor,1.0000319480895996,1.0,3.0,,,0.0,14.0,Lalo,20221222
9,1R,Low,8.0,8.0,0.0,0.0,Observer,0.999722957611084,1.0,4.0,,,0.0,15.0,Lalo,20221222
10,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9823861122131348,1.0,5.0,,,0.0,16.0,Lalo,20221222
11,1R,Low,6.0,6.0,0.0,1.0,Observer-incongruent,0.9831972122192383,-1.0,11.0,,,0.0,22.0,Lalo,20221222
12,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2502210140228271,1.0,0.0,,,0.0,26.0,Lalo,20221222
13,1R,Low,1.0,1.0,0.0,0.0,Observer,1.032900094985962,1.0,1.0,,,0.0,27.0,Lalo,20221222
14,1R,Low,1.0,1.0,0.0,0.0,Actor,1.3498480319976807,1.0,2.0,,,0.0,28.0,Lalo,20221222
15,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0004010200500488,1.0,3.0,,,0.0,29.0,Lalo,20221222
16,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9993181228637695,1.0,4.0,,,0.0,30.0,Lalo,20221222
17,1R,Low,8.0,8.0,0.0,0.0,Actor,1.0004889965057373,1.0,5.0,,,0.0,31.0,Lalo,20221222
18,1R,Low,7.0,7.0,0.0,0.0,Actor,0.9842531681060791,1.0,6.0,,,0.0,32.0,Lalo,20221222
19,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0001029968261719,1.0,7.0,,,0.0,33.0,Lalo,20221222
20,1R,Low,6.0,6.0,0.0,1.0,Observer,1.1167752742767334,-1.0,8.0,,,0.0,34.0,Lalo,20221222
21,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,0.9832441806793213,1.0,0.0,,,0.0,36.0,Lalo,20221222
22,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,0.983349084854126,1.0,1.0,,,0.0,37.0,Lalo,20221222
23,1R,Med,9.0,9.0,0.0,0.0,Actor,0.983165979385376,1.0,2.0,,,0.0,38.0,Lalo,20221222
24,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0173218250274658,1.0,3.0,,,0.0,39.0,Lalo,20221222
25,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0159931182861328,1.0,7.0,,,0.0,43.0,Lalo,20221222
26,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0172181129455566,1.0,8.0,,,0.0,44.0,Lalo,20221222
27,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0329370498657227,1.0,9.0,,,0.0,45.0,Lalo,20221222
28,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0166029930114746,1.0,10.0,,,0.0,46.0,Lalo,20221222
29,1R,Low,5.0,5.0,0.0,1.0,Actor,1.0337159633636475,-1.0,11.0,,,0.0,47.0,Lalo,20221222
30,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0333428382873535,1.0,0.0,,,0.0,50.0,Lalo,20221222
31,1R,Med,9.0,9.0,0.0,0.0,Actor,0.9853310585021973,1.0,1.0,,,0.0,51.0,Lalo,20221222
32,1R,Low,4.0,4.0,0.0,0.0,Actor,1.0167431831359863,1.0,2.0,,,0.0,52.0,Lalo,20221222
33,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0501458644866943,1.0,4.0,,,0.0,54.0,Lalo,20221222
34,1R,Low,8.0,8.0,0.0,0.0,Observer,1.0169861316680908,1.0,5.0,,,0.0,55.0,Lalo,20221222
35,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0167338848114014,1.0,6.0,,,0.0,56.0,Lalo,20221222
36,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0002679824829102,1.0,7.0,,,0.0,57.0,Lalo,20221222
37,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.0163428783416748,1.0,11.0,,,0.0,61.0,Lalo,20221222
38,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0000059604644775,1.0,12.0,,,0.0,62.0,Lalo,20221222
39,1R,Med,9.0,9.0,0.0,0.0,Observer,1.400202989578247,1.0,13.0,,,0.0,63.0,Lalo,20221222
40,1R,Low,2.0,2.0,0.0,0.0,Observer,1.1330928802490234,1.0,14.0,,,0.0,64.0,Lalo,20221222
41,1R,Low,3.0,3.0,0.0,1.0,Observer-incongruent,1.0495529174804688,-1.0,16.0,,,0.0,66.0,Lalo,20221222
42,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.0011780261993408,1.0,0.0,,,0.0,68.0,Lalo,20221222
