,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,5.0,5.0,0.0,0.0,Actor,1.2169086933135986,1.0,0.0,,,0.0,1.0,Offenbach,20221222
1,1R,Low,4.0,4.0,0.0,0.0,Actor-incongruent,1.782843828201294,1.0,1.0,,,0.0,2.0,Offenbach,20221222
2,1R,Low,2.0,2.0,0.0,0.0,Actor,1.5163788795471191,1.0,2.0,,,0.0,3.0,Offenbach,20221222
3,1R,Low,4.0,4.0,0.0,0.0,Observer,1.6829040050506592,1.0,3.0,,,0.0,4.0,Offenbach,20221222
4,1R,Low,2.0,2.0,1.0,0.0,Observer,1.0171988010406494,-1.0,7.0,,,0.0,8.0,Offenbach,20221222
5,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,0.9842681884765625,1.0,0.0,,,0.0,11.0,Offenbach,20221222
6,1R,Low,7.0,7.0,0.0,0.0,Observer,0.9829559326171875,1.0,1.0,,,0.0,12.0,Offenbach,20221222
7,1R,Low,5.0,5.0,0.0,0.0,Actor,1.2325670719146729,1.0,2.0,,,0.0,13.0,Offenbach,20221222
8,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9830071926116943,1.0,3.0,,,0.0,14.0,Offenbach,20221222
9,1R,Low,8.0,8.0,0.0,0.0,Actor,3.5995101928710938,1.0,4.0,,,0.0,15.0,Offenbach,20221222
10,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9823861122131348,1.0,5.0,,,0.0,16.0,Offenbach,20221222
11,1R,Low,6.0,6.0,0.0,1.0,Actor-incongruent,1.0161919593811035,-1.0,11.0,,,0.0,22.0,Offenbach,20221222
12,1R,Low,1.0,1.0,0.0,0.0,Actor,1.2502210140228271,1.0,0.0,,,0.0,26.0,Offenbach,20221222
13,1R,Low,1.0,1.0,0.0,0.0,Actor,1.5834259986877441,1.0,1.0,,,0.0,27.0,Offenbach,20221222
14,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1827960014343262,1.0,2.0,,,0.0,28.0,Offenbach,20221222
15,1R,Low,2.0,2.0,0.0,0.0,Actor,3.049351930618286,1.0,3.0,,,0.0,29.0,Offenbach,20221222
16,1R,Low,2.0,2.0,0.0,0.0,Observer,1.766063928604126,1.0,4.0,,,0.0,30.0,Offenbach,20221222
17,1R,Low,8.0,8.0,0.0,0.0,Observer,1.633141040802002,1.0,5.0,,,0.0,31.0,Offenbach,20221222
18,1R,Low,7.0,7.0,0.0,0.0,Observer,1.634127140045166,1.0,6.0,,,0.0,32.0,Offenbach,20221222
