Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1675450813.036798,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1675450815.434569,144,2.8288559913635254,0,1,-1,-1,0.15,1.0,"[1.4783930778503418, 1.59464693069458]",1.0,2.8288559913635254,1,1,1.5595409568395489,0,3.861784934997559,2023_02_03_14_00_11,1,"[0, 0]","[19, 18]","[0, 0]","[25, 18]",1R,1R,0.0,1,0.978852608456636,0.9927699441218965,0.9997286119545264,0.0,0.0,0.0,,,,,,
1,1,1675450819.464143,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1675450821.333096,112,6.966394901275635,0,1,-1,-1,0.15,0.8,"[1.0669448375701904, 0.9833297729492188]",0.0,6.966394901275635,15,12,1.7127124719830475,0,7.966261148452759,2023_02_03_14_00_18,2,"[0, 0]","[18, 17]","[0, 0]","[24, 17]",1NR,1NR,1.0,2,0.6552892854824174,0.6848173911547077,0.7575621283076349,0.0144707272831091,0.06472717203661,0.2387670001713015,0.96929996089167,1.0,1.0,0.0,0.0,0.0
2,2,1675450830.180598,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1675450832.382657,132,3.9666690826416016,1,0,-1,-1,0.15,0.6,"[1.3994910717010498, 0.9832971096038818]",1.0,3.9666690826416016,5,3,1.1509646819900392,0,4.96624493598938,2023_02_03_14_00_29,3,"[0, 0]","[17, 16]","[0, 0]","[23, 16]",1R,1R,2.0,3,0.8103709345446972,0.8103709345446972,0.9996463835922,0.0,0.0,0.0,0.7945035316553479,0.7945035316553479,0.9996463836234192,0.0,0.0,0.0
3,3,1675450837.763687,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1675450839.830919,124,7.24875020980835,1,0,-1,-1,0.15,0.5333333333333333,"[1.2663249969482422, 1.0328090190887451]",0.0,7.24875020980835,15,8,1.982819371472309,0,8.249277114868164,2023_02_03_14_00_36,4,"[0, 0]","[16, 15]","[0, 0]","[22, 15]",1NR,1NR,3.0,4,0.8295826120407771,0.8518945951144451,0.9713406424312367,0.0276976341604154,0.0303904597037891,0.0303904597037891,0.6737919735103003,0.9511565255519367,0.9844325779119945,0.0,0.1169470510688731,0.1169470510688731
4,4,1675450848.762579,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1675450850.797123,122,4.466784954071045,1,0,-1,-1,0.15,0.7142857142857143,"[1.232839822769165, 0.9839110374450684]",1.0,4.466784954071045,7,5,1.5891312704023202,0,5.466691970825195,2023_02_03_14_00_47,5,"[0, 0]","[15, 14]","[0, 0]","[21, 14]",1R,1R,4.0,5,0.8721742704480066,0.8721742704480066,1.0,0.0,0.0,0.0,0.4900709246113889,0.5685973898804957,0.6195779223065127,0.0053447332382114,0.1821320634252057,0.3996215928878104
5,5,1675450856.878296,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1675450858.829567,117,7.249875783920288,1,0,-1,-1,0.15,0.6,"[1.0006458759307861, 1.1505227088928223]",0.0,7.249875783920288,15,9,1.32507618182706,0,8.249891757965088,2023_02_03_14_00_55,6,"[0, 0]","[14, 13]","[0, 0]","[20, 13]",1NR,1NR,5.0,6,0.7993006636509313,0.803439193799277,0.9309811683710189,0.0112869004045789,0.0404447264497411,0.0541771219419788,0.1950752619916569,0.2791626700054184,0.680600094393264,0.0850279830474724,0.18849123675568,0.2221638229625331
6,6,1675450867.894445,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1675450870.228749,139,5.79969596862793,1,0,-1,-1,0.15,0.6,"[1.5336861610412598, 0.9996280670166016]",1.0,5.79969596862793,10,6,2.063571206996352,0,6.799672842025757,2023_02_03_14_01_06,7,"[0, 0]","[13, 12]","[0, 0]","[19, 12]",1R,1R,6.0,7,0.7484131563762262,0.7515868436237738,0.9474899019042125,0.0519330640507789,0.0551067512983266,0.0551067512983266,0.3736789223713218,0.390992231515939,0.5834585181736005,0.1229244949267823,0.1959289484865849,0.4821756596775897
7,7,1675450877.3938282,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1675450879.361755,118,2.7332077026367188,1,0,-1,-1,0.15,1.0,"[1.1666839122772217, 0.9824650287628174]",1.0,2.7332077026367188,2,2,1.5930503082842746,0,3.7329506874084473,2023_02_03_14_01_16,8,"[0, 0]","[12, 11]","[0, 0]","[18, 11]",1R,1R,7.0,8,0.999575343808162,0.999575343808162,0.999575343808162,0.0,0.0,0.0,0.4520955149513299,0.4520955149513299,0.9995753437507728,0.0,0.0,0.0
8,8,1675450883.693716,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1675450885.6276102,116,4.032192945480347,0,1,-1,-1,0.15,0.6666666666666666,"[1.1328248977661133, 1.0159318447113037]",1.0,4.032192945480347,6,4,1.4814431655278368,0,5.032123804092407,2023_02_03_14_01_22,9,"[0, 0]","[11, 10]","[0, 0]","[17, 10]",1R,1R,8.0,9,0.3917432718569597,0.4022278849723528,0.5294729623273506,0.0238286661713479,0.033360132639887,0.4822922033080817,0.999850832524433,0.999850832524433,0.999850832524433,0.0,0.0,0.0
9,9,1675450891.343074,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1675450893.744234,144,6.533195972442627,0,1,-1,-1,0.15,0.5833333333333334,"[1.5996618270874023, 0.9839479923248291]",1.0,6.533195972442627,12,7,1.988800967589071,0,7.53258490562439,2023_02_03_14_01_30,10,"[0, 0]","[10, 9]","[0, 0]","[16, 9]",1R,1R,9.0,10,0.5607291172570031,0.5856557892800809,0.6950427383522283,0.0469492657522048,0.0534834419135941,0.3308229189858969,0.9622179414036982,0.9704461632366272,0.9999709592253724,0.0,0.0,0.0
