,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,3.0,3.0,0.0,0.0,self,1.4161889553070068,1.0,0.0,3.0,Offenbach,20221207
1,1R,Low,2.0,2.0,0.0,0.0,self,1.065877914428711,1.0,3.0,6.0,Offenbach,20221207
2,1R,Low,3.0,3.0,0.0,0.0,self,0.9662461280822754,1.0,4.0,7.0,Offenbach,20221207
3,1R,Low,6.0,6.0,0.0,1.0,self,0.9670741558074951,-1.0,7.0,10.0,Offenbach,20221207
4,1R,Med,11.0,11.0,0.0,0.0,self,1.2997381687164307,1.0,0.0,13.0,Offenbach,20221207
5,1R,Low,5.0,5.0,0.0,0.0,self,0.9666223526000977,1.0,1.0,14.0,Offenbach,20221207
6,1R,Low,4.0,4.0,0.0,0.0,self,1.0502691268920898,1.0,2.0,15.0,Offenbach,20221207
7,1R,Low,6.0,6.0,0.0,0.0,self,0.966846227645874,1.0,3.0,16.0,Offenbach,20221207
8,1R,Low,1.0,1.0,0.0,0.0,self,1.0002551078796387,1.0,4.0,17.0,Offenbach,20221207
9,1R,Low,6.0,6.0,0.0,0.0,self,1.0996339321136475,1.0,5.0,18.0,Offenbach,20221207
10,1R,Low,7.0,7.0,0.0,0.0,self,1.0937869548797607,1.0,6.0,19.0,Offenbach,20221207
11,1R,Low,3.0,3.0,0.0,0.0,self,0.965519905090332,1.0,7.0,20.0,Offenbach,20221207
12,1R,High,12.0,12.0,0.0,0.0,self,1.235382080078125,1.0,8.0,21.0,Offenbach,20221207
13,1R,Low,7.0,7.0,0.0,1.0,self,0.9829518795013428,-1.0,9.0,22.0,Offenbach,20221207
14,1R,Low,5.0,5.0,0.0,0.0,self,0.9670770168304443,1.0,0.0,25.0,Offenbach,20221207
15,1R,Low,3.0,3.0,0.0,0.0,self,0.9669461250305176,1.0,1.0,26.0,Offenbach,20221207
16,1R,Low,4.0,4.0,0.0,0.0,self,0.9663867950439453,1.0,2.0,27.0,Offenbach,20221207
17,1R,Low,1.0,1.0,0.0,0.0,self,0.9826431274414062,1.0,3.0,28.0,Offenbach,20221207
18,1R,Low,4.0,4.0,0.0,0.0,self,0.9667491912841797,1.0,5.0,30.0,Offenbach,20221207
19,1R,Low,2.0,2.0,0.0,0.0,self,0.966235876083374,1.0,6.0,31.0,Offenbach,20221207
