,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5806451612903226,L,0.5806451612903226,,20230420
1,-10,0.8412698412698413,L,0.8412698412698413,,20230420
2,-9,0.9523809523809523,L,0.9523809523809523,,20230420
3,-8,0.9365079365079365,L,0.9365079365079365,,20230420
4,-7,0.8888888888888888,L,0.8888888888888888,,20230420
5,-6,0.9047619047619048,L,0.9047619047619048,,20230420
6,-5,0.8888888888888888,L,0.8888888888888888,,20230420
7,-4,0.9047619047619048,L,0.9047619047619048,,20230420
8,-3,0.8888888888888888,L,0.8888888888888888,,20230420
9,-2,0.873015873015873,L,0.873015873015873,,20230420
10,-1,0.8571428571428571,L,0.8571428571428571,,20230420
11,0,0.14285714285714285,L,0.14285714285714285,,20230420
12,1,0.5555555555555556,L,0.5555555555555556,,20230420
13,2,0.9365079365079365,L,0.9365079365079365,,20230420
14,3,0.9682539682539683,L,0.9682539682539683,,20230420
15,4,0.9523809523809523,L,0.9523809523809523,,20230420
16,5,0.9841269841269841,L,0.9841269841269841,,20230420
17,6,0.9523809523809523,L,0.9523809523809523,,20230420
18,7,0.9682539682539683,L,0.9682539682539683,,20230420
19,8,0.9206349206349206,L,0.9206349206349206,,20230420
20,9,0.8888888888888888,L,0.8888888888888888,,20230420
21,10,0.8412698412698413,L,0.8412698412698413,,20230420
