,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
53,1R,Low,5.0,5.0,0.0,0.0,self,0.9996380805969238,1.0,4.0,81.0,Lalo,20230420
54,1R,Low,7.0,7.0,0.0,0.0,self,1.0157098770141602,1.0,5.0,82.0,Lalo,20230420
55,1R,Low,2.0,2.0,0.0,0.0,self,1.0007553100585938,1.0,6.0,83.0,Lalo,20230420
56,1R,Low,2.0,2.0,0.0,0.0,self,0.9816460609436035,1.0,7.0,84.0,Lalo,20230420
57,1R,Low,1.0,1.0,0.0,1.0,self,0.9826481342315674,-1.0,8.0,85.0,Lalo,20230420
58,1R,Low,7.0,7.0,0.0,0.0,self,0.9996128082275391,1.0,0.0,87.0,Lalo,20230420
59,1R,Low,6.0,6.0,0.0,0.0,self,1.0163178443908691,1.0,3.0,90.0,Lalo,20230420
60,1R,Low,4.0,4.0,0.0,0.0,self,0.9833869934082031,1.0,4.0,91.0,Lalo,20230420
61,1R,Low,1.0,1.0,0.0,0.0,self,0.9832501411437988,1.0,5.0,92.0,Lalo,20230420
62,1R,Low,1.0,1.0,0.0,0.0,self,1.0002269744873047,1.0,6.0,93.0,Lalo,20230420
63,1R,Low,6.0,6.0,0.0,0.0,self,1.01609206199646,1.0,7.0,94.0,Lalo,20230420
64,1R,Med,10.0,10.0,0.0,0.0,self,1.0497379302978516,1.0,8.0,95.0,Lalo,20230420
65,1R,Med,10.0,10.0,0.0,1.0,self,1.299696922302246,-1.0,9.0,96.0,Lalo,20230420
66,1R,Low,5.0,5.0,0.0,0.0,self,0.9824349880218506,1.0,0.0,99.0,Lalo,20230420
67,1R,High,13.0,13.0,0.0,0.0,self,1.0169429779052734,1.0,1.0,100.0,Lalo,20230420
68,1R,Low,3.0,3.0,0.0,0.0,self,0.9828522205352783,1.0,2.0,101.0,Lalo,20230420
69,1R,Low,6.0,6.0,0.0,0.0,self,0.9998769760131836,1.0,3.0,102.0,Lalo,20230420
70,1R,Low,1.0,1.0,0.0,0.0,self,1.032691240310669,1.0,4.0,103.0,Lalo,20230420
71,1R,Low,2.0,2.0,0.0,0.0,self,1.7500050067901611,1.0,5.0,104.0,Lalo,20230420
72,1R,Low,2.0,2.0,0.0,0.0,self,1.0165958404541016,1.0,6.0,105.0,Lalo,20230420
73,1R,Low,7.0,7.0,0.0,0.0,self,1.0498509407043457,1.0,7.0,106.0,Lalo,20230420
74,1R,Low,1.0,1.0,0.0,0.0,self,0.999596118927002,1.0,12.0,111.0,Lalo,20230420
75,1R,Low,2.0,2.0,0.0,0.0,self,1.016007900238037,1.0,13.0,112.0,Lalo,20230420
76,1R,Low,5.0,5.0,0.0,1.0,self,0.9832413196563721,-1.0,14.0,113.0,Lalo,20230420
77,1R,Low,3.0,3.0,0.0,0.0,self,0.982874870300293,1.0,0.0,116.0,Lalo,20230420
78,1R,Low,1.0,1.0,0.0,0.0,self,0.9828240871429443,1.0,1.0,117.0,Lalo,20230420
79,1R,Low,2.0,2.0,0.0,0.0,self,1.0331170558929443,1.0,2.0,118.0,Lalo,20230420
80,1R,Med,10.0,10.0,0.0,0.0,self,1.0168488025665283,1.0,3.0,119.0,Lalo,20230420
81,1R,Low,5.0,5.0,0.0,0.0,self,1.0324838161468506,1.0,4.0,120.0,Lalo,20230420
82,1R,Low,7.0,7.0,0.0,0.0,self,1.1334559917449951,1.0,5.0,121.0,Lalo,20230420
83,1R,Low,8.0,8.0,0.0,0.0,self,1.2496869564056396,1.0,7.0,123.0,Lalo,20230420
84,1R,Low,2.0,2.0,0.0,0.0,self,1.6330387592315674,1.0,0.0,127.0,Lalo,20230420
85,1R,Low,6.0,6.0,0.0,0.0,self,2.232923984527588,1.0,1.0,128.0,Lalo,20230420
86,1R,Low,3.0,3.0,0.0,0.0,self,1.0331377983093262,1.0,2.0,129.0,Lalo,20230420
87,1R,Low,2.0,2.0,0.0,0.0,self,1.0159661769866943,1.0,4.0,131.0,Lalo,20230420
88,1R,Low,1.0,1.0,0.0,0.0,self,1.0161259174346924,1.0,5.0,132.0,Lalo,20230420
89,1R,Low,2.0,2.0,0.0,0.0,self,0.9996240139007568,1.0,6.0,133.0,Lalo,20230420
90,1R,Low,1.0,1.0,0.0,0.0,self,0.999812126159668,1.0,7.0,134.0,Lalo,20230420
91,1R,Low,5.0,5.0,0.0,0.0,self,0.9828989505767822,1.0,8.0,135.0,Lalo,20230420
92,1R,Low,6.0,6.0,0.0,0.0,self,1.8333239555358887,1.0,9.0,136.0,Lalo,20230420
93,1R,Low,5.0,5.0,0.0,0.0,self,0.9988248348236084,1.0,10.0,137.0,Lalo,20230420
94,1R,Low,3.0,3.0,0.0,0.0,self,1.032940149307251,1.0,11.0,138.0,Lalo,20230420
95,1R,Low,3.0,3.0,0.0,0.0,self,0.9832360744476318,1.0,12.0,139.0,Lalo,20230420
96,1R,Low,2.0,2.0,0.0,0.0,self,0.999824047088623,1.0,0.0,141.0,Lalo,20230420
97,1R,Low,5.0,5.0,0.0,0.0,self,2.1334388256073,1.0,1.0,142.0,Lalo,20230420
98,1R,Low,4.0,4.0,0.0,0.0,self,0.9827132225036621,1.0,2.0,143.0,Lalo,20230420
99,1R,Low,5.0,5.0,0.0,0.0,self,0.9997329711914062,1.0,3.0,144.0,Lalo,20230420
100,1R,Low,2.0,2.0,0.0,0.0,self,0.9999170303344727,1.0,4.0,145.0,Lalo,20230420
101,1R,Low,7.0,7.0,0.0,0.0,self,0.999406099319458,1.0,5.0,146.0,Lalo,20230420
102,1R,Low,4.0,4.0,0.0,0.0,self,0.9829869270324707,1.0,6.0,147.0,Lalo,20230420
103,1R,Low,1.0,1.0,0.0,0.0,self,0.9833168983459473,1.0,7.0,148.0,Lalo,20230420
104,1R,Low,1.0,1.0,0.0,0.0,self,0.9827220439910889,1.0,8.0,149.0,Lalo,20230420
105,1R,Low,2.0,2.0,0.0,0.0,self,0.9996988773345947,1.0,9.0,150.0,Lalo,20230420
106,1R,Low,7.0,7.0,0.0,0.0,self,1.0140740871429443,1.0,10.0,151.0,Lalo,20230420
107,1R,Low,1.0,1.0,0.0,0.0,self,1.116821050643921,1.0,11.0,152.0,Lalo,20230420
108,1R,Low,1.0,1.0,0.0,0.0,self,0.9832909107208252,1.0,12.0,153.0,Lalo,20230420
109,1R,Low,8.0,8.0,0.0,0.0,self,1.0497820377349854,1.0,17.0,158.0,Lalo,20230420
110,1R,Low,7.0,7.0,0.0,0.0,self,0.9825217723846436,1.0,18.0,159.0,Lalo,20230420
111,1R,Low,4.0,4.0,0.0,0.0,self,0.9999089241027832,1.0,0.0,162.0,Lalo,20230420
112,1R,Low,2.0,2.0,0.0,0.0,self,0.9999911785125732,1.0,1.0,163.0,Lalo,20230420
113,1R,Low,4.0,4.0,0.0,0.0,self,0.9998278617858887,1.0,2.0,164.0,Lalo,20230420
114,1R,Med,10.0,10.0,0.0,0.0,self,0.9829761981964111,1.0,3.0,165.0,Lalo,20230420
115,1R,Low,1.0,1.0,0.0,0.0,self,1.0336089134216309,1.0,4.0,166.0,Lalo,20230420
116,1R,Low,2.0,2.0,0.0,0.0,self,1.5347118377685547,1.0,5.0,167.0,Lalo,20230420
117,1R,Low,2.0,2.0,0.0,0.0,self,0.9999587535858154,1.0,6.0,168.0,Lalo,20230420
118,1R,Low,1.0,1.0,0.0,0.0,self,1.0328361988067627,1.0,7.0,169.0,Lalo,20230420
119,1R,Low,7.0,7.0,0.0,0.0,self,1.0331504344940186,1.0,8.0,170.0,Lalo,20230420
120,1R,Low,3.0,3.0,0.0,0.0,self,1.0002100467681885,1.0,9.0,171.0,Lalo,20230420
121,1R,Low,6.0,6.0,0.0,0.0,self,0.9834990501403809,1.0,10.0,172.0,Lalo,20230420
122,1R,Low,7.0,7.0,0.0,0.0,self,1.031229019165039,1.0,11.0,173.0,Lalo,20230420
123,1R,Low,7.0,7.0,0.0,0.0,self,1.4497921466827393,1.0,0.0,176.0,Lalo,20230420
124,1R,Low,5.0,5.0,0.0,0.0,self,0.9830348491668701,1.0,1.0,177.0,Lalo,20230420
125,1R,Low,2.0,2.0,0.0,0.0,self,0.9833168983459473,1.0,2.0,178.0,Lalo,20230420
126,1R,Low,2.0,2.0,0.0,0.0,self,1.0167500972747803,1.0,3.0,179.0,Lalo,20230420
127,1R,Med,9.0,9.0,0.0,0.0,self,1.0829050540924072,1.0,4.0,180.0,Lalo,20230420
128,1R,Low,2.0,2.0,0.0,0.0,self,0.9830410480499268,1.0,5.0,181.0,Lalo,20230420
129,1R,Low,5.0,5.0,0.0,0.0,self,1.016873836517334,1.0,6.0,182.0,Lalo,20230420
130,1R,Low,3.0,3.0,0.0,0.0,self,0.983100175857544,1.0,7.0,183.0,Lalo,20230420
131,1R,Low,8.0,8.0,0.0,0.0,self,0.9994890689849854,1.0,0.0,187.0,Lalo,20230420
132,1R,Low,6.0,6.0,0.0,0.0,self,0.9832191467285156,1.0,1.0,188.0,Lalo,20230420
133,1R,Low,2.0,2.0,0.0,0.0,self,1.0332832336425781,1.0,2.0,189.0,Lalo,20230420
134,1R,Low,3.0,3.0,0.0,0.0,self,1.0162591934204102,1.0,3.0,190.0,Lalo,20230420
135,1R,Low,4.0,4.0,0.0,0.0,self,1.016535997390747,1.0,4.0,191.0,Lalo,20230420
136,1R,Low,4.0,4.0,0.0,0.0,self,1.0327837467193604,1.0,5.0,192.0,Lalo,20230420
137,1R,Low,3.0,3.0,0.0,0.0,self,1.0164268016815186,1.0,10.0,197.0,Lalo,20230420
138,1R,Low,2.0,2.0,0.0,0.0,self,1.1492526531219482,1.0,11.0,198.0,Lalo,20230420
139,1R,Low,1.0,1.0,0.0,0.0,self,1.065749168395996,1.0,12.0,199.0,Lalo,20230420
140,1R,Low,2.0,2.0,0.0,0.0,self,1.0494482517242432,1.0,13.0,200.0,Lalo,20230420
141,1R,Low,6.0,6.0,0.0,1.0,self,0.9829342365264893,-1.0,14.0,201.0,Lalo,20230420
142,1R,Low,2.0,2.0,0.0,0.0,self,0.9831271171569824,1.0,0.0,204.0,Lalo,20230420
143,1R,Low,6.0,6.0,0.0,0.0,self,0.9977781772613525,1.0,2.0,206.0,Lalo,20230420
144,1R,Low,2.0,2.0,0.0,0.0,self,1.0663328170776367,1.0,3.0,207.0,Lalo,20230420
145,1R,Low,7.0,7.0,0.0,0.0,self,1.0164151191711426,1.0,4.0,208.0,Lalo,20230420
146,1R,Low,5.0,5.0,0.0,0.0,self,0.9999139308929443,1.0,6.0,210.0,Lalo,20230420
147,1R,Low,1.0,1.0,0.0,0.0,self,0.9837839603424072,1.0,8.0,212.0,Lalo,20230420
148,1R,Low,7.0,7.0,0.0,1.0,self,1.1998841762542725,-1.0,9.0,213.0,Lalo,20230420
149,1R,Low,5.0,5.0,0.0,0.0,self,0.9994721412658691,1.0,0.0,215.0,Lalo,20230420
150,1R,Low,5.0,5.0,0.0,0.0,self,1.0331270694732666,1.0,1.0,216.0,Lalo,20230420
151,1R,Low,4.0,4.0,0.0,0.0,self,1.149111032485962,1.0,2.0,217.0,Lalo,20230420
152,1R,Low,1.0,1.0,0.0,0.0,self,1.7502222061157227,1.0,3.0,218.0,Lalo,20230420
153,1R,Low,5.0,5.0,0.0,0.0,self,0.9830000400543213,1.0,4.0,219.0,Lalo,20230420
154,1R,Low,1.0,1.0,0.0,0.0,self,1.0160586833953857,1.0,5.0,220.0,Lalo,20230420
155,1R,Low,6.0,6.0,0.0,0.0,self,0.9831061363220215,1.0,6.0,221.0,Lalo,20230420
156,1R,Low,5.0,5.0,0.0,0.0,self,0.982874870300293,1.0,7.0,222.0,Lalo,20230420
157,1R,Low,7.0,7.0,0.0,0.0,self,1.2331981658935547,1.0,8.0,223.0,Lalo,20230420
158,1R,Low,1.0,1.0,0.0,0.0,self,0.9996421337127686,1.0,9.0,224.0,Lalo,20230420
159,1R,Low,3.0,3.0,0.0,0.0,self,1.0162439346313477,1.0,10.0,225.0,Lalo,20230420
160,1R,Med,9.0,9.0,0.0,0.0,self,1.0005881786346436,1.0,11.0,226.0,Lalo,20230420
161,1R,Med,9.0,9.0,0.0,0.0,self,1.0331931114196777,1.0,12.0,227.0,Lalo,20230420
162,1R,Low,5.0,5.0,0.0,0.0,self,1.1165130138397217,1.0,0.0,229.0,Lalo,20230420
163,1R,Med,9.0,9.0,0.0,0.0,self,1.016592025756836,1.0,1.0,230.0,Lalo,20230420
164,1R,Low,2.0,2.0,0.0,0.0,self,0.9998548030853271,1.0,2.0,231.0,Lalo,20230420
165,1R,Low,1.0,1.0,0.0,0.0,self,0.9827511310577393,1.0,4.0,233.0,Lalo,20230420
166,1R,Low,3.0,3.0,0.0,0.0,self,0.98294997215271,1.0,5.0,234.0,Lalo,20230420
167,1R,Low,1.0,1.0,0.0,0.0,self,0.9998271465301514,1.0,6.0,235.0,Lalo,20230420
168,1R,Low,4.0,4.0,0.0,0.0,self,0.9835739135742188,1.0,7.0,236.0,Lalo,20230420
169,1R,Low,2.0,2.0,0.0,0.0,self,0.999683141708374,1.0,9.0,238.0,Lalo,20230420
170,1R,Low,8.0,8.0,0.0,0.0,self,0.9827470779418945,1.0,10.0,239.0,Lalo,20230420
171,1R,Low,2.0,2.0,0.0,0.0,self,0.9993622303009033,1.0,11.0,240.0,Lalo,20230420
172,1R,Low,4.0,4.0,0.0,0.0,self,0.9830529689788818,1.0,12.0,241.0,Lalo,20230420
173,1R,Low,6.0,6.0,0.0,0.0,self,1.0158159732818604,1.0,0.0,244.0,Lalo,20230420
174,1R,Low,5.0,5.0,0.0,0.0,self,0.9995913505554199,1.0,4.0,248.0,Lalo,20230420
175,1R,Low,2.0,2.0,0.0,0.0,self,1.2824299335479736,1.0,5.0,249.0,Lalo,20230420
176,1R,Low,3.0,3.0,0.0,1.0,self,1.0165379047393799,-1.0,9.0,253.0,Lalo,20230420
177,1R,Low,2.0,2.0,0.0,0.0,self,0.9827229976654053,1.0,0.0,256.0,Lalo,20230420
178,1R,Low,4.0,4.0,0.0,0.0,self,0.9994621276855469,1.0,1.0,257.0,Lalo,20230420
179,1R,Low,3.0,3.0,0.0,0.0,self,0.9996089935302734,1.0,2.0,258.0,Lalo,20230420
180,1R,Low,8.0,8.0,0.0,0.0,self,1.0322721004486084,1.0,3.0,259.0,Lalo,20230420
181,1R,Low,1.0,1.0,0.0,0.0,self,1.0331387519836426,1.0,6.0,262.0,Lalo,20230420
182,1R,Med,9.0,9.0,0.0,0.0,self,1.5490851402282715,1.0,0.0,267.0,Lalo,20230420
183,1R,Low,6.0,6.0,0.0,0.0,self,1.4498260021209717,1.0,2.0,269.0,Lalo,20230420
184,1R,Low,7.0,7.0,0.0,0.0,self,1.1165549755096436,1.0,9.0,276.0,Lalo,20230420
185,1R,Low,3.0,3.0,0.0,0.0,self,1.0163171291351318,1.0,10.0,277.0,Lalo,20230420
186,1R,Low,2.0,2.0,0.0,1.0,self,1.049875020980835,-1.0,11.0,278.0,Lalo,20230420
187,1R,Low,1.0,1.0,0.0,0.0,self,0.9835708141326904,1.0,0.0,281.0,Lalo,20230420
188,1R,Low,1.0,1.0,0.0,0.0,self,0.9996287822723389,1.0,1.0,282.0,Lalo,20230420
189,1R,Low,5.0,5.0,0.0,0.0,self,0.9999909400939941,1.0,2.0,283.0,Lalo,20230420
190,1R,Low,7.0,7.0,0.0,0.0,self,1.1167540550231934,1.0,3.0,284.0,Lalo,20230420
191,1R,Low,5.0,5.0,0.0,0.0,self,0.9823880195617676,1.0,4.0,285.0,Lalo,20230420
192,1R,Low,2.0,2.0,0.0,0.0,self,0.9984440803527832,1.0,5.0,286.0,Lalo,20230420
193,1R,Low,4.0,4.0,0.0,0.0,self,1.0997979640960693,1.0,7.0,288.0,Lalo,20230420
194,1R,Low,2.0,2.0,0.0,0.0,self,0.9832010269165039,1.0,8.0,289.0,Lalo,20230420
195,1R,Low,3.0,3.0,0.0,0.0,self,0.9993641376495361,1.0,9.0,290.0,Lalo,20230420
196,1R,Low,2.0,2.0,0.0,0.0,self,1.0164430141448975,1.0,10.0,291.0,Lalo,20230420
197,1R,High,12.0,12.0,0.0,0.0,self,1.016592025756836,1.0,11.0,292.0,Lalo,20230420
198,1R,Low,2.0,2.0,0.0,0.0,self,1.0834228992462158,1.0,12.0,293.0,Lalo,20230420
199,1R,Low,7.0,7.0,0.0,0.0,self,1.2487819194793701,1.0,0.0,298.0,Lalo,20230420
200,1R,Low,7.0,7.0,0.0,0.0,self,1.4162752628326416,1.0,1.0,299.0,Lalo,20230420
201,1R,Med,10.0,10.0,0.0,0.0,self,1.2489559650421143,1.0,2.0,300.0,Lalo,20230420
202,1R,Low,2.0,2.0,0.0,0.0,self,1.1665570735931396,1.0,3.0,301.0,Lalo,20230420
203,1R,Low,5.0,5.0,0.0,0.0,self,1.0162711143493652,1.0,4.0,302.0,Lalo,20230420
204,1R,Med,9.0,9.0,0.0,0.0,self,1.0162138938903809,1.0,5.0,303.0,Lalo,20230420
205,1R,Med,11.0,11.0,0.0,0.0,self,0.9977519512176514,1.0,6.0,304.0,Lalo,20230420
206,1R,Low,1.0,1.0,0.0,0.0,self,1.166316032409668,1.0,7.0,305.0,Lalo,20230420
207,1R,Low,6.0,6.0,0.0,0.0,self,2.3994739055633545,1.0,8.0,306.0,Lalo,20230420
208,1R,Low,5.0,5.0,1.0,0.0,self,1.3843629360198975,-1.0,9.0,307.0,Lalo,20230420
209,1R,Low,4.0,4.0,0.0,0.0,self,2.4993956089019775,1.0,0.0,310.0,Lalo,20230420
210,1R,Low,4.0,4.0,0.0,0.0,self,1.066519021987915,1.0,2.0,312.0,Lalo,20230420
211,1R,Low,1.0,1.0,0.0,0.0,self,1.4165420532226562,1.0,3.0,313.0,Lalo,20230420
212,1R,Low,2.0,2.0,0.0,0.0,self,0.9823522567749023,1.0,4.0,314.0,Lalo,20230420
213,1R,Low,1.0,1.0,0.0,0.0,self,1.0163850784301758,1.0,5.0,315.0,Lalo,20230420
214,1R,Low,2.0,2.0,0.0,0.0,self,1.732717752456665,1.0,6.0,316.0,Lalo,20230420
215,1R,Low,5.0,5.0,0.0,0.0,self,1.0665428638458252,1.0,7.0,317.0,Lalo,20230420
216,1R,Low,3.0,3.0,0.0,0.0,self,1.0331969261169434,1.0,8.0,318.0,Lalo,20230420
217,1R,Low,1.0,1.0,0.0,0.0,self,1.0330660343170166,1.0,9.0,319.0,Lalo,20230420
218,1R,Low,4.0,4.0,0.0,0.0,self,0.9827702045440674,1.0,0.0,323.0,Lalo,20230420
219,1R,Low,6.0,6.0,0.0,0.0,self,0.9827179908752441,1.0,1.0,324.0,Lalo,20230420
220,1R,Low,5.0,5.0,0.0,0.0,self,1.266202688217163,1.0,2.0,325.0,Lalo,20230420
221,1R,Low,6.0,6.0,0.0,0.0,self,0.9831821918487549,1.0,3.0,326.0,Lalo,20230420
222,1R,Low,6.0,6.0,0.0,0.0,self,1.0330450534820557,1.0,4.0,327.0,Lalo,20230420
223,1R,Low,4.0,4.0,0.0,0.0,self,2.2161097526550293,1.0,5.0,328.0,Lalo,20230420
224,1R,Low,7.0,7.0,0.0,0.0,self,1.03377103805542,1.0,6.0,329.0,Lalo,20230420
225,1R,Low,3.0,3.0,0.0,0.0,self,0.9829487800598145,1.0,7.0,330.0,Lalo,20230420
226,1R,Low,6.0,6.0,0.0,1.0,self,1.0666899681091309,-1.0,8.0,331.0,Lalo,20230420
227,1R,Low,8.0,8.0,0.0,0.0,self,1.1168138980865479,1.0,0.0,334.0,Lalo,20230420
228,1R,Low,6.0,6.0,0.0,0.0,self,1.0333383083343506,1.0,1.0,335.0,Lalo,20230420
229,1R,Med,10.0,10.0,0.0,0.0,self,1.0839228630065918,1.0,2.0,336.0,Lalo,20230420
230,1R,Low,4.0,4.0,0.0,0.0,self,1.0328259468078613,1.0,3.0,337.0,Lalo,20230420
231,1R,Low,1.0,1.0,0.0,0.0,self,1.0159258842468262,1.0,4.0,338.0,Lalo,20230420
232,1R,Low,4.0,4.0,0.0,0.0,self,1.0507400035858154,1.0,5.0,339.0,Lalo,20230420
233,1R,Low,1.0,1.0,0.0,0.0,self,1.0981268882751465,1.0,6.0,340.0,Lalo,20230420
234,1R,Low,2.0,2.0,0.0,1.0,self,1.3831276893615723,-1.0,8.0,342.0,Lalo,20230420
235,1R,Med,10.0,10.0,0.0,0.0,self,1.0155298709869385,1.0,0.0,346.0,Lalo,20230420
236,1R,Low,1.0,1.0,0.0,0.0,self,0.9831480979919434,1.0,1.0,347.0,Lalo,20230420
237,1R,Low,6.0,6.0,0.0,0.0,self,0.9833059310913086,1.0,2.0,348.0,Lalo,20230420
238,1R,Med,11.0,11.0,0.0,0.0,self,1.149712324142456,1.0,3.0,349.0,Lalo,20230420
239,1R,Low,8.0,8.0,0.0,0.0,self,1.2160918712615967,1.0,4.0,350.0,Lalo,20230420
240,1R,Low,1.0,1.0,0.0,0.0,self,0.9995779991149902,1.0,5.0,351.0,Lalo,20230420
241,1R,Low,6.0,6.0,0.0,0.0,self,0.9834330081939697,1.0,6.0,352.0,Lalo,20230420
242,1R,Low,2.0,2.0,0.0,0.0,self,1.5352089405059814,1.0,7.0,353.0,Lalo,20230420
243,1R,Low,2.0,2.0,0.0,1.0,self,1.1996440887451172,-1.0,8.0,354.0,Lalo,20230420
244,1R,Low,4.0,4.0,0.0,0.0,self,1.0851168632507324,1.0,0.0,356.0,Lalo,20230420
245,1R,Low,7.0,7.0,0.0,0.0,self,1.1835508346557617,1.0,2.0,358.0,Lalo,20230420
246,1R,Low,1.0,1.0,0.0,0.0,self,0.9830710887908936,1.0,3.0,359.0,Lalo,20230420
