,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.6071428571428571,L,0.6071428571428571,,20230330
1,-10,0.7738095238095238,L,0.7738095238095238,,20230330
2,-9,0.9285714285714286,L,0.9285714285714286,,20230330
3,-8,0.9285714285714286,L,0.9285714285714286,,20230330
4,-7,0.8690476190476191,L,0.8690476190476191,,20230330
5,-6,0.8571428571428571,L,0.8571428571428571,,20230330
6,-5,0.9047619047619048,L,0.9047619047619048,,20230330
7,-4,0.8452380952380952,L,0.8452380952380952,,20230330
8,-3,0.8690476190476191,L,0.8690476190476191,,20230330
9,-2,0.8452380952380952,L,0.8452380952380952,,20230330
10,-1,0.7619047619047619,L,0.7619047619047619,,20230330
11,0,0.25,L,0.25,,20230330
12,1,0.6547619047619048,L,0.6547619047619048,,20230330
13,2,0.8690476190476191,L,0.8690476190476191,,20230330
14,3,0.9285714285714286,L,0.9285714285714286,,20230330
15,4,0.9285714285714286,L,0.9285714285714286,,20230330
16,5,0.9166666666666666,L,0.9166666666666666,,20230330
17,6,0.8809523809523809,L,0.8809523809523809,,20230330
18,7,0.9047619047619048,L,0.9047619047619048,,20230330
19,8,0.8690476190476191,L,0.8690476190476191,,20230330
20,9,0.8072289156626506,L,0.8072289156626506,,20230330
21,10,0.8433734939759037,L,0.8433734939759037,,20230330
