Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1673293161.531294,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1673293163.8171,137,7.599451303482056,1,0,-1,1,0.0,0.5333333333333333,"[1.4832472801208496, 1.3668391704559326]",0.0,7.599451303482056,15,8,1.7569875693831487,0,8.599154949188232,2023_01_09_14_39_20,1,"[1, 0]","[1, 2]","[1, 1]","[1, 1]",1NRO,1NR,0.0,1,,,,,,,,,,,,
1,1,1673293172.747198,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1673293175.797934,183,3.8334243297576895,1,0,1,1,0.15,0.5,"[2.2500271797180176, 1.1337461471557617]",1.0,3.8334243297576895,2,1,1.551305903991231,0,4.833858251571655,2023_01_09_14_39_31,2,"[0, 1]","[5, 1]","[0, 1]","[4, 1]",1R,1R,0.0,2,,,,,,,,,,,,
2,2,1673293180.046732,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1673293182.081929,122,5.799396276473999,1,0,1,-1,0.15,0.7272727272727273,"[1.2330820560455322, 1.2330820560455322]",1.0,5.799396276473999,11,8,1.3659282383769966,0,6.799874067306519,2023_01_09_14_39_38,3,"[0, 0]","[4, 3]","[0, 1]","[3, 1]",1R,1R,1.0,3,,,,,,,,,,,,
3,3,1673293189.3961868,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1673293191.2972732,113,3.350940227508545,1,0,1,-1,0.15,0.75,"[1.099769115447998, 0.999885082244873]",1.0,3.350940227508545,4,3,1.7967416101041562,0,4.350696325302124,2023_01_09_14_39_48,4,"[0, 0]","[3, 2]","[0, 1]","[2, 1]",1R,1R,2.0,4,,,,,,,,,,,,
4,4,1673293196.179681,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1673293198.481336,138,7.398671865463257,0,1,-1,1,0.0,0.8,"[1.4998879432678223, 1.0166950225830078]",0.0,7.398671865463257,15,12,1.6234472762215868,0,8.398489713668823,2023_01_09_14_39_55,5,"[0, 1]","[2, 1]","[1, 1]","[1, 1]",1NRO,1NR,3.0,5,,,,,,,,,,,,
5,5,1673293207.1782951,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1673293210.646111,208,8.01622986793518,0,1,1,1,0.15,0.6153846153846154,"[2.667264938354492, 1.0167908668518066]",1.0,8.01622986793518,13,8,2.245288555132418,0,9.015658855438232,2023_01_09_14_40_06,6,"[1, 0]","[1, 6]","[1, 0]","[1, 5]",1R,1R,4.0,6,,,,,,,,,,,,
6,6,1673293218.8443,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1673293220.679057,110,2.949713945388794,0,1,1,-1,0.15,0.6666666666666666,"[1.0333619117736816, 1.0171880722045898]",1.0,2.949713945388794,3,2,1.4010034196795216,0,3.949251174926758,2023_01_09_14_40_17,7,"[1, 0]","[1, 5]","[0, 0]","[3, 4]",1R,1R,5.0,7,,,,,,,,,,,,
7,7,1673293225.193793,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1673293227.444433,135,3.0345170497894287,1,0,1,1,0.15,0.5,"[1.4496169090270996, 1.0170469284057617]",1.0,3.0345170497894287,2,1,2.5062830400427867,0,4.033480882644653,2023_01_09_14_40_24,8,"[0, 0]","[2, 4]","[0, 0]","[2, 3]",1R,1R,6.0,8,,,,,,,,,,,,
8,8,1673293231.659837,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1673293233.910788,135,7.566072940826416,1,0,1,1,0.15,0.6,"[1.4498138427734375, 1.1164920330047607]",0.0,7.566072940826416,15,9,2.306833359857989,0,8.565850973129272,2023_01_09_14_40_30,9,"[1, 0]","[1, 3]","[1, 0]","[1, 2]",1NR,1NR,7.0,9,,,,,,,,,,,,
9,9,1673293644.283312,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1673293646.7667048,149,7.7970290184021,1,0,-1,1,0.0,0.6,"[1.3638858795166016, 1.6818749904632568]",0.0,7.7970290184021,15,9,1.8515784201738048,0,8.796665906906128,2023_01_09_14_47_23,10,"[1, 0]","[1, 2]","[1, 1]","[1, 1]",1NRO,2NR,8.0,10,,,,,,,,,,,,
