,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,1.0,1.0,1.0,0.0,Observer,1.2330820560455322,-1.0,0.0,,,0.0,1.0,Lalo,20230109
1,1R,Low,8.0,8.0,1.0,0.0,Observer-incongruent,0.999885082244873,-1.0,1.0,,,0.0,2.0,Lalo,20230109
2,1R,Low,3.0,3.0,1.0,0.0,Observer-incongruent,1.0166950225830078,-1.0,2.0,,,0.0,3.0,Lalo,20230109
3,1R,Low,8.0,8.0,0.0,0.0,Actor,1.0171880722045898,1.0,4.0,,,0.0,5.0,Lalo,20230109
4,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.0170469284057617,1.0,5.0,,,0.0,6.0,Lalo,20230109
5,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1164920330047607,1.0,6.0,,,0.0,7.0,Lalo,20230109
6,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9832766056060791,1.0,11.0,,,0.0,12.0,Lalo,20230109
7,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0001158714294434,1.0,12.0,,,0.0,13.0,Lalo,20230109
8,1R,Low,4.0,4.0,1.0,0.0,Observer,1.0001652240753174,-1.0,13.0,,,0.0,14.0,Lalo,20230109
9,1R,Low,2.0,2.0,1.0,0.0,Observer,1.0328888893127441,-1.0,15.0,,,0.0,16.0,Lalo,20230109
10,1R,Low,4.0,4.0,1.0,0.0,Observer,1.0154039859771729,-1.0,17.0,,,0.0,18.0,Lalo,20230109
11,1R,Low,5.0,5.0,0.0,0.0,Actor-incongruent,1.0499017238616943,1.0,19.0,,,0.0,20.0,Lalo,20230109
12,1R,Low,8.0,8.0,0.0,0.0,Observer,1.0004401206970215,1.0,20.0,,,0.0,21.0,Lalo,20230109
13,1R,Low,4.0,4.0,1.0,0.0,Observer,0.9994919300079346,-1.0,21.0,,,0.0,22.0,Lalo,20230109
14,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9825749397277832,1.0,0.0,,,0.0,24.0,Lalo,20230109
15,1R,Low,1.0,1.0,0.0,0.0,Observer,1.116373062133789,1.0,1.0,,,0.0,25.0,Lalo,20230109
16,1R,Low,6.0,6.0,1.0,0.0,Observer,2.7329251766204834,-1.0,2.0,,,0.0,26.0,Lalo,20230109
17,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0493078231811523,1.0,4.0,,,0.0,28.0,Lalo,20230109
18,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0163640975952148,1.0,5.0,,,0.0,29.0,Lalo,20230109
19,1R,Low,8.0,8.0,0.0,0.0,Observer,0.9828841686248779,1.0,6.0,,,0.0,30.0,Lalo,20230109
20,1R,Low,8.0,8.0,0.0,0.0,Observer,0.9992029666900635,1.0,7.0,,,0.0,31.0,Lalo,20230109
21,1R,Low,8.0,8.0,1.0,0.0,Observer,1.0669512748718262,-1.0,8.0,,,0.0,32.0,Lalo,20230109
22,1R,Low,5.0,5.0,0.0,0.0,Observer-incongruent,1.0324528217315674,1.0,0.0,,,0.0,35.0,Lalo,20230109
23,1R,Low,1.0,1.0,0.0,0.0,Observer,1.3164401054382324,1.0,1.0,,,0.0,36.0,Lalo,20230109
24,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0000059604644775,1.0,2.0,,,0.0,37.0,Lalo,20230109
25,1R,Low,6.0,6.0,0.0,0.0,Actor,0.9837102890014648,1.0,3.0,,,0.0,38.0,Lalo,20230109
26,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0162630081176758,1.0,5.0,,,0.0,40.0,Lalo,20230109
27,1R,Low,4.0,4.0,0.0,0.0,Actor-incongruent,0.9839940071105957,1.0,6.0,,,0.0,41.0,Lalo,20230109
28,1R,Low,6.0,6.0,0.0,0.0,Observer,1.0002028942108154,1.0,8.0,,,0.0,43.0,Lalo,20230109
29,1R,Low,8.0,8.0,0.0,0.0,Actor,1.033846139907837,1.0,9.0,,,0.0,44.0,Lalo,20230109
30,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0333287715911865,1.0,13.0,,,0.0,48.0,Lalo,20230109
31,1R,Med,9.0,9.0,0.0,0.0,Actor,1.0172228813171387,1.0,14.0,,,0.0,49.0,Lalo,20230109
32,1R,Low,7.0,7.0,0.0,1.0,Observer,1.0168259143829346,-1.0,15.0,,,0.0,50.0,Lalo,20230109
33,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,0.9829280376434326,1.0,0.0,,,0.0,52.0,Lalo,20230109
34,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9827630519866943,1.0,1.0,,,0.0,53.0,Lalo,20230109
35,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,0.9827029705047607,1.0,4.0,,,0.0,56.0,Lalo,20230109
36,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9995813369750977,1.0,5.0,,,0.0,57.0,Lalo,20230109
37,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9836881160736084,1.0,6.0,,,0.0,58.0,Lalo,20230109
38,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0166168212890625,1.0,7.0,,,0.0,59.0,Lalo,20230109
39,1R,Low,6.0,6.0,0.0,0.0,Actor,0.9832849502563477,1.0,8.0,,,0.0,60.0,Lalo,20230109
40,1R,Low,8.0,8.0,0.0,0.0,Observer,0.9836900234222412,1.0,9.0,,,0.0,61.0,Lalo,20230109
41,1R,Med,11.0,11.0,0.0,0.0,Observer,1.0163602828979492,1.0,10.0,,,0.0,62.0,Lalo,20230109
42,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9827439785003662,1.0,11.0,,,0.0,63.0,Lalo,20230109
43,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0168132781982422,1.0,0.0,,,0.0,66.0,Lalo,20230109
44,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0010111331939697,1.0,1.0,,,0.0,67.0,Lalo,20230109
45,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9993431568145752,1.0,2.0,,,0.0,68.0,Lalo,20230109
46,1R,Low,4.0,4.0,0.0,0.0,Observer,0.999474287033081,1.0,3.0,,,0.0,69.0,Lalo,20230109
47,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0000672340393066,1.0,4.0,,,0.0,70.0,Lalo,20230109
48,1R,Low,6.0,6.0,0.0,0.0,Observer,1.017167091369629,1.0,8.0,,,0.0,74.0,Lalo,20230109
49,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9829978942871094,1.0,9.0,,,0.0,75.0,Lalo,20230109
50,1R,High,13.0,13.0,0.0,0.0,Actor,0.9999949932098389,1.0,10.0,,,0.0,76.0,Lalo,20230109
