,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,0.0,Actor,1.2330820560455322,1.0,0.0,,,0.0,1.0,Offenbach,20230109
1,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,1.099769115447998,1.0,1.0,,,0.0,2.0,Offenbach,20230109
2,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,1.4998879432678223,1.0,2.0,,,0.0,3.0,Offenbach,20230109
3,1R,Low,8.0,8.0,1.0,0.0,Observer,1.0333619117736816,-1.0,4.0,,,0.0,5.0,Offenbach,20230109
4,1R,Low,2.0,2.0,0.0,0.0,Observer-incongruent,1.4496169090270996,1.0,5.0,,,0.0,6.0,Offenbach,20230109
5,1R,Low,1.0,1.0,0.0,0.0,Actor,1.4498138427734375,1.0,6.0,,,0.0,7.0,Offenbach,20230109
6,1R,Low,1.0,1.0,0.0,0.0,Actor,1.5998198986053467,1.0,11.0,,,0.0,12.0,Offenbach,20230109
7,1R,Low,5.0,5.0,0.0,0.0,Observer,1.0167028903961182,1.0,12.0,,,0.0,13.0,Offenbach,20230109
8,1R,Low,4.0,4.0,0.0,0.0,Actor,1.0169601440429688,1.0,13.0,,,0.0,14.0,Offenbach,20230109
9,1R,Low,2.0,2.0,0.0,0.0,Actor,1.4156229496002197,1.0,15.0,,,0.0,16.0,Offenbach,20230109
10,1R,Low,4.0,4.0,1.0,0.0,Actor,1.082409143447876,-1.0,17.0,,,0.0,18.0,Offenbach,20230109
11,1R,Low,5.0,5.0,0.0,0.0,Observer-incongruent,1.2839207649230957,1.0,19.0,,,0.0,20.0,Offenbach,20230109
12,1R,Low,8.0,8.0,0.0,0.0,Actor,1.8336849212646484,1.0,20.0,,,0.0,21.0,Offenbach,20230109
13,1R,Low,4.0,4.0,0.0,0.0,Actor,1.2996881008148193,1.0,21.0,,,0.0,22.0,Offenbach,20230109
14,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0326290130615234,1.0,0.0,,,0.0,24.0,Offenbach,20230109
15,1R,Low,1.0,1.0,0.0,0.0,Actor,1.2498822212219238,1.0,1.0,,,0.0,25.0,Offenbach,20230109
16,1R,Low,6.0,6.0,0.0,0.0,Actor,0.9831552505493164,1.0,2.0,,,0.0,26.0,Offenbach,20230109
17,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0666539669036865,1.0,4.0,,,0.0,28.0,Offenbach,20230109
18,1R,Low,1.0,1.0,0.0,0.0,Actor,1.282966136932373,1.0,5.0,,,0.0,29.0,Offenbach,20230109
19,1R,Low,8.0,8.0,0.0,0.0,Actor,1.8501951694488525,1.0,6.0,,,0.0,30.0,Offenbach,20230109
20,1R,Low,8.0,8.0,0.0,0.0,Actor,0.9992029666900635,1.0,7.0,,,0.0,31.0,Offenbach,20230109
21,1R,Low,8.0,8.0,0.0,0.0,Actor,1.5166192054748535,1.0,8.0,,,0.0,32.0,Offenbach,20230109
22,1R,Low,5.0,5.0,0.0,0.0,Actor-incongruent,1.4328687191009521,1.0,0.0,,,0.0,35.0,Offenbach,20230109
23,1R,Low,1.0,1.0,0.0,0.0,Actor,1.2664821147918701,1.0,1.0,,,0.0,36.0,Offenbach,20230109
24,1R,Low,5.0,5.0,0.0,0.0,Observer,1.0999548435211182,1.0,2.0,,,0.0,37.0,Offenbach,20230109
25,1R,Low,6.0,6.0,0.0,0.0,Observer,1.4500951766967773,1.0,3.0,,,0.0,38.0,Offenbach,20230109
26,1R,Low,3.0,3.0,1.0,0.0,Observer,0.9990100860595703,-1.0,5.0,,,0.0,40.0,Offenbach,20230109
27,1R,Low,4.0,4.0,1.0,0.0,Observer-incongruent,3.249582052230835,-1.0,6.0,,,0.0,41.0,Offenbach,20230109
28,1R,Low,6.0,6.0,0.0,0.0,Actor,1.4164299964904785,1.0,8.0,,,0.0,43.0,Offenbach,20230109
29,1R,Low,8.0,8.0,0.0,0.0,Observer,1.1169941425323486,1.0,9.0,,,0.0,44.0,Offenbach,20230109
30,1R,Low,3.0,3.0,0.0,0.0,Observer,1.2837369441986084,1.0,13.0,,,0.0,48.0,Offenbach,20230109
31,1R,Med,9.0,9.0,0.0,0.0,Observer,1.2837810516357422,1.0,14.0,,,0.0,49.0,Offenbach,20230109
32,1R,Low,7.0,7.0,0.0,1.0,Actor,1.2667639255523682,-1.0,15.0,,,0.0,50.0,Offenbach,20230109
33,1R,Low,8.0,8.0,0.0,0.0,Observer-incongruent,1.41609787940979,1.0,0.0,,,0.0,52.0,Offenbach,20230109
34,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0827741622924805,1.0,1.0,,,0.0,53.0,Offenbach,20230109
35,1R,Low,2.0,2.0,0.0,0.0,Observer-incongruent,1.2330291271209717,1.0,4.0,,,0.0,56.0,Offenbach,20230109
36,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0668320655822754,1.0,5.0,,,0.0,57.0,Offenbach,20230109
37,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0499589443206787,1.0,6.0,,,0.0,58.0,Offenbach,20230109
38,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9833238124847412,1.0,7.0,,,0.0,59.0,Offenbach,20230109
39,1R,Low,6.0,6.0,0.0,0.0,Observer,1.0664279460906982,1.0,8.0,,,0.0,60.0,Offenbach,20230109
40,1R,Low,8.0,8.0,0.0,0.0,Actor,1.0667550563812256,1.0,9.0,,,0.0,61.0,Offenbach,20230109
41,1R,Med,11.0,11.0,0.0,0.0,Actor,1.1006362438201904,1.0,10.0,,,0.0,62.0,Offenbach,20230109
42,1R,Low,4.0,4.0,0.0,0.0,Observer,1.4663410186767578,1.0,11.0,,,0.0,63.0,Offenbach,20230109
43,1R,Low,2.0,2.0,0.0,0.0,Observer,1.100006341934204,1.0,0.0,,,0.0,66.0,Offenbach,20230109
44,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0168790817260742,1.0,1.0,,,0.0,67.0,Offenbach,20230109
45,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2823669910430908,1.0,2.0,,,0.0,68.0,Offenbach,20230109
46,1R,Low,4.0,4.0,0.0,0.0,Actor,1.3168601989746094,1.0,3.0,,,0.0,69.0,Offenbach,20230109
