,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9833128452301025,1.0,0.0,,,0.0,0.0,Lalo,20221214
1,1R,Low,6.0,6.0,0.0,0.0,Actor,1.0169641971588135,1.0,1.0,,,0.0,1.0,Lalo,20221214
2,1R,High,13.0,13.0,1.0,0.0,Observer,0.9827067852020264,-1.0,2.0,,,0.0,2.0,Lalo,20221214
3,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9837691783905029,1.0,4.0,,,0.0,4.0,Lalo,20221214
4,1R,Low,6.0,6.0,0.0,0.0,Observer,1.5670280456542969,1.0,5.0,,,0.0,5.0,Lalo,20221214
5,1R,Low,2.0,2.0,1.0,0.0,Observer,0.9831581115722656,-1.0,6.0,,,0.0,6.0,Lalo,20221214
6,1R,Low,8.0,8.0,0.0,0.0,Observer-incongruent,1.0001740455627441,1.0,7.0,,,0.0,7.0,Lalo,20221214
7,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,0.9991910457611084,1.0,9.0,,,0.0,9.0,Lalo,20221214
8,1R,Low,6.0,6.0,0.0,0.0,Actor-incongruent,0.9827280044555664,1.0,0.0,,,0.0,12.0,Lalo,20221214
9,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,0.983665943145752,1.0,1.0,,,0.0,13.0,Lalo,20221214
10,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,1.2835559844970703,1.0,4.0,,,0.0,16.0,Lalo,20221214
11,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9835247993469238,1.0,8.0,,,0.0,20.0,Lalo,20221214
12,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,0.9834499359130859,1.0,0.0,,,0.0,25.0,Lalo,20221214
13,1R,Low,5.0,5.0,0.0,0.0,Observer,1.1331501007080078,1.0,1.0,,,0.0,26.0,Lalo,20221214
14,1R,Med,9.0,9.0,0.0,0.0,Observer,1.0996029376983643,1.0,2.0,,,0.0,27.0,Lalo,20221214
15,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0001599788665771,1.0,3.0,,,0.0,28.0,Lalo,20221214
16,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0844650268554688,1.0,11.0,,,0.0,36.0,Lalo,20221214
17,1R,Low,4.0,4.0,0.0,0.0,Actor,1.033691167831421,1.0,12.0,,,0.0,37.0,Lalo,20221214
18,1R,Med,11.0,11.0,0.0,1.0,Observer,1.0002868175506592,-1.0,13.0,,,0.0,38.0,Lalo,20221214
19,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.1172330379486084,1.0,0.0,,,0.0,41.0,Lalo,20221214
20,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9830100536346436,1.0,1.0,,,0.0,42.0,Lalo,20221214
21,1R,Med,10.0,10.0,0.0,0.0,Observer,0.9826622009277344,1.0,2.0,,,0.0,43.0,Lalo,20221214
22,1R,Low,7.0,7.0,0.0,0.0,Actor,1.0004889965057373,1.0,3.0,,,0.0,44.0,Lalo,20221214
23,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9999771118164062,1.0,4.0,,,0.0,45.0,Lalo,20221214
24,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9829709529876709,1.0,5.0,,,0.0,46.0,Lalo,20221214
25,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0332181453704834,1.0,6.0,,,0.0,47.0,Lalo,20221214
26,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9828741550445557,1.0,7.0,,,0.0,48.0,Lalo,20221214
27,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9822537899017334,1.0,8.0,,,0.0,49.0,Lalo,20221214
28,1R,Low,1.0,1.0,0.0,0.0,Observer,1.032499074935913,1.0,9.0,,,0.0,50.0,Lalo,20221214
29,1R,Low,1.0,1.0,0.0,1.0,Observer,1.0329539775848389,-1.0,10.0,,,0.0,51.0,Lalo,20221214
30,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1004550457000732,1.0,0.0,,,0.0,54.0,Lalo,20221214
31,1R,Low,8.0,8.0,0.0,0.0,Actor,0.9844398498535156,1.0,1.0,,,0.0,55.0,Lalo,20221214
32,1R,Low,5.0,5.0,0.0,0.0,Observer,1.200084924697876,1.0,2.0,,,0.0,56.0,Lalo,20221214
33,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.0341408252716064,1.0,6.0,,,0.0,60.0,Lalo,20221214
34,1R,Low,4.0,4.0,0.0,0.0,Observer,1.0169100761413574,1.0,7.0,,,0.0,61.0,Lalo,20221214
35,1R,Low,6.0,6.0,0.0,0.0,Observer,1.033902645111084,1.0,8.0,,,0.0,62.0,Lalo,20221214
36,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2829949855804443,1.0,9.0,,,0.0,63.0,Lalo,20221214
37,1R,Low,8.0,8.0,0.0,0.0,Observer,1.0504460334777832,1.0,10.0,,,0.0,64.0,Lalo,20221214
38,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9996490478515625,1.0,11.0,,,0.0,65.0,Lalo,20221214
