Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1671036113.52854,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671036123.729074,612,10.966313123703005,0,1,1,1,0.15,0.5,"[9.399307012557983, 7.815625905990601]",1.0,10.966313123703005,2,1,1.6343037873183206,0,11.96586799621582,2022_12_14_11_41_52,1,"[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,0.0,1,,,,,,,,,,,,
1,1,1671036128.460725,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671036130.39488,116,4.766395092010498,0,1,1,1,0.15,0.75,"[1.1330978870391846, 0.9833128452301025]",1.0,4.766395092010498,8,6,1.5961557843603489,0,5.765944004058838,2022_12_14_11_42_07,2,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1R,1R,1.0,2,,,,,,,,,,,,
2,2,1671036136.876277,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671036139.228408,141,7.517385005950928,1,0,1,1,0.15,0.8666666666666667,"[1.5499799251556396, 1.0169641971588135]",1.0,7.517385005950928,15,13,1.1027717727864013,0,8.516455888748169,2022_12_14_11_42_15,3,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1R,1R,2.0,3,,,,,,,,,,,,
3,3,1671036148.159372,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671036151.309724,189,8.448794841766357,1,0,-1,-1,0.0,0.6,"[2.3491199016571045, 0.9827067852020264]",0.0,8.448794841766357,15,9,1.7765710391093974,0,9.44845485687256,2022_12_14_11_42_27,4,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NRO,1NR,3.0,4,,,,,,,,,,,,
4,4,1671036160.408443,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671036162.7926788,143,4.4836719036102295,0,1,1,1,0.15,0.8333333333333334,"[1.58319091796875, 1.28291916847229]",1.0,4.4836719036102295,6,5,1.5068485371314178,0,5.482851982116699,2022_12_14_11_42_39,5,"[0, 0]","[4, 3]","[0, 0]","[4, 3]",1R,1R,4.0,5,,,,,,,,,,,,
5,5,1671036168.524329,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671036170.675616,129,4.917309045791626,1,0,1,1,0.15,0.75,"[1.350142002105713, 0.9837691783905029]",1.0,4.917309045791626,8,6,1.7359975467849424,0,5.917190074920654,2022_12_14_11_42_47,6,"[0, 0]","[3, 2]","[0, 0]","[3, 2]",1R,1R,5.0,6,,,,,,,,,,,,
6,6,1671036177.107337,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671036179.475171,142,3.800487995147705,1,0,1,1,0.15,0.5,"[1.0168869495391846, 1.5670280456542969]",1.0,3.800487995147705,4,2,1.6643464821967466,0,4.799714088439941,2022_12_14_11_42_56,7,"[0, 1]","[2, 1]","[0, 1]","[2, 1]",1R,1R,6.0,7,,,,,,,,,,,,
7,7,1671036184.5399098,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671036186.3422668,108,5.601209163665772,1,0,1,-1,0.15,0.7272727272727273,"[0.9998252391815186, 0.9831581115722656]",1.0,5.601209163665772,11,8,1.4078031484322184,0,6.600614309310913,2022_12_14_11_43_03,8,"[1, 1]","[1, 1]","[1, 0]","[1, 5]",1R,1R,7.0,8,,,,,,,,,,,,
8,8,1671036193.839365,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671036195.7080529,112,7.166032075881958,1,0,-1,1,0.0,0.5333333333333333,"[1.0661640167236328, 1.0001740455627441]",0.0,7.166032075881958,15,8,1.476015255872713,0,8.166418075561523,2022_12_14_11_43_12,9,"[1, 1]","[1, 1]","[1, 0]","[1, 4]",1NRO,1NR,8.0,9,,,,,,,,,,,,
9,9,1671036204.755054,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671036207.6069188,171,4.001134872436523,1,0,1,-1,0.15,0.3333333333333333,"[2.0501561164855957, 0.9834489822387695]",1.0,4.001134872436523,3,1,1.754995664593216,0,5.000087022781372,2022_12_14_11_43_23,10,"[0, 1]","[5, 1]","[0, 0]","[4, 3]",1R,1R,9.0,10,,,,,,,,,,,,
