,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted
34,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628950378.52952]","[2.0, 0.0]","[0.38295698165893555, -1628950378.52952]","[1.0, 0.0]",1.0,0.0,4.749314069747925,1628950378.912477,1,0,0,-1,0.6,0.0,15,9,0
35,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628950384.612926]","[2.0, 0.0]","[0.3993411064147949, -1628950384.612926]","[1.0, 0.0]",1.0,0.0,4.482900857925415,1628950385.012267,1,0,0,-1,1.0,1.0,14,14,0
36,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.016540050506591797, -1628950390.696903]","[2.0, 0.0]","[0.13196396827697754, -1628950390.696903]","[1.0, 0.0]",1.0,0.0,4.099309921264648,1628950390.828867,1,0,0,-1,0.4166666666666667,1.0,12,5,0
37,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628950395.79598]","[2.0, 0.0]","[0.24860191345214844, -1628950395.79598]","[1.0, 0.0]",1.0,0.0,4.750164270401001,1628950396.044582,1,0,0,-1,0.4,0.0,15,6,0
38,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628950401.879128]","[1.0, 0.0]","[0.36602187156677246, -1628950401.879128]","[0.0, 0.0]",0.0,0.0,4.749362945556641,1628950402.2451499,1,0,0,-1,0.7333333333333333,0.0,15,11,0
39,"[-1.0, 0.0]",-1.0,0.0,1.0,"[1.1319339275360107, -1628950407.979755]","[1.0, 0.0]","[1.5653681755065918, -1628950407.979755]","[0.0, 0.0]",0.0,0.0,4.749287843704224,1628950409.545123,1,0,0,-1,0.6,0.0,15,9,0
40,"[1.0, 0.0]",1.0,0.0,1.0,"[0.18186521530151367, -1628950415.579547]","[1.0, 0.0]","[0.7317092418670654, -1628950415.579547]","[1.0, 0.0]",1.0,0.0,4.049593687057495,1628950416.3112562,1,0,0,1,0.75,1.0,12,9,0
41,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0827178955078125, -1628950421.178674]","[4.0, 0.0]","[0.7825498580932617, -1628950421.178674]","[1.0, 0.0]",1.0,0.0,2.4661471843719482,1628950421.9612238,1,0,0,1,0.75,1.0,4,3,0
42,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628950425.262273]","[4.0, 0.0]","[0.3147099018096924, -1628950425.262273]","[1.0, 0.0]",1.0,0.0,4.266628980636597,1628950425.576983,1,0,0,1,0.5384615384615384,1.0,13,7,0
43,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0989990234375, -1628950430.84588]","[3.0, 0.0]","[0.814971923828125, -1628950430.84588]","[1.0, 0.0]",1.0,0.0,3.4830610752105713,1628950431.660852,1,0,0,1,0.4444444444444444,1.0,9,4,0
44,"[1.0, 0.0]",1.0,0.0,1.0,"[0.10003209114074707, -1628950435.927548]","[3.0, 0.0]","[0.3501880168914795, -1628950435.927548]","[1.0, 0.0]",1.0,0.0,3.26594614982605,1628950436.277736,1,0,0,1,0.75,1.0,8,6,0
45,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628950440.5121322]","[3.0, 0.0]","[0.3820159435272217, -1628950440.5121322]","[1.0, 0.0]",1.0,0.0,4.099419832229614,1628950440.894148,1,0,0,1,0.6666666666666666,1.0,12,8,0
46,"[1.0, 0.0]",1.0,0.0,1.0,"[0.016788959503173828, -1628950446.0953531]","[3.0, 0.0]","[0.19809484481811523, -1628950446.0953531]","[1.0, 0.0]",1.0,0.0,4.466688871383667,1628950446.293448,1,0,0,1,0.7142857142857143,1.0,14,10,0
47,"[1.0, 0.0]",1.0,0.0,1.0,"[0.06597089767456055, -1628950451.6952162]","[3.0, 0.0]","[0.3984098434448242, -1628950451.6952162]","[1.0, 0.0]",1.0,0.0,3.4664769172668457,1628950452.093626,1,0,0,1,0.4444444444444444,1.0,9,4,0
48,"[1.0, 0.0]",1.0,0.0,1.0,"[0.016239166259765625, -1628950456.2603478]","[3.0, 0.0]","[0.3332252502441406, -1628950456.2603478]","[1.0, 0.0]",1.0,0.0,3.6663308143615723,1628950456.593573,1,0,0,1,0.7,1.0,10,7,0
49,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.049250125885009766, -1628950461.361755]","[2.0, 0.0]","[0.731741189956665, -1628950461.361755]","[0.0, 0.0]",0.0,0.0,4.749508857727051,1628950462.093496,1,0,0,1,0.6,0.0,15,9,0
50,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.015584945678710938, -1628950467.9620512]","[2.0, 0.0]","[0.44787096977233887, -1628950467.9620512]","[0.0, 0.0]",0.0,0.0,4.74966287612915,1628950468.4099221,1,0,0,1,0.5333333333333333,0.0,15,8,0
51,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.24779272079467773, -1628950474.0614111]","[1.0, 0.0]","[0.6650040149688721, -1628950474.0614111]","[0.0, 0.0]",0.0,0.0,4.749623775482178,1628950474.7264152,1,0,0,1,0.6,0.0,15,9,0
52,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.44964098930358887, -1628950480.660326]","[1.0, 0.0]","[0.7325899600982666, -1628950480.660326]","[1.0, 0.0]",1.0,0.0,2.8663291931152344,1628950481.392916,1,0,0,-1,1.0,1.0,6,6,0
53,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628950485.244411]","[4.0, 0.0]","[0.33178210258483887, -1628950485.244411]","[1.0, 0.0]",1.0,0.0,4.749166965484619,1628950485.576193,1,0,0,-1,0.6,0.0,15,9,0
54,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628950491.326747]","[4.0, 0.0]","[0.6991782188415527, -1628950491.326747]","[1.0, 0.0]",1.0,0.0,1.8497669696807861,1628950492.0259252,1,0,0,-1,1.0,1.0,1,1,0
55,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.04855680465698242, -1628950494.9109912]","[4.0, 0.0]","[0.04855680465698242, -1628950494.9109912]","[1.0, 0.0]",1.0,0.0,2.049402952194214,1628950494.959548,1,0,0,-1,1.0,1.0,2,2,0
56,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628950497.9939342]","[3.0, 0.0]","[0.19808173179626465, -1628950497.9939342]","[1.0, 0.0]",1.0,0.0,2.850163221359253,1628950498.192016,1,0,0,-1,0.6666666666666666,1.0,6,4,0
57,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.915083646774292, -1628950502.0940852]","[3.0, 0.0]","[1.0484049320220947, -1628950502.0940852]","[1.0, 0.0]",1.0,0.0,4.749439001083374,1628950503.1424901,1,0,0,-1,0.6,0.0,15,9,0
58,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.5156700611114502, -1628950508.659907]","[3.0, 0.0]","[0.6827208995819092, -1628950508.659907]","[1.0, 0.0]",1.0,0.0,4.665808916091919,1628950509.342628,1,0,0,-1,0.5333333333333333,1.0,15,8,0
59,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.017153024673461914, -1628950515.2596018]","[2.0, 0.0]","[0.3491692543029785, -1628950515.2596018]","[1.0, 0.0]",1.0,0.0,4.649492979049683,1628950515.608771,1,0,0,-1,0.4666666666666667,1.0,15,7,0
60,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628950521.3596768]","[2.0, 0.0]","[0.33223509788513184, -1628950521.3596768]","[0.0, 0.0]",0.0,0.0,4.749547958374023,1628950521.691912,1,0,0,-1,0.8666666666666667,0.0,15,13,0
61,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0655519962310791, -1628950527.459258]","[1.0, 0.0]","[0.399127721786499, -1628950527.459258]","[0.0, 0.0]",0.0,0.0,4.748814105987549,1628950527.8583858,1,0,0,-1,0.7333333333333333,0.0,15,11,0
62,"[1.0, 0.0]",1.0,0.0,1.0,"[0.24814486503601074, -1628950533.5432231]","[1.0, 0.0]","[0.5818359851837158, -1628950533.5432231]","[1.0, 0.0]",1.0,0.0,4.749391794204712,1628950534.1250591,1,0,0,1,0.6666666666666666,0.0,15,10,0
63,"[1.0, 0.0]",1.0,0.0,1.0,"[0.41671204566955566, -1628950539.6081789]","[1.0, 0.0]","[0.6657631397247314, -1628950539.6081789]","[1.0, 0.0]",1.0,0.0,3.067250967025757,1628950540.273942,1,0,0,1,0.5714285714285714,1.0,7,4,0
64,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628950544.209426]","[4.0, 0.0]","[0.248582124710083, -1628950544.209426]","[1.0, 0.0]",1.0,0.0,4.7495739459991455,1628950544.458008,1,0,0,1,0.6,0.0,15,9,0
65,"[1.0, 0.0]",1.0,0.0,1.0,"[0.06595516204833984, -1628950550.292629]","[4.0, 0.0]","[0.4487009048461914, -1628950550.292629]","[1.0, 0.0]",1.0,0.0,2.6496639251708984,1628950550.74133,1,0,0,1,0.2,1.0,5,1,0
66,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628950554.392585]","[3.0, 0.0]","[0.3821289539337158, -1628950554.392585]","[1.0, 0.0]",1.0,0.0,4.266119003295898,1628950554.774714,1,0,0,1,0.6153846153846154,1.0,13,8,0
67,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628950559.9923258]","[3.0, 0.0]","[0.4317660331726074, -1628950559.9923258]","[1.0, 0.0]",1.0,0.0,2.4498531818389893,1628950560.4240918,1,0,0,1,1.0,1.0,4,4,0
68,"[1.0, 0.0]",1.0,0.0,1.0,"[0.08158302307128906, -1628950563.558672]","[3.0, 0.0]","[0.3983280658721924, -1628950563.558672]","[1.0, 0.0]",1.0,0.0,3.6667068004608154,1628950563.957,1,0,0,1,0.4,1.0,10,4,0
69,"[1.0, 0.0]",1.0,0.0,1.0,"[0.016117095947265625, -1628950568.659165]","[2.0, 0.0]","[0.26500701904296875, -1628950568.659165]","[1.0, 0.0]",1.0,0.0,2.049467086791992,1628950568.924172,1,0,0,1,1.0,1.0,2,2,0
70,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628950571.7418199]","[2.0, 0.0]","[0.2821643352508545, -1628950571.7418199]","[1.0, 0.0]",1.0,0.0,3.4496967792510986,1628950572.0239842,1,0,0,1,0.5555555555555556,1.0,9,5,0
71,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.016383886337280273, -1628950576.325268]","[2.0, 0.0]","[0.2983968257904053, -1628950576.325268]","[0.0, 0.0]",0.0,0.0,4.74979305267334,1628950576.6236649,1,0,0,1,0.6666666666666666,0.0,15,10,0
72,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0, -1628950582.407847]","[2.0, 0.0]","[0.2991669178009033, -1628950582.407847]","[0.0, 0.0]",0.0,0.0,4.7494871616363525,1628950582.7070138,1,0,0,1,0.5333333333333333,0.0,15,8,0
73,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0, -1628950588.508202]","[1.0, 0.0]","[0.6980009078979492, -1628950588.508202]","[0.0, 0.0]",0.0,0.0,4.749439239501953,1628950589.206203,1,0,0,1,0.9333333333333333,0.0,15,14,0
74,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.34841322898864746, -1628950595.09159]","[1.0, 0.0]","[0.5319981575012207, -1628950595.09159]","[1.0, 0.0]",1.0,0.0,3.0826408863067627,1628950595.623588,1,0,0,-1,0.8571428571428571,1.0,7,6,0
75,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.017065048217773438, -1628950599.674093]","[4.0, 0.0]","[0.2827761173248291, -1628950599.674093]","[1.0, 0.0]",1.0,0.0,4.749334812164307,1628950599.9568691,1,0,0,-1,0.6,0.0,15,9,0
76,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.3142399787902832, -1628950605.758156]","[4.0, 0.0]","[0.6152198314666748, -1628950605.758156]","[1.0, 0.0]",1.0,0.0,2.4991750717163086,1628950606.373376,1,0,0,-1,0.5,1.0,4,2,0
77,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.8660993576049805, -1628950609.8405828]","[4.0, 0.0]","[1.0149760246276855, -1628950609.8405828]","[1.0, 0.0]",1.0,0.0,3.866978168487549,1628950610.8555589,1,0,0,-1,0.45454545454545453,1.0,11,5,0
78,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.8316919803619385, -1628950615.924576]","[3.0, 0.0]","[1.0474729537963867, -1628950615.924576]","[1.0, 0.0]",1.0,0.0,3.4671928882598877,1628950616.972049,1,0,0,-1,0.7777777777777778,1.0,9,7,0
79,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.14960503578186035, -1628950621.523484]","[3.0, 0.0]","[0.41597509384155273, -1628950621.523484]","[1.0, 0.0]",1.0,0.0,2.2661640644073486,1628950621.939459,1,0,0,-1,0.3333333333333333,1.0,3,1,0
80,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.06662511825561523, -1628950625.107033]","[3.0, 0.0]","[0.3155539035797119, -1628950625.107033]","[1.0, 0.0]",1.0,0.0,4.749553203582764,1628950625.422587,1,0,0,-1,0.6666666666666666,0.0,15,10,0
81,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.06652498245239258, -1628950631.19003]","[2.0, 0.0]","[0.38140296936035156, -1628950631.19003]","[1.0, 0.0]",1.0,0.0,2.050602912902832,1628950631.571433,1,0,0,-1,1.0,1.0,2,2,0
82,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.6161391735076904, -1628950634.7734358]","[2.0, 0.0]","[0.7656502723693848, -1628950634.7734358]","[1.0, 0.0]",1.0,0.0,2.86614990234375,1628950635.539086,1,0,0,-1,0.6666666666666666,1.0,6,4,0
83,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628950639.373732]","[2.0, 0.0]","[0.2818589210510254, -1628950639.373732]","[1.0, 0.0]",1.0,0.0,2.249729871749878,1628950639.655591,1,0,0,-1,0.3333333333333333,1.0,3,1,0
84,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.049685001373291016, -1628950642.9561322]","[2.0, 0.0]","[0.23227882385253906, -1628950642.9561322]","[0.0, 0.0]",0.0,0.0,4.7492640018463135,1628950643.188411,1,0,0,-1,0.6666666666666666,0.0,15,10,0
85,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.8149299621582031, -1628950649.0405061]","[1.0, 0.0]","[1.0314676761627197, -1628950649.0405061]","[0.0, 0.0]",0.0,0.0,4.748647212982178,1628950650.0719738,1,0,0,-1,0.4666666666666667,0.0,15,7,0
86,"[1.0, 0.0]",1.0,0.0,1.0,"[0.7821588516235352, -1628950655.6387992]","[1.0, 0.0]","[1.0331158638000488, -1628950655.6387992]","[1.0, 0.0]",1.0,0.0,4.749467849731445,1628950656.671915,1,0,0,1,0.8,0.0,15,12,0
87,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.16702485084533691, -1628950662.221674]","[1.0, 0.0]","[0.3999631404876709, -1628950662.221674]","[0.0, 0.0]",0.0,0.0,4.749530792236328,1628950662.621637,1,0,0,-1,0.7333333333333333,0.0,15,11,0
88,"[1.0, 0.0]",1.0,0.0,1.0,"[0.09946107864379883, -1628950668.305585]","[1.0, 0.0]","[0.48299098014831543, -1628950668.305585]","[1.0, 0.0]",1.0,0.0,2.2492802143096924,1628950668.788576,1,0,0,1,1.0,1.0,3,3,0
89,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0318598747253418, -1628950671.889415]","[4.0, 0.0]","[0.41528797149658203, -1628950671.889415]","[1.0, 0.0]",1.0,0.0,2.8663859367370605,1628950672.304703,1,0,0,1,0.6666666666666666,1.0,6,4,0
90,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0991518497467041, -1628950675.972461]","[4.0, 0.0]","[0.2654399871826172, -1628950675.972461]","[1.0, 0.0]",1.0,0.0,2.066333055496216,1628950676.237901,1,0,0,1,1.0,1.0,2,2,0
91,"[1.0, 0.0]",1.0,0.0,1.0,"[0.049494028091430664, -1628950679.0554519]","[4.0, 0.0]","[0.41489195823669434, -1628950679.0554519]","[1.0, 0.0]",1.0,0.0,4.750469207763672,1628950679.4703438,1,0,0,1,0.8,0.0,15,12,0
92,"[1.0, 0.0]",1.0,0.0,1.0,"[0.16601204872131348, -1628950685.138459]","[3.0, 0.0]","[0.39928412437438965, -1628950685.138459]","[1.0, 0.0]",1.0,0.0,2.249755859375,1628950685.537743,1,0,0,1,0.6666666666666666,1.0,3,2,0
93,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628950688.7227252]","[3.0, 0.0]","[0.29778099060058594, -1628950688.7227252]","[1.0, 0.0]",1.0,0.0,3.066767930984497,1628950689.0205061,1,0,0,1,0.7142857142857143,1.0,7,5,0
94,"[1.0, 0.0]",1.0,0.0,1.0,"[0.01599574089050293, -1628950692.7886221]","[3.0, 0.0]","[0.39902782440185547, -1628950692.7886221]","[1.0, 0.0]",1.0,0.0,4.7495739459991455,1628950693.18765,1,0,0,1,0.5333333333333333,0.0,15,8,0
95,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0, -1628950698.888188]","[2.0, 0.0]","[0.5493340492248535, -1628950698.888188]","[0.0, 0.0]",0.0,0.0,4.74957013130188,1628950699.437522,1,0,0,1,0.7333333333333333,0.0,15,11,0
96,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0, -1628950704.987508]","[2.0, 0.0]","[0.4000089168548584, -1628950704.987508]","[0.0, 0.0]",0.0,0.0,4.748327016830444,1628950705.387517,1,0,0,1,0.6,0.0,15,9,0
97,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0, -1628950711.071189]","[2.0, 0.0]","[0.3322780132293701, -1628950711.071189]","[0.0, 0.0]",0.0,0.0,4.750017166137695,1628950711.403467,1,0,0,1,0.8666666666666667,0.0,15,13,0
