,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.2553191489361702,L,0.2553191489361702,,2021_08_08
1,-10,0.425531914893617,L,0.425531914893617,,2021_08_08
2,-9,0.5531914893617021,L,0.5531914893617021,,2021_08_08
3,-8,0.574468085106383,L,0.574468085106383,,2021_08_08
4,-7,0.723404255319149,L,0.723404255319149,,2021_08_08
5,-6,0.7446808510638298,L,0.7446808510638298,,2021_08_08
6,-5,0.7872340425531915,L,0.7872340425531915,,2021_08_08
7,-4,0.8085106382978723,L,0.8085106382978723,,2021_08_08
8,-3,0.851063829787234,L,0.851063829787234,,2021_08_08
9,-2,0.851063829787234,L,0.851063829787234,,2021_08_08
10,-1,0.8297872340425532,L,0.8297872340425532,,2021_08_08
11,0,0.10638297872340426,L,0.10638297872340426,,2021_08_08
12,1,0.19148936170212766,L,0.19148936170212766,,2021_08_08
13,2,0.2765957446808511,L,0.2765957446808511,,2021_08_08
14,3,0.40425531914893614,L,0.40425531914893614,,2021_08_08
15,4,0.6086956521739131,L,0.6086956521739131,,2021_08_08
16,5,0.717391304347826,L,0.717391304347826,,2021_08_08
17,6,0.7608695652173914,L,0.7608695652173914,,2021_08_08
18,7,0.7608695652173914,L,0.7608695652173914,,2021_08_08
19,8,0.7391304347826086,L,0.7391304347826086,,2021_08_08
20,9,0.8478260869565217,L,0.8478260869565217,,2021_08_08
21,10,0.8478260869565217,L,0.8478260869565217,,2021_08_08
