,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted
98,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.7483079433441162, -1628812799.9255521]","[1.0, 0.0]","[2.1151609420776367, -1628812799.9255521]","[0.0, 0.0]",0.0,0.0,4.749738931655884,1628812802.040713,1,0,0,1,0.6,0.0,15,9,0
99,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.24860477447509766, -1628812808.025484]","[1.0, 0.0]","[0.3651697635650635, -1628812808.025484]","[1.0, 0.0]",1.0,0.0,4.749558210372925,1628812808.3906538,1,0,0,-1,0.5333333333333333,0.0,15,8,0
100,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.31473612785339355, -1628812814.125875]","[1.0, 0.0]","[0.4813039302825928, -1628812814.125875]","[1.0, 0.0]",1.0,0.0,3.6996281147003174,1628812814.607179,1,0,0,-1,0.9,1.0,10,9,0
101,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628812819.208607]","[4.0, 0.0]","[0.34885311126708984, -1628812819.208607]","[1.0, 0.0]",1.0,0.0,4.749507904052734,1628812819.55746,1,0,0,-1,0.8666666666666667,0.0,15,13,0
102,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.09875369071960449, -1628812825.2921011]","[4.0, 0.0]","[0.3485100269317627, -1628812825.2921011]","[1.0, 0.0]",1.0,0.0,2.665799856185913,1628812825.6406112,1,0,0,-1,1.0,1.0,5,5,0
103,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628812829.375038]","[3.0, 0.0]","[0.31548309326171875, -1628812829.375038]","[1.0, 0.0]",1.0,0.0,3.482970952987671,1628812829.690521,1,0,0,-1,0.6666666666666666,1.0,9,6,0
104,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628812833.957252]","[3.0, 0.0]","[0.34989404678344727, -1628812833.957252]","[1.0, 0.0]",1.0,0.0,4.466270923614502,1628812834.307146,1,0,0,-1,0.6428571428571429,1.0,14,9,0
105,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.16648006439208984, -1628812839.523948]","[3.0, 0.0]","[0.49908900260925293, -1628812839.523948]","[1.0, 0.0]",1.0,0.0,2.0670268535614014,1628812840.023037,1,0,0,-1,1.0,1.0,2,2,0
106,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[1.0141499042510986, -1628812843.125557]","[3.0, 0.0]","[1.364987850189209, -1628812843.125557]","[1.0, 0.0]",1.0,0.0,2.066439151763916,1628812844.4905448,1,0,0,-1,1.0,1.0,2,2,0
107,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.3479599952697754, -1628812847.7087271]","[3.0, 0.0]","[0.7318778038024902, -1628812847.7087271]","[1.0, 0.0]",1.0,0.0,4.748821020126343,1628812848.440605,1,0,0,-1,0.7333333333333333,0.0,15,11,0
108,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.048387765884399414, -1628812854.3085911]","[3.0, 0.0]","[0.39842796325683594, -1628812854.3085911]","[0.0, 0.0]",0.0,0.0,4.749631881713867,1628812854.707019,1,0,0,-1,0.7333333333333333,0.0,15,11,0
109,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.08306097984313965, -1628812860.3910232]","[3.0, 0.0]","[0.41591572761535645, -1628812860.3910232]","[0.0, 0.0]",0.0,0.0,4.749801158905029,1628812860.806939,1,0,0,-1,0.3333333333333333,0.0,15,5,0
110,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628812866.4749591]","[2.0, 0.0]","[0.3153369426727295, -1628812866.4749591]","[0.0, 0.0]",0.0,0.0,4.748755931854248,1628812866.790296,1,0,0,-1,0.6,0.0,15,9,0
111,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.36525988578796387, -1628812872.5583591]","[2.0, 0.0]","[0.6818900108337402, -1628812872.5583591]","[0.0, 0.0]",0.0,0.0,4.74962306022644,1628812873.2402492,1,0,0,-1,0.6,0.0,15,9,0
112,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.04877781867980957, -1628812879.158858]","[2.0, 0.0]","[0.5306339263916016, -1628812879.158858]","[0.0, 0.0]",0.0,0.0,4.750280857086182,1628812879.689492,1,0,0,-1,0.6666666666666666,0.0,15,10,0
113,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.18270373344421387, -1628812885.2575612]","[2.0, 0.0]","[0.5159428119659424, -1628812885.2575612]","[0.0, 0.0]",0.0,0.0,4.749556064605713,1628812885.773504,1,0,0,-1,0.4666666666666667,0.0,15,7,0
114,"[1.0, 0.0]",1.0,0.0,1.0,"[0.16589999198913574, -1628812891.341034]","[1.0, 0.0]","[1.182361125946045, -1628812891.341034]","[1.0, 0.0]",1.0,0.0,4.667249917984009,1628812892.523395,1,0,0,1,0.7333333333333333,1.0,15,11,0
115,"[1.0, 0.0]",1.0,0.0,1.0,"[0.08260774612426758, -1628812898.4245582]","[4.0, 0.0]","[0.44896578788757324, -1628812898.4245582]","[1.0, 0.0]",1.0,0.0,3.0495119094848633,1628812898.873524,1,0,0,1,0.7142857142857143,1.0,7,5,0
116,"[1.0, 0.0]",1.0,0.0,1.0,"[0.13184213638305664, -1628812903.0249689]","[4.0, 0.0]","[0.5310361385345459, -1628812903.0249689]","[1.0, 0.0]",1.0,0.0,4.750633001327515,1628812903.556005,1,0,0,1,0.7333333333333333,0.0,15,11,0
117,"[1.0, 0.0]",1.0,0.0,1.0,"[0.2991368770599365, -1628812909.124165]","[3.0, 0.0]","[0.7497220039367676, -1628812909.124165]","[1.0, 0.0]",1.0,0.0,4.749205827713013,1628812909.873887,1,0,0,1,0.7333333333333333,0.0,15,11,0
118,"[1.0, 0.0]",1.0,0.0,1.0,"[0.7313752174377441, -1628812915.708565]","[2.0, 0.0]","[0.865164041519165, -1628812915.708565]","[1.0, 0.0]",1.0,0.0,2.8484790325164795,1628812916.573729,1,0,0,1,0.6666666666666666,1.0,6,4,0
119,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628812920.291222]","[2.0, 0.0]","[0.39865803718566895, -1628812920.291222]","[1.0, 0.0]",1.0,0.0,2.266357898712158,1628812920.6898801,1,0,0,1,1.0,1.0,3,3,0
120,"[1.0, 0.0]",1.0,0.0,1.0,"[0.017232179641723633, -1628812923.8740978]","[2.0, 0.0]","[0.36506223678588867, -1628812923.8740978]","[1.0, 0.0]",1.0,0.0,3.0504047870635986,1628812924.23916,1,0,0,1,0.7142857142857143,1.0,7,5,0
121,"[1.0, 0.0]",1.0,0.0,1.0,"[0.1987919807434082, -1628812928.457228]","[2.0, 0.0]","[0.9492471218109131, -1628812928.457228]","[1.0, 0.0]",1.0,0.0,2.533172845840454,1628812929.406475,1,0,0,1,1.0,1.0,4,4,0
122,"[1.0, 0.0]",1.0,0.0,1.0,"[0.7814488410949707, -1628812933.058357]","[2.0, 0.0]","[0.9648408889770508, -1628812933.058357]","[1.0, 0.0]",1.0,0.0,4.748823165893555,1628812934.023198,1,0,0,1,0.5333333333333333,0.0,15,8,0
123,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.2163541316986084, -1628812939.656381]","[2.0, 0.0]","[0.3822441101074219, -1628812939.656381]","[0.0, 0.0]",0.0,0.0,4.750799894332886,1628812940.038625,1,0,0,1,0.6,0.0,15,9,0
124,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.09876871109008789, -1628812945.741398]","[1.0, 0.0]","[0.3643009662628174, -1628812945.741398]","[1.0, 0.0]",1.0,0.0,1.8669991493225098,1628812946.105699,1,0,0,-1,1.0,1.0,1,1,0
125,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.13120484352111816, -1628812948.8244941]","[4.0, 0.0]","[0.4985830783843994, -1628812948.8244941]","[1.0, 0.0]",1.0,0.0,2.666351795196533,1628812949.3230772,1,0,0,-1,1.0,1.0,5,5,0
126,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.06497311592102051, -1628812952.9080708]","[4.0, 0.0]","[0.4649369716644287, -1628812952.9080708]","[1.0, 0.0]",1.0,0.0,2.649745225906372,1628812953.3730078,1,0,0,-1,0.8,1.0,5,4,0
127,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.11576032638549805, -1628812956.9909859]","[4.0, 0.0]","[0.5487711429595947, -1628812956.9909859]","[1.0, 0.0]",1.0,0.0,4.749554872512817,1628812957.539757,1,0,0,-1,0.7333333333333333,0.0,15,11,0
128,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[1.2659928798675537, -1628812963.057096]","[3.0, 0.0]","[1.94930100440979, -1628812963.057096]","[1.0, 0.0]",1.0,0.0,3.2662999629974365,1628812965.006397,1,0,0,-1,0.375,1.0,8,3,0
129,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628812969.157504]","[3.0, 0.0]","[0.5153930187225342, -1628812969.157504]","[1.0, 0.0]",1.0,0.0,4.749697923660278,1628812969.672897,1,0,0,-1,0.4666666666666667,0.0,15,7,0
130,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.016561031341552734, -1628812975.223425]","[3.0, 0.0]","[0.4829871654510498, -1628812975.223425]","[1.0, 0.0]",1.0,0.0,2.2661991119384766,1628812975.706412,1,0,0,-1,0.3333333333333333,1.0,3,1,0
131,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628812978.824081]","[3.0, 0.0]","[0.3491199016571045, -1628812978.824081]","[1.0, 0.0]",1.0,0.0,1.8660621643066406,1628812979.1732008,1,0,0,-1,1.0,1.0,1,1,0
132,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.08363103866577148, -1628812981.906688]","[3.0, 0.0]","[0.21553421020507812, -1628812981.906688]","[1.0, 0.0]",1.0,0.0,2.4669759273529053,1628812982.1222222,1,0,0,-1,1.0,1.0,4,4,0
133,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.14868402481079102, -1628812985.4909708]","[3.0, 0.0]","[0.34850311279296875, -1628812985.4909708]","[1.0, 0.0]",1.0,0.0,4.749628067016602,1628812985.839474,1,0,0,-1,0.5333333333333333,0.0,15,8,0
134,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.1323552131652832, -1628812991.574306]","[3.0, 0.0]","[0.41539883613586426, -1628812991.574306]","[1.0, 0.0]",1.0,0.0,3.8494882583618164,1628812991.9897048,1,0,0,-1,0.5454545454545454,1.0,11,6,0
135,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628812996.65612]","[2.0, 0.0]","[0.4334108829498291, -1628812996.65612]","[0.0, 0.0]",0.0,0.0,4.749658107757568,1628812997.089531,1,0,0,-1,0.5333333333333333,0.0,15,8,0
136,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.06532502174377441, -1628813002.740693]","[2.0, 0.0]","[0.3154728412628174, -1628813002.740693]","[0.0, 0.0]",0.0,0.0,4.749544143676758,1628813003.056166,1,0,0,-1,0.6666666666666666,0.0,15,10,0
137,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.9317939281463623, -1628813008.824237]","[2.0, 0.0]","[1.0984539985656738, -1628813008.824237]","[0.0, 0.0]",0.0,0.0,4.749636888504028,1628813009.922691,1,0,0,-1,0.6666666666666666,0.0,15,10,0
138,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0329279899597168, -1628813015.924285]","[2.0, 0.0]","[0.5150420665740967, -1628813015.924285]","[0.0, 0.0]",0.0,0.0,4.749624013900757,1628813016.439327,1,0,0,-1,0.6,0.0,15,9,0
139,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.24966096878051758, -1628813022.0067132]","[1.0, 0.0]","[0.6325366497039795, -1628813022.0067132]","[0.0, 0.0]",0.0,0.0,4.74969220161438,1628813022.6392498,1,0,0,-1,0.8666666666666667,0.0,15,13,0
140,"[1.0, 0.0]",1.0,0.0,1.0,"[0.13238811492919922, -1628813028.60737]","[1.0, 0.0]","[0.5153570175170898, -1628813028.60737]","[1.0, 0.0]",1.0,0.0,2.249519109725952,1628813029.122727,1,0,0,1,1.0,1.0,3,3,0
141,"[1.0, 0.0]",1.0,0.0,1.0,"[1.831143856048584, -1628813032.190666]","[4.0, 0.0]","[2.0153579711914062, -1628813032.190666]","[1.0, 0.0]",1.0,0.0,2.46612811088562,1628813034.206024,1,0,0,1,0.75,1.0,4,3,0
142,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628813037.773484]","[4.0, 0.0]","[0.6157870292663574, -1628813037.773484]","[1.0, 0.0]",1.0,0.0,1.8662099838256836,1628813038.389271,1,0,0,1,1.0,1.0,1,1,0
143,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628813041.3573408]","[4.0, 0.0]","[0.7484731674194336, -1628813041.3573408]","[1.0, 0.0]",1.0,0.0,4.2831549644470215,1628813042.105814,1,0,0,1,0.6923076923076923,1.0,13,9,0
144,"[1.0, 0.0]",1.0,0.0,1.0,"[0.03315305709838867, -1628813047.457234]","[3.0, 0.0]","[0.9984800815582275, -1628813047.457234]","[1.0, 0.0]",1.0,0.0,4.648693084716797,1628813048.455714,1,0,0,1,0.9333333333333333,1.0,15,14,0
145,"[1.0, 0.0]",1.0,0.0,1.0,"[0.2818591594696045, -1628813054.0571918]","[3.0, 0.0]","[1.1320030689239502, -1628813054.0571918]","[1.0, 0.0]",1.0,0.0,4.466209173202515,1628813055.189195,1,0,0,1,0.5,1.0,14,7,0
146,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0, -1628813060.6404412]","[3.0, 0.0]","[0.29868388175964355, -1628813060.6404412]","[0.0, 0.0]",0.0,0.0,4.749717950820923,1628813060.939125,1,0,0,1,0.7333333333333333,0.0,15,11,0
147,"[1.0, 0.0]",1.0,0.0,-1.0,"[1.09828782081604, -1628813066.72399]","[3.0, 0.0]","[1.3658881187438965, -1628813066.72399]","[0.0, 0.0]",0.0,0.0,4.748859882354736,1628813068.089878,1,0,0,1,0.6666666666666666,0.0,15,10,0
148,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.2647430896759033, -1628813073.823345]","[2.0, 0.0]","[0.5990409851074219, -1628813073.823345]","[0.0, 0.0]",0.0,0.0,4.74958610534668,1628813074.422386,1,0,0,1,0.4666666666666667,0.0,15,7,0
149,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.015396833419799805, -1628813080.407735]","[1.0, 0.0]","[0.34806180000305176, -1628813080.407735]","[1.0, 0.0]",1.0,0.0,4.749526023864746,1628813080.755797,1,0,0,-1,0.6,0.0,15,9,0
150,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628813086.507044]","[1.0, 0.0]","[0.4317770004272461, -1628813086.507044]","[1.0, 0.0]",1.0,0.0,4.099873781204224,1628813086.938821,1,0,0,-1,1.0,1.0,12,12,0
151,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.03288602828979492, -1628813092.090314]","[4.0, 0.0]","[0.397845983505249, -1628813092.090314]","[1.0, 0.0]",1.0,0.0,2.1006662845611572,1628813092.48816,1,0,0,-1,1.0,1.0,2,2,0
152,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.2815873622894287, -1628813095.6740658]","[4.0, 0.0]","[0.530994176864624, -1628813095.6740658]","[1.0, 0.0]",1.0,0.0,1.8667340278625488,1628813096.20506,1,0,0,-1,1.0,1.0,1,1,0
153,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.19927191734313965, -1628813098.739809]","[4.0, 0.0]","[0.5822978019714355, -1628813098.739809]","[1.0, 0.0]",1.0,0.0,2.083069324493408,1628813099.3221068,1,0,0,-1,1.0,1.0,2,2,0
154,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0657041072845459, -1628813102.340618]","[4.0, 0.0]","[0.44835710525512695, -1628813102.340618]","[1.0, 0.0]",1.0,0.0,2.6995201110839844,1628813102.788975,1,0,0,-1,0.6,1.0,5,3,0
155,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628813106.42314]","[4.0, 0.0]","[0.5990710258483887, -1628813106.42314]","[1.0, 0.0]",1.0,0.0,2.0662808418273926,1628813107.022211,1,0,0,-1,0.5,1.0,2,1,0
156,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.1325531005859375, -1628813110.006101]","[4.0, 0.0]","[0.4159879684448242, -1628813110.006101]","[1.0, 0.0]",1.0,0.0,3.083022117614746,1628813110.4220889,1,0,0,-1,0.7142857142857143,1.0,7,5,0
157,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.7983760833740234, -1628813114.590658]","[3.0, 0.0]","[0.9651448726654053, -1628813114.590658]","[1.0, 0.0]",1.0,0.0,4.749417304992676,1628813115.5558028,1,0,0,-1,0.8,0.0,15,12,0
158,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.29926109313964844, -1628813121.189535]","[3.0, 0.0]","[0.4325089454650879, -1628813121.189535]","[1.0, 0.0]",1.0,0.0,4.749588966369629,1628813121.6220438,1,0,0,-1,0.4,0.0,15,6,0
159,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628813127.272542]","[3.0, 0.0]","[0.399428129196167, -1628813127.272542]","[1.0, 0.0]",1.0,0.0,2.0663678646087646,1628813127.6719701,1,0,0,-1,1.0,1.0,2,2,0
160,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.14931201934814453, -1628813130.856717]","[2.0, 0.0]","[0.49864697456359863, -1628813130.856717]","[1.0, 0.0]",1.0,0.0,4.7497239112854,1628813131.355364,1,0,0,-1,0.7333333333333333,0.0,15,11,0
161,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.13270020484924316, -1628813136.922747]","[2.0, 0.0]","[0.44928503036499023, -1628813136.922747]","[1.0, 0.0]",1.0,0.0,2.2994539737701416,1628813137.372032,1,0,0,-1,1.0,1.0,3,3,0
162,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628813140.522837]","[2.0, 0.0]","[0.43239927291870117, -1628813140.522837]","[0.0, 0.0]",0.0,0.0,4.749769926071167,1628813140.9552362,1,0,0,-1,0.5333333333333333,0.0,15,8,0
163,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.1654672622680664, -1628813146.606654]","[2.0, 0.0]","[0.34857702255249023, -1628813146.606654]","[0.0, 0.0]",0.0,0.0,4.74991512298584,1628813146.955231,1,0,0,-1,0.6,0.0,15,9,0
164,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0983438491821289, -1628813152.6899672]","[2.0, 0.0]","[0.3312337398529053, -1628813152.6899672]","[0.0, 0.0]",0.0,0.0,4.7507100105285645,1628813153.021201,1,0,0,-1,0.7333333333333333,0.0,15,11,0
165,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.09912681579589844, -1628813158.7722921]","[1.0, 0.0]","[0.4162278175354004, -1628813158.7722921]","[0.0, 0.0]",0.0,0.0,4.7496418952941895,1628813159.18852,1,0,0,-1,0.8666666666666667,0.0,15,13,0
166,"[1.0, 0.0]",1.0,0.0,1.0,"[0.21550989151000977, -1628813164.856412]","[1.0, 0.0]","[0.44872021675109863, -1628813164.856412]","[1.0, 0.0]",1.0,0.0,1.8662676811218262,1628813165.3051322,1,0,0,1,1.0,1.0,1,1,0
167,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628813167.939275]","[4.0, 0.0]","[0.4657909870147705, -1628813167.939275]","[1.0, 0.0]",1.0,0.0,4.74970006942749,1628813168.405066,1,0,0,1,0.5333333333333333,0.0,15,8,0
168,"[1.0, 0.0]",1.0,0.0,1.0,"[0.24881911277770996, -1628813174.02294]","[4.0, 0.0]","[0.49872708320617676, -1628813174.02294]","[1.0, 0.0]",1.0,0.0,4.449676752090454,1628813174.521667,1,0,0,1,0.6428571428571429,1.0,14,9,0
169,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628813180.10643]","[3.0, 0.0]","[0.24765396118164062, -1628813180.10643]","[1.0, 0.0]",1.0,0.0,3.8672149181365967,1628813180.354084,1,0,0,1,0.7272727272727273,1.0,11,8,0
170,"[1.0, 0.0]",1.0,0.0,1.0,"[0.04835677146911621, -1628813185.206392]","[3.0, 0.0]","[0.5652737617492676, -1628813185.206392]","[1.0, 0.0]",1.0,0.0,2.0829970836639404,1628813185.7716658,1,0,0,1,1.0,1.0,2,2,0
171,"[1.0, 0.0]",1.0,0.0,1.0,"[1.4819231033325195, -1628813188.7898118]","[3.0, 0.0]","[1.7142281532287598, -1628813188.7898118]","[1.0, 0.0]",1.0,0.0,3.1007421016693115,1628813190.50404,1,0,0,1,0.8571428571428571,1.0,7,6,0
172,"[1.0, 0.0]",1.0,0.0,1.0,"[0.033186912536621094, -1628813194.355773]","[2.0, 0.0]","[0.5992088317871094, -1628813194.355773]","[1.0, 0.0]",1.0,0.0,2.8662471771240234,1628813194.9549818,1,0,0,1,0.6666666666666666,1.0,6,4,0
173,"[1.0, 0.0]",1.0,0.0,1.0,"[0.015255212783813477, -1628813198.956846]","[2.0, 0.0]","[0.3980131149291992, -1628813198.956846]","[1.0, 0.0]",1.0,0.0,4.2662787437438965,1628813199.354859,1,0,0,1,0.7692307692307693,1.0,13,10,0
174,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.03291797637939453, -1628813204.556294]","[2.0, 0.0]","[0.4985780715942383, -1628813204.556294]","[0.0, 0.0]",0.0,0.0,4.748785018920898,1628813205.054872,1,0,0,1,0.8,0.0,15,12,0
175,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.9993369579315186, -1628813210.638765]","[2.0, 0.0]","[1.2161338329315186, -1628813210.638765]","[0.0, 0.0]",0.0,0.0,4.748875141143799,1628813211.854899,1,0,0,1,0.7333333333333333,0.0,15,11,0
176,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628813217.722972]","[1.0, 0.0]","[0.4317450523376465, -1628813217.722972]","[1.0, 0.0]",1.0,0.0,4.74969482421875,1628813218.154717,1,0,0,-1,0.4666666666666667,0.0,15,7,0
177,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628813223.8231611]","[1.0, 0.0]","[0.38176989555358887, -1628813223.8231611]","[1.0, 0.0]",1.0,0.0,2.849468946456909,1628813224.204931,1,0,0,-1,0.8333333333333334,1.0,6,5,0
178,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.18230819702148438, -1628813227.9058938]","[4.0, 0.0]","[0.4154233932495117, -1628813227.9058938]","[1.0, 0.0]",1.0,0.0,4.749743700027466,1628813228.3213172,1,0,0,-1,0.5333333333333333,0.0,15,8,0
179,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.049175262451171875, -1628813233.989441]","[4.0, 0.0]","[0.7985291481018066, -1628813233.989441]","[1.0, 0.0]",1.0,0.0,2.499530076980591,1628813234.78797,1,0,0,-1,0.75,1.0,4,3,0
180,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0825810432434082, -1628813238.072194]","[3.0, 0.0]","[0.7157688140869141, -1628813238.072194]","[1.0, 0.0]",1.0,0.0,4.749664068222046,1628813238.787963,1,0,0,-1,0.4666666666666667,0.0,15,7,0
181,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.2491588592529297, -1628813244.655574]","[3.0, 0.0]","[0.7990977764129639, -1628813244.655574]","[1.0, 0.0]",1.0,0.0,2.882158041000366,1628813245.4546719,1,0,0,-1,0.5,1.0,6,3,0
182,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.049295902252197266, -1628813249.239319]","[3.0, 0.0]","[0.5819308757781982, -1628813249.239319]","[1.0, 0.0]",1.0,0.0,4.749683141708374,1628813249.82125,1,0,0,-1,0.7333333333333333,0.0,15,11,0
183,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.04957413673400879, -1628813255.305127]","[2.0, 0.0]","[0.4162001609802246, -1628813255.305127]","[1.0, 0.0]",1.0,0.0,2.2830307483673096,1628813255.721327,1,0,0,-1,0.6666666666666666,1.0,3,2,0
184,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628813258.905104]","[2.0, 0.0]","[0.48282694816589355, -1628813258.905104]","[1.0, 0.0]",1.0,0.0,4.748596906661987,1628813259.3879309,1,0,0,-1,0.6,0.0,15,9,0
185,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.16560792922973633, -1628813264.988777]","[2.0, 0.0]","[0.3990170955657959, -1628813264.988777]","[0.0, 0.0]",0.0,0.0,4.7496349811553955,1628813265.387794,1,0,0,-1,0.6,0.0,15,9,0
186,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.016150951385498047, -1628813271.072457]","[2.0, 0.0]","[0.39863014221191406, -1628813271.072457]","[0.0, 0.0]",0.0,0.0,4.749693870544434,1628813271.4710872,1,0,0,-1,0.6,0.0,15,9,0
187,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.1652698516845703, -1628813277.1558552]","[2.0, 0.0]","[0.46556901931762695, -1628813277.1558552]","[0.0, 0.0]",0.0,0.0,4.749319791793823,1628813277.6214242,1,0,0,-1,0.6666666666666666,0.0,15,10,0
188,"[-1.0, 0.0]",-1.0,0.0,1.0,"[1.5490541458129883, -1628813283.238679]","[1.0, 0.0]","[2.13169002532959, -1628813283.238679]","[0.0, 0.0]",0.0,0.0,4.75042200088501,1628813285.370369,1,0,0,-1,0.8666666666666667,0.0,15,13,0
189,"[1.0, 0.0]",1.0,0.0,1.0,"[0.09926009178161621, -1628813291.322461]","[1.0, 0.0]","[0.43192124366760254, -1628813291.322461]","[1.0, 0.0]",1.0,0.0,3.8663597106933594,1628813291.7543821,1,0,0,1,0.5454545454545454,1.0,11,6,0
190,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628813296.4221141]","[4.0, 0.0]","[0.3990657329559326, -1628813296.4221141]","[1.0, 0.0]",1.0,0.0,4.749395132064819,1628813296.8211799,1,0,0,1,0.4,0.0,15,6,0
191,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628813302.505812]","[4.0, 0.0]","[0.5818731784820557, -1628813302.505812]","[1.0, 0.0]",1.0,0.0,2.0995097160339355,1628813303.087685,1,0,0,1,0.5,1.0,2,1,0
192,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628813306.089026]","[3.0, 0.0]","[0.44864797592163086, -1628813306.089026]","[1.0, 0.0]",1.0,0.0,4.748955965042114,1628813306.537674,1,0,0,1,0.6,0.0,15,9,0
193,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628813312.172586]","[3.0, 0.0]","[0.3149399757385254, -1628813312.172586]","[1.0, 0.0]",1.0,0.0,4.649559020996094,1628813312.487526,1,0,0,1,0.5333333333333333,1.0,15,8,0
194,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628813318.255466]","[3.0, 0.0]","[0.39871788024902344, -1628813318.255466]","[1.0, 0.0]",1.0,0.0,2.6663269996643066,1628813318.6541839,1,0,0,1,0.6,1.0,5,3,0
195,"[1.0, 0.0]",1.0,0.0,1.0,"[1.448578119277954, -1628813322.3389618]","[3.0, 0.0]","[1.5649652481079102, -1628813322.3389618]","[1.0, 0.0]",1.0,0.0,4.749821901321411,1628813323.903927,1,0,0,1,0.5333333333333333,0.0,15,8,0
196,"[1.0, 0.0]",1.0,0.0,1.0,"[0.13351011276245117, -1628813329.420819]","[2.0, 0.0]","[0.38326501846313477, -1628813329.420819]","[1.0, 0.0]",1.0,0.0,2.266357898712158,1628813329.804084,1,0,0,1,1.0,1.0,3,3,0
