,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.32558139534883723,L,0.32558139534883723,,2021_08_07
1,-10,0.3488372093023256,L,0.3488372093023256,,2021_08_07
2,-9,0.4418604651162791,L,0.4418604651162791,,2021_08_07
3,-8,0.5348837209302325,L,0.5348837209302325,,2021_08_07
4,-7,0.5813953488372093,L,0.5813953488372093,,2021_08_07
5,-6,0.6744186046511628,L,0.6744186046511628,,2021_08_07
6,-5,0.7674418604651163,L,0.7674418604651163,,2021_08_07
7,-4,0.8372093023255814,L,0.8372093023255814,,2021_08_07
8,-3,0.8372093023255814,L,0.8372093023255814,,2021_08_07
9,-2,0.9069767441860465,L,0.9069767441860465,,2021_08_07
10,-1,0.813953488372093,L,0.813953488372093,,2021_08_07
11,0,0.13953488372093023,L,0.13953488372093023,,2021_08_07
12,1,0.18604651162790697,L,0.18604651162790697,,2021_08_07
13,2,0.27906976744186046,L,0.27906976744186046,,2021_08_07
14,3,0.3953488372093023,L,0.3953488372093023,,2021_08_07
15,4,0.4418604651162791,L,0.4418604651162791,,2021_08_07
16,5,0.5581395348837209,L,0.5581395348837209,,2021_08_07
17,6,0.627906976744186,L,0.627906976744186,,2021_08_07
18,7,0.7209302325581395,L,0.7209302325581395,,2021_08_07
19,8,0.7906976744186046,L,0.7906976744186046,,2021_08_07
20,9,0.7619047619047619,L,0.7619047619047619,,2021_08_07
21,10,0.8095238095238095,L,0.8095238095238095,,2021_08_07
