,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.3111111111111111,L,0.3111111111111111,,2021_08_13
1,-10,0.3333333333333333,L,0.3333333333333333,,2021_08_13
2,-9,0.5111111111111111,L,0.5111111111111111,,2021_08_13
3,-8,0.6222222222222222,L,0.6222222222222222,,2021_08_13
4,-7,0.8,L,0.8,,2021_08_13
5,-6,0.8222222222222222,L,0.8222222222222222,,2021_08_13
6,-5,0.9777777777777777,L,0.9777777777777777,,2021_08_13
7,-4,0.9333333333333333,L,0.9333333333333333,,2021_08_13
8,-3,0.9333333333333333,L,0.9333333333333333,,2021_08_13
9,-2,0.8666666666666667,L,0.8666666666666667,,2021_08_13
10,-1,0.9333333333333333,L,0.9333333333333333,,2021_08_13
11,0,0.044444444444444446,L,0.044444444444444446,,2021_08_13
12,1,0.17777777777777778,L,0.17777777777777778,,2021_08_13
13,2,0.2,L,0.2,,2021_08_13
14,3,0.4888888888888889,L,0.4888888888888889,,2021_08_13
15,4,0.6888888888888889,L,0.6888888888888889,,2021_08_13
16,5,0.7555555555555555,L,0.7555555555555555,,2021_08_13
17,6,0.9111111111111111,L,0.9111111111111111,,2021_08_13
18,7,0.9555555555555556,L,0.9555555555555556,,2021_08_13
19,8,1.0,L,1.0,,2021_08_13
20,9,0.9333333333333333,L,0.9333333333333333,,2021_08_13
21,10,0.9333333333333333,L,0.9333333333333333,,2021_08_13
