,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted
453,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.1826488971710205, -1628434400.048398]","[1.0, 0.0]","[0.4487800598144531, -1628434400.048398]","[1.0, 0.0]",1.0,0.0,4.749418020248413,1628434400.497178,1,0,0,-1,0.7333333333333333,0.0,15,11,0
454,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.015594959259033203, -1628434406.1314921]","[1.0, 0.0]","[0.38218092918395996, -1628434406.1314921]","[1.0, 0.0]",1.0,0.0,4.249489784240723,1628434406.513673,1,0,0,-1,0.5384615384615384,1.0,13,7,0
455,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.33185696601867676, -1628434411.714972]","[4.0, 0.0]","[0.515408992767334, -1628434411.714972]","[1.0, 0.0]",1.0,0.0,2.0661308765411377,1628434412.230381,1,0,0,-1,1.0,1.0,2,2,0
456,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628434415.298634]","[4.0, 0.0]","[0.39821791648864746, -1628434415.298634]","[1.0, 0.0]",1.0,0.0,2.249501943588257,1628434415.696852,1,0,0,-1,0.6666666666666666,1.0,3,2,0
457,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628434418.88076]","[4.0, 0.0]","[0.41599297523498535, -1628434418.88076]","[1.0, 0.0]",1.0,0.0,4.749523162841797,1628434419.296753,1,0,0,-1,0.5333333333333333,0.0,15,8,0
458,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.05024075508117676, -1628434424.98041]","[4.0, 0.0]","[0.6162629127502441, -1628434424.98041]","[1.0, 0.0]",1.0,0.0,4.282835006713867,1628434425.596673,1,0,0,-1,1.0,1.0,13,13,0
459,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.04921078681945801, -1628434431.06415]","[4.0, 0.0]","[0.49905896186828613, -1628434431.06415]","[0.0, 0.0]",0.0,0.0,4.749516010284424,1628434431.563209,1,0,0,-1,0.6,0.0,15,9,0
460,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.433215856552124, -1628434437.1634402]","[3.0, 0.0]","[0.7998368740081787, -1628434437.1634402]","[0.0, 0.0]",0.0,0.0,4.749371767044067,1628434437.963277,1,0,0,-1,0.4,0.0,15,6,0
461,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.01637411117553711, -1628434443.747864]","[3.0, 0.0]","[0.49861884117126465, -1628434443.747864]","[0.0, 0.0]",0.0,0.0,4.749444246292114,1628434444.2464828,1,0,0,-1,0.7333333333333333,0.0,15,11,0
462,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628434449.8471959]","[3.0, 0.0]","[0.6157512664794922, -1628434449.8471959]","[0.0, 0.0]",0.0,0.0,4.74960470199585,1628434450.4629471,1,0,0,-1,0.5333333333333333,0.0,15,8,0
463,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.1638479232788086, -1628434456.431618]","[2.0, 0.0]","[0.4312269687652588, -1628434456.431618]","[0.0, 0.0]",0.0,0.0,4.749589920043945,1628434456.862845,1,0,0,-1,0.6,0.0,15,9,0
464,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.06612014770507812, -1628434462.5307178]","[2.0, 0.0]","[0.5487160682678223, -1628434462.5307178]","[0.0, 0.0]",0.0,0.0,4.749659299850464,1628434463.079434,1,0,0,-1,0.5333333333333333,0.0,15,8,0
465,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.016524791717529297, -1628434468.596784]","[2.0, 0.0]","[0.46587586402893066, -1628434468.596784]","[0.0, 0.0]",0.0,0.0,4.749579191207886,1628434469.06266,1,0,0,-1,0.6,0.0,15,9,0
466,"[-1.0, 0.0]",-1.0,0.0,1.0,"[1.0331342220306396, -1628434474.696204]","[2.0, 0.0]","[1.2331819534301758, -1628434474.696204]","[0.0, 0.0]",0.0,0.0,4.749469995498657,1628434475.929386,1,0,0,-1,0.7333333333333333,0.0,15,11,0
467,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.032778024673461914, -1628434481.781205]","[2.0, 0.0]","[0.3980109691619873, -1628434481.781205]","[0.0, 0.0]",0.0,0.0,4.749458074569702,1628434482.179216,1,0,0,-1,0.7333333333333333,0.0,15,11,0
468,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.19796299934387207, -1628434487.880366]","[2.0, 0.0]","[0.48212289810180664, -1628434487.880366]","[0.0, 0.0]",0.0,0.0,4.749559164047241,1628434488.362489,1,0,0,-1,0.8,0.0,15,12,0
469,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.265902042388916, -1628434493.963248]","[2.0, 0.0]","[0.5490760803222656, -1628434493.963248]","[0.0, 0.0]",0.0,0.0,4.749511957168579,1628434494.512324,1,0,0,-1,0.6,0.0,15,9,0
470,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.2160661220550537, -1628434500.028916]","[2.0, 0.0]","[0.5833442211151123, -1628434500.028916]","[1.0, 0.0]",1.0,0.0,4.749496936798096,1628434500.61226,1,0,0,-1,0.6666666666666666,0.0,15,10,0
471,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.14931583404541016, -1628434506.112869]","[2.0, 0.0]","[0.5161318778991699, -1628434506.112869]","[1.0, 0.0]",1.0,0.0,2.849483013153076,1628434506.629001,1,0,0,-1,0.5,1.0,6,3,0
472,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.1833820343017578, -1628434510.195379]","[2.0, 0.0]","[1.3834311962127686, -1628434510.195379]","[1.0, 0.0]",1.0,0.0,2.4494919776916504,1628434511.5788102,1,0,0,-1,0.5,1.0,4,2,0
473,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.017394065856933594, -1628434514.778835]","[2.0, 0.0]","[0.3666679859161377, -1628434514.778835]","[1.0, 0.0]",1.0,0.0,2.449502944946289,1628434515.145503,1,0,0,-1,0.75,1.0,4,3,0
474,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.04886293411254883, -1628434518.37963]","[2.0, 0.0]","[0.44897890090942383, -1628434518.37963]","[1.0, 0.0]",1.0,0.0,4.749549150466919,1628434518.828609,1,0,0,-1,0.4666666666666667,0.0,15,7,0
475,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.01654815673828125, -1628434524.4628649]","[1.0, 0.0]","[0.515869140625, -1628434524.4628649]","[0.0, 0.0]",0.0,0.0,4.749382019042969,1628434524.978734,1,0,0,1,0.6666666666666666,0.0,15,10,0
476,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[3.032548666000366, -1628434530.5293372]","[1.0, 0.0]","[3.3324408531188965, -1628434530.5293372]","[1.0, 0.0]",1.0,0.0,4.749486923217773,1628434533.861778,1,0,0,-1,0.3333333333333333,0.0,15,5,0
477,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.26541709899902344, -1628434539.6295328]","[1.0, 0.0]","[0.49888110160827637, -1628434539.6295328]","[1.0, 0.0]",1.0,0.0,2.6662230491638184,1628434540.128414,1,0,0,-1,0.6,1.0,5,3,0
478,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628434543.7128818]","[1.0, 0.0]","[0.5477721691131592, -1628434543.7128818]","[1.0, 0.0]",1.0,0.0,4.750507116317749,1628434544.260654,1,0,0,-1,0.8,0.0,15,12,0
479,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.2500879764556885, -1628434549.778133]","[1.0, 0.0]","[1.1993920803070068, -1628434549.778133]","[1.0, 0.0]",1.0,0.0,3.6669859886169434,1628434550.977525,1,0,0,-1,0.8,1.0,10,8,0
480,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.24899888038635254, -1628434555.8790772]","[1.0, 0.0]","[0.4648876190185547, -1628434555.8790772]","[1.0, 0.0]",1.0,0.0,4.749505043029785,1628434556.3439648,1,0,0,-1,0.4666666666666667,0.0,15,7,0
481,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.5155999660491943, -1628434561.979024]","[1.0, 0.0]","[0.6992790699005127, -1628434561.979024]","[0.0, 0.0]",0.0,0.0,4.749168872833252,1628434562.678303,1,0,0,-1,0.4666666666666667,0.0,15,7,0
482,"[1.0, 0.0]",1.0,0.0,1.0,"[0.08286619186401367, -1628434568.562494]","[1.0, 0.0]","[0.4154338836669922, -1628434568.562494]","[1.0, 0.0]",1.0,0.0,4.0495030879974365,1628434568.977928,1,0,0,1,0.75,1.0,12,9,0
483,"[1.0, 0.0]",1.0,0.0,1.0,"[0.9315357208251953, -1628434574.1629162]","[4.0, 0.0]","[1.0484647750854492, -1628434574.1629162]","[1.0, 0.0]",1.0,0.0,4.749363899230957,1628434575.211381,1,0,0,1,0.8,0.0,15,12,0
484,"[1.0, 0.0]",1.0,0.0,1.0,"[0.016515254974365234, -1628434580.744459]","[4.0, 0.0]","[0.5168321132659912, -1628434580.744459]","[1.0, 0.0]",1.0,0.0,4.749305009841919,1628434581.261291,1,0,0,1,0.6,0.0,15,9,0
485,"[1.0, 0.0]",1.0,0.0,1.0,"[0.1832749843597412, -1628434586.827778]","[4.0, 0.0]","[0.533254861831665, -1628434586.827778]","[1.0, 0.0]",1.0,0.0,4.666204214096069,1628434587.361033,1,0,0,1,0.4666666666666667,1.0,15,7,0
486,"[1.0, 0.0]",1.0,0.0,1.0,"[0.04909491539001465, -1628434592.928812]","[3.0, 0.0]","[0.732025146484375, -1628434592.928812]","[1.0, 0.0]",1.0,0.0,2.066284656524658,1628434593.6608372,1,0,0,1,1.0,1.0,2,2,0
487,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628434596.511891]","[3.0, 0.0]","[0.665553092956543, -1628434596.511891]","[1.0, 0.0]",1.0,0.0,4.749618053436279,1628434597.177444,1,0,0,1,0.8666666666666667,0.0,15,13,0
488,"[1.0, 0.0]",1.0,0.0,1.0,"[0.09952998161315918, -1628434603.095093]","[3.0, 0.0]","[0.4989190101623535, -1628434603.095093]","[1.0, 0.0]",1.0,0.0,2.666309118270874,1628434603.594012,1,0,0,1,0.8,1.0,5,4,0
489,"[1.0, 0.0]",1.0,0.0,1.0,"[0.16608786582946777, -1628434607.194745]","[3.0, 0.0]","[0.5326659679412842, -1628434607.194745]","[1.0, 0.0]",1.0,0.0,4.748724937438965,1628434607.727411,1,0,0,1,0.5333333333333333,0.0,15,8,0
490,"[1.0, 0.0]",1.0,0.0,1.0,"[0.13254976272583008, -1628434613.278124]","[3.0, 0.0]","[0.5658857822418213, -1628434613.278124]","[1.0, 0.0]",1.0,0.0,2.866209030151367,1628434613.8440099,1,0,0,1,0.5,1.0,6,3,0
491,"[1.0, 0.0]",1.0,0.0,1.0,"[1.014573097229004, -1628434617.878625]","[3.0, 0.0]","[1.2652239799499512, -1628434617.878625]","[1.0, 0.0]",1.0,0.0,2.0662121772766113,1628434619.143849,1,0,0,1,1.0,1.0,2,2,0
492,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.016464948654174805, -1628434621.960669]","[3.0, 0.0]","[0.6998438835144043, -1628434621.960669]","[0.0, 0.0]",0.0,0.0,4.74943208694458,1628434622.660513,1,0,0,1,0.7333333333333333,0.0,15,11,0
493,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.03346610069274902, -1628434628.561311]","[2.0, 0.0]","[0.4989790916442871, -1628434628.561311]","[0.0, 0.0]",0.0,0.0,4.748926877975464,1628434629.06029,1,0,0,1,0.5333333333333333,0.0,15,8,0
494,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0, -1628434634.6605718]","[2.0, 0.0]","[0.7330012321472168, -1628434634.6605718]","[0.0, 0.0]",0.0,0.0,4.7495598793029785,1628434635.393573,1,0,0,1,0.7333333333333333,0.0,15,11,0
495,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0988779067993164, -1628434641.24509]","[2.0, 0.0]","[0.5983660221099854, -1628434641.24509]","[0.0, 0.0]",0.0,0.0,4.749673843383789,1628434641.843456,1,0,0,1,0.5333333333333333,0.0,15,8,0
496,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.6812260150909424, -1628434647.861403]","[2.0, 0.0]","[1.098757028579712, -1628434647.861403]","[0.0, 0.0]",0.0,0.0,4.749515056610107,1628434648.96016,1,0,0,1,0.6666666666666666,0.0,15,10,0
497,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.016148090362548828, -1628434654.944959]","[2.0, 0.0]","[0.6316840648651123, -1628434654.944959]","[0.0, 0.0]",0.0,0.0,4.749536037445068,1628434655.576643,1,0,0,1,0.7333333333333333,0.0,15,11,0
498,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.9319198131561279, -1628434661.544804]","[2.0, 0.0]","[1.18098783493042, -1628434661.544804]","[0.0, 0.0]",0.0,0.0,4.7495129108428955,1628434662.725792,1,0,0,1,0.4666666666666667,0.0,15,7,0
499,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0, -1628434668.643872]","[2.0, 0.0]","[0.6488900184631348, -1628434668.643872]","[0.0, 0.0]",0.0,0.0,4.749867916107178,1628434669.292762,1,0,0,1,0.6666666666666666,0.0,15,10,0
500,"[1.0, 0.0]",1.0,0.0,-1.0,"[1.3650858402252197, -1628434675.244745]","[1.0, 0.0]","[1.5482919216156006, -1628434675.244745]","[0.0, 0.0]",0.0,0.0,4.749506235122681,1628434676.793037,1,0,0,1,0.5333333333333333,0.0,15,8,0
501,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.28267812728881836, -1628434682.326925]","[1.0, 0.0]","[0.5660009384155273, -1628434682.326925]","[1.0, 0.0]",1.0,0.0,1.8661859035491943,1628434682.892926,1,0,0,-1,1.0,1.0,1,1,0
502,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628434685.927707]","[4.0, 0.0]","[0.4152202606201172, -1628434685.927707]","[1.0, 0.0]",1.0,0.0,4.066154956817627,1628434686.3429272,1,0,0,-1,0.6666666666666666,1.0,12,8,0
503,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0657339096069336, -1628434691.527854]","[4.0, 0.0]","[0.34825706481933594, -1628434691.527854]","[1.0, 0.0]",1.0,0.0,4.749494791030884,1628434691.876111,1,0,0,-1,0.5333333333333333,0.0,15,8,0
504,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628434697.627542]","[3.0, 0.0]","[0.5651729106903076, -1628434697.627542]","[0.0, 0.0]",0.0,0.0,4.7497899532318115,1628434698.192715,1,0,0,-1,0.6,0.0,15,9,0
505,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.08372616767883301, -1628434703.709035]","[3.0, 0.0]","[0.4336841106414795, -1628434703.709035]","[0.0, 0.0]",0.0,0.0,4.749456167221069,1628434704.142719,1,0,0,-1,0.5333333333333333,0.0,15,8,0
506,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.016350984573364258, -1628434709.809729]","[3.0, 0.0]","[0.4161868095397949, -1628434709.809729]","[0.0, 0.0]",0.0,0.0,4.749440908432007,1628434710.225916,1,0,0,-1,0.3333333333333333,0.0,15,5,0
507,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628434715.893754]","[3.0, 0.0]","[0.5653557777404785, -1628434715.893754]","[0.0, 0.0]",0.0,0.0,4.7495012283325195,1628434716.4591098,1,0,0,-1,0.6,0.0,15,9,0
508,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.01656794548034668, -1628434721.959708]","[3.0, 0.0]","[1.0159380435943604, -1628434721.959708]","[0.0, 0.0]",0.0,0.0,4.749536991119385,1628434722.975646,1,0,0,-1,0.5333333333333333,0.0,15,8,0
509,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.01744699478149414, -1628434728.542294]","[2.0, 0.0]","[0.40004396438598633, -1628434728.542294]","[0.0, 0.0]",0.0,0.0,4.749414920806885,1628434728.942338,1,0,0,-1,0.4666666666666667,0.0,15,7,0
510,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.3987770080566406, -1628434734.643456]","[2.0, 0.0]","[0.5987470149993896, -1628434734.643456]","[0.0, 0.0]",0.0,0.0,4.749469995498657,1628434735.242203,1,0,0,-1,0.5333333333333333,0.0,15,8,0
511,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.01610589027404785, -1628434741.227296]","[2.0, 0.0]","[0.3814408779144287, -1628434741.227296]","[0.0, 0.0]",0.0,0.0,4.749547958374023,1628434741.608737,1,0,0,-1,0.4,0.0,15,6,0
512,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628434747.3266518]","[1.0, 0.0]","[0.33210229873657227, -1628434747.3266518]","[0.0, 0.0]",0.0,0.0,4.749486684799194,1628434747.658754,1,0,0,-1,0.6666666666666666,0.0,15,10,0
513,"[1.0, 0.0]",1.0,0.0,1.0,"[0.9986329078674316, -1628434753.409992]","[1.0, 0.0]","[1.248744249343872, -1628434753.409992]","[1.0, 0.0]",1.0,0.0,2.266044855117798,1628434754.6587362,1,0,0,1,0.6666666666666666,1.0,3,2,0
514,"[1.0, 0.0]",1.0,0.0,1.0,"[0.032950639724731445, -1628434757.9932852]","[4.0, 0.0]","[0.2653210163116455, -1628434757.9932852]","[1.0, 0.0]",1.0,0.0,3.649080753326416,1628434758.2586062,1,0,0,1,0.5,1.0,10,5,0
515,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.7992796897888184, -1628434763.0927832]","[4.0, 0.0]","[1.099017858505249, -1628434763.0927832]","[0.0, 0.0]",0.0,0.0,4.749459981918335,1628434764.191801,1,0,0,1,0.4666666666666667,0.0,15,7,0
516,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.5148839950561523, -1628434770.193399]","[3.0, 0.0]","[0.9316380023956299, -1628434770.193399]","[0.0, 0.0]",0.0,0.0,4.749453067779541,1628434771.125037,1,0,0,1,0.6666666666666666,0.0,15,10,0
517,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.4666469097137451, -1628434776.79166]","[2.0, 0.0]","[0.8332149982452393, -1628434776.79166]","[0.0, 0.0]",0.0,0.0,4.749505996704102,1628434777.624875,1,0,0,1,0.6,0.0,15,9,0
518,"[1.0, 0.0]",1.0,0.0,-1.0,"[3.34790301322937, -1628434783.376153]","[3.0, 0.0]","[4.09851598739624, -1628434783.376153]","[0.0, 0.0]",0.0,0.0,4.7501220703125,1628434787.474669,1,0,0,1,0.4,0.0,15,6,0
519,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.016188859939575195, -1628434793.45898]","[1.0, 0.0]","[0.4990999698638916, -1628434793.45898]","[0.0, 0.0]",0.0,0.0,4.74964714050293,1628434793.95808,1,0,0,1,0.7333333333333333,0.0,15,11,0
520,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.38174986839294434, -1628434799.558679]","[1.0, 0.0]","[0.5991718769073486, -1628434799.558679]","[1.0, 0.0]",1.0,0.0,3.249582052230835,1628434800.157851,1,0,0,-1,0.625,1.0,8,5,0
521,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.3992178440093994, -1628434804.124511]","[4.0, 0.0]","[1.283357858657837, -1628434804.124511]","[1.0, 0.0]",1.0,0.0,4.749526023864746,1628434805.4078689,1,0,0,-1,0.6666666666666666,0.0,15,10,0
522,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628434811.2259042]","[4.0, 0.0]","[0.5484769344329834, -1628434811.2259042]","[1.0, 0.0]",1.0,0.0,4.74872088432312,1628434811.7743812,1,0,0,-1,0.7333333333333333,0.0,15,11,0
523,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.23166704177856445, -1628434817.308464]","[3.0, 0.0]","[1.0317168235778809, -1628434817.308464]","[1.0, 0.0]",1.0,0.0,2.651503324508667,1628434818.3401809,1,0,0,-1,0.4,1.0,5,2,0
524,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628434821.910305]","[3.0, 0.0]","[0.43230104446411133, -1628434821.910305]","[1.0, 0.0]",1.0,0.0,4.250868082046509,1628434822.342606,1,0,0,-1,0.7692307692307693,1.0,13,10,0
525,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628434827.494797]","[3.0, 0.0]","[0.4493529796600342, -1628434827.494797]","[1.0, 0.0]",1.0,0.0,4.750646114349365,1628434827.94415,1,0,0,-1,0.4666666666666667,0.0,15,7,0
526,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.3331739902496338, -1628434833.5789802]","[3.0, 0.0]","[0.5997209548950195, -1628434833.5789802]","[1.0, 0.0]",1.0,0.0,4.75030779838562,1628434834.1787012,1,0,0,-1,0.3333333333333333,0.0,15,5,0
527,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[1.7649948596954346, -1628434840.164633]","[2.0, 0.0]","[2.131702184677124, -1628434840.164633]","[1.0, 0.0]",1.0,0.0,1.8663997650146484,1628434842.2963352,1,0,0,-1,1.0,1.0,1,1,0
528,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.033952951431274414, -1628434845.2639081]","[2.0, 0.0]","[0.48265886306762695, -1628434845.2639081]","[1.0, 0.0]",1.0,0.0,2.4665918350219727,1628434845.746567,1,0,0,-1,0.75,1.0,4,3,0
529,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628434849.3485088]","[2.0, 0.0]","[0.24840235710144043, -1628434849.3485088]","[1.0, 0.0]",1.0,0.0,2.4663758277893066,1628434849.5969112,1,0,0,-1,0.75,1.0,4,3,0
530,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0164949893951416, -1628434852.948266]","[2.0, 0.0]","[0.4154040813446045, -1628434852.948266]","[1.0, 0.0]",1.0,0.0,3.665611982345581,1628434853.36367,1,0,0,-1,0.8,1.0,10,8,0
531,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628434858.032049]","[2.0, 0.0]","[0.1644141674041748, -1628434858.032049]","[0.0, 0.0]",0.0,0.0,4.750334024429321,1628434858.196463,1,0,0,-1,0.6,0.0,15,9,0
532,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.34869384765625, -1628434864.131946]","[2.0, 0.0]","[0.6819519996643066, -1628434864.131946]","[0.0, 0.0]",0.0,0.0,4.7496278285980225,1628434864.813898,1,0,0,-1,0.8666666666666667,0.0,15,13,0
533,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.8989460468292236, -1628434870.731636]","[1.0, 0.0]","[1.265683889389038, -1628434870.731636]","[0.0, 0.0]",0.0,0.0,4.749560117721558,1628434871.99732,1,0,0,-1,0.8,0.0,15,12,0
534,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.03297591209411621, -1628434877.83203]","[1.0, 0.0]","[0.33200979232788086, -1628434877.83203]","[0.0, 0.0]",0.0,0.0,4.749426364898682,1628434878.1640399,1,0,0,-1,0.5333333333333333,0.0,15,8,0
535,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.281937837600708, -1628434883.931966]","[1.0, 0.0]","[0.44861888885498047, -1628434883.931966]","[0.0, 0.0]",0.0,0.0,4.749713182449341,1628434884.380585,1,0,0,-1,0.8666666666666667,0.0,15,13,0
536,"[-1.0, 0.0]",-1.0,0.0,1.0,"[1.0656909942626953, -1628434890.031606]","[1.0, 0.0]","[1.3322381973266602, -1628434890.031606]","[0.0, 0.0]",0.0,0.0,4.749661922454834,1628434891.3638442,1,0,0,-1,0.8,0.0,15,12,0
537,"[-1.0, 0.0]",-1.0,0.0,1.0,"[1.2993741035461426, -1628434897.114487]","[1.0, 0.0]","[1.5828649997711182, -1628434897.114487]","[0.0, 0.0]",0.0,0.0,4.749303102493286,1628434898.697352,1,0,0,-1,0.4,0.0,15,6,0
538,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.01578378677368164, -1628434904.7156742]","[1.0, 0.0]","[0.5314178466796875, -1628434904.7156742]","[0.0, 0.0]",0.0,0.0,4.749444007873535,1628434905.247092,1,0,0,-1,0.7333333333333333,0.0,15,11,0
539,"[-1.0, 0.0]",-1.0,0.0,1.0,"[1.3826539516448975, -1628434910.796926]","[1.0, 0.0]","[1.7004950046539307, -1628434910.796926]","[0.0, 0.0]",0.0,0.0,4.749050855636597,1628434912.497421,1,0,0,-1,0.5333333333333333,0.0,15,8,0
540,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0823049545288086, -1628434918.3985212]","[1.0, 0.0]","[0.43126392364501953, -1628434918.3985212]","[0.0, 0.0]",0.0,0.0,4.750028848648071,1628434918.829785,1,0,0,-1,0.9333333333333333,0.0,15,14,0
541,"[1.0, 0.0]",1.0,0.0,1.0,"[0.23290085792541504, -1628434924.49726]","[1.0, 0.0]","[1.2828919887542725, -1628434924.49726]","[1.0, 0.0]",1.0,0.0,4.749706983566284,1628434925.780152,1,0,0,1,0.6,0.0,15,9,0
542,"[1.0, 0.0]",1.0,0.0,1.0,"[0.28193211555480957, -1628434931.581481]","[1.0, 0.0]","[0.5154130458831787, -1628434931.581481]","[1.0, 0.0]",1.0,0.0,4.749377965927124,1628434932.096894,1,0,0,1,0.3333333333333333,0.0,15,5,0
543,"[1.0, 0.0]",1.0,0.0,1.0,"[0.08194804191589355, -1628434937.647682]","[1.0, 0.0]","[0.499161958694458, -1628434937.647682]","[1.0, 0.0]",1.0,0.0,4.74938702583313,1628434938.146844,1,0,0,1,0.5333333333333333,0.0,15,8,0
544,"[1.0, 0.0]",1.0,0.0,-1.0,"[1.1323010921478271, -1628434943.747686]","[1.0, 0.0]","[1.332348108291626, -1628434943.747686]","[0.0, 0.0]",0.0,0.0,4.749413013458252,1628434945.080034,1,0,0,1,0.6,0.0,15,9,0
545,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0994267463684082, -1628434950.8312352]","[1.0, 0.0]","[0.4652369022369385, -1628434950.8312352]","[0.0, 0.0]",0.0,0.0,4.749550819396973,1628434951.296472,1,0,0,1,0.8666666666666667,0.0,15,13,0
546,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.46653008460998535, -1628434956.896529]","[1.0, 0.0]","[1.7333128452301025, -1628434956.896529]","[1.0, 0.0]",1.0,0.0,3.3152430057525635,1628434958.6298418,1,0,0,-1,0.875,1.0,8,7,0
547,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[1.465242862701416, -1628434962.997762]","[1.0, 0.0]","[1.7646050453186035, -1628434962.997762]","[1.0, 0.0]",1.0,0.0,3.8501639366149902,1628434964.762367,1,0,0,-1,0.36363636363636365,1.0,11,4,0
548,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628434969.597593]","[4.0, 0.0]","[0.7319638729095459, -1628434969.597593]","[1.0, 0.0]",1.0,0.0,3.066331148147583,1628434970.329557,1,0,0,-1,0.5714285714285714,1.0,7,4,0
549,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.46561098098754883, -1628434974.163933]","[3.0, 0.0]","[1.2823238372802734, -1628434974.163933]","[1.0, 0.0]",1.0,0.0,3.666142225265503,1628434975.4462569,1,0,0,-1,0.7,1.0,10,7,0
550,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.16616487503051758, -1628434980.263683]","[3.0, 0.0]","[0.4823899269104004, -1628434980.263683]","[1.0, 0.0]",1.0,0.0,4.749614953994751,1628434980.746073,1,0,0,-1,0.4666666666666667,0.0,15,7,0
551,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.11534285545349121, -1628434986.36363]","[2.0, 0.0]","[0.4324338436126709, -1628434986.36363]","[1.0, 0.0]",1.0,0.0,3.899528980255127,1628434986.796064,1,0,0,-1,0.6363636363636364,1.0,11,7,0
