,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted
13,"[1.0, 0.0]",1.0,0.0,1.0,"[0.366041898727417, -1628898822.384676]","[1.0, 0.0]","[0.7991609573364258, -1628898822.384676]","[1.0, 0.0]",1.0,0.0,2.2497000694274902,1628898823.183837,1,0,0,1,0.6666666666666666,1.0,3,2,0
14,"[1.0, 0.0]",1.0,0.0,1.0,"[0.2814788818359375, -1628898826.4680262]","[1.0, 0.0]","[0.5826578140258789, -1628898826.4680262]","[1.0, 0.0]",1.0,0.0,3.8660759925842285,1628898827.050684,1,0,0,1,0.8181818181818182,1.0,11,9,0
15,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.8481791019439697, -1628898832.052227]","[1.0, 0.0]","[0.8481791019439697, -1628898832.052227]","[0.0, 0.0]",0.0,0.0,4.7495808601379395,1628898832.9004061,1,0,0,1,0.8,0.0,15,12,0
16,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.39849090576171875, -1628898838.651104]","[1.0, 0.0]","[0.7493760585784912, -1628898838.651104]","[0.0, 0.0]",0.0,0.0,4.749665021896362,1628898839.40048,1,0,0,1,1.0,0.0,15,15,0
17,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.26430487632751465, -1628898845.23551]","[1.0, 0.0]","[1.0307509899139404, -1628898845.23551]","[0.0, 0.0]",0.0,0.0,4.750407934188843,1628898846.266261,1,0,0,1,0.6666666666666666,0.0,15,10,0
18,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.6336658000946045, -1628898851.8167622]","[1.0, 0.0]","[1.0002577304840088, -1628898851.8167622]","[1.0, 0.0]",1.0,0.0,4.749574184417725,1628898852.81702,1,0,0,-1,0.5333333333333333,0.0,15,8,0
19,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.28284597396850586, -1628898858.4010081]","[1.0, 0.0]","[0.538212776184082, -1628898858.4010081]","[1.0, 0.0]",1.0,0.0,4.527414083480835,1628898858.939221,1,0,0,-1,0.5714285714285714,1.0,14,8,0
20,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.03304719924926758, -1628898864.5013309]","[4.0, 0.0]","[0.48230814933776855, -1628898864.5013309]","[1.0, 0.0]",1.0,0.0,4.749553918838501,1628898864.983639,1,0,0,-1,0.6,0.0,15,9,0
21,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.2986438274383545, -1628898870.5842812]","[4.0, 0.0]","[0.5651047229766846, -1628898870.5842812]","[1.0, 0.0]",1.0,0.0,4.75042724609375,1628898871.149386,1,0,0,-1,0.5333333333333333,0.0,15,8,0
22,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.03360605239868164, -1628898876.650615]","[3.0, 0.0]","[0.3829059600830078, -1628898876.650615]","[1.0, 0.0]",1.0,0.0,4.749526023864746,1628898877.033521,1,0,0,-1,0.3333333333333333,0.0,15,5,0
23,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.01609492301940918, -1628898882.751476]","[3.0, 0.0]","[0.43191003799438477, -1628898882.751476]","[1.0, 0.0]",1.0,0.0,4.749813795089722,1628898883.183386,1,0,0,-1,0.5333333333333333,0.0,15,8,0
24,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628898888.83422]","[2.0, 0.0]","[0.449444055557251, -1628898888.83422]","[1.0, 0.0]",1.0,0.0,4.749396085739136,1628898889.283664,1,0,0,-1,0.8,0.0,15,12,0
25,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.16675496101379395, -1628898894.916728]","[2.0, 0.0]","[0.36716389656066895, -1628898894.916728]","[1.0, 0.0]",1.0,0.0,2.0490171909332275,1628898895.283892,1,0,0,-1,1.0,1.0,2,2,0
26,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628898898.50118]","[2.0, 0.0]","[0.5822372436523438, -1628898898.50118]","[0.0, 0.0]",0.0,0.0,4.749689817428589,1628898899.0834172,1,0,0,-1,0.4666666666666667,0.0,15,7,0
27,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.1335737705230713, -1628898904.5662432]","[2.0, 0.0]","[0.43358373641967773, -1628898904.5662432]","[0.0, 0.0]",0.0,0.0,4.749614000320435,1628898904.999827,1,0,0,-1,0.8666666666666667,0.0,15,13,0
28,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.29952001571655273, -1628898910.667016]","[2.0, 0.0]","[0.5328199863433838, -1628898910.667016]","[0.0, 0.0]",0.0,0.0,4.749693155288696,1628898911.199836,1,0,0,-1,0.6666666666666666,0.0,15,10,0
29,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.049610137939453125, -1628898916.733877]","[2.0, 0.0]","[0.6326780319213867, -1628898916.733877]","[0.0, 0.0]",0.0,0.0,4.748816013336182,1628898917.366555,1,0,0,-1,0.5333333333333333,0.0,15,8,0
30,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628898923.33474]","[2.0, 0.0]","[0.49842405319213867, -1628898923.33474]","[0.0, 0.0]",0.0,0.0,4.749618053436279,1628898923.833164,1,0,0,-1,0.5333333333333333,0.0,15,8,0
31,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628898929.416648]","[1.0, 0.0]","[0.5830860137939453, -1628898929.416648]","[0.0, 0.0]",0.0,0.0,4.749588966369629,1628898929.999734,1,0,0,-1,0.5333333333333333,0.0,15,8,0
32,"[1.0, 0.0]",1.0,0.0,1.0,"[0.1837460994720459, -1628898935.482836]","[1.0, 0.0]","[0.7006230354309082, -1628898935.482836]","[1.0, 0.0]",1.0,0.0,2.0824029445648193,1628898936.183459,1,0,0,1,0.5,1.0,2,1,0
33,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628898939.0832498]","[4.0, 0.0]","[0.41669416427612305, -1628898939.0832498]","[1.0, 0.0]",1.0,0.0,4.749443054199219,1628898939.499944,1,0,0,1,0.6,0.0,15,9,0
34,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628898945.1664379]","[4.0, 0.0]","[0.43319129943847656, -1628898945.1664379]","[1.0, 0.0]",1.0,0.0,4.74954891204834,1628898945.5996292,1,0,0,1,0.6666666666666666,0.0,15,10,0
35,"[1.0, 0.0]",1.0,0.0,1.0,"[0.09827995300292969, -1628898951.250591]","[3.0, 0.0]","[0.348923921585083, -1628898951.250591]","[1.0, 0.0]",1.0,0.0,2.0497541427612305,1628898951.599515,1,0,0,1,1.0,1.0,2,2,0
36,"[1.0, 0.0]",1.0,0.0,1.0,"[0.16722321510314941, -1628898954.3159869]","[3.0, 0.0]","[0.5492122173309326, -1628898954.3159869]","[1.0, 0.0]",1.0,0.0,2.7340128421783447,1628898954.865199,1,0,0,1,0.8,1.0,5,4,0
37,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628898958.4162319]","[3.0, 0.0]","[0.2834811210632324, -1628898958.4162319]","[1.0, 0.0]",1.0,0.0,2.082932949066162,1628898958.699713,1,0,0,1,1.0,1.0,2,2,0
38,"[1.0, 0.0]",1.0,0.0,1.0,"[0.23252511024475098, -1628898961.4834728]","[3.0, 0.0]","[0.4493381977081299, -1628898961.4834728]","[1.0, 0.0]",1.0,0.0,4.749585866928101,1628898961.932811,1,0,0,1,0.7333333333333333,0.0,15,11,0
39,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0, -1628898967.583543]","[2.0, 0.0]","[0.3825547695159912, -1628898967.583543]","[0.0, 0.0]",0.0,0.0,4.74963116645813,1628898967.9660978,1,0,0,1,0.6,0.0,15,9,0
40,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.9485328197479248, -1628898973.6666272]","[2.0, 0.0]","[1.1658439636230469, -1628898973.6666272]","[0.0, 0.0]",0.0,0.0,4.749906778335571,1628898974.8324711,1,0,0,1,0.4666666666666667,0.0,15,7,0
41,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.9493889808654785, -1628898980.7501981]","[2.0, 0.0]","[1.1325488090515137, -1628898980.7501981]","[0.0, 0.0]",0.0,0.0,4.749551057815552,1628898981.882747,1,0,0,1,0.8666666666666667,0.0,15,13,0
42,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628898987.850268]","[1.0, 0.0]","[0.3823239803314209, -1628898987.850268]","[1.0, 0.0]",1.0,0.0,4.749588251113892,1628898988.2325919,1,0,0,-1,0.5333333333333333,0.0,15,8,0
43,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.08249807357788086, -1628898993.933522]","[1.0, 0.0]","[0.34837913513183594, -1628898993.933522]","[1.0, 0.0]",1.0,0.0,2.2836339473724365,1628898994.2819011,1,0,0,-1,1.0,1.0,3,3,0
44,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.08414101600646973, -1628898997.498517]","[4.0, 0.0]","[0.4338228702545166, -1628898997.498517]","[1.0, 0.0]",1.0,0.0,2.4664242267608643,1628898997.93234,1,0,0,-1,0.75,1.0,4,3,0
45,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.08293414115905762, -1628899001.0663428]","[4.0, 0.0]","[0.46619224548339844, -1628899001.0663428]","[1.0, 0.0]",1.0,0.0,1.866255760192871,1628899001.532535,1,0,0,-1,1.0,1.0,1,1,0
46,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.2997860908508301, -1628899004.165837]","[4.0, 0.0]","[0.44890594482421875, -1628899004.165837]","[1.0, 0.0]",1.0,0.0,4.750848054885864,1628899004.614743,1,0,0,-1,0.6,0.0,15,9,0
47,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.764794111251831, -1628899010.250057]","[3.0, 0.0]","[0.9482338428497314, -1628899010.250057]","[1.0, 0.0]",1.0,0.0,3.2669713497161865,1628899011.1982908,1,0,0,-1,0.75,1.0,8,6,0
48,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628899015.332504]","[3.0, 0.0]","[0.3500828742980957, -1628899015.332504]","[1.0, 0.0]",1.0,0.0,1.8487799167633057,1628899015.682587,1,0,0,-1,1.0,1.0,1,1,0
49,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.03374075889587402, -1628899018.4163342]","[3.0, 0.0]","[0.23263788223266602, -1628899018.4163342]","[1.0, 0.0]",1.0,0.0,4.749699115753174,1628899018.648972,1,0,0,-1,0.6666666666666666,0.0,15,10,0
50,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.09930109977722168, -1628899024.500007]","[2.0, 0.0]","[0.44889020919799805, -1628899024.500007]","[0.0, 0.0]",0.0,0.0,4.7504448890686035,1628899024.9488971,1,0,0,-1,0.8,0.0,15,12,0
51,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.14911794662475586, -1628899030.5832682]","[2.0, 0.0]","[0.4156637191772461, -1628899030.5832682]","[0.0, 0.0]",0.0,0.0,4.749466180801392,1628899030.998932,1,0,0,-1,0.6666666666666666,0.0,15,10,0
52,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628899036.665848]","[1.0, 0.0]","[0.7663707733154297, -1628899036.665848]","[0.0, 0.0]",0.0,0.0,4.749450445175171,1628899037.4322188,1,0,0,-1,0.6666666666666666,0.0,15,10,0
53,"[1.0, 0.0]",1.0,0.0,1.0,"[0.1491560935974121, -1628899043.249812]","[1.0, 0.0]","[0.33235907554626465, -1628899043.249812]","[1.0, 0.0]",1.0,0.0,3.64951491355896,1628899043.582171,1,0,0,1,0.8,1.0,10,8,0
54,"[1.0, 0.0]",1.0,0.0,1.0,"[0.6986339092254639, -1628899048.3332312]","[4.0, 0.0]","[0.8814089298248291, -1628899048.3332312]","[1.0, 0.0]",1.0,0.0,2.649754762649536,1628899049.2146401,1,0,0,1,0.6,1.0,5,3,0
55,"[1.0, 0.0]",1.0,0.0,1.0,"[0.04904603958129883, -1628899052.917067]","[4.0, 0.0]","[0.21503210067749023, -1628899052.917067]","[1.0, 0.0]",1.0,0.0,2.466251850128174,1628899053.1320992,1,0,0,1,0.5,1.0,4,2,0
56,"[1.0, 0.0]",1.0,0.0,1.0,"[0.06652712821960449, -1628899056.4992828]","[4.0, 0.0]","[0.2994880676269531, -1628899056.4992828]","[1.0, 0.0]",1.0,0.0,2.2997472286224365,1628899056.798771,1,0,0,1,1.0,1.0,3,3,0
57,"[1.0, 0.0]",1.0,0.0,1.0,"[0.01623392105102539, -1628899060.083977]","[4.0, 0.0]","[0.2317192554473877, -1628899060.083977]","[1.0, 0.0]",1.0,0.0,3.24934458732605,1628899060.3156962,1,0,0,1,0.75,1.0,8,6,0
58,"[1.0, 0.0]",1.0,0.0,1.0,"[0.9316658973693848, -1628899064.6669]","[4.0, 0.0]","[1.0817179679870605, -1628899064.6669]","[1.0, 0.0]",1.0,0.0,1.8661162853240967,1628899065.748618,1,0,0,1,1.0,1.0,1,1,0
59,"[1.0, 0.0]",1.0,0.0,1.0,"[0.19951486587524414, -1628899068.7659981]","[3.0, 0.0]","[0.44854283332824707, -1628899068.7659981]","[1.0, 0.0]",1.0,0.0,2.317073106765747,1628899069.214541,1,0,0,1,0.6666666666666666,1.0,3,2,0
60,"[1.0, 0.0]",1.0,0.0,1.0,"[0.03443193435668945, -1628899072.348468]","[3.0, 0.0]","[0.43345093727111816, -1628899072.348468]","[1.0, 0.0]",1.0,0.0,3.6496520042419434,1628899072.781919,1,0,0,1,0.6,1.0,10,6,0
61,"[1.0, 0.0]",1.0,0.0,1.0,"[0.03292536735534668, -1628899077.4334998]","[3.0, 0.0]","[0.23177218437194824, -1628899077.4334998]","[1.0, 0.0]",1.0,0.0,2.2821340560913086,1628899077.665272,1,0,0,1,1.0,1.0,3,3,0
62,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0, -1628899081.01615]","[3.0, 0.0]","[0.299055814743042, -1628899081.01615]","[0.0, 0.0]",0.0,0.0,4.748917102813721,1628899081.3152058,1,0,0,1,0.7333333333333333,0.0,15,11,0
63,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0, -1628899087.116263]","[3.0, 0.0]","[0.24895405769348145, -1628899087.116263]","[0.0, 0.0]",0.0,0.0,4.749814987182617,1628899087.365217,1,0,0,1,0.8,0.0,15,12,0
64,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.01660895347595215, -1628899093.20001]","[3.0, 0.0]","[0.5984439849853516, -1628899093.20001]","[0.0, 0.0]",0.0,0.0,4.749733924865723,1628899093.798454,1,0,0,1,0.4666666666666667,0.0,15,7,0
65,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.8484351634979248, -1628899099.799974]","[2.0, 0.0]","[1.0318381786346436, -1628899099.799974]","[0.0, 0.0]",0.0,0.0,4.749595880508423,1628899100.8318121,1,0,0,1,0.9333333333333333,0.0,15,14,0
66,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.015741825103759766, -1628899106.3824902]","[1.0, 0.0]","[0.33272671699523926, -1628899106.3824902]","[1.0, 0.0]",1.0,0.0,4.749334096908569,1628899106.7152169,1,0,0,-1,0.4666666666666667,0.0,15,7,0
67,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.08213496208190918, -1628899112.48275]","[1.0, 0.0]","[0.7656071186065674, -1628899112.48275]","[0.0, 0.0]",0.0,0.0,4.748776912689209,1628899113.248357,1,0,0,1,0.5333333333333333,0.0,15,8,0
68,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628899119.066615]","[1.0, 0.0]","[0.4150118827819824, -1628899119.066615]","[1.0, 0.0]",1.0,0.0,4.748729944229126,1628899119.481627,1,0,0,-1,0.6,0.0,15,9,0
69,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.017034053802490234, -1628899125.1653728]","[1.0, 0.0]","[0.44952821731567383, -1628899125.1653728]","[1.0, 0.0]",1.0,0.0,3.66599702835083,1628899125.614901,1,0,0,-1,0.5,1.0,10,5,0
70,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.09917020797729492, -1628899130.249642]","[4.0, 0.0]","[0.3818221092224121, -1628899130.249642]","[1.0, 0.0]",1.0,0.0,2.466395139694214,1628899130.631464,1,0,0,-1,1.0,1.0,4,4,0
71,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.016315937042236328, -1628899133.815629]","[4.0, 0.0]","[0.31624603271484375, -1628899133.815629]","[1.0, 0.0]",1.0,0.0,4.749348878860474,1628899134.131875,1,0,0,-1,0.6,0.0,15,9,0
72,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628899139.915832]","[4.0, 0.0]","[0.39896702766418457, -1628899139.915832]","[1.0, 0.0]",1.0,0.0,3.4830400943756104,1628899140.314799,1,0,0,-1,0.5555555555555556,1.0,9,5,0
73,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.8984136581420898, -1628899144.9996312]","[3.0, 0.0]","[1.0483808517456055, -1628899144.9996312]","[1.0, 0.0]",1.0,0.0,2.266355037689209,1628899146.048012,1,0,0,-1,1.0,1.0,3,3,0
74,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.06570100784301758, -1628899149.082326]","[3.0, 0.0]","[0.4327559471130371, -1628899149.082326]","[1.0, 0.0]",1.0,0.0,4.649243354797363,1628899149.515082,1,0,0,-1,0.5333333333333333,1.0,15,8,0
75,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628899155.1827662]","[3.0, 0.0]","[0.6320068836212158, -1628899155.1827662]","[0.0, 0.0]",0.0,0.0,4.748657941818237,1628899155.814773,1,0,0,-1,0.4666666666666667,0.0,15,7,0
76,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.04904985427856445, -1628899161.748545]","[3.0, 0.0]","[0.39920806884765625, -1628899161.748545]","[0.0, 0.0]",0.0,0.0,4.7495081424713135,1628899162.147753,1,0,0,-1,0.8666666666666667,0.0,15,13,0
77,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628899167.8484108]","[2.0, 0.0]","[0.1997239589691162, -1628899167.8484108]","[0.0, 0.0]",0.0,0.0,4.749503135681152,1628899168.0481348,1,0,0,-1,0.8666666666666667,0.0,15,13,0
78,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.21534514427185059, -1628899173.932678]","[2.0, 0.0]","[0.3987700939178467, -1628899173.932678]","[0.0, 0.0]",0.0,0.0,4.749407052993774,1628899174.331448,1,0,0,-1,0.7333333333333333,0.0,15,11,0
79,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628899180.032618]","[2.0, 0.0]","[0.3312540054321289, -1628899180.032618]","[0.0, 0.0]",0.0,0.0,4.7494189739227295,1628899180.363872,1,0,0,-1,0.8,0.0,15,12,0
80,"[1.0, 0.0]",1.0,0.0,1.0,"[0.03258490562438965, -1628899186.116107]","[1.0, 0.0]","[0.2811110019683838, -1628899186.116107]","[1.0, 0.0]",1.0,0.0,4.666635990142822,1628899186.397218,1,0,0,1,0.6666666666666666,1.0,15,10,0
81,"[1.0, 0.0]",1.0,0.0,1.0,"[0.09896302223205566, -1628899192.19925]","[4.0, 0.0]","[0.2484440803527832, -1628899192.19925]","[1.0, 0.0]",1.0,0.0,3.6497437953948975,1628899192.447694,1,0,0,1,0.7,1.0,10,7,0
82,"[1.0, 0.0]",1.0,0.0,1.0,"[0.03377890586853027, -1628899197.299188]","[4.0, 0.0]","[0.3817479610443115, -1628899197.299188]","[1.0, 0.0]",1.0,0.0,4.066181182861328,1628899197.6809359,1,0,0,1,0.6666666666666666,1.0,12,8,0
83,"[1.0, 0.0]",1.0,0.0,1.0,"[0.04977107048034668, -1628899202.864969]","[4.0, 0.0]","[0.38259100914001465, -1628899202.864969]","[1.0, 0.0]",1.0,0.0,4.748940944671631,1628899203.24756,1,0,0,1,0.6,0.0,15,9,0
84,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628899208.965638]","[3.0, 0.0]","[0.46529412269592285, -1628899208.965638]","[1.0, 0.0]",1.0,0.0,2.067126989364624,1628899209.430932,1,0,0,1,1.0,1.0,2,2,0
85,"[1.0, 0.0]",1.0,0.0,1.0,"[0.11531186103820801, -1628899212.54906]","[3.0, 0.0]","[0.34854793548583984, -1628899212.54906]","[1.0, 0.0]",1.0,0.0,4.749629735946655,1628899212.897608,1,0,0,1,0.7333333333333333,0.0,15,11,0
86,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628899218.632409]","[2.0, 0.0]","[0.4153170585632324, -1628899218.632409]","[1.0, 0.0]",1.0,0.0,2.849576950073242,1628899219.0477262,1,0,0,1,0.5,1.0,6,3,0
87,"[1.0, 0.0]",1.0,0.0,1.0,"[0.18221521377563477, -1628899222.7152798]","[2.0, 0.0]","[0.4324951171875, -1628899222.7152798]","[1.0, 0.0]",1.0,0.0,4.699253082275391,1628899223.147775,1,0,0,1,0.3333333333333333,1.0,15,5,0
88,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.1647951602935791, -1628899228.7989929]","[2.0, 0.0]","[0.41507601737976074, -1628899228.7989929]","[0.0, 0.0]",0.0,0.0,4.7496562004089355,1628899229.214069,1,0,0,1,0.6666666666666666,0.0,15,10,0
89,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.13280010223388672, -1628899234.881373]","[2.0, 0.0]","[0.24964308738708496, -1628899234.881373]","[0.0, 0.0]",0.0,0.0,4.749271869659424,1628899235.131016,1,0,0,1,0.6,0.0,15,9,0
90,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0, -1628899240.965176]","[1.0, 0.0]","[0.2654857635498047, -1628899240.965176]","[0.0, 0.0]",0.0,0.0,4.749648094177246,1628899241.2306619,1,0,0,1,0.8666666666666667,0.0,15,13,0
91,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628899247.065671]","[1.0, 0.0]","[0.26495814323425293, -1628899247.065671]","[1.0, 0.0]",1.0,0.0,1.8655760288238525,1628899247.330629,1,0,0,-1,1.0,1.0,1,1,0
92,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.016588687896728516, -1628899250.131055]","[4.0, 0.0]","[0.28290796279907227, -1628899250.131055]","[1.0, 0.0]",1.0,0.0,2.899664878845215,1628899250.413963,1,0,0,-1,0.6666666666666666,1.0,6,4,0
93,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.06556892395019531, -1628899254.2322712]","[4.0, 0.0]","[0.298372745513916, -1628899254.2322712]","[1.0, 0.0]",1.0,0.0,2.448838233947754,1628899254.530644,1,0,0,-1,1.0,1.0,4,4,0
94,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.21529793739318848, -1628899257.8151271]","[4.0, 0.0]","[0.44881296157836914, -1628899257.8151271]","[1.0, 0.0]",1.0,0.0,4.7495598793029785,1628899258.26394,1,0,0,-1,0.4,0.0,15,6,0
95,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628899263.897386]","[3.0, 0.0]","[0.28310489654541016, -1628899263.897386]","[1.0, 0.0]",1.0,0.0,1.899730920791626,1628899264.180491,1,0,0,-1,1.0,1.0,1,1,0
96,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628899266.981088]","[3.0, 0.0]","[0.28196215629577637, -1628899266.981088]","[1.0, 0.0]",1.0,0.0,4.066252946853638,1628899267.26305,1,0,0,-1,0.5,1.0,12,6,0
97,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.04969382286071777, -1628899272.04765]","[3.0, 0.0]","[0.4154050350189209, -1628899272.04765]","[1.0, 0.0]",1.0,0.0,4.750401735305786,1628899272.4630551,1,0,0,-1,0.5333333333333333,0.0,15,8,0
