,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted
10,"[1.0, 0.0]",1.0,0.0,1.0,"[0.3317391872406006, -1628350075.334271]","[2.0, 0.0]","[1.0316212177276611, -1628350075.334271]","[1.0, 0.0]",1.0,0.0,4.749372959136963,1628350076.3658922,1,0,0,1,0.4,0.0,15,6,0
11,"[1.0, 0.0]",1.0,0.0,1.0,"[1.3504388332366943, -1628350081.9155562]","[2.0, 0.0]","[1.9160408973693848, -1628350081.9155562]","[1.0, 0.0]",1.0,0.0,4.750401973724365,1628350083.831597,1,0,0,1,0.26666666666666666,0.0,15,4,0
12,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.7660770416259766, -1628350089.516335]","[1.0, 0.0]","[1.298449993133545, -1628350089.516335]","[0.0, 0.0]",0.0,0.0,4.750324964523315,1628350090.814785,1,0,0,-1,0.4,0.0,15,6,0
13,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.38318800926208496, -1628350096.082675]","[1.0, 0.0]","[1.1663050651550293, -1628350096.082675]","[0.0, 0.0]",0.0,0.0,4.749630928039551,1628350097.24898,1,0,0,-1,0.5333333333333333,0.0,15,8,0
14,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.33165693283081055, -1628350103.183854]","[1.0, 0.0]","[0.8482158184051514, -1628350103.183854]","[0.0, 0.0]",0.0,0.0,4.749606132507324,1628350104.03207,1,0,0,-1,0.6,0.0,15,9,0
15,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.33089160919189453, -1628350109.7837481]","[1.0, 0.0]","[0.8315927982330322, -1628350109.7837481]","[0.0, 0.0]",0.0,0.0,4.749530076980591,1628350110.615341,1,0,0,-1,0.3333333333333333,0.0,15,5,0
16,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.44835805892944336, -1628350116.383544]","[1.0, 0.0]","[1.0151870250701904, -1628350116.383544]","[0.0, 0.0]",0.0,0.0,4.7494730949401855,1628350117.398731,1,0,0,-1,0.7333333333333333,0.0,15,11,0
17,"[1.0, 0.0]",1.0,0.0,1.0,"[1.3490450382232666, -1628350122.949474]","[1.0, 0.0]","[1.8489418029785156, -1628350122.949474]","[1.0, 0.0]",1.0,0.0,4.749748229980469,1628350124.798416,1,0,0,1,0.4666666666666667,0.0,15,7,0
18,"[1.0, 0.0]",1.0,0.0,1.0,"[0.46636414527893066, -1628350130.5486898]","[1.0, 0.0]","[1.0163099765777588, -1628350130.5486898]","[1.0, 0.0]",1.0,0.0,4.7496583461761475,1628350131.5649998,1,0,0,1,0.5333333333333333,0.0,15,8,0
19,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.6824567317962646, -1628350137.115725]","[1.0, 0.0]","[1.3159518241882324, -1628350137.115725]","[1.0, 0.0]",1.0,0.0,2.8663432598114014,1628350138.4316769,1,0,0,-1,0.6666666666666666,1.0,6,4,0
20,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.3988959789276123, -1628350142.215947]","[3.0, 0.0]","[1.448965072631836, -1628350142.215947]","[1.0, 0.0]",1.0,0.0,2.2497050762176514,1628350143.664912,1,0,0,-1,0.6666666666666666,1.0,3,2,0
21,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.3655118942260742, -1628350146.799638]","[3.0, 0.0]","[1.0320289134979248, -1628350146.799638]","[1.0, 0.0]",1.0,0.0,3.2995619773864746,1628350147.831667,1,0,0,-1,0.375,1.0,8,3,0
22,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.5996489524841309, -1628350151.8654861]","[3.0, 0.0]","[1.2326538562774658, -1628350151.8654861]","[1.0, 0.0]",1.0,0.0,2.2492408752441406,1628350153.09814,1,0,0,-1,0.3333333333333333,1.0,3,1,0
23,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.16584300994873047, -1628350156.465784]","[3.0, 0.0]","[0.8147618770599365, -1628350156.465784]","[1.0, 0.0]",1.0,0.0,4.749556064605713,1628350157.280546,1,0,0,-1,0.4,0.0,15,6,0
24,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.31527209281921387, -1628350163.06615]","[3.0, 0.0]","[0.6652090549468994, -1628350163.06615]","[1.0, 0.0]",1.0,0.0,4.749565839767456,1628350163.731359,1,0,0,-1,0.6666666666666666,0.0,15,10,0
25,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628350169.665427]","[3.0, 0.0]","[0.6491351127624512, -1628350169.665427]","[1.0, 0.0]",1.0,0.0,4.749337911605835,1628350170.314562,1,0,0,-1,0.8,0.0,15,12,0
26,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.3307678699493408, -1628350176.2663832]","[2.0, 0.0]","[1.0480518341064453, -1628350176.2663832]","[1.0, 0.0]",1.0,0.0,4.749715089797974,1628350177.314435,1,0,0,-1,0.8666666666666667,0.0,15,13,0
27,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.5492711067199707, -1628350182.847754]","[1.0, 0.0]","[1.2005140781402588, -1628350182.847754]","[0.0, 0.0]",0.0,0.0,4.7490928173065186,1628350184.048268,1,0,0,1,0.5333333333333333,0.0,15,8,0
28,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.3487741947174072, -1628350189.9492679]","[1.0, 0.0]","[0.8318579196929932, -1628350189.9492679]","[0.0, 0.0]",0.0,0.0,4.749474048614502,1628350190.7811258,1,0,0,1,0.6,0.0,15,9,0
29,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.5323538780212402, -1628350196.549108]","[1.0, 0.0]","[1.1319007873535156, -1628350196.549108]","[0.0, 0.0]",0.0,0.0,4.749653100967407,1628350197.6810088,1,0,0,1,0.4666666666666667,0.0,15,7,0
30,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.38254499435424805, -1628350203.648278]","[1.0, 0.0]","[0.6321091651916504, -1628350203.648278]","[0.0, 0.0]",0.0,0.0,4.75005578994751,1628350204.2803872,1,0,0,1,0.26666666666666666,0.0,15,4,0
31,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628350210.248383]","[1.0, 0.0]","[0.8324489593505859, -1628350210.248383]","[1.0, 0.0]",1.0,0.0,2.9328970909118652,1628350211.080832,1,0,0,-1,1.0,1.0,6,6,0
32,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.40009284019470215, -1628350214.847487]","[2.0, 0.0]","[1.1833410263061523, -1628350214.847487]","[1.0, 0.0]",1.0,0.0,3.88281512260437,1628350216.030828,1,0,0,-1,0.7272727272727273,1.0,11,8,0
33,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.19844889640808105, -1628350220.931295]","[2.0, 0.0]","[0.9992949962615967, -1628350220.931295]","[1.0, 0.0]",1.0,0.0,4.749799966812134,1628350221.93059,1,0,0,-1,0.8,0.0,15,12,0
34,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.3160388469696045, -1628350227.531361]","[2.0, 0.0]","[1.1493968963623047, -1628350227.531361]","[1.0, 0.0]",1.0,0.0,4.74950098991394,1628350228.680758,1,0,0,-1,0.4,0.0,15,6,0
35,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.2647857666015625, -1628350234.615734]","[2.0, 0.0]","[0.6481368541717529, -1628350234.615734]","[1.0, 0.0]",1.0,0.0,3.716431140899658,1628350235.263871,1,0,0,-1,0.6,1.0,10,6,0
36,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.5149509906768799, -1628350239.6980631]","[2.0, 0.0]","[1.2158467769622803, -1628350239.6980631]","[0.0, 0.0]",0.0,0.0,4.749409198760986,1628350240.91391,1,0,0,-1,0.5333333333333333,0.0,15,8,0
37,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.01668715476989746, -1628350246.798496]","[2.0, 0.0]","[0.6151471138000488, -1628350246.798496]","[0.0, 0.0]",0.0,0.0,4.749701738357544,1628350247.4136431,1,0,0,-1,0.7333333333333333,0.0,15,11,0
38,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.06589508056640625, -1628350253.3985019]","[1.0, 0.0]","[0.7476081848144531, -1628350253.3985019]","[0.0, 0.0]",0.0,0.0,4.750483751296997,1628350254.14611,1,0,0,-1,0.6,0.0,15,9,0
39,"[1.0, 0.0]",1.0,0.0,1.0,"[0.1652059555053711, -1628350259.9984362]","[1.0, 0.0]","[0.7150709629058838, -1628350259.9984362]","[1.0, 0.0]",1.0,0.0,2.2830519676208496,1628350260.7135072,1,0,0,1,0.6666666666666666,1.0,3,2,0
40,"[1.0, 0.0]",1.0,0.0,1.0,"[1.1317167282104492, -1628350264.081751]","[4.0, 0.0]","[2.030993938446045, -1628350264.081751]","[1.0, 0.0]",1.0,0.0,2.250408887863159,1628350266.112745,1,0,0,1,1.0,1.0,3,3,0
41,"[1.0, 0.0]",1.0,0.0,1.0,"[0.5659220218658447, -1628350269.1810079]","[4.0, 0.0]","[1.6158061027526855, -1628350269.1810079]","[1.0, 0.0]",1.0,0.0,2.0495691299438477,1628350270.796814,1,0,0,1,0.5,1.0,2,1,0
42,"[1.0, 0.0]",1.0,0.0,1.0,"[0.29840588569641113, -1628350273.764138]","[3.0, 0.0]","[0.9660201072692871, -1628350273.764138]","[1.0, 0.0]",1.0,0.0,4.666056871414185,1628350274.730158,1,0,0,1,0.6,1.0,15,9,0
43,"[1.0, 0.0]",1.0,0.0,1.0,"[0.3814270496368408, -1628350280.348114]","[3.0, 0.0]","[0.9485399723052979, -1628350280.348114]","[1.0, 0.0]",1.0,0.0,2.9163119792938232,1628350281.296654,1,0,0,1,0.8333333333333334,1.0,6,5,0
44,"[1.0, 0.0]",1.0,0.0,1.0,"[0.21530985832214355, -1628350284.914189]","[3.0, 0.0]","[0.648291826248169, -1628350284.914189]","[1.0, 0.0]",1.0,0.0,4.750653266906738,1628350285.562481,1,0,0,1,0.6,0.0,15,9,0
45,"[1.0, 0.0]",1.0,0.0,1.0,"[0.01700901985168457, -1628350291.514103]","[3.0, 0.0]","[1.148043155670166, -1628350291.514103]","[1.0, 0.0]",1.0,0.0,4.749957799911499,1628350292.662146,1,0,0,1,0.7333333333333333,0.0,15,11,0
46,"[1.0, 0.0]",1.0,0.0,1.0,"[0.3319230079650879, -1628350298.6146328]","[2.0, 0.0]","[0.5818240642547607, -1628350298.6146328]","[1.0, 0.0]",1.0,0.0,4.749556064605713,1628350299.196457,1,0,0,1,0.6,0.0,15,9,0
47,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.8663070201873779, -1628350304.696913]","[2.0, 0.0]","[1.249596118927002, -1628350304.696913]","[0.0, 0.0]",0.0,0.0,4.749414920806885,1628350305.9465091,1,0,0,1,0.6666666666666666,0.0,15,10,0
48,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.5818610191345215, -1628350311.79777]","[2.0, 0.0]","[0.9154829978942871, -1628350311.79777]","[0.0, 0.0]",0.0,0.0,4.7493977546691895,1628350312.713253,1,0,0,1,0.7333333333333333,0.0,15,11,0
49,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.5165450572967529, -1628350318.396783]","[2.0, 0.0]","[0.8828260898590088, -1628350318.396783]","[0.0, 0.0]",0.0,0.0,4.749456882476807,1628350319.2796092,1,0,0,1,0.4,0.0,15,6,0
50,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.04910016059875488, -1628350324.9809139]","[1.0, 0.0]","[0.7485001087188721, -1628350324.9809139]","[0.0, 0.0]",0.0,0.0,4.749770879745483,1628350325.729414,1,0,0,1,0.26666666666666666,0.0,15,4,0
51,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.381119966506958, -1628350331.56419]","[1.0, 0.0]","[0.8984811305999756, -1628350331.56419]","[0.0, 0.0]",0.0,0.0,4.749643802642822,1628350332.462671,1,0,0,1,0.6,0.0,15,9,0
52,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.7321920394897461, -1628350338.1640708]","[1.0, 0.0]","[1.0644381046295166, -1628350338.1640708]","[0.0, 0.0]",0.0,0.0,4.7503721714019775,1628350339.228509,1,0,0,1,0.6,0.0,15,9,0
53,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.09874415397644043, -1628350344.7298298]","[1.0, 0.0]","[0.5995101928710938, -1628350344.7298298]","[1.0, 0.0]",1.0,0.0,4.282057046890259,1628350345.32934,1,0,0,-1,0.6153846153846154,1.0,13,8,0
54,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.44815897941589355, -1628350350.830944]","[4.0, 0.0]","[0.8148899078369141, -1628350350.830944]","[1.0, 0.0]",1.0,0.0,1.8662211894989014,1628350351.645834,1,0,0,-1,1.0,1.0,1,1,0
55,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.2152109146118164, -1628350354.41387]","[4.0, 0.0]","[0.6820700168609619, -1628350354.41387]","[1.0, 0.0]",1.0,0.0,3.349287986755371,1628350355.09594,1,0,0,-1,0.625,1.0,8,5,0
56,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.017681121826171875, -1628350359.4964669]","[4.0, 0.0]","[0.6492691040039062, -1628350359.4964669]","[1.0, 0.0]",1.0,0.0,2.099797010421753,1628350360.145736,1,0,0,-1,1.0,1.0,2,2,0
57,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.13311409950256348, -1628350363.079424]","[4.0, 0.0]","[0.6997179985046387, -1628350363.079424]","[1.0, 0.0]",1.0,0.0,3.049463987350464,1628350363.779142,1,0,0,-1,0.2857142857142857,1.0,7,2,0
58,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.18201899528503418, -1628350367.663532]","[4.0, 0.0]","[0.6990559101104736, -1628350367.663532]","[1.0, 0.0]",1.0,0.0,3.6661500930786133,1628350368.362588,1,0,0,-1,0.6,1.0,10,6,0
59,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0336298942565918, -1628350373.246251]","[3.0, 0.0]","[0.6660668849945068, -1628350373.246251]","[1.0, 0.0]",1.0,0.0,4.74951696395874,1628350373.912318,1,0,0,-1,0.6666666666666666,0.0,15,10,0
60,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.24854612350463867, -1628350379.8471448]","[3.0, 0.0]","[0.8483462333679199, -1628350379.8471448]","[1.0, 0.0]",1.0,0.0,2.465211868286133,1628350380.695491,1,0,0,-1,0.75,1.0,4,3,0
61,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.29929280281066895, -1628350383.912877]","[3.0, 0.0]","[0.8324930667877197, -1628350383.912877]","[1.0, 0.0]",1.0,0.0,1.866304636001587,1628350384.7453701,1,0,0,-1,1.0,1.0,1,1,0
62,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.21541404724121094, -1628350387.513799]","[3.0, 0.0]","[0.6479349136352539, -1628350387.513799]","[1.0, 0.0]",1.0,0.0,2.2664670944213867,1628350388.1617339,1,0,0,-1,1.0,1.0,3,3,0
63,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.03333091735839844, -1628350391.5960371]","[3.0, 0.0]","[1.9659888744354248, -1628350391.5960371]","[1.0, 0.0]",1.0,0.0,4.7489519119262695,1628350393.562026,1,0,0,-1,0.9333333333333333,0.0,15,14,0
64,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.7657639980316162, -1628350399.196064]","[1.0, 0.0]","[1.0492260456085205, -1628350399.196064]","[1.0, 0.0]",1.0,0.0,4.466329097747803,1628350400.24529,1,0,0,-1,0.5714285714285714,1.0,14,8,0
65,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.38173604011535645, -1628350405.779199]","[2.0, 0.0]","[0.5985591411590576, -1628350405.779199]","[0.0, 0.0]",0.0,0.0,4.750310182571411,1628350406.377758,1,0,0,-1,0.5333333333333333,0.0,15,8,0
66,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.3983907699584961, -1628350412.379929]","[2.0, 0.0]","[0.6317939758300781, -1628350412.379929]","[0.0, 0.0]",0.0,0.0,4.749748945236206,1628350413.011723,1,0,0,-1,0.6,0.0,15,9,0
67,"[1.0, 0.0]",1.0,0.0,1.0,"[0.2817502021789551, -1628350418.979828]","[1.0, 0.0]","[0.7152602672576904, -1628350418.979828]","[1.0, 0.0]",1.0,0.0,4.666131019592285,1628350419.6950881,1,0,0,1,0.7333333333333333,1.0,15,11,0
68,"[1.0, 0.0]",1.0,0.0,1.0,"[0.3319251537322998, -1628350425.579809]","[4.0, 0.0]","[0.5151729583740234, -1628350425.579809]","[1.0, 0.0]",1.0,0.0,2.6662449836730957,1628350426.094982,1,0,0,1,1.0,1.0,5,5,0
69,"[1.0, 0.0]",1.0,0.0,1.0,"[0.2650880813598633, -1628350429.679838]","[4.0, 0.0]","[0.6650731563568115, -1628350429.679838]","[1.0, 0.0]",1.0,0.0,4.749683856964111,1628350430.344911,1,0,0,1,0.6666666666666666,0.0,15,10,0
70,"[1.0, 0.0]",1.0,0.0,1.0,"[0.01763772964477539, -1628350436.2621162]","[4.0, 0.0]","[0.6493368148803711, -1628350436.2621162]","[1.0, 0.0]",1.0,0.0,4.749593019485474,1628350436.911453,1,0,0,1,0.6,0.0,15,9,0
71,"[1.0, 0.0]",1.0,0.0,1.0,"[1.7307593822479248, -1628350442.8630688]","[2.0, 0.0]","[2.1315860748291016, -1628350442.8630688]","[1.0, 0.0]",1.0,0.0,4.749667167663574,1628350444.994655,1,0,0,1,0.6,0.0,15,9,0
72,"[1.0, 0.0]",1.0,0.0,1.0,"[0.43146705627441406, -1628350450.963042]","[2.0, 0.0]","[1.081610918045044, -1628350450.963042]","[1.0, 0.0]",1.0,0.0,4.748621225357056,1628350452.044653,1,0,0,1,0.7333333333333333,0.0,15,11,0
73,"[1.0, 0.0]",1.0,0.0,1.0,"[0.06577610969543457, -1628350457.545542]","[2.0, 0.0]","[0.6491868495941162, -1628350457.545542]","[1.0, 0.0]",1.0,0.0,4.749371290206909,1628350458.1947289,1,0,0,1,0.5333333333333333,0.0,15,8,0
74,"[1.0, 0.0]",1.0,0.0,1.0,"[0.24756717681884766, -1628350464.146087]","[2.0, 0.0]","[0.6984529495239258, -1628350464.146087]","[1.0, 0.0]",1.0,0.0,1.8495452404022217,1628350464.8445399,1,0,0,1,1.0,1.0,1,1,0
75,"[1.0, 0.0]",1.0,0.0,1.0,"[0.39822983741760254, -1628350467.729629]","[3.0, 0.0]","[0.7306149005889893, -1628350467.729629]","[1.0, 0.0]",1.0,0.0,3.0505778789520264,1628350468.460244,1,0,0,1,1.0,1.0,7,7,0
76,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.31559085845947266, -1628350472.3121111]","[3.0, 0.0]","[0.798926830291748, -1628350472.3121111]","[0.0, 0.0]",0.0,0.0,4.749725818634033,1628350473.111038,1,0,0,1,0.5333333333333333,0.0,15,8,0
77,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.0, -1628350478.8958468]","[3.0, 0.0]","[0.5484511852264404, -1628350478.8958468]","[0.0, 0.0]",0.0,0.0,4.749560117721558,1628350479.444298,1,0,0,1,0.4666666666666667,0.0,15,7,0
78,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.11607027053833008, -1628350484.9950569]","[3.0, 0.0]","[0.5829660892486572, -1628350484.9950569]","[0.0, 0.0]",0.0,0.0,4.749255180358887,1628350485.578023,1,0,0,1,0.6666666666666666,0.0,15,10,0
79,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.24941110610961914, -1628350491.061335]","[3.0, 0.0]","[0.5662109851837158, -1628350491.061335]","[0.0, 0.0]",0.0,0.0,4.749587059020996,1628350491.627546,1,0,0,1,0.4666666666666667,0.0,15,7,0
80,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.28243303298950195, -1628350497.144177]","[3.0, 0.0]","[0.5334069728851318, -1628350497.144177]","[0.0, 0.0]",0.0,0.0,4.7494261264801025,1628350497.677584,1,0,0,1,0.4666666666666667,0.0,15,7,0
81,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.2825582027435303, -1628350503.244891]","[2.0, 0.0]","[0.6993482112884521, -1628350503.244891]","[0.0, 0.0]",0.0,0.0,4.749351978302002,1628350503.9442391,1,0,0,1,0.3333333333333333,0.0,15,5,0
82,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.898622989654541, -1628350509.8286679]","[1.0, 0.0]","[1.2819182872772217, -1628350509.8286679]","[1.0, 0.0]",1.0,0.0,4.74927282333374,1628350511.1105862,1,0,0,-1,0.5333333333333333,0.0,15,8,0
83,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.43206191062927246, -1628350516.912141]","[1.0, 0.0]","[0.6651368141174316, -1628350516.912141]","[1.0, 0.0]",1.0,0.0,2.31619930267334,1628350517.577278,1,0,0,-1,0.6666666666666666,1.0,3,2,0
84,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.5977268218994141, -1628350520.995316]","[4.0, 0.0]","[0.848689079284668, -1628350520.995316]","[1.0, 0.0]",1.0,0.0,4.748502731323242,1628350521.844005,1,0,0,-1,0.5333333333333333,0.0,15,8,0
85,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.2985107898712158, -1628350527.59518]","[4.0, 0.0]","[0.5985360145568848, -1628350527.59518]","[1.0, 0.0]",1.0,0.0,4.749672889709473,1628350528.193716,1,0,0,-1,0.5333333333333333,0.0,15,8,0
86,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628350534.195246]","[4.0, 0.0]","[0.8146152496337891, -1628350534.195246]","[1.0, 0.0]",1.0,0.0,4.7493767738342285,1628350535.0098612,1,0,0,-1,0.4666666666666667,0.0,15,7,0
87,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.1483907699584961, -1628350540.7950652]","[3.0, 0.0]","[0.431931734085083, -1628350540.7950652]","[1.0, 0.0]",1.0,0.0,3.449522018432617,1628350541.226997,1,0,0,-1,0.6666666666666666,1.0,9,6,0
88,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.19852995872497559, -1628350545.878561]","[3.0, 0.0]","[0.5149519443511963, -1628350545.878561]","[0.0, 0.0]",0.0,0.0,4.749574184417725,1628350546.393513,1,0,0,-1,0.6,0.0,15,9,0
89,"[-1.0, 0.0]",-1.0,0.0,1.0,"[2.183311939239502, -1628350551.977034]","[3.0, 0.0]","[3.1498019695281982, -1628350551.977034]","[0.0, 0.0]",0.0,0.0,4.749491930007935,1628350555.126836,1,0,0,-1,0.4,0.0,15,6,0
90,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.06597614288330078, -1628350561.0780559]","[2.0, 0.0]","[0.5322391986846924, -1628350561.0780559]","[0.0, 0.0]",0.0,0.0,4.7493157386779785,1628350561.610295,1,0,0,-1,0.6,0.0,15,9,0
91,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.5163910388946533, -1628350567.176724]","[2.0, 0.0]","[1.2497951984405518, -1628350567.176724]","[0.0, 0.0]",0.0,0.0,4.748828887939453,1628350568.4265192,1,0,0,-1,0.5333333333333333,0.0,15,8,0
92,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.03347611427307129, -1628350574.261297]","[2.0, 0.0]","[0.5820560455322266, -1628350574.261297]","[0.0, 0.0]",0.0,0.0,4.749389886856079,1628350574.843353,1,0,0,-1,0.5333333333333333,0.0,15,8,0
93,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.06713294982910156, -1628350580.34304]","[2.0, 0.0]","[0.7166430950164795, -1628350580.34304]","[0.0, 0.0]",0.0,0.0,4.749709129333496,1628350581.059683,1,0,0,-1,1.0,0.0,15,15,0
94,"[1.0, 0.0]",1.0,0.0,1.0,"[0.43195080757141113, -1628350586.944442]","[1.0, 0.0]","[0.8654990196228027, -1628350586.944442]","[1.0, 0.0]",1.0,0.0,4.748537063598633,1628350587.809941,1,0,0,1,0.4,0.0,15,6,0
95,"[1.0, 0.0]",1.0,0.0,1.0,"[0.14867711067199707, -1628350593.544467]","[1.0, 0.0]","[0.5650100708007812, -1628350593.544467]","[1.0, 0.0]",1.0,0.0,3.266394853591919,1628350594.109477,1,0,0,1,0.625,1.0,8,5,0
96,"[1.0, 0.0]",1.0,0.0,1.0,"[0.5492112636566162, -1628350598.1104908]","[4.0, 0.0]","[0.7492520809173584, -1628350598.1104908]","[1.0, 0.0]",1.0,0.0,4.749375104904175,1628350598.8597429,1,0,0,1,0.4666666666666667,0.0,15,7,0
