,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,0.0,Observer,2.549989938735962,1.0,0.0,1.0,0.0,0.0,0.0,Offenbach,20230113
1,1R,Low,2.0,2.0,0.0,0.0,Actor,2.2161951065063477,1.0,1.0,1.0,0.0,0.0,1.0,Offenbach,20230113
2,1R,Low,6.0,6.0,0.0,0.0,Observer,2.716954231262207,1.0,2.0,0.953956673689174,0.0,0.0,2.0,Offenbach,20230113
3,1R,Med,9.0,9.0,0.0,0.0,Observer,1.7166719436645508,1.0,3.0,0.9376623376623376,0.0,0.0,3.0,Offenbach,20230113
4,1R,Low,1.0,1.0,0.0,0.0,Actor,2.033421039581299,1.0,4.0,0.99960434223025,0.0,0.0,4.0,Offenbach,20230113
5,1R,Low,5.0,5.0,0.0,0.0,Observer-incongruent,1.166930913925171,1.0,8.0,0.8409734857565108,0.105032372477661,0.0,8.0,Offenbach,20230113
6,1R,Low,4.0,4.0,0.0,0.0,Observer,1.1833760738372803,1.0,9.0,1.0,0.0019047619047619,0.0,9.0,Offenbach,20230113
7,1R,Low,6.0,6.0,0.0,0.0,Observer,0.9833118915557861,1.0,0.0,0.6200657894736842,0.0978618421052631,0.0,14.0,Offenbach,20230113
8,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9837188720703125,1.0,1.0,0.6787709497206704,0.210195530726257,0.0,15.0,Offenbach,20230113
9,1R,Low,5.0,5.0,0.0,0.0,Observer,1.0168588161468506,1.0,3.0,0.5950820617694589,0.3507654706095786,0.0,17.0,Offenbach,20230113
10,1R,Low,5.0,5.0,1.0,0.0,Observer-incongruent,1.6670541763305664,-1.0,5.0,0.0,0.9161934278988294,0.0,19.0,Offenbach,20230113
11,1R,Low,3.0,3.0,0.0,0.0,Observer,1.2501509189605713,1.0,0.0,0.912072575017446,0.0,0.0,28.0,Offenbach,20230113
12,1R,Med,10.0,10.0,0.0,0.0,Observer,1.1999568939208984,1.0,1.0,0.847965415401341,0.1350355884115149,0.0,29.0,Offenbach,20230113
13,1R,Low,7.0,7.0,0.0,0.0,Observer,1.3334593772888184,1.0,2.0,0.89671965508984,0.2163738667205353,0.0,30.0,Offenbach,20230113
14,1R,Low,8.0,8.0,0.0,0.0,Observer,1.8999528884887695,1.0,4.0,0.66,0.5140350877192983,0.0,32.0,Offenbach,20230113
15,1R,High,12.0,12.0,0.0,0.0,Observer,0.983328104019165,1.0,5.0,0.5870541256161693,0.1403509451184576,0.0,33.0,Offenbach,20230113
16,1R,Low,2.0,2.0,0.0,0.0,Observer,1.2000203132629395,1.0,6.0,0.9996396793143892,0.0,0.0,34.0,Offenbach,20230113
17,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0835309028625488,1.0,7.0,1.0,0.0,0.0,35.0,Offenbach,20230113
18,1R,Low,5.0,5.0,0.0,0.0,Actor,1.383296012878418,1.0,8.0,1.0,0.0,0.0,36.0,Offenbach,20230113
19,1R,Low,8.0,8.0,0.0,0.0,Observer,1.1164662837982178,1.0,9.0,0.8223766818276601,0.1165760580797165,0.0,37.0,Offenbach,20230113
20,1R,Low,8.0,8.0,0.0,0.0,Actor,2.733361005783081,1.0,11.0,1.0,0.0,0.0,39.0,Offenbach,20230113
21,1R,Low,6.0,6.0,0.0,0.0,Observer,1.2003130912780762,1.0,12.0,0.8790634620274124,0.1264516261550932,0.0,40.0,Offenbach,20230113
22,1R,Low,1.0,1.0,0.0,0.0,Actor,1.2004852294921875,1.0,13.0,0.999750714899265,0.0,0.0,41.0,Offenbach,20230113
23,1R,Low,3.0,3.0,0.0,0.0,Observer,1.100006103515625,1.0,14.0,0.9999427492481658,0.0,0.0,42.0,Offenbach,20230113
24,1R,Low,3.0,3.0,0.0,0.0,Actor,1.2332487106323242,1.0,15.0,1.0,0.0,0.0,43.0,Offenbach,20230113
25,1R,Low,3.0,3.0,0.0,0.0,Observer,3.0001609325408936,1.0,16.0,0.9072114667163524,0.0,0.0,44.0,Offenbach,20230113
26,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9993710517883301,1.0,0.0,0.8545351571672225,0.107650471304232,0.0,47.0,Offenbach,20230113
27,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0496597290039062,1.0,1.0,0.7800511508951407,0.2391304347826087,0.0,48.0,Offenbach,20230113
28,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9828989505767822,1.0,3.0,0.7659815537369462,0.2102800454507213,0.0,50.0,Offenbach,20230113
29,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0828449726104736,1.0,4.0,0.7217708599352234,0.29108899748512,0.0,51.0,Offenbach,20230113
30,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9825839996337891,1.0,5.0,0.7359473357042853,0.2434104132976632,0.0,52.0,Offenbach,20230113
31,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1332721710205078,1.0,6.0,0.5344068252927303,0.4898729231850027,0.0,53.0,Offenbach,20230113
32,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9986941814422607,1.0,7.0,1.0,0.0,0.0,54.0,Offenbach,20230113
33,1R,Low,6.0,6.0,0.0,0.0,Observer,1.2166948318481445,1.0,8.0,0.6372425690973352,0.3701973187649494,0.0,55.0,Offenbach,20230113
