,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.33116888999938965,1.0,0.0,4.0,AP,2021_10_05
1,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.0,1.0,1.0,5.0,AP,2021_10_05
2,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.5317628383636475,1.0,2.0,6.0,AP,2021_10_05
3,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.36550307273864746,1.0,3.0,7.0,AP,2021_10_05
4,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.19894194602966309,1.0,4.0,8.0,AP,2021_10_05
5,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.03359675407409668,1.0,5.0,9.0,AP,2021_10_05
6,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3812558650970459,1.0,6.0,10.0,AP,2021_10_05
7,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.032633304595947266,1.0,7.0,11.0,AP,2021_10_05
8,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.3833737373352051,1.0,0.0,17.0,AP,2021_10_05
9,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.0,1.0,1.0,18.0,AP,2021_10_05
10,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.0,1.0,2.0,19.0,AP,2021_10_05
11,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3832859992980957,1.0,3.0,20.0,AP,2021_10_05
12,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.24871587753295898,1.0,4.0,21.0,AP,2021_10_05
13,1R,Low,3.0,3.0,0.0,4.0,1.0,Observer,0.0329279899597168,0.0,7.0,24.0,AP,2021_10_05
14,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.23227691650390625,1.0,0.0,27.0,AP,2021_10_05
15,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.25021815299987793,1.0,1.0,28.0,AP,2021_10_05
16,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.33283305168151855,1.0,3.0,30.0,AP,2021_10_05
17,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.5667147636413574,1.0,6.0,33.0,AP,2021_10_05
18,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.13202619552612305,1.0,8.0,35.0,AP,2021_10_05
19,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.04912686347961426,1.0,9.0,36.0,AP,2021_10_05
20,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.731579065322876,1.0,10.0,37.0,AP,2021_10_05
21,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor,0.1818220615386963,0.0,11.0,38.0,AP,2021_10_05
22,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.2993462085723877,1.0,0.0,41.0,AP,2021_10_05
23,1R,High,13.0,13.0,0.0,4.0,0.0,Observer,0.16453075408935547,1.0,1.0,42.0,AP,2021_10_05
24,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.0,1.0,4.0,45.0,AP,2021_10_05
