,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer-incongruent,0.46674108505249023,1.0,0.0,3.0,AP,2021_09_15
1,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.5328769683837891,1.0,1.0,4.0,AP,2021_09_15
2,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.08265805244445801,1.0,2.0,5.0,AP,2021_09_15
3,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.0,1.0,3.0,6.0,AP,2021_09_15
4,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.03238034248352051,1.0,5.0,8.0,AP,2021_09_15
5,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,1.6474111080169678,1.0,8.0,11.0,AP,2021_09_15
6,1R,Low,4.0,4.0,0.0,4.0,1.0,Observer,0.282254695892334,0.0,9.0,12.0,AP,2021_09_15
7,1R,High,14.0,14.0,0.0,4.0,0.0,Actor-incongruent,0.13156890869140625,1.0,0.0,16.0,AP,2021_09_15
8,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.29874086380004883,1.0,1.0,17.0,AP,2021_09_15
9,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.23154997825622559,1.0,6.0,22.0,AP,2021_09_15
10,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.30008864402770996,1.0,7.0,23.0,AP,2021_09_15
11,1R,Low,6.0,6.0,0.0,4.0,1.0,Actor,0.19890308380126953,0.0,9.0,25.0,AP,2021_09_15
12,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.36592888832092285,1.0,0.0,29.0,AP,2021_09_15
13,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.13171982765197754,1.0,1.0,30.0,AP,2021_09_15
14,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.14847302436828613,1.0,2.0,31.0,AP,2021_09_15
15,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.1494457721710205,1.0,3.0,32.0,AP,2021_09_15
16,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.016132116317749023,1.0,4.0,33.0,AP,2021_09_15
17,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.09896707534790039,1.0,5.0,34.0,AP,2021_09_15
18,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.0835871696472168,1.0,6.0,35.0,AP,2021_09_15
19,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.1827237606048584,1.0,0.0,40.0,AP,2021_09_15
20,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.7820169925689697,1.0,2.0,42.0,AP,2021_09_15
21,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3490257263183594,1.0,3.0,43.0,AP,2021_09_15
22,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.43207383155822754,1.0,5.0,45.0,AP,2021_09_15
23,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,1.7154240608215332,1.0,6.0,46.0,AP,2021_09_15
24,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor,0.06572532653808594,0.0,7.0,47.0,AP,2021_09_15
25,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.14864468574523926,1.0,0.0,50.0,AP,2021_09_15
26,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.4989659786224365,1.0,2.0,52.0,AP,2021_09_15
27,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,1.5668590068817139,1.0,3.0,53.0,AP,2021_09_15
28,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.1322481632232666,1.0,5.0,55.0,AP,2021_09_15
29,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,1.3328518867492676,1.0,6.0,56.0,AP,2021_09_15
30,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.2650570869445801,1.0,8.0,58.0,AP,2021_09_15
31,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.1649339199066162,1.0,9.0,59.0,AP,2021_09_15
32,1R,Low,3.0,3.0,0.0,4.0,1.0,Observer,0.299346923828125,0.0,10.0,60.0,AP,2021_09_15
33,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.29802703857421875,1.0,0.0,65.0,AP,2021_09_15
34,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.782498836517334,1.0,2.0,67.0,AP,2021_09_15
35,1R,High,14.0,14.0,0.0,4.0,0.0,Observer,0.36525678634643555,1.0,3.0,68.0,AP,2021_09_15
36,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.29882287979125977,1.0,4.0,69.0,AP,2021_09_15
